adapter,policy,k,mae,n_ligands,offset,shape_mae,spearman,within_0_5,within_1_0
ZERO_SHOT,MEDIAN_PREDICTION,5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
ZERO_SHOT,CENTRAL,5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
ZERO_SHOT,MEDOID,5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
ZERO_SHOT,MAX_PREDICTIVE_VARIANCE,5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
ZERO_SHOT,D_OPTIMAL,5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
ZERO_SHOT,MAX_MODEL_DISAGREEMENT,5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
ZERO_SHOT,MAX_EXPECTED_VARIANCE_REDUCTION,5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
ZERO_SHOT,FARTHEST_FROM_EXISTING,5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
ZERO_SHOT,MAX_ENSEMBLE_SD,5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
ZERO_SHOT,MID_ACID,5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
ZERO_SHOT,CENTRAL_THEN_SPREAD,5,1.0605303772612387,99,0.8632441383335447,0.5434224256528417,0.39366239799936853,0.3441222948396665,0.5549797033328041
NEAREST_OBSERVED,D_OPTIMAL,1,1.0636892959958917,143,0.9517369661080708,0.5658756496902655,,0.4231516069958144,0.6175334935361992
NO_MODEL,D_OPTIMAL,1,1.0636892959958917,143,0.9517369661080708,0.5658756496902655,,0.4231516069958144,0.6175334935361992
