curve_id,axis,n,true_slope,pred_slope,extractant,name
c4378a46fa98c804,extractant,5,2.329596003671145,0.2949630666255279,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA
c4b1438bafa2bd1f,acid,8,2.2168418343709204,0.13936990037249136,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
c522fd193f1c8ef3,extractant,3,2.3412178341513816,0.01142536893208943,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,3-[6-[6-(5-6-dipentyl-1-2-4-triazin-3-yl)-2-pyridinyl]-2-pyridinyl]-5-6-dipentyl-1-2-4-triazine
c53012710a87f150,extractant,8,3.2743657432511535,0.12530779714069928,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,T2EHDGA
c665d6774b9bf3e7,temperature,5,-0.03644126088478958,0.004234661512867436,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,DBD1MHDGA
c6b04f5e7efef861,extractant,4,4.715889516747506,-0.0021938606986908384,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
c6b60f54430d982f,acid,6,0.0,-0.37476168520038033,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,TWE-28
c6d2637c21ae72f6,extractant,5,2.6854723442066026,0.37120306223436167,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,TDdDGA
c6d49ac97b0833ca,extractant,5,3.000370365030333,0.0372600410573526,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA
c6dd18179bd22f5f,metal_series,3,0.05491542685923753,0.02827816706687263,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,(PhSO3Na)2-BTBP
