row_id,copy,extractant_name,solvent,safe_exp_id,metal,hno3_M,D,log_D,paired_row_id,decade_shift_vs_pair,log_D_corrected,verdict
05ceb9517f57428b,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16117,Sm,5.0,1.499999999807684,0.176091259,ee2bbb003dc8d495,0.0,0.176091259,QUARANTINED
d5278633a06c9610,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16136,Tb,1.0,2.000000001547424,0.301029996,3fbc2e59142dbbd3,4.0,-3.698970004,QUARANTINED
633f995350c921d3,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16150,Tb,2.0,1.900000000206369,0.2787536009999999,28c2ee6734aa3a8e,3.0,-2.721246399,QUARANTINED
6fd1a0a6755a6f88,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16140,Tb,3.0,2.000000001547424,0.301029996,5c62eb8653a3b1a3,2.0,-1.698970004,QUARANTINED
585a5e7b4fe77e33,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16090,Tb,4.0,3.100000001182964,0.491361694,1a6c84652e5a74e9,1.0,-0.5086383059999999,QUARANTINED
4e92dbe800f467ff,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16114,Tb,5.0,3.699999999429232,0.568201724,2c381e410758f996,0.0,0.568201724,QUARANTINED
a8f9debe2295f41f,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16125,Tm,1.0,3.000000001936503,0.4771212549999999,6ca21eb701f71d23,4.0,-3.522878745,QUARANTINED
54deafd3e9743ae1,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16146,Tm,2.0,2.100000001286614,0.3222192949999999,93f2c29f4189ca5a,3.0,-2.677780705,QUARANTINED
52017749187b8c6c,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16101,Tm,3.0,3.800000003352844,0.579783597,a319f04a8d6f8022,2.0,-1.420216403,QUARANTINED
59d3f47407619dcd,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16086,Tm,4.0,14.99999999807684,1.176091259,abf0395c5b2dd338,1.0,0.1760912590000001,QUARANTINED
b07b391db63c0815,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16111,Tm,5.0,26.9999999901158,1.431363764,828fe98f9bedb3e3,0.0,1.431363764,QUARANTINED
d948aab470548adb,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16124,Yb,1.0,3.000000001936503,0.4771212549999999,5b47c83eea6d0258,4.0,-3.522878745,QUARANTINED
a53db26df4dcd038,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16145,Yb,2.0,2.000000001547424,0.301029996,e857f0232b482ec2,3.0,-2.698970004,QUARANTINED
6c4331b8ac007f21,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16099,Yb,3.0,3.999999996979354,0.602059991,3dce7522418dd811,2.0,-1.397940009,QUARANTINED
b1002a1d716e30be,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16092,Yb,4.0,16.99999998519286,1.2304489209999998,540bdf8a9851bc28,1.0,0.2304489209999998,QUARANTINED
78dec9b86c085a77,B_ornl,2-N-6-N-dimethyl-2-N-6-N-diphenylpyridine-2-6-dicarboxamide,CH3Cl,Am_SAFE:16109,Yb,5.0,31.00000001182964,1.491361694,2132de726ea9ad6c,0.0,1.491361694,QUARANTINED
