regime,split_seed,arm,n_rows,n_groups,macro_mae,pooled_mae,pooled_r2,within_ligand_r2,pooled_rmse,prediction_dispersion_ratio,median_abs_error,frac_within_0_5_log,frac_within_1_log,delta_macro_vs_baseline
unseen_ligand,155921,A_ecfp,4881,74,1.0831091915556104,1.1860909464011098,0.23259766887272904,0.0,1.438775617564093,0.4334854366529793,1.0937688396908567,0.2534316738373284,0.4583077238270846,-0.2133757035464522
unseen_ligand,155921,A_lig2d_ext,4881,74,1.0208011349646295,1.1302009782758444,0.29239563509567157,0.0,1.3815823103278682,0.4810240512190121,1.006920991048692,0.2622413439868879,0.49620979307518953,-0.15106764695547137
unseen_ligand,155921,A_donors,4881,74,1.089602139203784,1.107934397527289,0.29082043187205076,0.042318294768786235,1.3831192306810862,0.45229598498692114,0.9229102691083999,0.27719729563614015,0.5302192173734891,-0.21986865119462584
unseen_ligand,155921,A_complex_phys,4881,74,1.099078174634973,1.1577346090566272,0.21913252959356322,-0.016180383065482085,1.4513433853901807,0.43451829459433433,0.9785681862964152,0.2853923376357304,0.5070682237246465,-0.22934468662581475
unseen_ligand,155921,A_polyhedron,4881,74,1.1468619002888105,1.1842046834571185,0.20012677489148,-0.005840617423013228,1.4688995306391144,0.3781126590042906,1.0236817151365676,0.26879737758656014,0.4925220241753739,-0.27712841227965235
unseen_ligand,155921,MC,4881,74,0.9322358726467205,1.1158079799184917,0.2396909352264016,0.1582723008297845,1.4321107228426875,0.6094202745084073,0.9011136105505485,0.3222700266338865,0.5365703749231715,-0.0625023846375623
unseen_ligand,155921,MC_physchem,4881,74,0.8670701742069327,0.9972862580649554,0.4156159443772598,0.2566100566157,1.2555403989327842,0.5936539595894244,0.848121020256942,0.3136652325343167,0.5775455849211227,0.0026633138022255087
unseen_ligand,155921,MC_ecfp,4881,74,0.8697334880091582,0.9606480875679797,0.4534613290104791,0.2674947726238822,1.2142048422532596,0.6435479344403556,0.7989511116990321,0.33517721778324117,0.586560131120672,0.0
unseen_ligand,155921,MC_lig2d_ext,4881,74,0.8064821799341484,0.9419779933687046,0.4735643970259984,0.26410028533202234,1.1916648760381563,0.5783818976218544,0.8067021663884628,0.3435771358328211,0.591682032370416,0.06325130807500978
unseen_ligand,155921,MC_donors,4881,74,0.840606908838999,0.9710026678193018,0.4325520854531255,0.2624609428728182,1.2372131132151323,0.6226926547071495,0.8153781518363772,0.3437820118828109,0.5804138496209793,0.02912657917015915
unseen_ligand,155921,MC_complex_phys,4881,74,0.9415027354679518,1.0403158474954768,0.36348517243073253,0.20653707651180608,1.3103453588461131,0.5004864352203395,0.8800418284354801,0.3073140749846343,0.5574677320221266,-0.07176924745879365
unseen_ligand,155921,MC_polyhedron,4881,74,0.9705599951836716,1.0650485871952537,0.34356150610655434,0.18372893518794464,1.3306950228375058,0.460323703586694,0.9159852022883823,0.3021921737348904,0.5363654988731817,-0.10082650717451347
unseen_ligand,155921,MC_all2d,4881,74,0.8304667663234772,0.9535134368988405,0.459809540059556,0.24965421190138692,1.207132568399537,0.5915760623558953,0.7973800182783304,0.338660110633067,0.589838147920508,0.039266721685681016
unseen_ligand,155921,MC_all3d,4881,74,0.9427696462911472,1.0292011174357576,0.3784172291540444,0.2527455989402452,1.2948843927967686,0.5402378455561674,0.8618751126097646,0.31550911698422457,0.564638393771768,-0.07303615828198906
unseen_ligand,155921,MC_everything,4881,74,0.8468446827295087,0.9532611214091891,0.46319467233753275,0.27415890012710786,1.2033443440402847,0.6004900577252472,0.8155669992361575,0.3343577135832821,0.5963941815201803,0.022888805279649427
unseen_ligand,155921,MC@hgb,4881,74,0.8809955925224144,1.1069198283114128,0.2492075367848755,0.1561208733559013,1.4231198111541854,0.7080279997475769,0.9105622897060324,0.3208358942839582,0.534521614423274,-0.011262104513256266
unseen_ligand,155921,MC@ridge,4881,74,1.083939402959732,1.2542344999360895,0.07302451241681263,-0.08362950500811839,1.5813049752007833,0.5934743562002694,1.0468571590353557,0.26121696373693915,0.4804343372259783,-0.21420591495057384
unseen_ligand,155921,MC_ecfp@hgb,4881,74,0.8300455927968411,0.8921004046323577,0.5123103483226394,0.35068263429220015,1.146973232040888,0.7362673782148973,0.7328121890437744,0.3659086252817046,0.6383937717680803,0.03968789521231708
unseen_ligand,155921,MC_ecfp@ridge,4881,74,1.0724324360880835,1.090155057500407,0.32697823056704267,0.18645358539612245,1.3473985273174418,0.5838865213241888,0.9580881021621367,0.25978283138701086,0.5181315304240934,-0.2026989480789253
unseen_ligand,155921,MC_lig2d_ext@hgb,4881,74,0.8230934914285138,1.0019305913565841,0.3892124132552097,0.2952541107690084,1.2835908523512891,0.7332131648607464,0.8024692454549692,0.3419381274329031,0.5863552550706822,0.04663999658064433
unseen_ligand,155921,MC_lig2d_ext@ridge,4881,74,1.211777739734815,1.1756215997452435,0.1608248361646174,0.15856739108629403,1.504554151367015,0.7357512337605431,1.0126348068339641,0.2681827494365909,0.4947756607252612,-0.3420442517256569
unseen_ligand,155921,MC_all2d@hgb,4881,74,0.8010235943486765,0.965178938247803,0.4369396314806082,0.3333506634350005,1.2324207233254343,0.6869403526331368,0.7887509163111058,0.35013316943249334,0.5947551731202623,0.06870989366048164
unseen_ligand,155921,MC_all2d@ridge,4881,74,1.0792857846144093,1.1244423942956725,0.2744972624660118,0.1866093449053967,1.398946287410273,0.6326049875101796,0.9771070951100231,0.2694120057365294,0.511780372874411,-0.2095522966052511
unseen_ligand,155921,MC_ecfp_SHUF,4881,74,1.0029560136166278,1.1457999761559137,0.21112675964738392,0.1436949331787971,1.4587642938042285,0.5628213054080703,0.9418470931622192,0.297480024585126,0.5234583077238271,-0.1332225256074696
unseen_ligand,155921,MC_lig2d_ext_SHUF,4881,74,1.012713714194497,1.1574256987437437,0.20569088747171405,0.1390012768244394,1.4637816036292919,0.536007297400189,0.9733246994707774,0.29194837123540257,0.5103462405244827,-0.1429802261853389
unseen_ligand,155921,MC_donors_SHUF,4881,74,0.9638440539279746,1.130600841111641,0.22897812891258196,0.1504605089063864,1.4421647000479587,0.5790104412302947,0.9272349081452298,0.30628969473468554,0.5257119442737144,-0.09411056591881639
unseen_ligand,155921,MC_cond_SHUF,4881,74,1.4040887423365516,1.449655374489477,-0.20972644392816653,-0.18836696272986897,1.8064464810367198,0.4192451530626055,1.232420041379177,0.22085638188895718,0.4181520180290924,-0.5343552543273934
unseen_ligand,155921,NULL_metal_mean,4881,74,1.336751558192015,1.4082859483371983,-0.14262637242469567,0.05032493321462472,1.7556325900098255,0.2807527947598179,1.2062632758873084,0.2263880352386806,0.43618111042819097,-0.4670180701828569
unseen_ligand,155921,NULL_global_mean,4881,74,1.3564914154117333,1.4239367176854367,-0.17432063652310759,0.0,1.7798149841573396,0.1836663400698131,1.2525241221221186,0.239500102438025,0.43044458102847777,-0.4867579274025752
unseen_ligand,155921,NULL_extractant_mean,4881,74,1.3564914154117333,1.4239367176854367,-0.17432063652310759,0.0,1.7798149841573396,0.1836663400698131,1.2525241221221186,0.239500102438025,0.43044458102847777,-0.4867579274025752
unseen_ligand,155921,NULL_nearest_condition,4881,74,1.3564914154117333,1.4239367176854367,-0.17432063652310759,0.0,1.7798149841573396,0.1836663400698131,1.2525241221221186,0.239500102438025,0.43044458102847777,-0.4867579274025752
unseen_ligand,196613,A_metal,4881,74,1.2961910349391805,1.3522478961829556,-0.02945473153994005,0.07151327084117765,1.6664225710535383,0.19964216148028163,1.1716069706051329,0.23581233353820938,0.43536160622823195,-0.38672884602354285
unseen_ligand,196613,A_cond,4881,74,1.0426151577454643,1.2527002165501648,0.06801793679129287,0.042762029676952196,1.5855695226657147,0.5622321394708097,1.0434274864170374,0.281499692685925,0.48473673427576314,-0.13315296882982663
unseen_ligand,196613,A_physchem,4881,74,1.0999664054552794,1.202146248527037,0.2130578573271925,0.0,1.4569777314840033,0.4815316477288235,1.0873554025191654,0.24093423478795328,0.4626101208768695,-0.19050421653964167
unseen_ligand,196613,A_ecfp,4881,74,1.1050746713043005,1.2097254450859598,0.2008401620094784,0.0,1.4682443469663664,0.41765534253441156,1.1005718831561941,0.2413439868879328,0.46322474902683874,-0.1956124823886628
unseen_ligand,196613,A_lig2d_ext,4881,74,1.0307263827778308,1.1421673069396454,0.27633044129105033,0.0,1.3971777615205205,0.45587436025200007,1.014943654386708,0.2632657242368367,0.4947756607252612,-0.12126419386219311
unseen_ligand,196613,A_donors,4881,74,1.0729987454577092,1.1099740113652217,0.2905519317814532,0.041872530977498656,1.3833810349627682,0.4518548259401742,0.927130260425054,0.27289489858635524,0.5277607047736119,-0.16353655654207155
unseen_ligand,196613,A_complex_phys,4881,74,1.1474590678750864,1.2049638733862609,0.15276928672851497,-0.07958696585067693,1.5117582867700543,0.4333109373509843,1.0097677257489672,0.2784265519360787,0.49702929727514855,-0.23799687895944877
unseen_ligand,196613,A_polyhedron,4881,74,1.1519092923320435,1.205848948521924,0.17264739119236483,-0.029693270137172822,1.4939182497131047,0.34838919812134106,1.024500469263433,0.26592911288670357,0.4900635115754968,-0.24244710341640585
unseen_ligand,196613,MC,4881,74,1.0118793488317757,1.2005995374518152,0.13051818017390182,0.09811886828027294,1.5314815358694982,0.5955243304601321,0.9784823016178661,0.30137266953493136,0.5070682237246465,-0.10241715991613798
unseen_ligand,196613,MC_physchem,4881,74,0.9070126712322183,1.0378383034175123,0.3784755515312178,0.23684322008808456,1.2948236426351782,0.5507486957273093,0.8745762108878792,0.3026019258348699,0.5480434337225978,0.002449517683419389
unseen_ligand,196613,MC_ecfp,4881,74,0.9094621889156377,1.0096580601939393,0.4037755985932593,0.26071450841956034,1.2681960186267618,0.5895801556526166,0.8665708033252579,0.3269821757836509,0.5515263265724237,0.0
unseen_ligand,196613,MC_lig2d_ext,4881,74,0.856398470011043,0.9839636700973208,0.42810280743160134,0.2550614616380873,1.2420540480983002,0.5838823921064248,0.8151779089439628,0.3288260602335587,0.5849211227207539,0.053063718904594714
unseen_ligand,196613,MC_donors,4881,74,0.9130701683667855,1.019868078375894,0.3816535218789384,0.24949698413852828,1.2915090628789947,0.5754843625057792,0.8521429825714935,0.31448473673427574,0.5636140135218193,-0.003607979451147769
unseen_ligand,196613,MC_complex_phys,4881,74,1.0207128607556162,1.0950935037433178,0.2961866479035731,0.1652909408073403,1.3778764045309349,0.46219780063687443,0.9141157939002666,0.2993239090350338,0.5388240114730588,-0.1112506718399785
unseen_ligand,196613,MC_polyhedron,4881,74,1.0346836781601028,1.1141009606286736,0.2800113545659777,0.17085414801771015,1.3936198900002885,0.42354634121835577,0.9515829906961855,0.297480024585126,0.5195656627740217,-0.12522148924446508
unseen_ligand,196613,MC_all2d,4881,74,0.9086692658026768,1.0156728305873686,0.3927167930458332,0.2521177045125137,1.279903268826838,0.59961187948082,0.8628816844353155,0.31878713378406065,0.5615652530219217,0.0007929231129608638
unseen_ligand,196613,MC_all3d,4881,74,1.0283573152445347,1.0946041633004955,0.29748332392081434,0.19820115027486473,1.3766065487101418,0.521902713055803,0.9155692813380247,0.29911903298504405,0.5394386396230281,-0.11889512632889698
unseen_ligand,196613,MC_everything,4881,74,0.9260534800701247,1.030499121021609,0.37030201906134275,0.2430334939396993,1.3033098055083843,0.6027378774589497,0.8754428060987272,0.31960663798401967,0.5541897152222905,-0.016591291154486987
unseen_ligand,196613,MC@hgb,4881,74,0.9525671736583771,1.1601487224461406,0.18161391875519695,0.11376825049683537,1.4858009426622698,0.6649778951167674,0.9559743888632142,0.3124359762343782,0.5166973980741651,-0.04310498474273938
unseen_ligand,196613,MC@ridge,4881,74,1.11384540502568,1.3405278619939258,-0.10434774176864936,-0.25426018944651196,1.7259747423785567,0.6640357699401215,1.091463367784913,0.25711944273714404,0.4695759065765212,-0.2043832161100424
unseen_ligand,196613,MC_ecfp@hgb,4881,74,0.8937582888304578,0.9769737725401164,0.4244403289060953,0.2806065801778789,1.246024811134984,0.6869047839547164,0.7970678104018458,0.33743085433312847,0.5834869903708256,0.015703900085179856
unseen_ligand,196613,MC_ecfp@ridge,4881,74,1.0486056381062394,1.0559183385079893,0.354484409357003,0.20061655466253614,1.3195774345161004,0.6549223110411598,0.9253815876057851,0.27637779143618113,0.5324728539233764,-0.13914344919060173
unseen_ligand,196613,MC_lig2d_ext@hgb,4881,74,0.8818169757289812,0.9852855124887373,0.41455035656383243,0.2625753399770673,1.2566845773218691,0.6764643756864147,0.8079275829946055,0.3359967219832002,0.589018643720549,0.02764521318665647
unseen_ligand,196613,MC_lig2d_ext@ridge,4881,74,1.474721170401322,1.1855364415232368,-0.01260562251628028,0.18955598782691252,1.6527291215701643,0.856305916966005,0.984856911257413,0.2726900225363655,0.5068633476746568,-0.5652589814856842
unseen_ligand,196613,MC_all2d@hgb,4881,74,0.8817940071322429,0.9569732958068633,0.44707560579262773,0.32799858457592934,1.2212775891061924,0.6722186524828218,0.7758430493775637,0.3507477975824626,0.602540463019873,0.027668181783394807
unseen_ligand,196613,MC_all2d@ridge,4881,74,1.0428291314364762,1.0623079605466101,0.34588311543611283,0.2000410711323296,1.3283398209721131,0.6763455738745974,0.9085663530237923,0.2792460561360377,0.5398483917230076,-0.13336694252083847
unseen_ligand,196613,MC_ecfp_SHUF,4881,74,1.0439053947599568,1.2208786249710901,0.10689636511271472,0.07666716872649593,1.5521455380776668,0.5543991703698701,1.0205432792346552,0.29338250358533086,0.4933415283753329,-0.13444320584431912
unseen_ligand,196613,MC_lig2d_ext_SHUF,4881,74,1.0715531667854024,1.2269943005078205,0.11153853999255381,0.08569206113130201,1.5481064108550902,0.5338913338188798,1.0440211616886166,0.28662159393566894,0.4859659905757017,-0.16209097786976467
unseen_ligand,196613,MC_donors_SHUF,4881,74,1.0311420513575236,1.200608210290958,0.1348439046429175,0.10274477990603625,1.5276671793087058,0.5654355829113613,0.9924278979983456,0.30096291743495185,0.5039950829748002,-0.12167986244188589
unseen_ligand,196613,MC_cond_SHUF,4881,74,1.4400841629945742,1.5037607495937664,-0.30070512581120035,-0.2262763917144648,1.8731430194029555,0.4546277021298999,1.2858789355309888,0.2104077033394796,0.40503995082974803,-0.5306219740789365
unseen_ligand,196613,NULL_metal_mean,4881,74,1.3326126032999928,1.4310297175598858,-0.1691399293489526,0.058004671987264,1.7758846724006248,0.2975951991925058,1.211540493049176,0.21839786928908012,0.43146896127842654,-0.4231504143843551
unseen_ligand,196613,NULL_global_mean,4881,74,1.347689261807135,1.4305473953513266,-0.18474263073297936,0.0,1.7876953904191335,0.1961285908384896,1.2604166944876818,0.23396844908830158,0.4290104486785495,-0.4382270728914973
unseen_ligand,196613,NULL_extractant_mean,4881,74,1.347689261807135,1.4305473953513266,-0.18474263073297936,0.0,1.7876953904191335,0.1961285908384896,1.2604166944876818,0.23396844908830158,0.4290104486785495,-0.4382270728914973
unseen_ligand,196613,NULL_nearest_condition,4881,74,1.347689261807135,1.4305473953513266,-0.18474263073297936,0.0,1.7876953904191335,0.1961285908384896,1.2604166944876818,0.23396844908830158,0.4290104486785495,-0.4382270728914973
unseen_ligand,262147,A_metal,4881,74,1.2872864238619635,1.3488312446089161,-0.019988604230710916,0.06221798008466106,1.6587432635929973,0.19469982940133387,1.1792322060894045,0.23417332513829134,0.4347469780782626,-0.3427073508350985
unseen_ligand,262147,A_cond,4881,74,0.9926393848997277,1.1795098336867422,0.16161357455420755,0.08438165856850843,1.5038469220276671,0.5868898659238401,0.9881789004855228,0.30465068633476744,0.50419995902479,-0.04806031187286275
unseen_ligand,262147,A_physchem,4881,74,1.125156658310005,1.3442240369568905,-0.01773018447186292,0.0,1.6569058830164596,0.5676330847830495,1.1650715057395291,0.23458307723827085,0.4312640852284368,-0.18057758528314005
unseen_ligand,262147,A_ecfp,4881,74,1.1512929993336256,1.2393837627018156,0.15061967164813206,0.0,1.5136749073947422,0.4046658409315184,1.094814270582638,0.2464658881376767,0.4589223519770539,-0.20671392630676066
unseen_ligand,262147,A_lig2d_ext,4881,74,1.085419723395893,1.1672797077528636,0.22983082199492155,0.0,1.441367015771115,0.4990410874659079,1.0098231050156021,0.2653144847367343,0.49170251997541486,-0.14084065036902815
unseen_ligand,262147,A_donors,4881,74,1.1122507187028454,1.1250491624031274,0.2722891972209712,0.04008065344292311,1.4010735143478903,0.43146968669997715,0.983743758191959,0.28313870108584305,0.5082974800245851,-0.16767164567598047
unseen_ligand,262147,A_complex_phys,4881,74,1.0993296927045595,1.1815187713452346,0.18593311894776843,-0.03825997679846438,1.4818749463241803,0.43458641562841877,0.995738063323713,0.2864167178856792,0.5005121901249744,-0.15475061967769455
unseen_ligand,262147,A_polyhedron,4881,74,1.1532723724900784,1.2296417086113467,0.1429160382735909,-0.047398811048518175,1.5205237096106388,0.36327247858431344,1.044102291734962,0.25978283138701086,0.48063921327596804,-0.20869329946321347
unseen_ligand,262147,MC,4881,74,0.942618412560019,1.1078261877036093,0.25723322214970645,0.17672628493759301,1.4154930703825532,0.6074771194959748,0.896742674231783,0.31305060438434745,0.5423069043228846,0.0019606604668459537
unseen_ligand,262147,MC_physchem,4881,74,0.9297288817046396,1.0630247087923623,0.3469443848565571,0.23597733231479645,1.3272618036247006,0.5889149914071539,0.9076875713868586,0.2921532472853923,0.5443556648227822,0.014850191322225315
unseen_ligand,262147,MC_ecfp,4881,74,0.944579073026865,0.9863216579203801,0.4292278568696082,0.24285262317768175,1.2408317478846216,0.6581802007239685,0.8007398365161658,0.3216553984839172,0.5793894693710305,0.0
unseen_ligand,262147,MC_lig2d_ext,4881,74,0.8824600198727341,1.0175669040741375,0.3988980911292992,0.23429161009252053,1.2733727913093444,0.6357441513714923,0.8704222616269166,0.30936283548453186,0.5607457488219627,0.0621190531541308
unseen_ligand,262147,MC_donors,4881,74,0.8942937232448108,1.0267909800055361,0.3669631295730831,0.24011430118063404,1.3067605504126814,0.6183235601882707,0.8435260468263539,0.3280065560335997,0.5668920303216554,0.05028534978205412
unseen_ligand,262147,MC_complex_phys,4881,74,0.9470109639213276,1.0538721956160044,0.3477633890520112,0.21321027006198234,1.3264292757440046,0.5104412570522422,0.8707819246697299,0.30567506658471627,0.5580823601720959,-0.002431890894462607
unseen_ligand,262147,MC_polyhedron,4881,74,1.0024083331587104,1.0884531076652926,0.3135056128154414,0.18612584189740466,1.360817882484091,0.45698341340996707,0.9306879782196315,0.2921532472853923,0.5312435976234379,-0.05782926013184542
unseen_ligand,262147,MC_all2d,4881,74,0.9117047579979769,1.006613227641005,0.3915997881101102,0.19276303455692556,1.2810798215837973,0.6805151749252142,0.8479071473743658,0.3175578774841221,0.5689407908215529,0.032874315028888046
unseen_ligand,262147,MC_all3d,4881,74,0.9525129233742389,1.0541751970281037,0.36097228657570934,0.23837005717034176,1.3129293558939272,0.5476603889014532,0.8982229230844777,0.29686539643515675,0.5451751690227412,-0.007933850347373927
unseen_ligand,262147,MC_everything,4881,74,0.912290824885205,0.9893624810487999,0.42360912639105197,0.22616752724660794,1.246924218571619,0.6519126699688325,0.8310701224778783,0.3239090350338045,0.5824626101208769,0.03228824814165998
unseen_ligand,262147,MC@hgb,4881,74,0.9329844620977062,1.1587164363957307,0.16529007099820592,0.03976891689880335,1.5005459605935267,0.7396054683986815,0.9421524416318483,0.3030116779348494,0.5234583077238271,0.0115946109291587
unseen_ligand,262147,MC@ridge,4881,74,1.090663336768062,1.3255970594693243,-0.05837848301069615,-0.1445505031276022,1.6896704670411575,0.6721593589245001,1.101838556215526,0.27064126203646793,0.4683466502765827,-0.1460842637411971
unseen_ligand,262147,MC_ecfp@hgb,4881,74,0.9223582301761926,0.9354090052441271,0.4727045260240146,0.2683415917792187,1.1926377015685934,0.7479939744584319,0.7667864620189453,0.34501126818274946,0.617701290719115,0.022220842850672384
unseen_ligand,262147,MC_ecfp@ridge,4881,74,1.0955547720326002,1.0589644963967697,0.3504063207574736,0.18271520038307654,1.32373913195974,0.6345870570110475,0.926267511253995,0.2761729153861914,0.5380045072730998,-0.15097569900573526
unseen_ligand,262147,MC_lig2d_ext@hgb,4881,74,0.8642962038193578,1.0580488740660257,0.33677777958861344,0.2355079403994137,1.3375531437264818,0.7174254224341879,0.8960436646382823,0.3157139930342143,0.5449702929727515,0.08028286920750716
unseen_ligand,262147,MC_lig2d_ext@ridge,4881,74,1.250572464495186,1.235187085598968,0.07299741051681596,0.1619352892857716,1.5813280912683783,0.7865012780875813,1.0280603790387393,0.26654374103667283,0.48719524687564025,-0.30599339146832116
unseen_ligand,262147,MC_all2d@hgb,4881,74,0.8380877430052638,1.0329869139514063,0.37521364567694515,0.2387231656028712,1.298216965073088,0.7380782759522941,0.8764221141927624,0.30465068633476744,0.551321450522434,0.10649133002160116
unseen_ligand,262147,MC_all2d@ridge,4881,74,1.0912917362907064,1.124053850417334,0.26916645381718607,0.17938883841291464,1.4040764307598594,0.6911424339297898,0.9658444118428634,0.2618315918869084,0.5171071501741447,-0.14671266326384147
unseen_ligand,262147,MC_ecfp_SHUF,4881,74,1.0173314266157032,1.1105336375220138,0.2663029621721267,0.17874828039264012,1.4068244098231335,0.5664535452022147,0.9082190660389282,0.29686539643515675,0.536980127023151,-0.07275235358883825
unseen_ligand,262147,MC_lig2d_ext_SHUF,4881,74,1.0323978301889518,1.1454257619044952,0.2178394618928836,0.1338537077393217,1.4525445552746872,0.5441677070653469,0.9486548437869254,0.2942020077852899,0.519360786724032,-0.08781875716208687
unseen_ligand,262147,MC_donors_SHUF,4881,74,0.9941259130982535,1.1041444573225117,0.2776855680833138,0.18218528570889225,1.395868987240554,0.589801332371434,0.9182468641789099,0.3011677934849416,0.5351362425732432,-0.04954684007138854
unseen_ligand,262147,MC_cond_SHUF,4881,74,1.3788851126967812,1.415616677289344,-0.1570821447733839,-0.14323034625711073,1.7667032512837701,0.43626471198544803,1.2255501277344742,0.23232944068838352,0.41753738987912314,-0.4343060396699162
unseen_ligand,262147,NULL_metal_mean,4881,74,1.3118458630809453,1.3408310840831152,-0.0468925619174112,0.05213900451542397,1.680476986734668,0.2586582168925257,1.1515471288171377,0.24667076418766645,0.4458102847777095,-0.36726679005408036
unseen_ligand,262147,NULL_global_mean,4881,74,1.3283724282078673,1.3652829180246917,-0.08955154301367663,0.0,1.7143733317989218,0.11886171394290408,1.201285560263763,0.2524072935873796,0.44130301167793484,-0.3837933551810023
unseen_ligand,262147,NULL_extractant_mean,4881,74,1.3283724282078673,1.3652829180246917,-0.08955154301367663,0.0,1.7143733317989218,0.11886171394290408,1.201285560263763,0.2524072935873796,0.44130301167793484,-0.3837933551810023
unseen_ligand,262147,NULL_nearest_condition,4881,74,1.3283724282078673,1.3652829180246917,-0.08955154301367663,0.0,1.7143733317989218,0.11886171394290408,1.201285560263763,0.2524072935873796,0.44130301167793484,-0.3837933551810023
