comparison,dropped_chemotype,delta,n_units
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,sc071,0.0035614412599556367,89
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,sc075,0.003268020987908827,89
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,sc076,0.003623447521799583,89
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,sc077,0.003451112994185923,89
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,sc078,0.003400468969985313,89
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,sc083,0.003712047761847696,89
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,sc084,0.003382696945288379,89
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,sc085,0.0030995718626063845,89
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,sc086,0.0034162978872191666,89
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,sc092,0.0013775298846631944,89
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,sc096,0.0032905882738202413,89
X_M_PHYSICS_radius+radius_sq_vs_M_SELECTED,sc097,0.0033665248413786257,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,(none),0.0003148570847105548,90
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc000,-0.001608002286545326,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc001,-0.0003294485826333933,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc007,0.0004555124329225692,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc008,-0.00012673038792183363,88
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc009,0.002416517523355435,67
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc010,0.00039022735476587975,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc012,0.0004431138531603744,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc015,0.0011264928399917678,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc016,0.0007023361420253726,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc017,0.0005895656368034567,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc018,0.0002482742184038245,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc019,0.0015613099733678434,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc020,0.0003112759115833597,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc021,0.0006888204595855381,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc027,0.0009549154194021835,84
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc028,0.0003549941290091683,88
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc029,-0.00169631714463277,87
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc030,0.0011777665420718082,87
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc031,0.000738641915607116,87
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc032,0.0011648368709687646,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc033,8.977762069359702e-05,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc036,0.0007353639269982507,86
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc055,-1.9087827728386485e-05,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc057,0.00031424629421981134,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc058,0.00033116271394822793,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc059,-0.0001469707766953538,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc060,0.0007931077169516823,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc061,-0.000773535523623423,88
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc062,0.0010480422319643543,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc063,-0.0001290118980611283,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc068,0.0018027390871065729,84
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc069,0.0007166658446522925,88
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc070,0.00023823229181218136,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc071,0.00022132040837451167,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc075,0.0002711643728587402,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc076,0.0004830432657980176,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc077,0.00020540044489271764,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc078,0.0003507660611640553,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc083,0.000514190299502511,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc084,0.000521117946750164,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc085,-0.00021034577370165802,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc086,-6.386991525807105e-05,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc092,-0.0014369443715594075,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc096,-0.0008763693098738115,89
X_X_PHYSICS+RESID_K1_vs_M_SELECTED,sc097,0.00024898847414449294,89
