publication_id,chemotype,extractant,n_metals,acid_name,diluent_name,diluent_class,log_acid_M,log_extr_M,log_metal_mM,temp_C,contact_min,log_contact_min,is_hno3,is_hcl,is_h2so4,complexant,modifier,dil_aliphatic,dil_aromatic,dil_chlorinated,dil_polar,max_logD,mean_logD,a,abs_a,b,abs_b
pub_126bbe7976,sc009,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hcl,isopar_l_with_30_vol_exxal_13,aliphatic,0.47712125471966244,-1.0,-0.3010299956639812,25.0,60.0,1.7781512503836436,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.5806399120080803,1.5034431504606078,-0.8244015014148325,0.8244015014148325,-0.2372365649028476,0.2372365649028476
pub_b9dfc468cd,sc009,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,8.0,hno3,toluene,aromatic,0.17609125905568124,-1.0,0.6989700043360189,25.0,15.0,1.1760912590556813,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6766936096248666,0.37041968367848044,-0.22633407470931466,0.22633407470931466,-0.022587341031049077,0.022587341031049077
pub_b9dfc468cd,sc009,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,8.0,hno3,toluene,aromatic,0.17609125905568124,-1.0,0.6989700043360189,25.0,15.0,1.1760912590556813,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5314789170422551,0.22653777519538862,-0.2521014826249013,0.2521014826249013,-0.03219809901232894,0.03219809901232894
pub_126bbe7976,sc009,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,14.0,hcl,isopar_l_with_30_vol_exxal_13,aliphatic,0.47712125471966244,-1.0,-0.3010299956639812,25.0,60.0,1.7781512503836436,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.7974129739592226,1.8129665447533647,-0.7292481827765358,0.7292481827765358,-0.29238195007435935,0.29238195007435935
pub_126bbe7976,sc033,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,14.0,hcl,isopar_l_with_30_vol_exxal_13,aliphatic,0.47712125471966244,-1.0,-0.3010299956639812,25.0,60.0,1.7781512503836436,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.2060158767633447,0.4082094711984622,-0.7170884578157906,0.7170884578157906,-0.15690949852024416,0.15690949852024416
pub_126bbe7976,sc009,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,14.0,hcl,isopar_l_with_30_vol_exxal_13,aliphatic,0.47712125471966244,-1.0,-0.3010299956639812,25.0,60.0,1.7781512503836436,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.67355537811554,1.6335047001565672,-0.7940811776094859,0.7940811776094859,-0.2985258743493042,0.2985258743493042
pub_126bbe7976,sc009,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,13.0,hcl,isopar_l_with_30_vol_exxal_13,aliphatic,0.47712125471966244,-1.0,-0.3010299956639812,25.0,60.0,1.7781512503836436,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0637085593914173,0.21921039300027045,-0.8867915164656944,0.8867915164656944,-0.12649247502408864,0.12649247502408864
pub_126bbe7976,sc009,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,14.0,hcl,isopar_l_with_30_vol_exxal_13,aliphatic,0.47712125471966244,-1.0,-0.3010299956639812,25.0,60.0,1.7781512503836436,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.1051694279993316,0.9328794163953967,-0.9992745864042203,0.9992745864042203,-0.17784724730344387,0.17784724730344387
pub_0af6736cb1,sc027,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,14.0,hno3,hydrogenated_tetrapropylene,aliphatic,0.6334684555795865,-1.0,-2.0,22.0,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0206963425,0.7070565778214285,-0.22427103249718483,0.22427103249718483,-0.20273156355578997,0.20273156355578997
pub_1bd76c48d9,sc036,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,9.0,hno3,toluene,aromatic,-1.0,-0.2218487496163564,0.6989700043360189,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5910646070000001,0.31280655533333335,0.07767791537411164,0.07767791537411164,0.07923142927827162,0.07923142927827162
pub_bef16e560c,sc032,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,n_dodecane,aliphatic,0.0,-0.6989700043360187,-0.5086383061657274,25.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5624375624375617,-0.48901098901098905,-0.48535293910626615,0.48535293910626615,0.23863913298466688,0.23863913298466688
pub_bef16e560c,sc032,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,n_dodecane,aliphatic,0.0,-0.6989700043360187,-0.4814860601221125,25.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06193806193806144,-0.7537462537462539,-0.3112700486315009,0.3112700486315009,-0.11181983317708061,0.11181983317708061
pub_bef16e560c,sc032,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,n_dodecane,aliphatic,0.0,-0.6989700043360187,-0.4559319556497244,25.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2757242757242757,-1.3256743256743255,0.0019232288180314912,0.0019232288180314912,-0.04400277438442716,0.04400277438442716
pub_bef16e560c,sc032,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,n_dodecane,aliphatic,0.0,-0.6989700043360187,-0.44369749923271273,25.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7122877122877088,-0.12437562437562649,0.43414303546632516,0.43414303546632516,-0.44836074238698237,0.44836074238698237
pub_bef16e560c,sc032,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,4.0,hno3,n_dodecane,aliphatic,0.0,-0.6989700043360187,-0.5228787452803376,25.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.292707292707293,-0.9772727272727257,0.057638538197371164,0.057638538197371164,-0.7024865240729262,0.7024865240729262
pub_126bbe7976,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,7.0,hcl,isopar_l_with_30_vol_exxal_13,aliphatic,0.47712125471966244,-1.0,-0.3010299956639812,25.0,60.0,1.7781512503836436,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.5925298252093434,2.0424583194377988,0.008022171823822402,0.008022171823822402,-0.785336214012229,0.785336214012229
pub_126bbe7976,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hcl,isopar_l_with_30_vol_exxal_13,aliphatic,0.47712125471966244,-1.0,-0.3010299956639812,25.0,60.0,1.7781512503836436,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0908221633946567,1.005430971018132,-0.9136435038877496,0.9136435038877496,-0.19134606636537543,0.19134606636537543
pub_1605e436d7,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hno3,n_dodecane,aliphatic,-2.030000139977383,-1.0,-3.0,25.0,60.0,1.7781512503836436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5418287667813124,0.7358434804300293,-0.6632666059689096,0.6632666059689096,0.026570234299095035,0.026570234299095035
pub_1605e436d7,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hno3,n_dodecane,aliphatic,-1.899998417198648,-1.0,-3.0,25.0,60.0,1.7781512503836436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.619788758288394,-1.400989543360788,-0.11277723084911935,0.11277723084911935,0.38897159209849347,0.38897159209849347
pub_1605e436d7,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hno3,n_dodecane,aliphatic,-1.7958800173440752,-1.0,-3.0,25.0,60.0,1.7781512503836436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7520589261320832,-1.3306640120713973,-0.14586698255548286,0.14586698255548286,0.37018030539355806,0.37018030539355806
pub_1605e436d7,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hno3,n_dodecane,aliphatic,-1.7958800173440752,-0.6989700043360187,-3.0,25.0,60.0,1.7781512503836436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.901730931938204,0.5021080746724855,-0.1815130074353099,0.1815130074353099,0.13279887645808167,0.13279887645808167
pub_1605e436d7,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hno3,n_dodecane,aliphatic,-1.7000005038830162,-1.0,-3.0,25.0,60.0,1.7781512503836436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2013971243204515,-0.41627696362068445,-0.256491545899523,0.256491545899523,0.2533900613413034,0.2533900613413034
pub_1605e436d7,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hno3,n_dodecane,aliphatic,-1.5500004516890253,-1.0,-3.0,25.0,60.0,1.7781512503836436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.569724949226159,0.7573404092631341,-0.6815100514821829,0.6815100514821829,0.014419701629833638,0.014419701629833638
pub_1605e436d7,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hno3,n_dodecane,aliphatic,-1.4200004527215229,-1.0,-3.0,25.0,60.0,1.7781512503836436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0041063232796583,0.7949121164472503,-0.8504437209416403,0.8504437209416403,0.2208805872163466,0.2208805872163466
pub_1605e436d7,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hno3,n_dodecane,aliphatic,-1.2500002511435826,-1.0,-3.0,25.0,60.0,1.7781512503836436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0864310206563688,1.2052039884995025,-0.7820033157662667,0.7820033157662667,-0.07127111139451388,0.07127111139451388
pub_1605e436d7,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hno3,n_dodecane,aliphatic,-0.9699997184078957,-1.0,-3.0,25.0,60.0,1.7781512503836436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.721150843749684,0.896751088843787,-0.7147960905941085,0.7147960905941085,-0.02574400093303548,0.02574400093303548
pub_2c76a46f18,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,n_dodecane,aliphatic,0.4623979978989561,-2.6989700043360187,,25.0,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4629966120280561,-0.8115947677941135,-0.756425062738089,0.756425062738089,0.060526351448532814,0.060526351448532814
pub_2e9f2dbea9,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,hydrogenated_tetrapropene_with_5_vol_1_octanol,aliphatic,0.4913616938342727,-0.6989700043360187,,22.0,15.0,1.1760912590556813,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.9444826721501687,1.8947903560822128,-0.010825223707897106,0.010825223707897106,0.029408462659460562,0.029408462659460562
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,dipb,aromatic,-1.320572103387881,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7870138152633318,-0.7870138152633318,0.0,0.0,0.0,0.0
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,dipb,aromatic,-1.3196644865854368,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8728952016351923,-1.1675380532809592,-0.2536379279414981,0.2536379279414981,0.1345339828612547,0.1345339828612547
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6.0,hno3,tert_butylbenzene,aromatic,-1.3165728951864353,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5943304007820132,-2.022672966221357,-0.014170838603868618,0.014170838603868618,-0.23127499549425712,0.23127499549425712
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5.0,hno3,tert_butylbenzene,aromatic,-1.3162912121491654,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9536426267956655,-1.0644972148929956,0.003471262134395325,0.003471262134395325,0.18177002278143026,0.18177002278143026
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tert_butylbenzene,aromatic,-1.3162912121491654,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5628847845206706,-1.5812078569334522,-0.007943903283783572,0.007943903283783572,0.0014623175024883388,0.0014623175024883388
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4.0,hno3,1_4_diisopropylbenzene,aromatic,-1.316134700555516,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7344322344322388,-0.7744963369963396,0.007740989795230987,0.007740989795230987,0.0353910000456695,0.0353910000456695
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,1_4_diisopropylbenzene,aromatic,-1.316134700555516,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1923076923076936,-1.327380952380953,-0.058560534503963285,0.058560534503963285,0.010779851101035907,0.010779851101035907
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,tbub,aromatic,-1.3169529617611504,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3925449767853315,-1.5941959725757657,-0.22071518646108895,0.22071518646108895,0.02710202768226093,0.02710202768226093
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,tbub,aromatic,-1.3160528692484879,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.6020599913279623,-2.053716969754248,0.01605798130652047,0.01605798130652047,-0.2662118597448383,0.2662118597448383
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tbub,aromatic,-1.3151546383555874,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9476909003526766,-1.0013574959703142,0.0018688582411108448,0.0018688582411108448,0.04944276395236895,0.04944276395236895
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,dipb,aromatic,-1.3187587626244128,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7281583934635011,-0.9586270563974004,-0.03580120473329966,0.03580120473329966,0.17554171843346983,0.17554171843346983
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,dipb,aromatic,-0.9186526921958675,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.47159756204638253,-0.5680698306784991,-0.044531992609947675,0.044531992609947675,0.021895563517316547,0.021895563517316547
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tert_butylbenzene,aromatic,-0.9163540723044153,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2196155099380914,-1.4762137504073007,0.012645194284123135,0.012645194284123135,-0.19046241910357453,0.19046241910357453
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4.0,hno3,dipb,aromatic,-0.9164973801697326,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1983905119726812,-0.40734781627821137,-0.06684863207871562,0.06684863207871562,0.2660495558694819,0.2660495558694819
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tert_butylbenzene,aromatic,-0.9155774501979461,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.21613896218117842,-0.22988126649076612,0.0025475689352392706,0.0025475689352392706,0.006360209416386429,0.006360209416386429
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tert_butylbenzene,aromatic,-0.9155774501979461,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6604734681911485,-0.7956061272354165,-0.058586286717905306,0.058586286717905306,0.010784591580851726,0.010784591580851726
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,1_4_diisopropylbenzene,aromatic,-0.9155738745070098,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.226190476190475,-0.285714285714287,-0.007020978985934331,0.007020978985934331,0.05783270288646044,0.05783270288646044
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4.0,hno3,tert_butylbenzene,aromatic,-0.915570298845513,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.926360377973282,-1.360133594004564,-0.05739230709006309,0.05739230709006309,-0.22866966783718912,0.22866966783718912
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,tbub,aromatic,-0.9157813132607613,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.926648297613099,-1.2893517563103463,-0.09996633128797343,0.09996633128797343,-0.20456411642789094,0.20456411642789094
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4.0,hno3,1_4_diisopropylbenzene,aromatic,-0.9146344883488859,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.19413919413919392,-0.29716117216117366,-0.009490738241454395,0.009490738241454395,0.11138560702355939,0.11138560702355939
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tert_butylbenzene,aromatic,-0.9146380563138705,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2665274113163299,-0.3695946936382296,-0.057632474858963854,0.057632474858963854,0.07818426139397316,0.07818426139397316
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,tbub,aromatic,-0.914709421769935,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.20802879897923207,-0.9238101617430069,-0.22778675663523465,0.22778675663523465,0.31085981654377937,0.31085981654377937
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tbub,aromatic,-0.9172146296835499,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.34756025241057986,-0.5030628639162198,-0.11192138774122368,0.11192138774122368,0.07904786440781672,0.07904786440781672
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,tbub,aromatic,-0.9136401693252518,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.470954829234231,-1.0326490482668096,-0.37763218570503493,0.37763218570503493,-0.15169048357982215,0.15169048357982215
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,dipb,aromatic,-0.5198492747267196,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6817566561035101,0.6094351183312687,-0.031111956305538684,0.031111956305538684,0.029606471291127676,0.029606471291127676
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tbub,aromatic,-0.5176982327765572,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6142748437321552,0.3058524587648132,-0.26549978802112784,0.26549978802112784,0.14082572043223662,0.14082572043223662
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,dipb,aromatic,-0.5176982327765572,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.772820272209173,0.4058790956238965,-0.2835101955892131,0.2835101955892131,0.22329832448073894,0.22329832448073894
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,tbub,aromatic,-0.5165553519014647,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7698276361324798,0.3210478487964688,-0.19023316935181572,0.19023316935181572,0.1934210672158215,0.1934210672158215
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,dipb,aromatic,-0.5165553519014647,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8210285247828285,0.5906878778792969,-0.12155804208450391,0.12155804208450391,0.18208964159964644,0.18208964159964644
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6.0,hno3,tert_butylbenzene,aromatic,-0.5161346724272319,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0017921146953412564,-0.5394265232974922,-0.024305147102464435,0.024305147102464435,-0.264012375259669,0.264012375259669
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4.0,hno3,1_4_diisopropylbenzene,aromatic,-0.5159479927951754,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.845238095238091,0.7868589743589717,0.011813608043090411,0.011813608043090411,0.07886030239336403,0.07886030239336403
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,1_4_diisopropylbenzene,aromatic,-0.5159479927951754,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.039377289377287496,-0.015567765567767036,-0.023479903271945077,0.023479903271945077,-0.001846447962261322,0.001846447962261322
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4.0,hno3,tert_butylbenzene,aromatic,-0.5158026947321294,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7458223394898842,0.6416098651421867,-0.03002851337583501,0.03002851337583501,0.11500858562783317,0.11500858562783317
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tert_butylbenzene,aromatic,-0.5158026947321294,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2969070653767225,0.14803210202286707,-0.06454421418074353,0.06454421418074353,0.011881329707718115,0.011881329707718115
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tbub,aromatic,-0.5171264163912462,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.12540223129680025,-0.2340297472410871,-0.08170089261035339,0.08170089261035339,-0.01805894606662165,0.01805894606662165
