n_shared,pearson,spearman,mae_shared_centred,mae_raw_centred,sf_mae,extractant,cell_a,cell_b,same_pub,dlog10_hno3
5,0.9648160049435871,0.8999999999999998,0.171425750625486,1.0316721439151666,0.28791631177233623,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,481ba480489b2751,0,
5,0.9965148023400123,0.9999999999999998,0.05516716512392807,0.7554444168399811,0.08119897707383182,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,32de9d815d2846a5,0,
5,0.9931130221135853,0.9999999999999998,0.10375892148760321,1.160777392618589,0.1849508336230797,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,af1d270486f91d93,0,
5,0.9589359240680337,0.8999999999999998,0.164122097549598,0.7480283776034143,0.2580633694336322,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,08c04f254321daed,0,
4,0.9949892841473851,0.9999999999999998,0.2071432703022506,1.2044272525412771,0.37912594572922326,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,6488e219e288487a,0,
5,0.9960403520851423,0.9999999999999998,0.22646322268926733,1.1965013439041106,0.36603096271421576,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,084576c4c03d3466,0,
6,0.9777484572645067,1.0,0.16148512872373574,0.6930191965739331,0.25323885869650237,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,0656e632ce1a7169,0,
6,0.9807112638810602,1.0,0.21135019393427404,0.8858818222823636,0.33246062769000645,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,b0cdf84d11493940,0,
6,0.9125441764353961,1.0,0.2235339115341172,0.46931847502583685,0.35018087115475427,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,64c611b30ca8ba77,0,
5,0.9760997873279939,0.9746794344808964,0.2864300223825972,0.6715972058741265,0.4392875134825204,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,be97fe183683ad4a,0,
5,0.9809847420348307,0.9999999999999998,0.25464623859881363,0.6904953347722553,0.3849631891581964,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,c0e9076f69d33056,0,
5,0.9761952965245301,0.9999999999999998,0.2543219142744898,0.6671689314458511,0.3817199459149535,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,ab8854b327c314cc,0,
5,0.9651246976345755,0.9999999999999998,0.28837596832854395,0.633489097766018,0.4246929188879262,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,e0e5be665a068d70,0,
5,0.9236363925394245,0.8999999999999998,0.3402485499764971,0.8471727293522212,0.5182214270984369,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,8277f2b9e9f965fa,0,
5,0.9681597938353804,0.8999999999999998,0.15166718239692809,1.004995150503465,0.24474561545985382,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,258319f8cf1775bd,0,
5,0.9855064562921476,0.8999999999999998,0.10468643677609642,0.958529032048172,0.15911611501662307,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,7bcc49d3346d5a47,0,
4,0.9945933358840293,0.9999999999999998,0.42239322542190894,0.5499534115930385,0.6713863070292873,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,5df28757679cae26,0,0.17609125905568124
4,0.9945933358840293,0.9999999999999998,0.42239322542190894,0.5499534115930385,0.6713863070292873,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,f8ed87d3cf7f4281,0,0.17609125905568124
6,0.9999973319404414,1.0,0.001616253110174252,0.001616253110174215,0.002117207047786618,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60987e3ba2606ed9,dea5592aab4c6cf0,0,0.0
13,0.9939148343371217,0.9601109495518729,0.08477919299301254,0.08477919299301254,0.12950890916992575,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,1ebc2c5cdec573d0,1,
13,0.9833606150017773,0.989010989010989,0.24410791294754805,0.24410791294754805,0.33362306243662193,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,481ba480489b2751,1,
13,0.8690069031757697,0.9381026756366437,0.2793434292782401,0.2793434292782401,0.4190931479067062,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,32de9d815d2846a5,1,
13,0.9504774323418309,0.9010989010989011,0.3957245067981763,0.3957245067981763,0.509331413829016,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,af1d270486f91d93,1,
9,0.9866414991723584,0.9958246164193104,0.18624500767072713,0.17346473500344894,0.2530874836295632,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,969dd6704f8fe61e,1,
4,0.9253500605566581,0.9999999999999998,0.5350084553731544,0.5866443304238778,0.7435459118560894,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,6cee88301287bd45,1,
9,0.9667895701997126,0.9666666666666666,0.3521142618746464,0.4221965127478578,0.4662967043625652,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,08c04f254321daed,1,
10,0.9354392294153138,1.0,0.34295806759017566,0.36759952782485616,0.45580374519488503,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,6488e219e288487a,1,
13,0.9204724170616153,0.921596470200222,0.45651351481316527,0.45651351481316554,0.601147703622417,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,084576c4c03d3466,1,
12,0.8352606769938842,0.8181818181818182,0.35476647407538936,0.3757011774609622,0.5518266966555359,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,0656e632ce1a7169,1,
13,0.8752727964746518,0.8473185457363234,0.3687528293033102,0.3968059469891638,0.5639500544663264,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,b0cdf84d11493940,1,
13,0.7597080791062193,0.7087912087912088,0.34762317260425124,0.3427983939687096,0.49140388648656796,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,64c611b30ca8ba77,1,
13,0.9619109604315857,0.9683640522700839,0.14209504861395386,0.14209504861395386,0.1920073920073922,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,be97fe183683ad4a,1,
13,0.9428524352306127,0.9120879120879121,0.174047711335847,0.174047711335847,0.23811817032155988,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,c0e9076f69d33056,1,
13,0.9155868011483699,0.8846153846153846,0.2039922080339287,0.2039922080339287,0.29030347165940346,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,ab8854b327c314cc,1,
13,0.8840342740482715,0.7857142857142857,0.22529398318185792,0.22529398318185792,0.3315620705451215,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,e0e5be665a068d70,1,
13,0.9943839998145078,0.9945054945054945,0.10250882272166158,0.1025088227216615,0.13378270748514542,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,8277f2b9e9f965fa,1,
13,0.9738422174461897,0.9835164835164835,0.24567366246191533,0.24567366246191533,0.32307911858839594,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,258319f8cf1775bd,1,
13,0.9445648656750439,0.9615384615384616,0.2563139916764477,0.2563139916764477,0.3684770030954747,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,7bcc49d3346d5a47,1,
8,0.9149066496394737,0.8809523809523809,0.2842875371742819,0.29595178580009185,0.4062846586028503,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,5df28757679cae26,0,
8,0.9149066496394737,0.8809523809523809,0.2842875371742819,0.29595178580009185,0.4062846586028503,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,f8ed87d3cf7f4281,0,
4,-0.3351507337572207,-0.3999999999999999,0.05896928302249679,0.5832246849196004,0.09583736674123024,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,bc71259110d506f1,0,
8,0.9296021620452893,0.6227656561948945,0.08015963295795042,0.4151455888744031,0.12747019408377677,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,0a152227108b8080,0,
5,0.8874035441420995,0.6999999999999998,0.44581412808554155,0.7322628912436674,0.6769301937587675,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,13a35b2f0047182d,dea5592aab4c6cf0,0,
13,0.9815017848285827,0.9491068125942583,0.16828803530237718,0.16828803530237718,0.24004056207446126,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,481ba480489b2751,1,
13,0.8849403981063302,0.9104683195592287,0.29659345435095125,0.2965934543509512,0.4053310155005069,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,32de9d815d2846a5,1,
13,0.9614065838609883,0.951857846833662,0.3201720714021951,0.32017207140219506,0.4103961780849926,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,af1d270486f91d93,1,
9,0.9790869910165547,0.9623515200690814,0.12899082860439315,0.10687013838853715,0.1915391770734688,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,969dd6704f8fe61e,1,
4,0.9630226501835151,0.9999999999999998,0.3972965909663759,0.4815813143439138,0.584412201874923,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,6cee88301287bd45,1,
9,0.9701544502061867,0.9333333333333332,0.26464826480412995,0.35739869066417257,0.3590938812907656,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,08c04f254321daed,1,
10,0.922558794483988,0.9757575757575757,0.3047659771946959,0.317230123218164,0.42394084265951515,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,6488e219e288487a,1,
13,0.93610609092945,0.9476584022038568,0.38096107941718416,0.38096107941718427,0.523029445141324,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,084576c4c03d3466,1,
12,0.8596980245410505,0.7880922768806395,0.3670075286893259,0.3670075286893259,0.5247388551658365,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,0656e632ce1a7169,1,
13,0.8975307081501316,0.8677685950413223,0.32086248134927337,0.3508958116562389,0.508057429091351,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,b0cdf84d11493940,1,
13,0.7967771273866701,0.7207709707237556,0.3715592539066954,0.3667344752711538,0.4942008112806954,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,64c611b30ca8ba77,1,
13,0.9667126502850943,0.9338842975206612,0.18292941422015774,0.1829294142201577,0.24727772100653483,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,be97fe183683ad4a,1,
13,0.9492403767140403,0.8803309566091672,0.2003052094316763,0.2003052094316763,0.2752637905180279,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,c0e9076f69d33056,1,
13,0.9193596930224437,0.8335633745393052,0.23029081634036025,0.2302908163403602,0.32942179467603244,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,ab8854b327c314cc,1,
13,0.8871129350922738,0.7262730392025629,0.26157180146749925,0.26157180146749925,0.3773085340881957,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,e0e5be665a068d70,1,
13,0.9904807125488618,0.9656130180306802,0.0677974244388566,0.06779742443885658,0.10206031109221443,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,8277f2b9e9f965fa,1,
13,0.9740307510826546,0.9353516413972401,0.18198929353401858,0.18198929353401858,0.2547359828844205,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,258319f8cf1775bd,1,
13,0.9509052479794216,0.9050902647638001,0.20937290085316,0.20937290085316,0.3209216365107289,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,7bcc49d3346d5a47,1,
8,0.9485795453219111,0.9047619047619048,0.3838638083607224,0.39313779188440356,0.5351095099615482,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,5df28757679cae26,0,
8,0.9485795453219111,0.9047619047619048,0.3838638083607224,0.39313779188440356,0.5351095099615482,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,f8ed87d3cf7f4281,0,
4,0.0954420421032058,-0.10540925533894598,0.04411284008814548,0.6676445023902652,0.08171307295592112,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,bc71259110d506f1,0,
8,0.9324447314727041,0.7891566265060239,0.10616492245857607,0.4840286831812258,0.15555302771774318,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,0a152227108b8080,0,
5,0.9394612506403719,0.8999999999999998,0.39248079475220854,0.8336852666917502,0.5594160694649828,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,1ebc2c5cdec573d0,dea5592aab4c6cf0,0,
13,0.9416193342396176,0.9656130180306802,0.2843579714505402,0.2843579714505402,0.37447486600029,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,32de9d815d2846a5,1,
13,0.9848974033149219,0.8846153846153846,0.1722119088975528,0.1722119088975528,0.2630279592505227,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,af1d270486f91d93,1,
9,0.9968286138482987,0.9790880682441959,0.07839671187292209,0.08809346033807292,0.11072415493609528,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,969dd6704f8fe61e,1,
4,0.9786240338582782,0.9999999999999998,0.24404800339575364,0.31676167071070965,0.4196287743796301,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,6cee88301287bd45,1,
9,0.9920217402333134,0.9499999999999998,0.1072733678616075,0.30262204838476037,0.15029158513120341,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,08c04f254321daed,1,
10,0.9826738897108513,0.9878787878787879,0.16570617948354757,0.1766231720954555,0.24905518256164705,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,6488e219e288487a,1,
13,0.9693998334780491,0.913343367482011,0.2554845226167164,0.2554845226167164,0.36520118236133914,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,084576c4c03d3466,1,
12,0.9150066791627598,0.8321678321678322,0.32529856848752287,0.32529856848752287,0.4358098167263576,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,0656e632ce1a7169,1,
13,0.9405377309196788,0.8390654430181125,0.2528945127156527,0.26257726115703933,0.3875932430782089,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,b0cdf84d11493940,1,
13,0.8508902655427201,0.7032967032967034,0.42028965642220856,0.4186813968770281,0.5736783265968384,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,64c611b30ca8ba77,1,
13,0.99203414338113,0.9876212919459094,0.28834313201979483,0.28834313201979483,0.3928017978865441,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,be97fe183683ad4a,1,
13,0.9822294782875999,0.945054945054945,0.2889528280662572,0.2889528280662572,0.386274083731711,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,c0e9076f69d33056,1,
13,0.9624355959942072,0.9230769230769231,0.3145725306090371,0.3145725306090371,0.4309739987706101,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,ab8854b327c314cc,1,
13,0.9346274037482991,0.8351648351648352,0.3558327257153858,0.3558327257153858,0.49302927438520744,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,e0e5be665a068d70,1,
13,0.995427460278834,0.9945054945054945,0.14257060405261,0.1425706040526101,0.20973662291521988,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,8277f2b9e9f965fa,1,
13,0.9981658391426611,0.9945054945054945,0.04770695639818268,0.047706956398182704,0.06572596841168651,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,258319f8cf1775bd,1,
13,0.9864419012233683,0.9835164835164835,0.12807959501136973,0.12807959501136973,0.17197853025012935,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,7bcc49d3346d5a47,1,
8,0.9558195625910548,0.8571428571428571,0.4770841473437736,0.4770841473437735,0.6790013165623437,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,5df28757679cae26,0,
8,0.9558195625910548,0.8571428571428571,0.4770841473437736,0.4770841473437735,0.6790013165623437,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,f8ed87d3cf7f4281,0,
4,-0.4692473804645842,-0.3999999999999999,0.07450600618633951,0.8108431116905693,0.12879405224029017,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,bc71259110d506f1,0,
8,0.8945005514775631,0.5030030300035687,0.12157083001554653,0.6074532811820956,0.18114521886561516,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,0a152227108b8080,0,
5,0.9643960645838092,0.8999999999999998,0.1716258294467831,1.0311646234931418,0.2870996852841921,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,481ba480489b2751,dea5592aab4c6cf0,0,
13,0.9711059367694374,0.811555100624076,0.3357760961909068,0.33577609619090687,0.4656617104955447,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,af1d270486f91d93,1,
9,0.9479236896291219,0.945614971893967,0.2569697200306811,0.25345620235088995,0.36511540585302155,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,969dd6704f8fe61e,1,
4,0.990088508399031,0.9999999999999998,0.23112587484207536,0.23112587484207536,0.39124123090923585,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,6cee88301287bd45,1,
9,0.9443659176309642,0.9333333333333332,0.2780885788691586,0.2805537424405929,0.39959452081684727,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,08c04f254321daed,1,
10,0.9801423386868426,0.9030303030303031,0.31921448843292066,0.3192144884329207,0.47127719497201787,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,6488e219e288487a,1,
13,0.9852388820058413,0.8402203856749312,0.34450940655279677,0.3445094065527969,0.5007499043874364,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,084576c4c03d3466,1,
12,0.9922824886127118,0.8826633501063162,0.11433160856434166,0.157342455491695,0.17175925249048274,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,0656e632ce1a7169,1,
13,0.9924671470843205,0.7988980716253443,0.19942877194563427,0.22761334889673562,0.30802320263571215,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,b0cdf84d11493940,1,
13,0.9604357688682861,0.662999251696279,0.15910217212233937,0.15749391257715886,0.2463087473293661,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,64c611b30ca8ba77,1,
13,0.9676091036681473,0.9807162534435262,0.15114995649545793,0.15114995649545787,0.23962828539099618,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,be97fe183683ad4a,1,
13,0.9762415740377027,0.9903723261853131,0.1325357048955478,0.1325357048955478,0.2046605275418825,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,c0e9076f69d33056,1,
13,0.9681847935279622,0.9766171549882948,0.1611586212629235,0.1611586212629235,0.23772899366119632,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,ab8854b327c314cc,1,
13,0.9498973135607768,0.9243475044396255,0.18565235579577186,0.18565235579577186,0.2910256410256408,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,e0e5be665a068d70,1,
13,0.9131712035561873,0.9491068125942583,0.2510095696102367,0.25100956961023674,0.3482933916868913,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,8277f2b9e9f965fa,1,
13,0.9570039775011249,0.9656130180306802,0.24241423266851433,0.24241423266851425,0.3220252730814418,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,258319f8cf1775bd,1,
13,0.9821397204358877,0.9876212919459094,0.1701013227036806,0.1701013227036806,0.226201586766712,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,7bcc49d3346d5a47,1,
8,0.9175040886515604,0.8571428571428571,0.33778302844255087,0.3151045751817543,0.500356341800043,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,5df28757679cae26,0,
8,0.9175040886515604,0.8571428571428571,0.33778302844255087,0.3151045751817543,0.500356341800043,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,f8ed87d3cf7f4281,0,
4,-0.6397413215045515,-0.6324555320336759,0.0632065711580905,0.48424598000869135,0.10163395030641248,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,bc71259110d506f1,0,
8,0.6249790319057381,0.13855421686746985,0.09569256436506982,0.43481095176010454,0.165990650611285,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,0a152227108b8080,0,
5,0.9963829117738744,0.9999999999999998,0.056099192355819415,0.7549368964179565,0.08284381754066708,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,32de9d815d2846a5,dea5592aab4c6cf0,0,
9,0.9915893673603878,0.8703005051059519,0.16579314470880396,0.21773572258733123,0.23825449621083358,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,af1d270486f91d93,969dd6704f8fe61e,1,
4,0.999976419175001,0.9999999999999998,0.006219598885591995,0.22737235000535394,0.010929712937568939,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,af1d270486f91d93,6cee88301287bd45,1,
9,0.9929614073307054,0.9833333333333332,0.14816472016135038,0.32929692469611266,0.1952034984380127,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,af1d270486f91d93,08c04f254321daed,1,
10,0.9945994548203224,0.9636363636363636,0.07718672241898425,0.08013552537295132,0.12131301037256234,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,af1d270486f91d93,6488e219e288487a,1,
