cell_id,smiles,A,B,ZA,ZB,dZ,logSF_heavy_minus_light,pair
2086,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,La,Ce,57,58,1,0.30964913266452676,La-Ce
2086,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ce,Pr,58,59,1,-0.6116474553336868,Ce-Pr
2086,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Pr,Nd,59,60,1,-0.03427767287724581,Pr-Nd
2086,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Nd,Sm,60,62,2,0.6968668792482546,Nd-Sm
2086,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Sm,Eu,62,63,1,0.028555460453052905,Sm-Eu
2086,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Eu,Gd,63,64,1,-0.04400630076091128,Eu-Gd
2086,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Gd,Tb,64,65,1,0.3988129626984227,Gd-Tb
2086,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Tb,Dy,65,66,1,0.16130785480992138,Tb-Dy
2086,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Dy,Ho,66,67,1,0.18048012442777317,Dy-Ho
2086,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ho,Er,67,68,1,0.1382305142582112,Ho-Er
2086,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Er,Yb,68,70,2,0.008577523357339079,Er-Yb
2086,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Yb,Lu,70,71,1,0.06116533962858739,Yb-Lu
2087,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,La,Ce,57,58,1,0.2518878256674535,La-Ce
2087,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ce,Pr,58,59,1,-0.3724238288804491,Ce-Pr
2087,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Pr,Nd,59,60,1,0.4006847689146955,Pr-Nd
2087,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Nd,Sm,60,62,2,0.3512418276509064,Nd-Sm
2087,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Sm,Eu,62,63,1,0.08432088570003593,Sm-Eu
2087,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Eu,Gd,63,64,1,-0.10241910779283181,Eu-Gd
2087,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Gd,Tb,64,65,1,0.446001454142277,Gd-Tb
2087,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Tb,Dy,65,66,1,0.1931245983544616,Tb-Dy
2087,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Dy,Ho,66,67,1,0.1836261112476376,Dy-Ho
2087,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ho,Er,67,68,1,0.1510632533537506,Ho-Er
2087,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Er,Yb,68,70,2,0.05087981004789999,Er-Yb
2087,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Yb,Lu,70,71,1,-0.05087981004789999,Yb-Lu
2088,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,La,Ce,57,58,1,-0.11110960618029875,La-Ce
2088,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ce,Pr,58,59,1,-0.4822156765593508,Ce-Pr
2088,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Pr,Nd,59,60,1,0.5628716081729808,Pr-Nd
2088,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Nd,Sm,60,62,2,0.0652911857191869,Nd-Sm
2088,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Sm,Eu,62,63,1,0.21528498011396735,Sm-Eu
2088,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Eu,Gd,63,64,1,-0.20016982875622258,Eu-Gd
2088,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Gd,Tb,64,65,1,0.5289528929925305,Gd-Tb
2088,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Tb,Dy,65,66,1,0.19793659221094506,Tb-Dy
2088,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Dy,Ho,66,67,1,0.21022258164277874,Dy-Ho
2088,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ho,Er,67,68,1,0.14972023549567082,Ho-Er
2088,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Er,Yb,68,70,2,0.1204438250089801,Er-Yb
2088,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Yb,Lu,70,71,1,0.003778844690348393,Yb-Lu
2089,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,La,Ce,57,58,1,0.26041214475571683,La-Ce
2089,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ce,Pr,58,59,1,-0.3563538307585943,Ce-Pr
2089,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Pr,Nd,59,60,1,0.36894295806661503,Pr-Nd
2089,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Nd,Sm,60,62,2,0.40205657486686963,Nd-Sm
2089,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Sm,Eu,62,63,1,0.15424592590041764,Sm-Eu
2089,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Eu,Gd,63,64,1,-0.10327553576097026,Eu-Gd
2089,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Gd,Tb,64,65,1,0.40545294155579814,Gd-Tb
2089,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Tb,Dy,65,66,1,0.1810286347215584,Tb-Dy
2089,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Dy,Ho,66,67,1,0.2315582310028641,Dy-Ho
2089,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ho,Er,67,68,1,0.12934785551335537,Ho-Er
2089,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Er,Yb,68,70,2,0.07255066714861158,Er-Yb
2089,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Yb,Lu,70,71,1,0.015047928312660108,Yb-Lu
2090,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,La,Ce,57,58,1,0.22554489517632037,La-Ce
2090,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ce,Pr,58,59,1,-0.10386629331248409,Ce-Pr
2090,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Pr,Nd,59,60,1,0.41038218695449613,Pr-Nd
2090,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Nd,Sm,60,62,2,0.4759081408529431,Nd-Sm
2090,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Sm,Eu,62,63,1,0.09751699351483145,Sm-Eu
2090,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Eu,Gd,63,64,1,-0.09268473802138111,Eu-Gd
2090,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Gd,Tb,64,65,1,0.42416293140901873,Gd-Tb
2090,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Tb,Dy,65,66,1,0.16694787961581126,Tb-Dy
2090,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Dy,Ho,66,67,1,0.20680674453774284,Dy-Ho
2090,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ho,Er,67,68,1,0.1422846965964779,Ho-Er
2090,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Er,Yb,68,70,2,0.08545481449539905,Er-Yb
2090,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Yb,Lu,70,71,1,-0.0491047924565553,Yb-Lu
2091,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,La,Ce,57,58,1,0.24861734326584894,La-Ce
2091,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ce,Pr,58,59,1,-0.37068943922254594,Ce-Pr
2091,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Pr,Nd,59,60,1,0.25555460610828984,Pr-Nd
2091,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Nd,Sm,60,62,2,0.374772143620012,Nd-Sm
2091,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Sm,Eu,62,63,1,0.08362041057736924,Sm-Eu
2091,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Eu,Gd,63,64,1,-0.0777115509668489,Eu-Gd
2091,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Gd,Tb,64,65,1,0.4414615926123844,Gd-Tb
2091,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Tb,Dy,65,66,1,0.12784903644275003,Tb-Dy
2091,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Dy,Ho,66,67,1,0.24809392047618273,Dy-Ho
2091,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ho,Er,67,68,1,0.13618537604081116,Ho-Er
2091,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Er,Yb,68,70,2,0.11918640771920863,Er-Yb
2091,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Yb,Lu,70,71,1,-0.0075096017787457114,Yb-Lu
2092,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,La,Pr,57,59,2,0.06953960020889216,La-Pr
2092,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Pr,Nd,59,60,1,0.3844375382683909,Pr-Nd
2092,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Nd,Sm,60,62,2,0.4623979978989561,Nd-Sm
2092,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Sm,Eu,62,63,1,0.19284156497945748,Sm-Eu
2092,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Eu,Gd,63,64,1,-0.18425684826218136,Eu-Gd
2092,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Gd,Tb,64,65,1,0.5031167154108322,Gd-Tb
2092,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Tb,Dy,65,66,1,0.1604467331013586,Tb-Dy
2092,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Dy,Ho,66,67,1,0.24756571392261728,Dy-Ho
2092,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ho,Er,67,68,1,0.1573604156100865,Ho-Er
2092,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Er,Yb,68,70,2,0.07830032387559971,Er-Yb
2092,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Yb,Lu,70,71,1,-0.023205615674156466,Yb-Lu
2093,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,La,Ce,57,58,1,0.281580724163339,La-Ce
2093,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ce,Pr,58,59,1,0.15224164856215205,Ce-Pr
2093,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Pr,Nd,59,60,1,0.2986887798490785,Pr-Nd
2093,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Nd,Sm,60,62,2,0.5748130761871,Nd-Sm
2093,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Sm,Eu,62,63,1,0.15365039000743597,Sm-Eu
2093,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Eu,Gd,63,64,1,-0.15053715458329275,Eu-Gd
2093,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Gd,Tb,64,65,1,0.45046905994822195,Gd-Tb
2093,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Tb,Dy,65,66,1,0.2189806526978071,Tb-Dy
2093,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Dy,Ho,66,67,1,0.19725947638090502,Dy-Ho
2093,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ho,Er,67,68,1,0.15448011004300377,Ho-Er
2093,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Er,Yb,68,70,2,0.08553569623171708,Er-Yb
2093,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Yb,Lu,70,71,1,-0.0487330483239683,Yb-Lu
2094,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,La,Ce,57,58,1,0.14374970572342516,La-Ce
2094,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ce,Pr,58,59,1,-0.0865230355638511,Ce-Pr
2094,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Pr,Nd,59,60,1,0.30711478146070537,Pr-Nd
2094,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Nd,Sm,60,62,2,-0.5749764138720321,Nd-Sm
2094,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Sm,Eu,62,63,1,1.16166154363304,Sm-Eu
2094,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Eu,Gd,63,64,1,-0.13416537004668072,Eu-Gd
2094,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Gd,Tb,64,65,1,0.4439105976088742,Gd-Tb
2094,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Tb,Dy,65,66,1,0.23877145473242045,Tb-Dy
2094,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Dy,Ho,66,67,1,0.2354641117497538,Dy-Ho
2094,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ho,Er,67,68,1,0.15858583716672037,Ho-Er
2094,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Er,Yb,68,70,2,0.09668666793658565,Er-Yb
2094,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Yb,Lu,70,71,1,-0.0026891385107812305,Yb-Lu
2095,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,La,Ce,57,58,1,0.3521124762626653,La-Ce
2095,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ce,Pr,58,59,1,0.17888415923985157,Ce-Pr
2095,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Pr,Nd,59,60,1,0.32801348534957464,Pr-Nd
2095,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Nd,Sm,60,62,2,0.5254871283878657,Nd-Sm
2095,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Sm,Eu,62,63,1,0.11574002245702175,Sm-Eu
2095,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Eu,Gd,63,64,1,-0.11834840556455006,Eu-Gd
2095,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Gd,Tb,64,65,1,0.47361886088359206,Gd-Tb
2095,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Tb,Dy,65,66,1,0.2131465857984236,Tb-Dy
2095,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Dy,Ho,66,67,1,0.21039776093369356,Dy-Ho
2095,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ho,Er,67,68,1,0.1451797940746653,Ho-Er
2095,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Er,Yb,68,70,2,0.07997159109177665,Er-Yb
2095,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Yb,Lu,70,71,1,-0.03492664290899339,Yb-Lu
2096,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,La,Ce,57,58,1,-0.20605448243312363,La-Ce
2096,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ce,Pr,58,59,1,1.1210436927247756,Ce-Pr
2096,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Pr,Nd,59,60,1,0.4351262192819325,Pr-Nd
2096,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Nd,Sm,60,62,2,0.4826117764179232,Nd-Sm
2096,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Sm,Eu,62,63,1,0.1475287358127355,Sm-Eu
2096,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Eu,Gd,63,64,1,-0.12107144051138086,Eu-Gd
2096,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Gd,Tb,64,65,1,0.4528408786725826,Gd-Tb
2096,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Tb,Dy,65,66,1,0.2041199826559248,Tb-Dy
2096,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Dy,Ho,66,67,1,0.22048945435363132,Dy-Ho
2096,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ho,Er,67,68,1,0.15802200248008025,Ho-Er
2096,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Er,Yb,68,70,2,0.06491452348931093,Er-Yb
2096,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Yb,Lu,70,71,1,-0.051866068288760614,Yb-Lu
2097,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,La,Ce,57,58,1,0.7781512499999952,La-Ce
2097,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ce,Pr,58,59,1,0.3979400090000038,Ce-Pr
2097,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Pr,Nd,59,60,1,0.522878745000001,Pr-Nd
2097,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Nd,Sm,60,62,2,0.25527250499999976,Nd-Sm
2097,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Sm,Eu,62,63,1,0.04575749100000026,Sm-Eu
2097,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Eu,Gd,63,64,1,-0.07058107400000035,Eu-Gd
2097,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Gd,Tb,64,65,1,0.3716110700000004,Gd-Tb
2097,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Tb,Dy,65,66,1,0.24303804799999995,Tb-Dy
2097,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Dy,Ho,66,67,1,0.15490196,Dy-Ho
2097,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Ho,Er,67,68,1,0.07918124600000001,Ho-Er
2097,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Er,Yb,68,70,2,0.06694678999999998,Er-Yb
2097,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,Yb,Lu,70,71,1,0.0,Yb-Lu
