rank,smiles,name,aopt_reduction,aopt_reduction_cohort_plus_pool,own_variance,measured_lanthanide,n_rows_bundle,n_publications,chemotype_frozen,chemotype_in_cohort,nn_tanimoto_cohort,nn_cohort_extractant,nn_cohort_name,nn_cohort_chemotype,label,is_new_T_lt_0.7,p_heavy_G14_full_cohort,direction_G14,donor_census,donor_census_source,topo_census,dopt3_pairs_all,dopt3_pairs_with_measured,pool,lead
81,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,tBu-CyMe4-BTBP,0.011378305681370323,0.0018582074500984372,0.05713683965945396,Eu,15,1,sc003,False,0.5897435897435898,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,5-5-8-8-tetramethyl-3-[6-[6-(5-5-8-8-tetramethyl-6-7-dihydro-1-2-4-benzotriazin-3-yl)-2-pyridinyl]-2-pyridinyl]-6-7-dihydro-1-2-4-benzotriazine,sc012,new,True,0.9691462818923069,heavy,O(amide_carbonyl)=0 O(ether)=0 N(aromatic)=8 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=8 dentate=4 core_cn=8 n_ligands=1 n_fill=4,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=8 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=11 frac_donor_pairs_within_3=0.392857 donor_network_diameter=11,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
82,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,MeCyMe4-BTBP,0.011378305681370323,0.0018582074500984372,0.05713683965945396,Eu,16,1,sc003,False,0.6388888888888888,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,5-5-8-8-tetramethyl-3-[6-[6-(5-5-8-8-tetramethyl-6-7-dihydro-1-2-4-benzotriazin-3-yl)-2-pyridinyl]-2-pyridinyl]-6-7-dihydro-1-2-4-benzotriazine,sc012,new,True,0.9691462818923069,heavy,O(amide_carbonyl)=0 O(ether)=0 N(aromatic)=8 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=8 dentate=4 core_cn=9 n_ligands=1 n_fill=5,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=8 n_donor_bearing_branches=1 n_amide_branches=0 n_donor_pairs_within_3=11 frac_donor_pairs_within_3=0.392857 donor_network_diameter=11,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
83,CCCCCCCCN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,TWE-8,0.005375361908863308,0.001129225349976819,0.11579747301255512,Eu,2,1,sc032,True,0.88,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,NTAamide(C8),sc032,sc032,False,0.5599010440030452,heavy,O(amide_carbonyl)=2 O(ether)=0 N(aromatic)=0 N(amine)=1 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
84,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)Cc1ccccc1,TWE-7,0.005375361908863308,0.001129225349976819,0.11579747301255512,Eu,2,1,sc038,False,0.6470588235294118,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,NTAamide(C8),sc032,new,True,0.5599010440030452,heavy,O(amide_carbonyl)=2 O(ether)=0 N(aromatic)=0 N(amine)=1 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
85,CCCCCCCCN(CCCCCCCC)C(=O)CNCC(=O)N(CCCCCCCC)CCCCCCCC,TWE-6,0.004061336706398616,0.0006917443960897568,0.001282823893061143,Eu,2,1,sc036,True,0.7307692307692307,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,N-N-N-N-tetraoctylpropanediamide,sc036,sc036,False,0.7473436933574614,heavy,O(amide_carbonyl)=2 O(ether)=0 N(aromatic)=0 N(amine)=1 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
86,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,NEA16,0.004061336706398616,0.0006917443960897568,0.001282823893061143,Eu,12,2,sc034,False,0.6410256410256411,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,new,True,0.7473436933574614,heavy,O(amide_carbonyl)=2 O(ether)=1 N(aromatic)=0 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
87,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,LLL14,0.004061336706398616,0.0006917443960897568,0.001282823893061143,Eu,5,1,sc035,False,0.5,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,DMDO-HPyranDGA,sc020,new,True,0.7473436933574614,heavy,O(amide_carbonyl)=2 O(ether)=1 N(aromatic)=0 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
88,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1,DHpyrDGA,0.004061336706398616,0.0006917443960897568,0.001282823893061143,Eu,14,1,sc044,False,0.6857142857142857,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,DODDdDGA,sc009,new,True,0.7473436933574614,heavy,O(amide_carbonyl)=2 O(ether)=1 N(aromatic)=0 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
89,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,DOpyrDGA,0.004061336706398616,0.0006917443960897568,0.001282823893061143,Eu,16,1,sc044,False,0.6857142857142857,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,DODDdDGA,sc009,new,True,0.7473436933574614,heavy,O(amide_carbonyl)=2 O(ether)=1 N(aromatic)=0 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
90,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,10a,0.004061336706398616,0.0006917443960897568,0.001282823893061143,Eu,12,2,sc043,False,0.6764705882352942,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,mTDDGA,sc027,new,True,0.7473436933574614,heavy,O(amide_carbonyl)=2 O(ether)=1 N(aromatic)=0 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
91,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,NEA15,0.004061336706398616,0.0006917443960897568,0.001282823893061143,Eu,12,2,sc042,False,0.5,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,DODDdDGA,sc009,new,True,0.7473436933574614,heavy,O(amide_carbonyl)=2 O(ether)=1 N(aromatic)=0 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
92,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,DOpipDGA,0.004061336706398616,0.0006917443960897568,0.001282823893061143,Eu,12,1,sc044,False,0.6666666666666666,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,DODDdDGA,sc009,new,True,0.7473436933574614,heavy,O(amide_carbonyl)=2 O(ether)=1 N(aromatic)=0 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
93,CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,TPDGA,0.004061336706398616,0.0006917443960897568,0.001282823893061143,Eu,3,2,sc009,True,0.9583333333333334,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,DODDdDGA,sc009,sc009,False,0.7473436933574614,heavy,O(amide_carbonyl)=2 O(ether)=1 N(aromatic)=0 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
94,CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1,DHpipDGA,0.004061336706398616,0.0006917443960897568,0.001282823893061143,Eu,8,1,sc044,False,0.6666666666666666,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,DODDdDGA,sc009,new,True,0.7473436933574614,heavy,O(amide_carbonyl)=2 O(ether)=1 N(aromatic)=0 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
95,O=C(c1cccc(C(=O)N2CCCC2)n1)N1CCCC1,[6-(pyrrolidine-1-carbonyl)-2-pyridinyl]-pyrrolidin-1-ylmethanone,0.004061336706398616,0.0006917443960897568,0.001282823893061143,Eu,1,1,sc089,False,0.5135135135135135,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,[4-7-dichloro-9-(pyrrolidine-1-carbonyl)-1-10-phenanthrolin-2-yl]-pyrrolidin-1-ylmethanone,sc086,new,True,0.7473436933574614,heavy,O(amide_carbonyl)=2 O(ether)=0 N(aromatic)=1 N(amine)=0 S(donor)=0 O(hydroxyl)=0 O(ester_carbonyl)=0 O(carbonyl)=0 n_total=3 dentate=3 core_cn=9 n_ligands=3 n_fill=0,frozen chemistry map,topicity=1 estimated_denticity_per_pocket=3 n_donor_bearing_branches=1 n_amide_branches=2 n_donor_pairs_within_3=2 frac_donor_pairs_within_3=0.666667 donor_network_diameter=6,La-Er|Nd-Lu|Ce-Gd,La-Eu|Eu-Lu|Ce-Eu,bundle_single_lanthanide,L4
