extractant,chemotype,mae_all,n_pairs,n_cells,mae_adjacent,mae_far,entry
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,0.2747641718241758,182,2,0.10823083800000002,0.33661730375510196,L2_CHEMOTYPE_MEAN
CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,sc031,0.3835860091194699,36,1,0.21515455563639918,0.5451712058789762,L2_CHEMOTYPE_MEAN
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,sc009,0.45170310870608754,91,1,0.1690505613377482,0.664786021570753,L2_CHEMOTYPE_MEAN
CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,sc036,0.15327638371021657,36,1,0.21461184142490577,0.11415299127118647,L2_CHEMOTYPE_MEAN
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.42416066683685244,59,3,0.1519106814114857,0.5895043211531062,L2_CHEMOTYPE_MEAN
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,0.32877544783333335,4,2,,0.6030673093130821,L2_CHEMOTYPE_MEAN
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,sc060,1.0403976669230772,182,2,0.26209599615384593,1.5421152961020412,L2_CHEMOTYPE_MEAN
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,0.2624353850300946,1236,16,0.13725084720455008,0.3486606520270707,L2_CHEMOTYPE_MEAN
CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,0.13695163743498015,7,3,,0.17949465527304986,L2_CHEMOTYPE_MEAN
CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,sc036,0.12936603135821179,36,1,0.13311348441376733,0.11835591375323612,L2_CHEMOTYPE_MEAN
CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,sc036,0.3225824351333335,10,1,0.23310589488888933,0.2506837840000007,L2_CHEMOTYPE_MEAN
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,0.3153703849137842,186,33,0.22325692964227814,0.3709923211481913,L2_CHEMOTYPE_MEAN
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,sc029,0.1557035046338305,91,1,0.17048339452075487,0.1538719720617115,L2_CHEMOTYPE_MEAN
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,0.17872032843152794,178,9,0.11144589860714567,0.2595819729667352,L2_CHEMOTYPE_MEAN
CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,sc061,1.0148737427012544,78,1,0.3003901402175082,1.3785673759904846,L2_CHEMOTYPE_MEAN
CCN(C(=O)c1ccc2ccc3ccc(C(=O)N(CC)c4ccc(C)cc4)nc3c2n1)c1ccc(C)cc1,sc068,0.31939124533333363,3,1,,0.31939124533333363,L2_CHEMOTYPE_MEAN
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,sc068,0.2363365562256873,91,1,0.091679449020203,0.31108532007142475,L2_CHEMOTYPE_MEAN
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,sc069,0.16105433595604388,91,1,0.08039139684615383,0.19767676381632643,L2_CHEMOTYPE_MEAN
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,sc069,0.16105433595604388,91,1,0.08039139684615383,0.19767676381632643,L2_CHEMOTYPE_MEAN
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,sc068,0.20229300258467273,91,1,0.08038616449448907,0.24079385951177268,L2_CHEMOTYPE_MEAN
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,sc068,0.6921925289867807,91,1,0.1597360637138008,1.000510594493217,L2_CHEMOTYPE_MEAN
CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,sc068,0.3937437218495346,91,1,0.10359818097342997,0.5376079284917743,L2_CHEMOTYPE_MEAN
CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,0.1005853199076046,258,12,0.04667309546769507,0.17237758491374713,L2_CHEMOTYPE_MEAN
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,sc068,1.0244907321780303,91,1,0.21881727156385777,1.5071986705851144,L2_CHEMOTYPE_MEAN
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,0.2200782180197364,243,11,0.10344304199857915,0.3634952093435692,L2_CHEMOTYPE_MEAN
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,0.3232096293974223,910,10,0.0899772058996324,0.45408547915168324,L2_CHEMOTYPE_MEAN
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,0.08675279750549485,182,2,0.07535214046153905,0.09866860185714325,L2_CHEMOTYPE_MEAN
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,0.07051798776946971,242,6,0.06665189897988072,0.07285275111873538,L3_EXTRACTANT_MEAN
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,0.2743438777868231,170,17,0.27858350056687137,0.3027241511583516,L3_EXTRACTANT_MEAN
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,0.15516834166976554,63,3,0.07721583120113439,0.24413689549462234,L3_EXTRACTANT_MEAN
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.3071220136021348,247,21,0.20495770336371832,0.3924187874476483,L3_EXTRACTANT_MEAN
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.19201661689868443,229,10,0.12018025641772272,0.297294960022166,L3_EXTRACTANT_MEAN
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.08241144312761624,140,5,0.056380913566449455,0.11337689034574344,L3_EXTRACTANT_MEAN
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.09407689450292434,300,20,0.05761584666668304,0.1150802944699992,L3_EXTRACTANT_MEAN
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,0.12173539664443758,14,14,,,L3_EXTRACTANT_MEAN
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.31609273481654687,1282,74,0.16762543821740816,0.4037426906494338,L3_EXTRACTANT_MEAN
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.33168184204437795,3457,171,0.11406613014571074,0.504353131023658,L3_EXTRACTANT_MEAN
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,0.3637799646111097,72,2,0.39616768383333056,0.4244660922857137,L3_EXTRACTANT_MEAN
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.22012548266666668,6,2,0.009908289000000015,,L3_EXTRACTANT_MEAN
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,0.2747641718241758,182,2,0.10823083800000002,0.33661730375510196,L3_EXTRACTANT_MEAN
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.03972003459141998,59,3,0.041245764017041796,0.047280642513338,L3_EXTRACTANT_MEAN
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,0.5118833600000001,2,2,,,L3_EXTRACTANT_MEAN
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,sc060,1.0403976669230772,182,2,0.26209599615384593,1.5421152961020412,L3_EXTRACTANT_MEAN
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,0.25763686917772377,1236,16,0.1373968122738909,0.34509317694392694,L3_EXTRACTANT_MEAN
CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,0.15793219857237326,7,3,,0.2673160050016532,L3_EXTRACTANT_MEAN
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,0.30913506959073533,179,33,0.2515408073052503,0.37718968680375126,L3_EXTRACTANT_MEAN
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,0.15480136813038584,178,9,0.083531067210827,0.2382739212022658,L3_EXTRACTANT_MEAN
CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,0.1005853199076046,258,12,0.04667309546769507,0.17237758491374713,L3_EXTRACTANT_MEAN
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,0.2200782180197364,243,11,0.10344304199857915,0.3634952093435692,L3_EXTRACTANT_MEAN
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,0.3232096293974223,910,10,0.0899772058996324,0.45408547915168324,L3_EXTRACTANT_MEAN
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,0.08675279750549485,182,2,0.07535214046153905,0.09866860185714325,L3_EXTRACTANT_MEAN
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,0.07955273668733283,242,6,0.0696639521086036,0.0848513157738247,L3b_EXTRACTANT_MEAN_permetal
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,0.2890957765243509,170,17,0.2771182047033631,0.31208616438025744,L3b_EXTRACTANT_MEAN_permetal
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,0.1551683416697655,63,3,0.07721583120113437,0.24413689549462234,L3b_EXTRACTANT_MEAN_permetal
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.3394521996799061,247,21,0.22969816473821644,0.4408985327073695,L3b_EXTRACTANT_MEAN_permetal
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.29679261376318294,229,10,0.17592294079570425,0.57143933780429,L3b_EXTRACTANT_MEAN_permetal
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.08241144312761625,140,5,0.05638091356644946,0.11337689034574346,L3b_EXTRACTANT_MEAN_permetal
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.09407689450292434,300,20,0.05761584666668304,0.1150802944699992,L3b_EXTRACTANT_MEAN_permetal
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,0.12173539664443762,14,14,,,L3b_EXTRACTANT_MEAN_permetal
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.5158225031681595,1282,74,0.2192077373612959,0.7432016658983361,L3b_EXTRACTANT_MEAN_permetal
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.43793182967628574,3457,171,0.1364372931950977,0.6783369002523426,L3b_EXTRACTANT_MEAN_permetal
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,0.3637799646111097,72,2,0.39616768383333056,0.4244660922857137,L3b_EXTRACTANT_MEAN_permetal
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.22012548266666668,6,2,0.009908289000000015,,L3b_EXTRACTANT_MEAN_permetal
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,0.2747641718241758,182,2,0.10823083800000002,0.33661730375510196,L3b_EXTRACTANT_MEAN_permetal
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.08546784000612245,59,3,0.09384437671998273,0.1154704818949625,L3b_EXTRACTANT_MEAN_permetal
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,0.5118833600000001,2,2,,,L3b_EXTRACTANT_MEAN_permetal
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,sc060,1.0403976669230772,182,2,0.26209599615384593,1.5421152961020412,L3b_EXTRACTANT_MEAN_permetal
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,0.25771342374671563,1236,16,0.1375569548783166,0.3451881819946813,L3b_EXTRACTANT_MEAN_permetal
CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,0.1454213374285716,7,3,,0.24542199800000034,L3b_EXTRACTANT_MEAN_permetal
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,0.4482560624255405,179,33,0.4167140817439502,0.5828222331900137,L3b_EXTRACTANT_MEAN_permetal
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,0.1534421091834082,178,9,0.08073060368612729,0.24244319366270595,L3b_EXTRACTANT_MEAN_permetal
CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,0.1005853199076046,258,12,0.04667309546769507,0.17237758491374713,L3b_EXTRACTANT_MEAN_permetal
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,0.22034710761523163,243,11,0.10562950953182598,0.36331895013586674,L3b_EXTRACTANT_MEAN_permetal
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,0.32320962939742226,910,10,0.0899772058996324,0.45408547915168324,L3b_EXTRACTANT_MEAN_permetal
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,0.08675279750549485,182,2,0.07535214046153905,0.09866860185714325,L3b_EXTRACTANT_MEAN_permetal
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,9.912705577010326e-18,56,2,0.0,1.850371707708594e-17,L4_EXTRACTANT+PUBLICATION
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,0.2743438777868231,170,17,0.27858350056687137,0.3027241511583516,L4_EXTRACTANT+PUBLICATION
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,0.15516834166976554,63,3,0.07721583120113439,0.24413689549462234,L4_EXTRACTANT+PUBLICATION
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.2530536255774433,229,21,0.15471087917886514,0.3220380395172423,L4_EXTRACTANT+PUBLICATION
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.19201661689868443,229,10,0.12018025641772272,0.297294960022166,L4_EXTRACTANT+PUBLICATION
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.08241144312761624,140,5,0.056380913566449455,0.11337689034574344,L4_EXTRACTANT+PUBLICATION
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.09407689450292434,300,20,0.05761584666668304,0.1150802944699992,L4_EXTRACTANT+PUBLICATION
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,0.12173539664443758,14,14,,,L4_EXTRACTANT+PUBLICATION
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.19751960072120653,1085,71,0.12588477341191162,0.2371042942245903,L4_EXTRACTANT+PUBLICATION
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.3266589109650697,3279,156,0.09832968294855281,0.5094568824854471,L4_EXTRACTANT+PUBLICATION
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,0.3637799646111097,72,2,0.39616768383333056,0.4244660922857137,L4_EXTRACTANT+PUBLICATION
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,0.2747641718241758,182,2,0.10823083800000002,0.33661730375510196,L4_EXTRACTANT+PUBLICATION
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1.982541115402065e-18,56,2,0.0,0.0,L4_EXTRACTANT+PUBLICATION
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,0.5118833600000001,2,2,,,L4_EXTRACTANT+PUBLICATION
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,sc060,1.0403976669230772,182,2,0.26209599615384593,1.5421152961020412,L4_EXTRACTANT+PUBLICATION
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,0.25488126294526164,1158,15,0.13641727620182098,0.3426108599775516,L4_EXTRACTANT+PUBLICATION
CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,0.15793219857237326,7,3,,0.2673160050016532,L4_EXTRACTANT+PUBLICATION
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,0.24789622737152592,155,31,0.24140083669454415,0.26240871884736894,L4_EXTRACTANT+PUBLICATION
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,0.15480136813038584,178,9,0.083531067210827,0.2382739212022658,L4_EXTRACTANT+PUBLICATION
CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,0.1005853199076046,258,12,0.04667309546769507,0.17237758491374713,L4_EXTRACTANT+PUBLICATION
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,0.162430839818272,172,8,0.07454867827208264,0.2976574253170006,L4_EXTRACTANT+PUBLICATION
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,0.3232096293974223,910,10,0.0899772058996324,0.45408547915168324,L4_EXTRACTANT+PUBLICATION
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,0.08675279750549485,182,2,0.07535214046153905,0.09866860185714325,L4_EXTRACTANT+PUBLICATION
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,0.06314108252611395,241,5,0.05915874721080902,0.06676746460519485,L5_EXTRACTANT+NEAREST_ACID
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,0.2672324757849366,170,17,0.20439162589735527,0.29310235375584687,L5_EXTRACTANT+NEAREST_ACID
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,0.15516834166976554,63,3,0.07721583120113439,0.24413689549462234,L5_EXTRACTANT+NEAREST_ACID
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.2422244908391171,47,12,,0.26186190573927964,L5_EXTRACTANT+NEAREST_ACID
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.6821410260268008,2,2,,0.6821410260268008,L5_EXTRACTANT+NEAREST_ACID
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.06763785799531946,140,5,0.04369807924344691,0.0960335648841113,L5_EXTRACTANT+NEAREST_ACID
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.1057890730274158,300,20,0.0911327497915713,0.11269318091236764,L5_EXTRACTANT+NEAREST_ACID
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,0.06302292538941927,14,14,,,L5_EXTRACTANT+NEAREST_ACID
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.45379406058272415,756,55,0.19714457529894125,0.6453434302342211,L5_EXTRACTANT+NEAREST_ACID
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.27148447548356586,2947,93,0.10431064525096276,0.4000778832708533,L5_EXTRACTANT+NEAREST_ACID
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.22012548266666668,6,2,0.009908289000000015,,L5_EXTRACTANT+NEAREST_ACID
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.008388968959554585,59,3,0.0,0.00798305110667291,L5_EXTRACTANT+NEAREST_ACID
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,0.5118833600000001,2,2,,,L5_EXTRACTANT+NEAREST_ACID
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,0.2350864936740071,1236,16,0.15871459043679595,0.30034225588539654,L5_EXTRACTANT+NEAREST_ACID
CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,0.1555447874929144,7,3,,0.2646673426126002,L5_EXTRACTANT+NEAREST_ACID
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,0.2147683477678507,154,31,0.23591534179542917,0.22426268525935186,L5_EXTRACTANT+NEAREST_ACID
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,0.15480136813038584,178,9,0.083531067210827,0.2382739212022658,L5_EXTRACTANT+NEAREST_ACID
CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,0.1005853199076046,258,12,0.04667309546769507,0.17237758491374713,L5_EXTRACTANT+NEAREST_ACID
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,0.19734977661939268,200,9,0.09075873388888545,0.33167170673293156,L5_EXTRACTANT+NEAREST_ACID
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,0.07252747276569192,910,10,0.015384615661968285,0.11020408185221747,L5_EXTRACTANT+NEAREST_ACID
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,0.08675279750549485,182,2,0.07535214046153905,0.09866860185714325,L5_EXTRACTANT+NEAREST_ACID
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,9.912705577010326e-18,56,2,0.0,1.850371707708594e-17,L5b_EXT+PUB+SAME_ACID_CONC
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,0.17023381119711717,110,13,0.190268184242845,0.2184238488975748,L5b_EXT+PUB+SAME_ACID_CONC
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,0.15516834166976554,63,3,0.07721583120113439,0.24413689549462234,L5b_EXT+PUB+SAME_ACID_CONC
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.0273572818391028,13,5,,0.03221104338270586,L5b_EXT+PUB+SAME_ACID_CONC
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.6821410260268008,2,2,,0.6821410260268008,L5b_EXT+PUB+SAME_ACID_CONC
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.048747438459726886,60,4,0.02630465043713677,0.06945952003967251,L5b_EXT+PUB+SAME_ACID_CONC
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,0.0652312031639327,13,13,,,L5b_EXT+PUB+SAME_ACID_CONC
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.5664197572903935,246,35,0.17201303635924495,1.2301178215566329,L5b_EXT+PUB+SAME_ACID_CONC
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.17584592276735156,1013,39,0.0892989259663119,0.24884121497846837,L5b_EXT+PUB+SAME_ACID_CONC
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,1.982541115402065e-18,56,2,0.0,0.0,L5b_EXT+PUB+SAME_ACID_CONC
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,0.23756063339028816,1158,15,0.16324508986125796,0.30377529160238065,L5b_EXT+PUB+SAME_ACID_CONC
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,0.2194524621861346,147,28,0.23129243395486346,0.23089533566807321,L5b_EXT+PUB+SAME_ACID_CONC
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,0.15480136813038584,178,9,0.083531067210827,0.2382739212022658,L5b_EXT+PUB+SAME_ACID_CONC
CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,0.1005853199076046,258,12,0.04667309546769507,0.17237758491374713,L5b_EXT+PUB+SAME_ACID_CONC
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,0.162430839818272,172,8,0.07454867827208264,0.2976574253170006,L5b_EXT+PUB+SAME_ACID_CONC
