split_seed,fold,n_heldout_rows,n_heldout_extractants,n_heldout_chemotypes,assignment,pool,relationship,n_pool,n_excluded,frac_excluded,n_marginal_beyond_stricter,n_union_through_this
262147,1,4049,64,16,DICT_LEGACY,model_ready,SAME_PUBLICATION,5438,2332,0.4288341301949246,328,2994
262147,1,4049,64,16,CLOSURE,all_candidates,EXACT,10778,0,0.0,0,0
262147,1,4049,64,16,CLOSURE,all_candidates,DUPLICATE_EQUIVALENT,10778,1274,0.11820374837632214,1274,1274
262147,1,4049,64,16,CLOSURE,all_candidates,SAME_SERIES,10778,4478,0.41547596956763777,3204,4478
262147,1,4049,64,16,CLOSURE,all_candidates,SAME_CHEMOTYPE,10778,6530,0.60586379662275,2052,6530
262147,1,4049,64,16,CLOSURE,all_candidates,SAME_LIGAND,10778,5499,0.5102059751345334,0,6530
262147,1,4049,64,16,CLOSURE,all_candidates,SAME_PUBLICATION,10778,4314,0.40025978845796994,257,6787
262147,1,4049,64,16,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
262147,1,4049,64,16,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,3,0.0005516734093416697,3,3
262147,1,4049,64,16,CLOSURE,model_ready,SAME_SERIES,5438,2017,0.3709084222140493,2014,2017
262147,1,4049,64,16,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,3454,0.6351599852887091,1437,3454
262147,1,4049,64,16,CLOSURE,model_ready,SAME_LIGAND,5438,2666,0.49025376976829715,0,3454
262147,1,4049,64,16,CLOSURE,model_ready,SAME_PUBLICATION,5438,2332,0.4288341301949246,239,3693
262147,2,265,24,16,DICT_LEGACY,all_candidates,EXACT,10778,0,0.0,0,0
262147,2,265,24,16,DICT_LEGACY,all_candidates,DUPLICATE_EQUIVALENT,10778,65,0.006030803488587864,65,65
262147,2,265,24,16,DICT_LEGACY,all_candidates,SAME_SERIES,10778,101,0.00937094080534422,36,101
262147,2,265,24,16,DICT_LEGACY,all_candidates,SAME_CHEMOTYPE,10778,105,0.009742067173872705,4,105
262147,2,265,24,16,DICT_LEGACY,all_candidates,SAME_LIGAND,10778,105,0.009742067173872705,0,105
262147,2,265,24,16,DICT_LEGACY,all_candidates,SAME_PUBLICATION,10778,236,0.021896455743180554,164,269
262147,2,265,24,16,DICT_LEGACY,model_ready,EXACT,5438,0,0.0,0,0
262147,2,265,24,16,DICT_LEGACY,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
262147,2,265,24,16,DICT_LEGACY,model_ready,SAME_SERIES,5438,36,0.0066200809121000365,36,36
262147,2,265,24,16,DICT_LEGACY,model_ready,SAME_CHEMOTYPE,5438,36,0.0066200809121000365,0,36
262147,2,265,24,16,DICT_LEGACY,model_ready,SAME_LIGAND,5438,36,0.0066200809121000365,0,36
262147,2,265,24,16,DICT_LEGACY,model_ready,SAME_PUBLICATION,5438,68,0.01250459727841118,65,101
262147,2,265,24,16,CLOSURE,all_candidates,EXACT,10778,0,0.0,0,0
262147,2,265,24,16,CLOSURE,all_candidates,DUPLICATE_EQUIVALENT,10778,65,0.006030803488587864,65,65
262147,2,265,24,16,CLOSURE,all_candidates,SAME_SERIES,10778,101,0.00937094080534422,36,101
262147,2,265,24,16,CLOSURE,all_candidates,SAME_CHEMOTYPE,10778,105,0.009742067173872705,4,105
262147,2,265,24,16,CLOSURE,all_candidates,SAME_LIGAND,10778,105,0.009742067173872705,0,105
262147,2,265,24,16,CLOSURE,all_candidates,SAME_PUBLICATION,10778,236,0.021896455743180554,164,269
262147,2,265,24,16,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
262147,2,265,24,16,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
262147,2,265,24,16,CLOSURE,model_ready,SAME_SERIES,5438,36,0.0066200809121000365,36,36
262147,2,265,24,16,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,36,0.0066200809121000365,0,36
262147,2,265,24,16,CLOSURE,model_ready,SAME_LIGAND,5438,36,0.0066200809121000365,0,36
262147,2,265,24,16,CLOSURE,model_ready,SAME_PUBLICATION,5438,68,0.01250459727841118,65,101
262147,3,200,19,16,DICT_LEGACY,all_candidates,EXACT,10778,0,0.0,0,0
262147,3,200,19,16,DICT_LEGACY,all_candidates,DUPLICATE_EQUIVALENT,10778,0,0.0,0,0
262147,3,200,19,16,DICT_LEGACY,all_candidates,SAME_SERIES,10778,98,0.009092596028947856,98,98
262147,3,200,19,16,DICT_LEGACY,all_candidates,SAME_CHEMOTYPE,10778,98,0.009092596028947856,0,98
262147,3,200,19,16,DICT_LEGACY,all_candidates,SAME_LIGAND,10778,98,0.009092596028947856,0,98
262147,3,200,19,16,DICT_LEGACY,all_candidates,SAME_PUBLICATION,10778,174,0.016143997030989052,123,221
262147,3,200,19,16,DICT_LEGACY,model_ready,EXACT,5438,0,0.0,0,0
262147,3,200,19,16,DICT_LEGACY,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
262147,3,200,19,16,DICT_LEGACY,model_ready,SAME_SERIES,5438,92,0.016917984553144538,92,92
262147,3,200,19,16,DICT_LEGACY,model_ready,SAME_CHEMOTYPE,5438,92,0.016917984553144538,0,92
262147,3,200,19,16,DICT_LEGACY,model_ready,SAME_LIGAND,5438,92,0.016917984553144538,0,92
262147,3,200,19,16,DICT_LEGACY,model_ready,SAME_PUBLICATION,5438,111,0.02041191614564178,62,154
262147,3,200,19,16,CLOSURE,all_candidates,EXACT,10778,0,0.0,0,0
262147,3,200,19,16,CLOSURE,all_candidates,DUPLICATE_EQUIVALENT,10778,0,0.0,0,0
262147,3,200,19,16,CLOSURE,all_candidates,SAME_SERIES,10778,98,0.009092596028947856,98,98
262147,3,200,19,16,CLOSURE,all_candidates,SAME_CHEMOTYPE,10778,110,0.010205975134533309,12,110
262147,3,200,19,16,CLOSURE,all_candidates,SAME_LIGAND,10778,98,0.009092596028947856,0,110
262147,3,200,19,16,CLOSURE,all_candidates,SAME_PUBLICATION,10778,174,0.016143997030989052,123,233
262147,3,200,19,16,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
262147,3,200,19,16,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
262147,3,200,19,16,CLOSURE,model_ready,SAME_SERIES,5438,92,0.016917984553144538,92,92
262147,3,200,19,16,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,104,0.019124678190511217,12,104
262147,3,200,19,16,CLOSURE,model_ready,SAME_LIGAND,5438,92,0.016917984553144538,0,104
262147,3,200,19,16,CLOSURE,model_ready,SAME_PUBLICATION,5438,111,0.02041191614564178,62,166
262147,4,415,26,15,DICT_LEGACY,all_candidates,EXACT,10778,0,0.0,0,0
262147,4,415,26,15,DICT_LEGACY,all_candidates,DUPLICATE_EQUIVALENT,10778,154,0.014288365188346632,154,154
262147,4,415,26,15,DICT_LEGACY,all_candidates,SAME_SERIES,10778,388,0.035999257747262946,234,388
262147,4,415,26,15,DICT_LEGACY,all_candidates,SAME_CHEMOTYPE,10778,464,0.04305065874930414,76,464
262147,4,415,26,15,DICT_LEGACY,all_candidates,SAME_LIGAND,10778,464,0.04305065874930414,0,464
262147,4,415,26,15,DICT_LEGACY,all_candidates,SAME_PUBLICATION,10778,1111,0.10308034885878642,778,1242
262147,4,415,26,15,DICT_LEGACY,model_ready,EXACT,5438,0,0.0,0,0
262147,4,415,26,15,DICT_LEGACY,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
262147,4,415,26,15,DICT_LEGACY,model_ready,SAME_SERIES,5438,222,0.04082383229128356,222,222
262147,4,415,26,15,DICT_LEGACY,model_ready,SAME_CHEMOTYPE,5438,292,0.05369621184258919,70,292
262147,4,415,26,15,DICT_LEGACY,model_ready,SAME_LIGAND,5438,292,0.05369621184258919,0,292
262147,4,415,26,15,DICT_LEGACY,model_ready,SAME_PUBLICATION,5438,926,0.17028319235012873,759,1051
262147,4,415,26,15,CLOSURE,all_candidates,EXACT,10778,0,0.0,0,0
262147,4,415,26,15,CLOSURE,all_candidates,DUPLICATE_EQUIVALENT,10778,154,0.014288365188346632,154,154
262147,4,415,26,15,CLOSURE,all_candidates,SAME_SERIES,10778,388,0.035999257747262946,234,388
262147,4,415,26,15,CLOSURE,all_candidates,SAME_CHEMOTYPE,10778,505,0.0468547040267211,117,505
262147,4,415,26,15,CLOSURE,all_candidates,SAME_LIGAND,10778,464,0.04305065874930414,0,505
262147,4,415,26,15,CLOSURE,all_candidates,SAME_PUBLICATION,10778,1111,0.10308034885878642,767,1272
262147,4,415,26,15,CLOSURE,model_ready,EXACT,5438,0,0.0,0,0
262147,4,415,26,15,CLOSURE,model_ready,DUPLICATE_EQUIVALENT,5438,0,0.0,0,0
262147,4,415,26,15,CLOSURE,model_ready,SAME_SERIES,5438,222,0.04082383229128356,222,222
262147,4,415,26,15,CLOSURE,model_ready,SAME_CHEMOTYPE,5438,333,0.06123574843692534,111,333
262147,4,415,26,15,CLOSURE,model_ready,SAME_LIGAND,5438,292,0.05369621184258919,0,333
262147,4,415,26,15,CLOSURE,model_ready,SAME_PUBLICATION,5438,926,0.17028319235012873,748,1081
