cell_id,extractant,extractant_name,publication_id,chemotype,n_metals,rz_span,curve_rms,acid_M,amplitude,curvature,se_amp_meas,se_amp_resid,amplitude_no_intercept
4c5b14e536cc1334,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.0788178102254303,1.0,-0.07158628652341134,0.02498474714926667,0.15246385793172482,0.058244752024693994,-0.0690014193501827
a00500e26347bc0e,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.1694239536208084,3.0,-0.2633877116146203,-0.01816185346141133,0.15246385793172482,0.023923948350324235,-0.25985087692288455
5b0255daf759f446,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.12967075309712592,5.0,-0.19610495599013744,-0.09278123012802424,0.15246385793172482,0.016918371107271582,-0.19777240048397687
4998005b3d3757a8,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.09489994415004495,7.0,-0.14306197310828514,-0.05390601331455193,0.15246385793172482,0.01865534736062139,-0.14353069122101428
63d11bbb7d28eb4c,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.0830102155906205,0.1,-0.08311892937099997,0.0014281172098169759,0.15246385793172482,0.058311634018792434,-0.08161429134984853
e4ff4ed289f6bac3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.032818802117411866,0.5,-0.03794998477725624,0.008385238224674463,0.15246385793172482,0.020183293113520608,-0.03684338218927609
124db139bedffacf,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.06637348584741513,1.0,-0.10149443737583952,-0.025937823575138186,0.15246385793172482,0.01189263677878368,-0.1011592401652915
cb4273c993344634,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.06442138163738464,3.0,-0.09795145947550386,-0.03886178626060835,0.15246385793172482,0.009516394514032894,-0.09837838249536696
4759cae892250232,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.04868879437296905,5.0,-0.07598937764755621,-0.005666190751366804,0.15246385793172482,0.005623519173839053,-0.0749921088834652
830861fddf3571ee,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,DHD2DGA,pub_c8195b4ca7,sc009,6,1.8057223999950494,0.05176308895547929,7.0,-0.08092384796861221,-0.0008873001690268834,0.15246385793172482,0.005803949414187898,-0.07958253983191
259e68bb986bb484,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,pub_b9dfc468cd,sc009,8,3.1471161828485137,0.32471330461203424,1.5,-0.3329203074515157,0.06294412329109872,0.09565949010577697,0.06858591201163104,-0.3272635243053019
f05bea29ca56cbf9,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,pub_b9dfc468cd,sc009,2,0.8770651657118801,0.17121134041110314,1.0,,,,,
f12454cc3399cc0a,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,pub_b9dfc468cd,sc009,2,0.8770651657118801,0.18645600148505326,1.0,,,,,
3036e4501bafe469,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,pub_b9dfc468cd,sc009,2,0.8770651657118801,0.11299904575820774,1.0,,,,,
441f7ec26db26341,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,pub_b9dfc468cd,sc009,2,0.8770651657118801,0.0794324285405853,1.0,,,,,
aecd3ccb7d054807,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,pub_b9dfc468cd,sc009,2,0.8770651657118801,0.005949611649853859,3.0,,,,,
d03955e5b6e2a037,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,pub_b9dfc468cd,sc009,2,0.8770651657118801,0.02173284689054515,3.0,,,,,
7116690484a80f02,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,pub_b9dfc468cd,sc009,2,0.8770651657118801,0.006172878449956398,3.0,,,,,
7a1bd3c43d402b71,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,pub_b9dfc468cd,sc009,2,0.8770651657118801,0.004487264675873237,3.0,,,,,
121733ad19650ea3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,pub_b9dfc468cd,sc009,2,0.8770651657118801,0.0637315413226921,3.0,,,,,
86b7dbca3f1859b3,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,pub_b9dfc468cd,sc009,2,0.8770651657118801,0.018570904002283284,5.0,,,,,
933a525b1e59cce1,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,pub_b9dfc468cd,sc009,2,0.8770651657118801,0.01685608976335387,5.0,,,,,
7eb305c480cbd81c,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,pub_b9dfc468cd,sc009,2,0.8770651657118801,0.010023960005564492,5.0,,,,,
05a73c87538dea60,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,TDDGA,pub_b9dfc468cd,sc009,2,0.8770651657118801,0.027008691661960182,5.0,,,,,
1ae01662fc857c0c,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,Et-Me-TDDGA-Syn,pub_56338b6e47,sc027,14,3.1471161828485137,0.2676351520072018,7.4,-0.06563823342691946,-0.23079076830813894,0.06909809867928879,0.03305041294735044,-0.11530222144452992
303084e36adee19e,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,p-TDDGA-Syn,pub_56338b6e47,sc028,13,3.009537333325081,0.3461964277793848,7.4,0.39575635006119936,-0.3046439253011456,0.08164910087228545,0.04399345360483765,0.3257468758313965
8cb0deef770e3ca0,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,N-(4-methylphenyl)-N-octyl-1-10-phenanthroline-2-carboxamide,pub_b8175dc3a1,sc029,14,3.1471161828485137,0.3056810967824284,0.1,0.057921013209973005,0.08250815401862785,0.06909809867928879,0.09341546860861134,0.07567598669775678
39e5721af352391f,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,2-hexyl-N-N-dimethyl-N-N-dioctylpropanediamide,pub_1bd76c48d9,sc030,9,2.6827875657069296,0.19372854063142525,0.1,0.2753331700075659,-0.09199956919741695,0.147491470235806,0.07534536825374018,0.28067174385644456
e50fafc498d71881,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,2-(2-hexoxyethyl)-N-N-dimethyl-N-N-dioctylpropanediamide,pub_40c355ae86,sc030,14,3.1471161828485137,0.35554265803732477,1.0,0.3645905740154952,-0.21253619427938217,0.06909809867928879,0.036080384940738605,0.3188547974791184
67f2cc5a43a622c3,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,N-N-dimethyl-N-N-dioctylpropanediamide,pub_1bd76c48d9,sc031,9,2.6827875657069296,0.42109881799799415,0.1,0.5951152624323645,-0.1271816590050131,0.147491470235806,0.10475446508902082,0.6244063111997528
6b4bf3c0659fff4c,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_126bbe7976,sc009,13,3.1471161828485137,0.6741084121531664,3.0,-0.5125171348595421,-0.24469025523362153,0.07035592731322174,0.04457571822208381,-0.5710597258527054
b05b2b6bc2a58cde,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,0.22356563047557967,0.0,0.490909,,,,,
05c3538c00451781,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,0.3267497676181521,0.008333333333332749,0.492754,,,,,
459b90da32d12340,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,10,3.1471161828485137,0.9511670868782698,0.498551,-0.7747022469334086,-0.203466103149348,0.08223378057263127,0.05266768447983025,-0.8552358746168269
5add2b02243710d8,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,0.22356563047557967,0.0,0.504348,,,,,
2a41f3ebef788345,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,1.392985851424752,0.7938596491228072,0.509091,,,,,
099cafc95a99e1db,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,1.6165514819003315,0.8815789473684208,0.5,,,,,
e29c1cf41e785a94,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,5,2.6827875657069296,1.0399928774684875,0.997101,-0.9376045452078683,0.0023104746486640737,0.18149367830763075,0.16473635593665714,-1.1303201485779468
61f97ff8feb9afab,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,9,2.5624060723739257,0.7792378026744484,1.0029,-0.9119085607551713,-0.1383398479427418,0.09457116614572973,0.04914950325293113,-0.9158146980953544
4481c5627928131d,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,0.5159206857128718,0.2850877192982454,1.00909,,,,,
929b2959e4085af9,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,6,2.4936166476122117,0.903347891579519,1.99091,-1.316957718649916,0.14804337023046177,0.21079033558563917,0.1032832211397946,-1.343589812327854
4ae2a0e0a04e22fc,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,6,2.562406072373928,1.0744671215705381,1.9942,-1.0728798082335347,-0.01032313344907898,0.12017114064494568,0.025117850236912515,-1.1116612180994037
f76d16dc48d41e27,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,N-methyl-2-[2-[methyl(octyl)amino]-2-oxoethoxy]-N-octylacetamide,pub_19783c039b,sc009,14,3.1471161828485137,0.8976464272371475,1.0,-0.8819336950010512,-0.0051222276819814505,0.06909809867928879,0.05157280754660787,-0.8830359498966271
ca38ba3a8898a577,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,4,2.4936166476122117,0.907743758104994,1.0,-1.2509037892022363,0.21591976692324444,0.27018273819617034,0.16590279635045055,-1.3843835143741787
b88c40d83066f30e,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,0.9630519466640273,0.605263157894737,2.98182,,,,,
86753032d9fa008d,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,4,2.4936166476122117,1.0090102693269598,2.99091,-1.1561254355586956,0.023544023327930708,0.2369523440133332,0.04440797784089362,-1.3076613182351549
658588ea845cbbcd,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,3,1.3929858514247537,0.6206826190415237,2.9913,,,,,
76711e79e2ec01ef,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,11,3.1471161828485137,1.1057187793366154,2.9971,-1.085140053546593,-0.02979755974762388,0.08558272582178379,0.045505425097519994,-1.1416264312201407
b7bc69fc789d9b76,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,7,3.1471161828485137,1.1107289592252818,2.0,-1.021535751317393,-0.04492240099939726,0.09132388490665609,0.08347764678364392,-1.0043056952099907
0abbcf420e23e3c7,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,N-methyl-2-[2-[methyl(octyl)amino]-2-oxoethoxy]-N-octylacetamide,pub_19783c039b,sc009,14,3.1471161828485137,1.120483159335735,2.0,-1.0985528640084936,-0.035823970674022654,0.06909809867928879,0.044536458840494966,-1.106261843285873
2a8b4d6487a26c27,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,3,1.6165514819003277,0.7618404078847097,3.97273,,,,,
f1cc02a92c08ce5a,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,3,1.1006307961874597,0.6206962557208423,3.98182,,,,,
652810ec40425074,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,14,3.1471161828485137,1.1704882878301657,3.9942,-1.1415545066284156,-0.05122282186329641,0.06909809867928879,0.04790506004137894,-1.1525771728723728
85fadbeefe51dede,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,5,0.894262521902311,0.23933034146484433,3.0,0.09650841085421957,2.5803150930701837,0.35347137381631366,0.22338262609450948,0.010352141703574572
0cf584c973b138fa,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,3,0.4643286171415846,0.004632968263302666,3.0,,,,,
0f586242f57f20f6,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,3,0.8770651657118801,0.14344204395073157,3.0,,,,,
0711104e8af2bd43,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,0.36114447999900834,0.0958230958230944,3.0,,,,,
4e816bdc993aa716,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,5,0.894262521902311,0.11504159204928695,3.0,-0.03145037423932806,0.9368528645608833,0.35347137381631366,0.17942383238330092,-0.06371090285143158
e72207fd3b60a738,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,3,0.8770651657118801,0.34329488828465266,3.0,,,,,
fb395fc20ad441b8,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,4,0.4643286171415846,0.05900643714261726,3.0,-3.0376071628045787,-1.232041338939805,11.112852327020327,1.291469700911322,0.27488712440785734
ef0fb6c09176b30a,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,0.4471312609511555,0.07499999999999996,3.0,,,,,
c76f680dd1db3efb,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,0.584710110474588,0.294675642594855,3.0,,,,,
37d3f22ee01322f7,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,0.17197356190429058,0.23587223587223516,3.0,,,,,
7a8033cd695a09db,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,3,0.894262521902311,0.14927809825049013,3.0,,,,,
2ac1b0d9b7b83726,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,0.5847101104745881,0.3717870257037935,3.0,,,,,
babf32ba697c93fe,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,0.5159206857128699,0.049140049140044884,3.0,,,,,
e492acad0936b2a0,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,5,0.894262521902311,0.19064542746246532,3.0,0.029367206310300542,1.9054634533441543,0.35347137381631366,0.22387820900538846,-0.0348729364760359
9dc40db146f97226,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,4,0.8770651657118801,0.48233940940401787,3.0,-6.98558598364944,2.0943661142187633,3.7811898674520825,4.519427614013205,1.2614571970087844
03d73939b53041d6,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,4,0.6534995352363023,0.15136012610576136,3.0,-1.9709840678278558,-0.6644234829501587,5.0537690918429785,1.415553584693666,0.5715351015967475
9171eebe4dc639c6,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,5,0.894262521902311,0.19085900684491583,3.0,0.16641546944622365,2.24685898873497,0.35347137381631366,0.07495245828475668,0.09260640094815886
30c8114cc055d4b0,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,4,0.8770651657118801,0.531087710750723,3.0,-7.074806625282395,2.0460345885060782,3.7811898674520825,2.1418156953367005,1.5011053221616502
472fc6d9059f3c8e,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,3,0.36114447999900834,0.039584098193594396,3.0,,,,,
0e0915921cb03b61,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,0.13757884952343247,0.009828009828009687,3.0,,,,,
af971a0b699f29ae,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,N-methyl-2-[2-[methyl(octyl)amino]-2-oxoethoxy]-N-octylacetamide,pub_19783c039b,sc009,14,3.1471161828485137,1.1238635534430432,3.0,-1.1019680166171504,-0.04294799717461051,0.06909809867928879,0.036032958296333774,-1.111210018941145
7aec532eedbe347b,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,2,0.5159206857128718,0.41228070175438575,4.96364,,,,,
2e7197a7efd242c9,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,4,2.4936166476122117,1.0845379161356494,4.97273,-1.353391583849278,0.13864674937856503,0.27018273819617034,0.15068864165805346,-1.5625136654501286
10ca3ef9ac6e7fb0,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,4,0.9458545904735982,0.42081270576508695,4.9913,-3.4170821579316355,-1.6273422976640175,2.0508518188478675,0.7021878900501013,1.4493380162687695
8226bcd57b08d4d8,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,10,3.1471161828485137,1.1387701835156192,4.9971,-1.1459844642106685,-0.03282753014611317,0.0907343849758959,0.07234424133002358,-1.196831202055732
44012938119033a5,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,N-methyl-2-[2-[methyl(octyl)amino]-2-oxoethoxy]-N-octylacetamide,pub_19783c039b,sc009,14,3.1471161828485137,1.1777380979017573,4.0,-1.1498999642964247,-0.047834714918187915,0.06909809867928879,0.04876249528485697,-1.1601935420072584
1651b0a3bd1a4142,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,3,1.6165514819003277,0.7509213701456666,5.95455,,,,,
1052c7804a84fd4c,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,3,1.1006307961874597,0.6336871895430999,5.96364,,,,,
2b9cc1a4fc46c0df,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,3,0.4643286171415846,0.04115946439054287,5.98841,,,,,
4cb2ffb4332ca124,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_19783c039b,sc009,11,3.009537333325081,1.0953154090589183,5.9942,-1.1904620413749896,0.009138253766580728,0.10043340619133677,0.06489995680590688,-1.273116143947715
5169c377777d282b,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,N-methyl-2-[2-[methyl(octyl)amino]-2-oxoethoxy]-N-octylacetamide,pub_19783c039b,sc009,14,3.1471161828485137,1.1777237876558102,5.0,-1.152659987757203,-0.0396833060570152,0.06909809867928879,0.04997396014388768,-1.1611994594655486
9f969f90406c97a4,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_4cba27f5f3,sc009,14,3.1471161828485137,1.0178205507206994,3.0,-0.937183516050792,-0.16952456331994314,0.007378503866646569,0.04010739175631267,-0.973663596875218
4abc313a070a9a28,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_b9dfc468cd,sc009,8,3.1471161828485137,0.2993005753167403,1.5,-0.2994077364968955,-0.006290548764481707,0.09565949010577697,0.04783620731203355,-0.3035680407587119
070747aae4dc989c,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,6,1.3929858514247537,0.5242871563506151,1.5,1.4085468031537147,2.08487571820845,0.5317401530401408,0.3564185986683331,1.7907499530214177
baac03fd9286c92d,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,6,1.3929858514247537,0.5493229374435593,1.0,1.6591485556529675,2.2543612071670283,0.5317401530401408,0.5909141484915803,1.9840601773836979
cfb0cf901791360b,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,2,0.18917091809471775,0.046972047644972204,2.5,,,,,
ee5f0a21fa37baaf,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,2,0.4471312609511556,0.25457988010477056,2.5,,,,,
82698a4f2e790a6d,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,2,0.18917091809471775,0.05152159531706335,2.5,,,,,
c10ed3995524f655,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,2,0.4471312609511556,0.21209684746769125,2.5,,,,,
eca00c5272e79ac3,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,2,0.18917091809471775,0.060605432044528396,2.5,,,,,
4315ec27cd357b25,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,2,0.4471312609511556,0.25452514037453416,2.5,,,,,
070f43b8e6fa53cc,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,2,0.18917091809471775,0.06060575851079397,2.5,,,,,
e7db5fe739b82aaa,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,2,0.4471312609511556,0.22575383585961645,2.5,,,,,
0973c72a8ec4d510,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,2,0.4471312609511556,0.24394184387864037,2.5,,,,,
74533b00ce755709,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,6,1.3929858514247537,0.49864332540130574,2.5,0.3918306142544751,1.2714285667616543,0.5317401530401408,0.4111850059260166,0.9282112218916063
953982f25eb9e94b,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,8,3.009537333325081,0.4581270210627564,2.0,-0.40635009167284025,0.32754908635622537,0.10572396611058545,0.1708215975030149,-0.29206584777102673
ef98d769b40a6680,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,4,0.842670453331022,0.37210971367909457,3.5,-1.6218982781647473,-0.4925692723969699,1.4356100883834062,0.1156597514870463,0.8598648842859915
d4654555019558c8,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,6,2.6827875657069296,0.4680538927189715,3.0,-0.7021193458518052,0.2963248648042097,0.16471274895971225,0.043411057076597426,-0.576498077979413
3d131164e9134388,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,2,0.8770651657118801,0.12850896824972677,4.0,,,,,
fc3b90c2ca040eec,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,2,0.8770651657118801,0.223921004380994,5.0,,,,,
9c591c4879c888e6,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,DMDODGA,pub_f8a621ede4,sc009,2,0.8770651657118801,0.3935847436063691,6.0,,,,,
6bc4387fd909f896,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,MMTODGA,pub_126bbe7976,sc009,14,3.1471161828485137,0.9820331216355496,3.0,-0.8554105611572227,-0.251133805459686,0.06909809867928879,0.04499160244106406,-0.9094521781447549
f6224659cc3203a0,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,DIBDODGA,pub_b9dfc468cd,sc009,8,3.1471161828485137,0.2494021712598011,1.5,-0.24581455782419534,-0.017905582228136457,0.09565949010577697,0.036640510210673556,-0.2511034281091574
366305791859fdae,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,D2EHDODGA,pub_b9dfc468cd,sc009,8,3.1471161828485137,0.2780645314609933,1.5,-0.2735148712045947,-0.02806836979673838,0.09565949010577697,0.03480047969217788,-0.28059725836929716
131a35ee31599805,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,DEDODGA,pub_126bbe7976,sc009,14,3.1471161828485137,0.9244575569385209,3.0,-0.7552764560114253,-0.31475242372190404,0.06909809867928879,0.04895014860085167,-0.8230081972540718
