design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1,family,endpoint,lead,loco_stable,p_bh_within_lead_family,src,budget,p_bh_all_L4
BR,UNCERT_vs_MAXMIN_k6_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.4277699270734521,0.3627173558784296,0.5195615887874658,0.3447644380998314,0.500079331825756,0.0,0.0415940991813296,0.1164634777077229,0.4562142487896302,86,82,5,5,0.4133242426628351,0.4710664113926803,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
BR,MAXMIN_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.2515834683739292,-0.2867968940563345,-0.2250818352305417,-0.2930560789764472,-0.2283905495645103,0.0,0.0156410984991748,0.0437950757976896,-0.2504489195363472,86,0,0,5,-0.2573153674119102,-0.2397261902959939,True,0.02,False,False,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
BR,AOPT_vs_RANDOM_k9_mae_all,mae_all,RANDOM,AOPT,0.0299399883072321,0.0001363559575066,0.072177610942412,-0.0056890714048178,0.0643284444093013,0.0484,0.0188277697798607,0.0527177553836101,0.0371371706113412,90,46,4,5,0.021828766200653,0.0483096711297754,True,0.02,False,False,exploratory,budget9_mae_all,L4,True,0.1143307086614173,contrasts_per_budget.csv,9.0,0.11568131868131867
BR,AOPT_vs_MAXMIN_k9_mae_all,mae_all,MAXMIN,AOPT,0.0451151224280759,0.010949117915143,0.0710010823076935,0.0114634167753082,0.0713417594177061,0.015,0.0152077172202263,0.0425816082166338,0.038881894008802,90,64,4,5,0.0382864937527663,0.0510694714282912,True,0.02,True,True,exploratory,budget9_mae_all,L4,True,0.0473684210526315,contrasts_per_budget.csv,9.0,0.04379194630872483
BR,UNCERT_vs_RANDOM_k9_mae_all,mae_all,RANDOM,UNCERT,-0.0276774006901188,-0.0632961214239691,0.0221886767377641,-0.072044523471026,0.0120064672125877,0.3314,0.0226082190022316,0.0633030132062485,-0.0127477332293323,90,28,2,5,-0.0369876595624232,-0.0031884662798612,True,0.02,False,False,exploratory,budget9_mae_all,L4,True,0.520523560209424,contrasts_per_budget.csv,9.0,0.5242145454545454
BR,UNCERT_vs_MAXMIN_k9_mae_all,mae_all,MAXMIN,UNCERT,-0.0125022665692749,-0.0399423734710003,0.0148949403052979,-0.0404146736003773,0.014576205966882,0.3422,0.0137851599720356,0.0385984479216997,-0.0110030098318715,90,36,3,5,-0.0167918724421409,-0.0088576043161097,True,0.02,False,False,exploratory,budget9_mae_all,L4,True,0.5346875,contrasts_per_budget.csv,9.0,0.5354568345323741
BR,MAXMIN_vs_RANDOM_k9_mae_all,mae_all,RANDOM,MAXMIN,-0.0151751341208438,-0.0458801911713827,0.0254632169455873,-0.0564357270192818,0.0176467114448551,0.5928,0.0195514421212681,0.0547440379395508,-0.0017447233974607,90,39,1,5,-0.0201957871202823,0.008282291353188,False,0.02,False,False,exploratory,budget9_mae_all,L4,False,0.7567659574468085,contrasts_per_budget.csv,9.0,0.7674642857142857
BR,AOPT_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.0960569273689856,0.0407064383296089,0.1705755741209754,0.0303213970566866,0.1587211275215403,0.0002,0.0342671887953619,0.0959481286270135,0.1027599442031949,86,64,4,5,0.0816742898543602,0.1299891840789954,True,0.02,True,True,exploratory,budget9_sign_acc_strong,L4,True,0.0011111111111111,contrasts_per_budget.csv,9.0,0.0010116279069767443
BR,AOPT_vs_MAXMIN_k9_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.2745595460288714,0.2019583850115415,0.3275571885729153,0.2100613172502439,0.333105070205424,0.0,0.0312755863942719,0.0875716419039614,0.2389804006946988,86,81,5,5,0.259192821937352,0.2822602465703875,True,0.02,True,True,exploratory,budget9_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,9.0,0.0
BR,UNCERT_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,-0.0117117494371373,-0.0941294573613632,0.0987555299088945,-0.1241140013933685,0.0781676489724189,0.9428,0.053022758364963,0.1484637234218966,0.0412420573945861,86,39,3,5,-0.0280593648556198,0.0535148717179112,False,0.02,False,False,exploratory,budget9_sign_acc_strong,L4,False,0.9587796610169492,contrasts_per_budget.csv,9.0,0.9674154929577465
BR,UNCERT_vs_MAXMIN_k9_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.1667908692227484,0.121268828126861,0.2339807270706338,0.1189647302865322,0.2306927562098943,0.0,0.0290013215071847,0.0812037002201172,0.1774625138860901,86,76,5,5,0.149459167227372,0.1875586897733643,True,0.02,True,True,exploratory,budget9_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,9.0,0.0
BR,MAXMIN_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.1785026186598858,-0.231672464157818,-0.103706197916623,-0.2521120827572068,-0.1192702314423167,0.0,0.0354149876320147,0.0991619653696414,-0.1362204564915038,86,6,0,5,-0.1843984573227018,-0.1340438180554531,True,0.02,False,False,exploratory,budget9_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,9.0,0.0
BR,AOPT_vs_RANDOM_k12_mae_all,mae_all,RANDOM,AOPT,0.033790548679285,0.0118989427765218,0.0506597673886817,0.0150039691781784,0.0534003541930547,0.0028,0.0098583967368756,0.0276035108632517,0.0292957097425653,90,66,5,5,0.0266708717762202,0.0360548661281086,True,0.02,True,True,exploratory,budget12_mae_all,L4,True,0.0116883116883116,contrasts_per_budget.csv,12.0,0.010591304347826087
BR,AOPT_vs_MAXMIN_k12_mae_all,mae_all,MAXMIN,AOPT,0.0583826150348457,0.0213988105780428,0.0843080063563916,0.0290372388391978,0.0906203746132453,0.0,0.0164895434845127,0.0461707217566356,0.0491816391473207,90,72,5,5,0.0412569469717722,0.0627434393298835,True,0.02,True,True,exploratory,budget12_mae_all,L4,True,0.0,contrasts_per_budget.csv,12.0,0.0
BR,UNCERT_vs_RANDOM_k12_mae_all,mae_all,RANDOM,UNCERT,-0.0178508344454644,-0.0482161282233009,0.0278895186614822,-0.0513659892680434,0.0235117724419248,0.4418,0.0198500933443351,0.0555802613641383,-0.0011391074461865,90,22,3,5,-0.0294200701938922,-0.0007729482764917,True,0.02,False,False,exploratory,budget12_mae_all,L4,True,0.6334285714285715,contrasts_per_budget.csv,12.0,0.6406100000000001
BR,UNCERT_vs_MAXMIN_k12_mae_all,mae_all,MAXMIN,UNCERT,0.0067412319100962,-0.0280356813506119,0.047654057452753,-0.0275075978748532,0.0483794507380562,0.7052,0.0189952437159634,0.0531866824046975,0.0187468219585688,90,40,4,5,-0.002415795989542,0.0138131269190602,False,0.02,False,False,exploratory,budget12_mae_all,L4,False,0.8238910505836576,contrasts_per_budget.csv,12.0,0.8421123287671233
BR,MAXMIN_vs_RANDOM_k12_mae_all,mae_all,RANDOM,MAXMIN,-0.0245920663555606,-0.0447855881967789,0.0046895677794257,-0.0478313951433716,0.0003433401180553,0.0988,0.0127060190125246,0.0355768532350689,-0.0198859294047554,90,30,0,5,-0.0279265637003072,-0.014586075195552,True,0.02,False,False,exploratory,budget12_mae_all,L4,True,0.2002702702702702,contrasts_per_budget.csv,12.0,0.20563636363636364
BR,AOPT_vs_RANDOM_k12_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.0403545125282427,0.0005020655160741,0.0708653547649658,0.0020164713559197,0.0723079674439306,0.0478,0.0181194859408183,0.0507345606342914,0.0422105980260735,86,59,4,5,0.0288855416880746,0.0483773698827806,True,0.02,True,True,exploratory,budget12_sign_acc_strong,L4,True,0.1138095238095238,contrasts_per_budget.csv,12.0,0.11487845303867403
BR,AOPT_vs_MAXMIN_k12_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.0992729898866468,0.0293239739219229,0.1466254155198727,0.0378967756965899,0.152978132800243,0.0028,0.0303855946903391,0.0850796651329496,0.0923003945207576,86,60,5,5,0.0739028080244467,0.1124917458503131,True,0.02,True,True,exploratory,budget12_sign_acc_strong,L4,True,0.0113513513513513,contrasts_per_budget.csv,12.0,0.010591304347826087
BR,UNCERT_vs_RANDOM_k12_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.0187496833760095,-0.0342418559109802,0.0966971607710806,-0.0498593006671384,0.0799667025886685,0.5266,0.0351418832270548,0.0983972730357534,0.058512200866577,86,40,4,5,0.0018504807675804,0.0586354100924615,True,0.02,False,False,exploratory,budget12_sign_acc_strong,L4,True,0.7116216216216216,contrasts_per_budget.csv,12.0,0.7158468749999999
BR,UNCERT_vs_MAXMIN_k12_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.0776681607344135,0.0237048101211116,0.1546687304070726,0.0183708945795384,0.1471064666956642,0.003,0.0334890566477473,0.0937693586136925,0.1086019973612611,86,63,4,5,0.0632232642531343,0.1036526764288336,True,0.02,True,True,exploratory,budget12_sign_acc_strong,L4,True,0.0116883116883116,contrasts_per_budget.csv,12.0,0.010966386554621848
BR,MAXMIN_vs_RANDOM_k12_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.0589184773584039,-0.1011390135542837,-0.0020913830066477,-0.1073266199310229,-0.0088481272898483,0.0418,0.0249286516171357,0.06980022452798,-0.0500897964946841,86,31,0,5,-0.0644906248663226,-0.0446415390554485,True,0.02,False,False,exploratory,budget12_sign_acc_strong,L4,True,0.1045,contrasts_per_budget.csv,12.0,0.10390285714285714
BR,AOPT_vs_RANDOM_k16_mae_all,mae_all,RANDOM,AOPT,-0.0100002059968458,-0.043033306922839,0.0363488557571987,-0.0537394512925678,0.0268977934063978,0.7654,0.0213352591205417,0.0597387255375169,0.0168743014145674,90,47,4,5,-0.0150941970615572,0.0142613313867269,False,0.02,False,False,exploratory,budget16_mae_all,L4,False,0.8562825278810409,contrasts_per_budget.csv,16.0,0.8706675191815856
BR,AOPT_vs_MAXMIN_k16_mae_all,mae_all,MAXMIN,AOPT,0.0177650318703961,-0.0079061229563248,0.0551360470398576,-0.0097534644859014,0.0530011575834512,0.2044,0.0162456537223139,0.0454878304224791,0.0330195669850815,90,58,4,5,0.008695817437059,0.0285518512708994,True,0.02,False,False,exploratory,budget16_mae_all,L4,True,0.3585964912280702,contrasts_per_budget.csv,16.0,0.36068016194331987
BR,UNCERT_vs_RANDOM_k16_mae_all,mae_all,RANDOM,UNCERT,0.0143743235338212,-0.0234753040175316,0.0392891936917682,-0.016522343530364,0.0447355467795532,0.458,0.0163585584230742,0.0458039635846078,0.0045158753075601,90,45,3,5,-0.0009683773385524,0.0177143932367367,False,0.02,False,False,exploratory,budget16_mae_all,L4,False,0.6481132075471698,contrasts_per_budget.csv,16.0,0.6556480263157894
BR,UNCERT_vs_MAXMIN_k16_mae_all,mae_all,MAXMIN,UNCERT,0.0421395614010632,-0.0228354271295378,0.0831782962722319,-0.0079141688984863,0.094854052011474,0.2122,0.0276820321676804,0.0775096900695053,0.0206611408780742,90,53,3,5,0.01332214254562,0.0492809197337959,True,0.02,False,False,exploratory,budget16_mae_all,L4,True,0.3679768786127167,contrasts_per_budget.csv,16.0,0.369228
BR,MAXMIN_vs_RANDOM_k16_mae_all,mae_all,RANDOM,MAXMIN,-0.0277652378672419,-0.0484901598958717,0.0051930257601991,-0.0531389304788678,-0.0015355533511648,0.1,0.0139356171393674,0.0390197279902287,-0.0161452655705141,90,25,1,5,-0.0315665264970592,-0.0142905198841724,True,0.02,False,False,exploratory,budget16_mae_all,L4,True,0.2013422818791946,contrasts_per_budget.csv,16.0,0.20714285714285716
BR,AOPT_vs_RANDOM_k16_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,-0.0234570253759091,-0.0766598385498579,0.0531627240209186,-0.090972389094028,0.0380341680396986,0.5884,0.033754917718934,0.0945137696130154,0.0264537766055216,86,39,3,5,-0.0329661707730114,0.0057968352441132,False,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,False,0.7567659574468085,contrasts_per_budget.csv,16.0,0.7673712574850299
BR,AOPT_vs_MAXMIN_k16_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.0512228493942183,-0.0142838834957928,0.1176537416060376,-0.0154388267476529,0.1161350250029619,0.1204,0.0331537821621877,0.0928305900541257,0.0727246076660732,86,55,4,5,0.0301572379788142,0.0720262976644491,True,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,True,0.2345454545454545,contrasts_per_budget.csv,16.0,0.23915068493150682
BR,UNCERT_vs_RANDOM_k16_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.051468939769032,0.0205529933057963,0.0804040001828432,0.0229585093328444,0.0825980806135656,0.0018,0.0148245538852202,0.0415087508786166,0.0541058160130788,86,66,4,5,0.0443338816857611,0.0552203645321848,True,0.02,True,True,exploratory,budget16_sign_acc_strong,L4,True,0.0080597014925373,contrasts_per_budget.csv,16.0,0.0074571428571428575
BR,UNCERT_vs_MAXMIN_k16_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.1261488145391595,0.0382605078723813,0.1801878450729275,0.0538941167860696,0.1895883049271897,0.003,0.0365548467364156,0.1023535708619638,0.1003766470736305,86,59,5,5,0.0949930675105518,0.1363126287657758,True,0.02,True,True,exploratory,budget16_sign_acc_strong,L4,True,0.0118421052631578,contrasts_per_budget.csv,16.0,0.011153846153846153
BR,MAXMIN_vs_RANDOM_k16_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.0746798747701274,-0.1188852626659763,-0.0049558801649186,-0.1299521170268484,-0.0191884409020609,0.0322,0.0300345124596171,0.0840966348869281,-0.0462708310605516,86,27,0,5,-0.0825985535803295,-0.0441332947976861,True,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,True,0.087027027027027,contrasts_per_budget.csv,16.0,0.08489090909090909
BR,AOPT_vs_RANDOM_k20_mae_all,mae_all,RANDOM,AOPT,0.0097453490804302,0.0012522909877029,0.0209979373424262,0.0003328651022034,0.0199336805893376,0.0224,0.0050546037945051,0.0141528906246143,0.0093706536389514,90,55,4,5,0.0075482851335052,0.0134477559172242,True,0.02,True,False,exploratory,budget20_mae_all,L4,True,0.064,contrasts_per_budget.csv,20.0,0.061670886075949366
BR,AOPT_vs_MAXMIN_k20_mae_all,mae_all,MAXMIN,AOPT,0.044988845213189,0.0205982795376122,0.0633204843200321,0.0241689548094475,0.0669343286954387,0.0,0.0107307689747474,0.0300461531292927,0.0348653034936199,90,73,5,5,0.038942067055708,0.0473574541978578,True,0.02,True,True,exploratory,budget20_mae_all,L4,True,0.0,contrasts_per_budget.csv,20.0,0.0
BR,UNCERT_vs_RANDOM_k20_mae_all,mae_all,RANDOM,UNCERT,-0.0009303845713672,-0.0284549588087241,0.0177925722995914,-0.0255328359096353,0.0198767578386288,0.9188,0.0117881770890151,0.0330068958492423,-0.0042570415212823,90,41,2,5,-0.0090914712366639,0.0026028933785676,False,0.02,False,False,exploratory,budget20_mae_all,L4,False,0.9436734693877552,contrasts_per_budget.csv,20.0,0.9553389021479715
BR,UNCERT_vs_MAXMIN_k20_mae_all,mae_all,MAXMIN,UNCERT,0.0343131115613916,-0.0148230392020238,0.0657927751010011,-0.0058620447014743,0.0718555830702007,0.1618,0.0205038239799508,0.0574107071438622,0.0212376083333861,90,51,4,5,0.0176365063596446,0.0407561439244494,True,0.02,False,False,exploratory,budget20_mae_all,L4,True,0.2977914110429447,contrasts_per_budget.csv,20.0,0.3020729613733905
BR,MAXMIN_vs_RANDOM_k20_mae_all,mae_all,RANDOM,MAXMIN,-0.0352434961327588,-0.0533023524959126,-0.0082482260502741,-0.0572304977648339,-0.0131555543253447,0.0066,0.0114722424128081,0.0321222787558628,-0.0254946498546684,90,23,0,5,-0.0381532505458818,-0.0267279775963086,True,0.02,False,False,exploratory,budget20_mae_all,L4,True,0.0232941176470588,contrasts_per_budget.csv,20.0,0.02175
BR,AOPT_vs_RANDOM_k20_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.012733566576599,-0.0095822812870294,0.0336805353965421,-0.0097550864227868,0.0336061834042589,0.231,0.0108128710395482,0.0302760389107352,0.0137776274255767,86,61,4,5,0.0083235652667801,0.0166370868692391,True,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,True,0.3915254237288135,contrasts_per_budget.csv,20.0,0.3956102362204724
BR,AOPT_vs_MAXMIN_k20_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.0957764390279024,0.0278019490890509,0.1383530783957626,0.0415825632828434,0.1486515245092195,0.0028,0.0289610358436053,0.081090900362095,0.0669050261584722,86,63,5,5,0.0664987514674202,0.1029358378873741,True,0.02,True,True,exploratory,budget20_sign_acc_strong,L4,True,0.0113513513513513,contrasts_per_budget.csv,20.0,0.010591304347826087
BR,UNCERT_vs_RANDOM_k20_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.0242482350377039,-0.000417349504657,0.0627069472519319,-0.003737307922229,0.0564492226110439,0.0554,0.0164699366766053,0.0461158226944948,0.0461004925989897,86,68,5,5,0.0181805672146181,0.0387637725953768,True,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,True,0.1240298507462686,contrasts_per_budget.csv,20.0,0.12617277486910994
BR,UNCERT_vs_MAXMIN_k20_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.1072911074890073,0.0448099613340152,0.1519829308332146,0.0507702245690624,0.1574677326329291,0.0008,0.0268777244996204,0.0752576285989372,0.0992278913318852,86,66,5,5,0.0938052646601912,0.1146740065600656,True,0.02,True,True,exploratory,budget20_sign_acc_strong,L4,True,0.0038709677419354,contrasts_per_budget.csv,20.0,0.0037021276595744683
BR,MAXMIN_vs_RANDOM_k20_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.0830428724513033,-0.121576224628869,-0.0213589633025879,-0.1315540686358929,-0.034286940379749,0.005,0.0264932939073788,0.0741812229406608,-0.0531273987328954,86,24,0,5,-0.0895575529431602,-0.0553281303013058,True,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,True,0.0185185185185185,contrasts_per_budget.csv,20.0,0.017261904761904763
BR,AOPT_vs_RANDOM_k24_mae_all,mae_all,RANDOM,AOPT,0.0122702061229451,0.0007764382691018,0.0277487067092701,-0.0021738136468523,0.0248554488769719,0.034,0.007188187325858,0.0201269245124024,0.015700363250421,90,55,4,5,0.0090067937374793,0.0202056419987816,True,0.02,False,False,exploratory,budget24_mae_all,L4,True,0.09,contrasts_per_budget.csv,24.0,0.08855357142857143
BR,AOPT_vs_MAXMIN_k24_mae_all,mae_all,MAXMIN,AOPT,0.03530249572635,0.0085495679947068,0.0722119532976441,0.001199099063832,0.0652209238078006,0.0056,0.0170321752938657,0.0476900908228239,0.0440620170963311,90,65,5,5,0.0281030533020912,0.0541529124137582,True,0.02,True,True,exploratory,budget24_mae_all,L4,True,0.0202409638554216,contrasts_per_budget.csv,24.0,0.019181102362204723
BR,UNCERT_vs_RANDOM_k24_mae_all,mae_all,RANDOM,UNCERT,0.0016674375060582,-0.0189680536643012,0.0177087886298829,-0.0182044404220162,0.0181267904513401,0.8488,0.0092565926122149,0.0259184593142019,0.0027359032964792,90,40,2,5,-0.0026272969785569,0.0043169339207038,False,0.02,False,False,exploratory,budget24_mae_all,L4,False,0.8997879858657243,contrasts_per_budget.csv,24.0,0.9094285714285715
BR,UNCERT_vs_MAXMIN_k24_mae_all,mae_all,MAXMIN,UNCERT,0.0246997271094631,0.0013908062792022,0.0550802764692021,0.0022981651771818,0.0561188779401033,0.0378,0.0135521169298412,0.0379459274035555,0.0310975571423894,90,46,5,5,0.0182650980000515,0.0313199734364196,True,0.02,True,True,exploratory,budget24_mae_all,L4,True,0.0961016949152542,contrasts_per_budget.csv,24.0,0.09504624277456648
BR,MAXMIN_vs_RANDOM_k24_mae_all,mae_all,RANDOM,MAXMIN,-0.0230322896034048,-0.0471213540435044,-0.0060647912627883,-0.0431911956086383,-0.0030862581956895,0.0016,0.0108182331924552,0.0302910529388746,-0.0283616538459101,90,35,0,5,-0.0339472704149766,-0.0178528403539686,True,0.02,False,False,exploratory,budget24_mae_all,L4,True,0.0072727272727272,contrasts_per_budget.csv,24.0,0.006757281553398059
BR,AOPT_vs_RANDOM_k24_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.0131023914463705,-0.004369508310732,0.0371841631653037,-0.0071861769642924,0.0340564749401894,0.1484,0.0107037536691818,0.029970510273709,0.0182112366150261,86,54,3,5,0.0088759978983822,0.0215335040533206,True,0.02,False,False,exploratory,budget24_sign_acc_strong,L4,True,0.27825,contrasts_per_budget.csv,24.0,0.2843788546255507
BR,AOPT_vs_MAXMIN_k24_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.0584817751750756,0.0187913095424828,0.1188527946568389,0.0170046929406457,0.114714921612944,0.0006,0.0259183413600237,0.0725713558080664,0.0632429670462843,86,46,5,5,0.0420147083316633,0.0804591681659483,True,0.02,True,True,exploratory,budget24_sign_acc_strong,L4,True,0.0030508474576271,contrasts_per_budget.csv,24.0,0.0028681318681318675
BR,UNCERT_vs_RANDOM_k24_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.0254041148302899,0.0029704520082905,0.0611361092051789,-0.0004000753452421,0.0551167527817907,0.0214,0.0151234614642709,0.0423456920999587,0.0453249525173334,86,55,5,5,0.0187618102988816,0.0384379077246982,True,0.02,False,False,exploratory,budget24_sign_acc_strong,L4,True,0.0623300970873786,contrasts_per_budget.csv,24.0,0.05967307692307692
BR,UNCERT_vs_MAXMIN_k24_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.0707834985589951,0.0255562375027938,0.1396006484976605,0.0198937233284495,0.1310527975474793,0.0,0.0297669269847678,0.0833473955573499,0.0903566829485916,86,48,5,5,0.0552390609693767,0.0973635718373259,True,0.02,True,True,exploratory,budget24_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,24.0,0.0
BR,MAXMIN_vs_RANDOM_k24_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.0453793837287051,-0.0872100646935958,-0.0171885552339082,-0.0877423570331027,-0.017478225675302,0.0,0.0181439642541606,0.0508030999116498,-0.0450317304312582,86,38,0,5,-0.0589256641126277,-0.0326651343660546,True,0.02,False,False,exploratory,budget24_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,24.0,0.0
BQ,AOPT_vs_RANDOM_k6_mae_all,mae_all,RANDOM,AOPT,0.0151261872576739,-0.0195693681861049,0.0605508503222871,-0.0191529078111329,0.0613344203824566,0.4144,0.020273802807009,0.0567666478596252,0.0152760937332637,90,52,3,5,0.0038680009939602,0.0253671358651709,True,0.02,False,False,exploratory,budget6_mae_all,L4,True,0.6040776699029126,contrasts_per_budget.csv,6.0,0.6095878378378378
BQ,AOPT_vs_MAXMIN_k6_mae_all,mae_all,MAXMIN,AOPT,-0.0022782909144459,-0.0535488737464859,0.0320066195425273,-0.0497188975477372,0.0342698670337824,0.894,0.0217762901043867,0.060973612292283,-0.014642911010303,90,48,3,5,-0.0156893357616913,0.0052935181355515,False,0.02,False,False,exploratory,budget6_mae_all,L4,False,0.9344947735191638,contrasts_per_budget.csv,6.0,0.9439077669902912
BQ,UNCERT_vs_RANDOM_k6_mae_all,mae_all,RANDOM,UNCERT,0.0261941168483532,-0.0289702254626721,0.0622147029761339,-0.0210708051955209,0.0677100845184966,0.3498,0.0238844722045762,0.0668765221728135,0.0119475594693303,90,55,4,5,0.0054233200855364,0.0339391820314753,True,0.02,False,False,exploratory,budget6_mae_all,L4,True,0.5437305699481865,contrasts_per_budget.csv,6.0,0.5453870967741936
BQ,UNCERT_vs_MAXMIN_k6_mae_all,mae_all,MAXMIN,UNCERT,0.0087896386762333,-0.0699623588614583,0.0673023216883866,-0.0522668097143373,0.0916275147685461,0.9188,0.0373968739810101,0.1047112471468285,-0.0179714452742365,90,46,4,5,-0.0356331515413258,0.016192652810617,False,0.02,False,False,exploratory,budget6_mae_all,L4,False,0.9436734693877552,contrasts_per_budget.csv,6.0,0.9553389021479715
BQ,MAXMIN_vs_RANDOM_k6_mae_all,mae_all,RANDOM,MAXMIN,0.0174044781721198,-0.0141680376801559,0.0587210656838526,-0.0243425641164692,0.0503647971303834,0.3068,0.0198063980534987,0.0554579145497965,0.0299190047435668,90,53,4,5,0.0103196208687435,0.0410564716268623,True,0.02,False,False,exploratory,budget6_mae_all,L4,True,0.492192513368984,contrasts_per_budget.csv,6.0,0.4961263940520446
BQ,AOPT_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.2132314637694272,0.1565128522210481,0.2817507161510239,0.1540134521222039,0.27893407502041,0.0,0.0318732770827193,0.0892451758316141,0.205474849153376,86,76,5,5,0.1996368595032479,0.2312063362979714,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
BQ,AOPT_vs_MAXMIN_k6_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.4797311516030588,0.4123165703660469,0.5472355247833308,0.414197954006613,0.5498758613729551,0.0,0.0333583932676276,0.0934035011493572,0.462540169449542,86,81,5,5,0.4651730173199107,0.4911488440243504,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
BQ,UNCERT_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.2256308049735317,0.129109454555206,0.2893669056215986,0.1443175469378479,0.3020049806562392,0.0,0.0421881264055711,0.1181267539355991,0.1997183176396298,86,72,5,5,0.1852715837398485,0.2367886812824254,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
BQ,UNCERT_vs_MAXMIN_k6_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.4921304928071634,0.3785787529048585,0.5675261064245622,0.4037702053832805,0.5858663253345872,0.0,0.049637063373085,0.138983777444638,0.4567836379357957,86,80,5,5,0.4410102064200528,0.5046218816118719,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
BQ,MAXMIN_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.2664996878336316,-0.3028106510549403,-0.2183923554399283,-0.304812095329519,-0.2204614650753766,0.0,0.0214988732494584,0.0601968450984835,-0.2570653202961658,86,0,0,5,-0.2774325631021411,-0.2539786234466247,True,0.02,False,False,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
BQ,AOPT_vs_RANDOM_k9_mae_all,mae_all,RANDOM,AOPT,0.0162066128366645,-0.0112368110207465,0.0477649366418537,-0.0116574542997731,0.0474432042827353,0.2338,0.0148199949065858,0.0414959857384404,0.0184585873924653,90,41,4,5,0.0102726715664805,0.0221259287150012,True,0.02,False,False,exploratory,budget9_mae_all,L4,True,0.3940449438202247,contrasts_per_budget.csv,9.0,0.39883529411764707
BQ,AOPT_vs_MAXMIN_k9_mae_all,mae_all,MAXMIN,AOPT,0.026717794024661,-0.0214515536433732,0.0573684680326485,-0.0165375555949444,0.0603628357755982,0.26,0.0203613200708625,0.0570116961984152,0.0120816881221097,90,57,4,5,0.012583394340647,0.0323206180545315,True,0.02,False,False,exploratory,budget9_mae_all,L4,True,0.4285714285714285,contrasts_per_budget.csv,9.0,0.43333333333333335
