design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1,family,lead,p_bh_lead
BP,LOWRANK2_vs_POOLED@k3,mae_all,G14_POOLED@doptk3,G14_LOWRANK2@doptk3,0.0002819002625874,-0.0060320535199312,0.0052242898010699,-0.0060685620671582,0.0051939999652239,0.9158,0.0028016576381678,0.0078446413868698,-0.0034324585337719,84,36,4,5,-0.0005522129898866,0.0014331833268081,False,0.02,False,False,registered,L5,0.9485128205128205
BP,LOWRANK3_vs_POOLED@k3,mae_all,G14_POOLED@doptk3,G14_LOWRANK3@doptk3,-0.0019873981339597,-0.012528939920471,0.0038685365487186,-0.0129744797049585,0.003681208836111,0.607,0.0042214799084988,0.0118201437437968,-0.0069586111020253,84,39,1,5,-0.0047180006971987,0.0007181255130559,False,0.02,False,False,registered,L5,0.738909090909091
BP,HIER_vs_POOLED@k3,mae_all,G14_POOLED@doptk3,G14_HIER@doptk3,-0.0053009925729037,-0.0208954609785246,0.0035566999082515,-0.0238380886351162,0.0028354432601099,0.3192,0.0062676976316314,0.017549553368568,-0.0136057573745317,84,39,1,5,-0.0083586587755598,-0.0010932594844281,True,0.02,False,False,registered,L5,0.5211428571428571
BP,POOLED_vs_NAIVE@k1,mae_all,NAIVE_LINE_POOLED@doptk1,G14_POOLED@doptk1,0.0068916444734655,-0.0082174847157526,0.0218469827592364,-0.0076933326158917,0.0222954497700445,0.3406,0.0074830207916479,0.0209524582166143,0.0058472239931034,84,44,4,5,0.0032728035312517,0.0093053453814301,True,0.02,False,False,exploratory,L5,0.39
BP,LW_vs_NAIVE@k1,mae_all,NAIVE_LINE_LW@doptk1,G14_LW@doptk1,0.0172558790454173,-0.0047702883525812,0.034372145066235,-0.0039398050759849,0.0350199853280701,0.119,0.0099202908961267,0.0277768145091549,0.0135407566990536,84,48,5,5,0.0124336341627777,0.0207343327708773,True,0.02,False,False,exploratory,L5,0.14631147540983605
BP,LOWRANK2_vs_NAIVE@k1,mae_all,NAIVE_LINE_LOWRANK2@doptk1,G14_LOWRANK2@doptk1,0.0170543840931892,-0.003836665514769,0.0337169582404099,-0.0033756504399978,0.0342794336258111,0.1084,0.0095591050684605,0.0267654941916894,0.0159179865432592,84,45,5,5,0.012454968013136,0.020716622899242,True,0.02,False,False,exploratory,L5,0.13663865546218484
BP,LOWRANK3_vs_NAIVE@k1,mae_all,NAIVE_LINE_LOWRANK3@doptk1,G14_LOWRANK3@doptk1,0.0157987471111685,-0.0054827763580259,0.0312749129744274,-0.0043233240880354,0.0321944085208767,0.1414,0.0095012045193598,0.0266033726542076,0.0135685619902348,84,45,5,5,0.0097870994283843,0.0194503039626976,True,0.02,False,False,exploratory,L5,0.1710483870967742
BP,HIER_vs_NAIVE@k1,mae_all,NAIVE_LINE_HIER@doptk1,G14_HIER@doptk1,0.019550256444839,-0.0027117966498733,0.0405785341720443,-0.0014428007415045,0.0419840060214845,0.0804,0.0106983132670755,0.0299552771478113,0.0174505975282989,84,45,5,5,0.0146299080514941,0.0221827777688628,True,0.02,False,False,exploratory,L5,0.11064220183486238
BP,POOLED_vs_NAIVE@k2,mae_all,NAIVE_LINE_POOLED@doptk2,G14_POOLED@doptk2,0.0229563555888542,0.0024775062781023,0.0381481459110246,0.0024360866241424,0.0381331791957811,0.0302,0.0090634267326586,0.0253775948514441,0.0211457574574572,84,52,5,5,0.0184210617614495,0.0259016913310925,True,0.02,True,True,exploratory,L5,0.054
BP,LW_vs_NAIVE@k2,mae_all,NAIVE_LINE_LW@doptk2,G14_LW@doptk2,-0.4157405949396769,-0.807066199265748,-0.1718403813747668,-0.729129682708464,-0.1264501961685395,0.0,0.1670088886936583,0.4676248883422434,-0.5419283562917009,84,25,0,5,-0.5928924610142196,-0.3408535896742361,True,0.02,False,False,exploratory,L5,0.0
BP,LOWRANK2_vs_NAIVE@k2,mae_all,NAIVE_LINE_LOWRANK2@doptk2,G14_LOWRANK2@doptk2,0.0447022564318861,0.0240668421577191,0.0603485210320951,0.0250155856387371,0.0608718740901874,0.0002,0.0091700707010655,0.0256761979629836,0.042000646041215,84,62,5,5,0.0395468594981371,0.0477525406687941,True,0.02,True,True,exploratory,L5,0.0005357142857142857
BP,LOWRANK3_vs_NAIVE@k2,mae_all,NAIVE_LINE_LOWRANK3@doptk2,G14_LOWRANK3@doptk2,0.0415021830783953,0.0181368852377139,0.0578955352158247,0.020143759139972,0.0593226511742754,0.001,0.0101091553983927,0.0283056351154997,0.0385924832737402,84,60,5,5,0.0345406971216702,0.0452077347422959,True,0.02,True,True,exploratory,L5,0.0023076923076923075
BP,HIER_vs_NAIVE@k2,mae_all,NAIVE_LINE_HIER@doptk2,G14_HIER@doptk2,0.0266438413119082,-0.0060453179802649,0.0473578505772241,-0.0047315625309879,0.0478413239325573,0.097,0.0135350503538738,0.0378981409908467,0.0155030667759909,84,54,5,5,0.0178059965696333,0.0338793800686874,True,0.02,False,False,exploratory,L5,0.1265217391304348
BP,POOLED_vs_NAIVE@k3,mae_all,NAIVE_LINE_POOLED@doptk3,G14_POOLED@doptk3,0.0582714097330692,0.0415007600299421,0.0745177705777363,0.0413883166411734,0.0744234059579699,0.0,0.0082051438702941,0.0229744028368237,0.0630944956246394,84,72,5,5,0.0544823831156152,0.0610495563846656,True,0.02,True,True,exploratory,L5,0.0
BP,LW_vs_NAIVE@k3,mae_all,NAIVE_LINE_LW@doptk3,G14_LW@doptk3,-33.953068457860645,-71.31725391145274,-14.136693572401215,-66.45237778223313,-13.011713915933308,0.0,14.814322837643916,41.48010394540296,-55.74695980408976,84,26,0,5,-46.78310120702086,-26.07098423668485,True,0.02,False,False,exploratory,L5,0.0
BP,LOWRANK2_vs_NAIVE@k3,mae_all,NAIVE_LINE_LOWRANK2@doptk3,G14_LOWRANK2@doptk3,0.0574455372823928,0.0395584768282808,0.0721690753509612,0.039549242821655,0.0721613736570007,0.0,0.0081811777938203,0.022907297822697,0.0577381105981138,84,71,5,5,0.0537991892042532,0.0599016497151316,True,0.02,True,True,exploratory,L5,0.0
BP,LOWRANK3_vs_NAIVE@k3,mae_all,NAIVE_LINE_LOWRANK3@doptk3,G14_LOWRANK3@doptk3,0.0581687963575843,0.0380528616829526,0.0732477851011892,0.0391266573112283,0.0741424438492283,0.0,0.00892134190446,0.0249797573324881,0.0584038763146802,84,72,5,5,0.0527955751296492,0.0612896977152857,True,0.02,True,True,exploratory,L5,0.0
BP,HIER_vs_NAIVE@k3,mae_all,NAIVE_LINE_HIER@doptk3,G14_HIER@doptk3,0.0484096120421811,0.0252025803008799,0.0647105106004725,0.0267604179866292,0.0657098113666837,0.0,0.0100230456948552,0.0280645279455945,0.0417757833155115,84,66,5,5,0.0422719015651676,0.0516994713043896,True,0.02,True,True,exploratory,L5,0.0
BP,POOLED_vs_FLAT@k0,mae_all,FLAT_POOLED@doptk0,G14_POOLED@doptk0,0.0750733537286094,0.0003406210869111,0.1265622934928148,0.0152470088437554,0.1417421093712788,0.049,0.0336173128330665,0.0941284759325862,0.0539817629084863,84,56,5,5,0.0372022641480391,0.0843052445880293,True,0.02,True,True,exploratory,L5,0.0798913043478261
BP,POOLED_vs_FLAT@k1,mae_all,FLAT_POOLED@doptk1,G14_POOLED@doptk1,0.0031248010979901,-0.0101519246876635,0.0125123983276654,-0.0094923788672986,0.0130011458702423,0.5976,0.0057578181660139,0.016121890864839,-0.002608419992854,84,49,3,5,-4.045412718517143e-05,0.0048656885877674,False,0.02,False,False,exploratory,L5,0.6215172413793104
BP,POOLED_vs_FLAT@k2,mae_all,FLAT_POOLED@doptk2,G14_POOLED@doptk2,0.0031341875377449,-0.0102861716182202,0.0123080937507521,-0.009581265685405,0.0128262757799179,0.6008,0.0057723618924034,0.0161626132987295,-0.0003069022456446,84,49,4,5,-0.0005674733042931,0.0051521194750248,False,0.02,False,False,exploratory,L5,0.6215172413793104
BP,POOLED_vs_FLAT@k3,mae_all,FLAT_POOLED@doptk3,G14_POOLED@doptk3,0.0066321679481083,-0.0008961124567766,0.0128331986706387,-0.0016932937529633,0.0122841735660179,0.0712,0.0034422287787858,0.0096382405806003,0.0057330543056029,84,56,4,5,0.0054646270176636,0.0082893610585786,True,0.02,False,False,exploratory,L5,0.10470588235294118
BP,LW_vs_POOLED_FLATprior@k3,mae_all,FLAT_POOLED@doptk3,FLAT_LW@doptk3,-44.47513561995565,-95.7534359390378,-17.921034639341844,-91.42486985170862,-16.64746712465395,0.0,20.24735928048589,56.692605985360494,-77.54929515283361,84,19,0,5,-61.24926744320419,-33.50381338503536,True,0.02,False,False,exploratory,L5,0.0
BP,LOWRANK2_vs_POOLED_FLATprior@k3,mae_all,FLAT_POOLED@doptk3,FLAT_LOWRANK2@doptk3,0.0037959747625774,-0.0025674184765205,0.0096338635458906,-0.0024956543778632,0.0096905811538113,0.2008,0.0029995663944895,0.0083987859045706,0.0014419802470327,84,45,4,5,0.0028284877677356,0.0049257590450569,True,0.02,False,False,exploratory,L5,0.23716535433070868
BP,LOWRANK3_vs_POOLED_FLATprior@k3,mae_all,FLAT_POOLED@doptk3,FLAT_LOWRANK3@doptk3,0.0018185953913034,-0.0086480556691199,0.0081740078632442,-0.0092590633638815,0.0079539758622433,0.647,0.0043067750874298,0.0120589702448036,-0.0022050733736658,84,46,5,5,-0.0007058233068421,0.0045431849669082,False,0.02,False,False,exploratory,L5,0.6647260273972603
BP,HIER_vs_POOLED_FLATprior@k3,mae_all,FLAT_POOLED@doptk3,FLAT_HIER@doptk3,-0.0020938310719075,-0.018960606933069,0.0077900180834495,-0.0216118936676156,0.0068996450636064,0.7534,0.006762541403321,0.0189351159292989,-0.010557148686541,84,45,3,5,-0.0053188738735698,0.0023164523435247,False,0.02,False,False,exploratory,L5,0.7584563758389261
