exp_id,Extractant_Name,Extractant_Concentration_M,Acid_Name,Acid_Concentration_M,Solvent_Name,Metal_Name,Metal_Oxidation_state,Metal_Concentration_mM,Phase_Modifier_Name,Phase_Modifier_Concentration_M,Holdback_Agent_Name,Holdback_Agent_Concentration_M,Extractant_SMILES,Extractant_inchi,ini_comp,Acid_Concentration_Organic_M,f_Solvent_Name,f_Metal_Concentration_mM,DOI,entry_author,addition_date,obsDvalues,obsDvaluesValue,obsTotalEnergiesUnit,obsTemp,obsTempsValue,obsTempUnit,Contact_Time_min,Shaking_Time_min,Radiolytic_Dosage_kGy,comments_obsType,comments_description,volType,volValue,thirdType,thirdValue
3062,TODGA,0.0776 M,HNO3,1 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:12,Distribution Ratio,0.1065,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3063,TODGA,0.0403 M,HNO3,1 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:12,Distribution Ratio,0.0168,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3064,TODGA,0.0195 M,HNO3,1 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:12,Distribution Ratio,0.0017,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3065,TODGA,0.197 M,HNO3,0.2 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:13,Distribution Ratio,0.0096,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3066,TODGA,0.1601 M,HNO3,0.2 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:13,Distribution Ratio,0.0057,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3067,TODGA,0.1174 M,HNO3,0.2 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:13,Distribution Ratio,0.0021,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3068,TODGA,0.0776 M,HNO3,0.2 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:14,Distribution Ratio,0.0008,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3069,TODGA,0.0403 M,HNO3,0.2 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:14,Distribution Ratio,0.0002,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3070,TODGA,0.0403 M,HNO3,6 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:14,Distribution Ratio,0.4773,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3071,TODGA,0.1658 M,HNO3,1 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:14,Distribution Ratio,0.9261,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3072,TODGA,0.0891 M,HNO3,6 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:14,Distribution Ratio,2.3755,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3073,TODGA,0.1 M,HNO3,0.9844 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:14,Distribution Ratio,0.3195,-,Temperature,25.0,C,- -,20.0 min,,Comments,Fig5 nan 0.0 extraction:nan,,,,
3074,TODGA,0.1716 M,HNO3,6 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:14,Distribution Ratio,9.2612,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3075,TODGA,0.1 M,HNO3,1.9541 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:14,Distribution Ratio,3.6699,-,Temperature,25.0,C,- -,20.0 min,,Comments,Fig5 nan 0.0 extraction:nan,,,,
3076,TODGA,0.1 M,HNO3,0.4959 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:14,Distribution Ratio,0.0263,-,Temperature,25.0,C,- -,20.0 min,,Comments,Fig5 nan 0.0 extraction:nan,,,,
3077,TODGA,0.1 M,HNO3,0.1927 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:14,Distribution Ratio,0.0054,-,Temperature,25.0,C,- -,20.0 min,,Comments,Fig5 nan 0.0 extraction:nan,,,,
3083,TODGA,0.2039 M,HNO3,6 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:15,Distribution Ratio,14.5759,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3084,TODGA,0.1302 M,HNO3,6 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:15,Distribution Ratio,5.6826,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig2 nan 0.0 extraction:nan,,,,
3093,TODGA,0.1 M,HNO3,0.2001 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:15,Distribution Ratio,0.0055,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig1 nan 0.0 extraction:nan,,,,
3094,TODGA,0.1 M,HNO3,0.5117 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:15,Distribution Ratio,0.0261,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig1 nan 0.0 extraction:nan,,,,
3095,TODGA,0.1 M,HNO3,1.0164 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:15,Distribution Ratio,0.3092,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig1 nan 0.0 extraction:nan,,,,
3096,TODGA,0.1 M,HNO3,1.9124 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:15,Distribution Ratio,3.7324,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig1 nan 0.0 extraction:nan,,,,
3105,TODGA,0.1 M,HNO3,3.0036 M,n-Dodecane,Sr, ,50 mM,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:16,Distribution Ratio,6.1643,-,Temperature,25.0,C,- -,20.0 min,,Comments,fig1 nan 0.0 extraction:nan,,,,
3138,TODGA,0.0101 M,HNO3,3 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:18,Distribution Ratio,0.0191,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2a nan nan extraction:nan,,,,
3139,TODGA,0.0193 M,HNO3,3 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:18,Distribution Ratio,0.068,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2a nan nan extraction:nan,,,,
3140,TODGA,0.051 M,HNO3,3 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:18,Distribution Ratio,0.7069,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2a nan nan extraction:nan,,,,
3141,TODGA,0.1029 M,HNO3,3 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:18,Distribution Ratio,3.6716,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2a nan nan extraction:nan,,,,
3142,TODGA,0.1499 M,HNO3,3 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:18,Distribution Ratio,7.1377,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2a nan nan extraction:nan,,,,
3143,TODGA,0.197 M,HNO3,3 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:18,Distribution Ratio,13.8758,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2a nan nan extraction:nan,,,,
3173,TODGA,0.0051 M,HNO3,3 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://doi.org/10.15261/serdj.26.21,Aurora Clark,2024-12-16 21:52:20,Distribution Ratio,0.009,-,Temperature,25.0,C,- -,30.0 min,,Comments,fig2a nan nan extraction:nan,,,,
3202,TODGA,0.1 M,HNO3,2.85637 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://inis.iaea.org/collection/NCLCollectionStore/_Public/33/048/33048023.pdf?r=1,Aurora Clark,2024-12-16 21:52:23,Distribution Ratio,2.563901,-,Temperature,25.0,C,- -,10.0 min,,Comments,fig4 nan 0.0 extraction:nan,,,,
3203,TODGA,0.1 M,HNO3,1.53985 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://inis.iaea.org/collection/NCLCollectionStore/_Public/33/048/33048023.pdf?r=1,Aurora Clark,2024-12-16 21:52:23,Distribution Ratio,0.759258,-,Temperature,25.0,C,- -,10.0 min,,Comments,fig4 nan 0.0 extraction:nan,,,,
3204,TODGA,0.1 M,HNO3,0.986905 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://inis.iaea.org/collection/NCLCollectionStore/_Public/33/048/33048023.pdf?r=1,Aurora Clark,2024-12-16 21:52:23,Distribution Ratio,0.281342,-,Temperature,25.0,C,- -,10.0 min,,Comments,fig4 nan 0.0 extraction:nan,,,,
3205,TODGA,0.1 M,HNO3,0.494014 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://inis.iaea.org/collection/NCLCollectionStore/_Public/33/048/33048023.pdf?r=1,Aurora Clark,2024-12-16 21:52:23,Distribution Ratio,0.06875,-,Temperature,25.0,C,- -,10.0 min,,Comments,fig4 nan 0.0 extraction:nan,,,,
3206,TODGA,0.1 M,HNO3,0.193138 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://inis.iaea.org/collection/NCLCollectionStore/_Public/33/048/33048023.pdf?r=1,Aurora Clark,2024-12-16 21:52:23,Distribution Ratio,0.013426,-,Temperature,25.0,C,- -,10.0 min,,Comments,fig4 nan 0.0 extraction:nan,,,,
3207,TODGA,0.1 M,HNO3,0.099098 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://inis.iaea.org/collection/NCLCollectionStore/_Public/33/048/33048023.pdf?r=1,Aurora Clark,2024-12-16 21:52:23,Distribution Ratio,0.009142,-,Temperature,25.0,C,- -,10.0 min,,Comments,fig4 nan 0.0 extraction:nan,,,,
3208,TODGA,0.1 M,HNO3,0.048394 M,n-Dodecane,Sr,II , ,,,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, n-Dodecane",,n-Dodecane,,https://inis.iaea.org/collection/NCLCollectionStore/_Public/33/048/33048023.pdf?r=1,Aurora Clark,2024-12-16 21:52:23,Distribution Ratio,0.008305,-,Temperature,25.0,C,- -,10.0 min,,Comments,fig4 nan 0.0 extraction:nan,,,,
3239,TODGA,0.1 M,HNO3,2.987 M,n-Dodecane,Sr, , ,DHOA,0.5 M,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, DHOA, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-200066296,Aurora Clark,2024-12-16 21:52:28,Distribution Ratio,0.900359506419464,-,Temperature,25.0,C,- -,45.0 min,,Comments,fig8 nan 0.0 extraction:nan,,,,
3240,TODGA,0.1 M,HNO3,1.9937 M,n-Dodecane,Sr, , ,DHOA,0.5 M,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, DHOA, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-200066296,Aurora Clark,2024-12-16 21:52:28,Distribution Ratio,0.701703828670382,-,Temperature,25.0,C,- -,45.0 min,,Comments,fig8 nan 0.0 extraction:nan,,,,
3241,TODGA,0.1 M,HNO3,0.9888 M,n-Dodecane,Sr, , ,DHOA,0.5 M,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, DHOA, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-200066296,Aurora Clark,2024-12-16 21:52:28,Distribution Ratio,0.0734677714187254,-,Temperature,25.0,C,- -,45.0 min,,Comments,fig8 nan 0.0 extraction:nan,,,,
3242,TODGA,0.1 M,HNO3,0.0126 M,n-Dodecane,Sr, , ,DHOA,0.5 M,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, DHOA, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-200066296,Aurora Clark,2024-12-16 21:52:28,Distribution Ratio,0.0002004445728578,-,Temperature,25.0,C,- -,45.0 min,,Comments,fig8 nan 0.0 extraction:nan,,,,
3260,TODGA,0.1 M,HNO3,3.9872 M,n-Dodecane,Sr, , ,DHOA,0.5 M,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, DHOA, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-200066296,Aurora Clark,2024-12-16 21:52:29,Distribution Ratio,0.674620958092649,-,Temperature,25.0,C,- -,45.0 min,,Comments,fig8 nan 0.0 extraction:nan,,,,
3261,TODGA,0.1 M,HNO3,4.9876 M,n-Dodecane,Sr, , ,DHOA,0.5 M,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, DHOA, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-200066296,Aurora Clark,2024-12-16 21:52:29,Distribution Ratio,0.393950445049034,-,Temperature,25.0,C,- -,45.0 min,,Comments,fig8 nan 0.0 extraction:nan,,,,
3262,TODGA,0.1 M,HNO3,0.1036 M,n-Dodecane,Sr, , ,DHOA,0.5 M,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, DHOA, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-200066296,Aurora Clark,2024-12-16 21:52:29,Distribution Ratio,0.0003965432834362,-,Temperature,25.0,C,- -,45.0 min,,Comments,fig8 nan 0.0 extraction:nan,,,,
3269,TODGA,0.1 M,HNO3,5.9881 M,n-Dodecane,Sr, , ,DHOA,0.5 M,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, DHOA, n-Dodecane",,n-Dodecane,,DOI: 10.1081/SEI-200066296,Aurora Clark,2024-12-16 21:52:30,Distribution Ratio,0.186489880496469,-,Temperature,25.0,C,- -,45.0 min,,Comments,fig8 nan 0.0 extraction:nan,,,,
3286,TODGA,0.1 M,HNO3,2.9377 M,n-Dodecane,Sr, ,50 mM,DHOA,0.2 M,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, DHOA, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:35,Distribution Ratio,2.9395,-,Temperature,25.0,C,- -,20.0 min,,Comments,Fig5 nan 0.0 extraction:nan,,,,
3287,TODGA,0.1 M,HNO3,1.9541 M,n-Dodecane,Sr, ,50 mM,DHOA,0.2 M,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, DHOA, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:35,Distribution Ratio,2.0685,-,Temperature,25.0,C,- -,20.0 min,,Comments,Fig5 nan 0.0 extraction:nan,,,,
3288,TODGA,0.1 M,HNO3,1.0028 M,n-Dodecane,Sr, ,50 mM,DHOA,0.2 M,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, DHOA, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:35,Distribution Ratio,0.1975,-,Temperature,25.0,C,- -,20.0 min,,Comments,Fig5 nan 0.0 extraction:nan,,,,
3289,TODGA,0.1 M,HNO3,0.4959 M,n-Dodecane,Sr, ,50 mM,DHOA,0.2 M,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, DHOA, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:35,Distribution Ratio,0.0192,-,Temperature,25.0,C,- -,20.0 min,,Comments,Fig5 nan 0.0 extraction:nan,,,,
3290,TODGA,0.1 M,HNO3,0.1927 M,n-Dodecane,Sr, ,50 mM,DHOA,0.2 M,,,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,-,"HNO3, TODGA, Sr, DHOA, n-Dodecane",,n-Dodecane,,https://doi.org/10.1524/ract.92.8.463.39276,Aurora Clark,2024-12-16 21:52:35,Distribution Ratio,0.0054,-,Temperature,25.0,C,- -,20.0 min,,Comments,Fig5 nan 0.0 extraction:nan,,,,
3551,TEHDGA,0.3 M,HNO3,3.5 M,n-Dodecane,Sr, ,0.68 mM,isodecanol,0.79173 M,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, isodecanol, n-Dodecane",0.369947 M,n-Dodecane,,https://doi.org/10.1016/j.seppur.2012.07.007,Aurora Clark,2024-12-16 21:52:58,Distribution Ratio,3.58816103240286,-,Temperature,25.0,C,- -,15.0 min,,Comments,Fig 1 SHLW nan extraction:nan,,,,
3552,TEHDGA,0.3 M,HNO3,3.68566 M,n-Dodecane,Sr, ,0.68 mM,isodecanol,0.262341 M,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, isodecanol, n-Dodecane",,n-Dodecane,,https://doi.org/10.1016/j.seppur.2012.07.007,Aurora Clark,2024-12-16 21:52:58,Distribution Ratio,22.4622956024766,-,Temperature,25.0,C,- -,15.0 min,,Comments,Fig 2 SHLW nan extraction:nan,,,,
3553,TEHDGA,0.3 M,HNO3,3.01318 M,n-Dodecane,Sr, ,0.68 mM,isodecanol,0.262341 M,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, isodecanol, n-Dodecane",,n-Dodecane,,https://doi.org/10.1016/j.seppur.2012.07.007,Aurora Clark,2024-12-16 21:52:58,Distribution Ratio,22.832989363391,-,Temperature,25.0,C,- -,15.0 min,,Comments,Fig 2 SHLW nan extraction:nan,,,,
3554,TEHDGA,0.3 M,HNO3,2.16923 M,n-Dodecane,Sr, ,0.68 mM,isodecanol,0.262341 M,,,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,-,"HNO3, TEHDGA, Sr, isodecanol, n-Dodecane",,n-Dodecane,,https://doi.org/10.1016/j.seppur.2012.07.007,Aurora Clark,2024-12-16 21:52:58,Distribution Ratio,8.21320844578504,-,Temperature,25.0,C,- -,15.0 min,,Comments,Fig 2 SHLW nan extraction:nan,,,,
