cell_id,extractant,n_metals,amplitude,curvature,curve_sd,r2,r2_linear
0fa0546f61f02ef1,CCN(CC)C(=O)COCC(=O)N(CC)CC,6,-0.1469082466203921,-0.06315728986550027,0.159460185987228,0.944443809517924,0.934136969657126
0fa842aec22f7c26,CCN(CC)C(=O)COCC(=O)N(CC)CC,8,0.2001501859171091,-0.02940532243040507,0.10566238592719189,0.9763392555273384,0.9743733286232129
674109bd60361b81,CCN(CC)C(=O)COCC(=O)N(CC)CC,6,0.9060667327407225,-0.5247993124567292,0.15160388717006607,0.9575619286130539,0.1702461949260785
85ee7a988bff9651,CCN(CC)C(=O)COCC(=O)N(CC)CC,8,-0.9586289481435442,-0.5144370929443656,0.13065648466123073,0.9877610340318684,0.5942481890894983
05a9d42bc9a52c2f,CCN(CC)C(=O)COCC(=O)N(CC)CC,6,0.32943202264588967,-0.22230818039269495,0.08758341912948568,0.8564960072937675,0.4331941378028692
7d36bc477a0e0230,CCN(CC)C(=O)COCC(=O)N(CC)CC,8,6.309225583046862e-05,-0.143946292737435,0.09211024382796326,0.9672672282478911,0.9052744063886864
63f496241ad8d2c6,CCN(CC)C(=O)COCC(=O)N(CC)CC,6,0.8717920382918102,-0.5482020737485793,0.18178649860023696,0.9512111089786014,0.35370659852323605
fe42258fb5d2f4c0,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,14,0.8316612915251825,0.02812858244584715,0.8499467265860688,0.9824262297141909,0.9816318413162686
6ff6056da7469332,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,14,0.16059392410023465,-0.04927250957051961,0.327267094307623,0.2055047431560475,0.18906385422440253
1fc3aa577dd17d3b,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,8,-0.7583796891178882,-0.3668655709098501,0.11958849962446491,0.996529197705811,0.7576428230977907
b5dd8ce73ca20571,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,6,0.6252570006264986,-0.17802725854646506,0.1695410519527246,0.9725347303236811,0.9000900749552855
8a2c6f5152aeaf90,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,8,-1.4101700295104196,-0.5687763456040072,0.2780223477930694,0.9981771140346791,0.8919391006543762
d353d5dcb1e2552e,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,6,-0.17305819405040462,0.0398152095384082,0.06285522943625506,0.7920481518110165,0.7656849430466315
122d16835afa0b32,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,8,-0.975899290320122,-0.40521469116025577,0.18687850393050498,0.9927831557384129,0.873437128127154
fb63e1a1688b55ca,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,6,0.6497457591750273,-0.22879655791126913,0.13322730414735648,0.9865221029862244,0.7927480681698322
37b0cdc532627e1d,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,8,-1.4520501558359697,-0.6069844153329257,0.27545678242787425,0.9964165285012776,0.8731615582620413
b1319c6a60fe25e2,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,6,0.07220451865883881,-0.26403646725721963,0.26708745345287294,0.9488132449871176,0.8846030569855632
1b71b86063cd1faf,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,8,-2.0439363744010275,-0.8229104950693313,0.40388107105941357,0.9975427633283541,0.8921636586305431
bab15f498e85e69e,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,6,-1.3857165591923346,0.3708798105446849,0.39489337858265117,0.9971836273304487,0.9392287793665988
77a9b05cb0bdbcf2,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,8,-0.2896262248854647,-0.004969845398035133,0.28916529365539145,0.901278554226406,0.9009965416399023
f457e9a3d6532cc8,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,14,-0.05607057774390918,0.07606683618306831,0.14907250132112637,0.22370020854720019,0.03485053408294869
9754896d384a387f,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,14,-0.056070577619347084,0.07606683611985296,0.14907250126390162,0.22370020815186276,0.03485053385651049
e48388064c30fbb4,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,14,0.09973050689605056,0.010321068380123949,0.1278922238718782,0.6604399561006433,0.6557162633249445
cd097fce666bd34a,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,14,0.09973050676577896,0.010321068476054587,0.12789222376381623,0.6604399561058824,0.6557162632343908
fbd013078d5396c3,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,14,-0.07771446456134966,0.05091942418060966,0.12051835291417484,0.36759079327899413,0.23811719923094832
196797dc24f71fda,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,14,-0.07771446446309765,0.05091942421263018,0.12051835283013113,0.36759079306260867,0.23811719867114767
575484a7b0e30ce4,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,14,-0.4237708028880989,0.1359814475808579,0.40778864171062557,0.9185872535968717,0.8379362675317288
8a78c3b1777b0625,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,14,-0.42377080285189894,0.1359814475499842,0.4077886416719308,0.9185872536235171,0.8379362675796911
ceb21275e22d7bc5,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,14,-0.6981917381679763,0.16142246115573877,0.6638945899661088,0.9671471538097168,0.924267597655001
7054e94bc4c6833f,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,14,-0.4593016491779348,0.38578014338575367,0.5103581111264264,0.7979824176085049,0.3835532543664665
b1d9860b27f6967a,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,14,-0.0011451822255840963,0.014541724717876073,0.03508735454518605,0.13927804417029488,0.014697220230730612
2c83afeaea6f67e0,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,14,0.0044094451247482895,0.015045897375659454,0.03368521749300455,0.23275381576111154,0.0880506307105986
96334e652839c42f,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,8,0.37837930545841947,-0.5512650726411427,0.400398245850227,0.8961538380448567,0.46890181179855683
387c8149db0709ba,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,8,0.200472271768192,-0.4821666612114855,0.43351652745777536,0.8849974436973791,0.6061731906544247
a0d4af2988976e92,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,14,0.11923984713955445,0.015723472191507132,0.15100407345955785,0.6939537740230013,0.6860898338746917
8c5403780d088101,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,14,0.05975727268725904,0.04052482753319856,0.10442916736512547,0.6223138953416538,0.5130895799363784
8aacfa427d94a6c3,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,5,0.18740557635743127,0.12696008957840732,0.31192756396297694,0.9847505701362563,0.9085508633204774
a4d656d2b626c103,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,5,0.19745000336496313,-0.057144558297090364,0.2604447340718702,0.33015302179728334,0.3080095881215479
