arm,seed,policy,form,lam,k,n_ext,n_rows,n_rows_free,n_draws,macro_mae,macro_mae_draw_sd,macro_mae_free,pooled_mae,pooled_r2,macro_r2_median,dispersion_ratio,sign_acc,reject_frac
A2_refit,104729,foreign,scale,0.03,2,32,6362.0,6362.0,20,0.49743785039359845,0.05501126918075457,0.49743785039359845,0.5381852127811707,-0.21442564393108882,-0.27080370355760375,0.9172760400914136,0.7643036780886513,0.0
A2_refit,104729,foreign,scale,0.03,3,32,6362.0,6362.0,20,0.5202124804330227,0.05898712154209688,0.5202124804330227,0.5546114308495425,-0.31881598836854613,-0.4127710399933159,0.9531664683815032,0.7512889028607356,0.0
A2_refit,104729,foreign,scale,0.03,5,32,6362.0,6362.0,20,0.5057500359575164,0.05920286879395004,0.5057500359575164,0.5437063576019812,-0.25701489812800343,-0.3797282747369167,0.9310000800739126,0.7501729016032694,0.0
A2_refit,104729,foreign,scale,0.03,10,32,6362.0,6362.0,20,0.5066692016760544,0.06932229200911073,0.5066692016760544,0.5423252137866605,-0.2704328190048064,-0.31387127023216,0.9444557663524046,0.7701587551084564,0.0
A2_refit,104729,foreign,scale,0.1,1,32,6362.0,6362.0,20,0.4148066710522998,0.040498137212843684,0.4148066710522998,0.4963608644214914,-0.02143328250193612,0.07267091054552843,0.8491084174660923,0.7947343602640679,0.0
A2_refit,104729,foreign,scale,0.1,2,32,6362.0,6362.0,20,0.448940370612935,0.04186541443346943,0.448940370612935,0.5124195013062315,-0.07381476770153984,-0.08644565451225208,0.8458994936504973,0.7918421879911978,0.0
A2_refit,104729,foreign,scale,0.1,3,32,6362.0,6362.0,20,0.46885715650770743,0.04468354642305984,0.46885715650770743,0.5252486253211168,-0.13006053098528186,-0.19144619029262433,0.8588136508268016,0.7650738761395788,0.0
A2_refit,104729,foreign,scale,0.1,5,32,6362.0,6362.0,20,0.4690768370008064,0.04977320095921241,0.4690768370008064,0.5240266164498045,-0.12825168770105577,-0.22111908788785484,0.8604704341759041,0.7825683747249292,0.0
A2_refit,104729,foreign,scale,0.1,10,32,6362.0,6362.0,20,0.4779808684344662,0.056867567278299225,0.4779808684344662,0.5273973400549937,-0.15295014719213867,-0.2426708430161157,0.8803548899719402,0.7758094938698522,0.0
A2_refit,104729,foreign,scale,0.3,1,32,6362.0,6362.0,20,0.37255900881105775,0.031121313210722184,0.37255900881105775,0.47042322861249264,0.10889180394550028,0.2211593146129751,0.7893359420008834,0.8199308393586922,0.0
A2_refit,104729,foreign,scale,0.3,2,32,6362.0,6362.0,20,0.4049274446772503,0.03163934793025489,0.4049274446772503,0.4873339761520851,0.0490842115787898,0.10236827081157285,0.7893691606319452,0.8180132033951587,0.0
A2_refit,104729,foreign,scale,0.3,3,32,6362.0,6362.0,20,0.42150998731408224,0.03453218391212067,0.42150998731408224,0.4968583423648057,0.014854052009923712,-0.005610937305135425,0.7926072613676316,0.8163313423451746,0.0
A2_refit,104729,foreign,scale,0.3,5,32,6362.0,6362.0,20,0.4323146290896445,0.04043727244470723,0.4323146290896445,0.5033895745436728,-0.01630048156846838,-0.06467567894884303,0.8047602881413164,0.81031908204967,0.0
A2_refit,104729,foreign,scale,0.3,10,32,6362.0,6362.0,20,0.44667661284360827,0.046157123561517625,0.4466766128436084,0.5103174421669996,-0.0550855090241825,-0.1261049022552849,0.8270611349097321,0.8243398302420623,0.0
A2_refit,104729,foreign,scale,1.0,1,32,6362.0,6362.0,20,0.33812985029147746,0.019581133144033563,0.33812985029147746,0.44518723052922055,0.22375155638930208,0.3624714594580546,0.7447944637143598,0.8435712040238919,0.0
A2_refit,104729,foreign,scale,1.0,2,32,6362.0,6362.0,20,0.35983544535662504,0.021574968850994528,0.359835445356625,0.45809718274340605,0.1790869173926804,0.2736350770891181,0.740469745396314,0.8418736246463376,0.0
A2_refit,104729,foreign,scale,1.0,3,32,6362.0,6362.0,20,0.3691696443531383,0.022831617635999127,0.3691696443531383,0.4634701943320378,0.16199400707066322,0.2283654086983767,0.7375545544079538,0.8419993712668973,0.0
A2_refit,104729,foreign,scale,1.0,5,32,6362.0,6362.0,20,0.3843455313331049,0.027234189394134377,0.3843455313331049,0.47444069413850515,0.11808677537104204,0.16154349651622063,0.7489462570874386,0.8382505501414649,0.0
A2_refit,104729,foreign,scale,1.0,10,32,6362.0,6362.0,20,0.405583600415683,0.03330646450412361,0.405583600415683,0.4859780961096212,0.062292189356281724,0.058104417663504694,0.7723641127293058,0.832631248035209,0.0
A2_refit,104729,foreign,scale,3.0,1,32,6362.0,6362.0,20,0.31999314467315093,0.011116365501314547,0.31999314467315093,0.4300396510409378,0.28177346838924583,0.44650824486928126,0.7327284285548401,0.8455045583149954,0.0
A2_refit,104729,foreign,scale,3.0,2,32,6362.0,6362.0,20,0.3306102914797448,0.012899636549705506,0.3306102914797448,0.43678795339703813,0.26064197067157097,0.3887346791514797,0.7243298497946709,0.8455045583149954,0.0
A2_refit,104729,foreign,scale,3.0,3,32,6362.0,6362.0,20,0.3335241625257561,0.012792269581205887,0.3335241625257561,0.43899720562833594,0.2538688585890383,0.3778103962884323,0.7190508094212645,0.8455045583149954,0.0
A2_refit,104729,foreign,scale,3.0,5,32,6362.0,6362.0,20,0.3440441864715614,0.01613895306592879,0.3440441864715614,0.4479248453412315,0.22266907697228464,0.3221715287427567,0.7199324054948878,0.8456696007544797,0.0
A2_refit,104729,foreign,scale,3.0,10,32,6362.0,6362.0,20,0.3642691040247755,0.020680079647355767,0.3642691040247755,0.45948183487113275,0.17622174551059067,0.2300060002333805,0.7310558976592456,0.8426752593524048,0.0
A2_refit,104729,foreign,scale,10.0,1,32,6362.0,6362.0,20,0.31309019071434496,0.005942220165758198,0.31309019071434496,0.42370354361831675,0.3027935010377333,0.5010380519188885,0.7369443532384566,0.8455045583149954,0.0
A2_refit,104729,foreign,scale,10.0,2,32,6362.0,6362.0,20,0.31567831992974094,0.006575083752136678,0.31567831992974094,0.42559764582617543,0.29748468465350825,0.4694163868976179,0.7306158001312043,0.8455045583149954,0.0
A2_refit,104729,foreign,scale,10.0,3,32,6362.0,6362.0,20,0.315497975844487,0.006985315015254169,0.315497975844487,0.42595610596510697,0.2959340662769038,0.4463250186523938,0.7263482908542045,0.8455045583149954,0.0
A2_refit,104729,foreign,scale,10.0,5,32,6362.0,6362.0,20,0.3185675540374739,0.008582056092921425,0.3185675540374739,0.42940067037577734,0.28467199965151246,0.432105481865806,0.7206832747687016,0.8455045583149954,0.0
A2_refit,104729,foreign,scale,10.0,10,32,6362.0,6362.0,20,0.32969976718460403,0.011960007313471294,0.32969976718460403,0.435675031556202,0.2644705028465896,0.40664560154486695,0.7171512732294845,0.8455045583149954,0.0
A2_refit,104729,foreign,trend,0.03,1,32,6362.0,6362.0,20,0.4708341467940963,0.05326713368935516,0.4708341467940963,0.5274557576113617,-0.185790660574992,-0.08239201165054576,0.927581140733692,0.7501729016032694,1.0
A2_refit,104729,foreign,trend,0.03,2,32,6362.0,6362.0,20,0.516959649496428,0.056465076960595446,0.516959649496428,0.5825861851817805,-0.40532635234617553,-0.24683912713742426,0.9563128018820576,0.6989547312165986,0.10625
A2_refit,104729,foreign,trend,0.03,3,32,6362.0,6362.0,20,0.5368515044519441,0.05895685968163647,0.5368515044519441,0.5815524238633238,-0.3969328351814642,-0.4041881515273416,0.9619566023394569,0.6977444199937126,0.0140625
A2_refit,104729,foreign,trend,0.03,5,32,6362.0,6362.0,20,0.5240023004325416,0.048841397685689535,0.5240023004325416,0.5671189892698222,-0.3124108658568385,-0.36059879973296116,0.9384366859242361,0.713502043382584,0.0
A2_refit,104729,foreign,trend,0.03,10,32,6362.0,6362.0,20,0.527217801274849,0.055660525556554,0.527217801274849,0.5948412190044216,-0.42878282887597197,-0.44206234309816583,0.9741888939084424,0.7127947186419366,0.0
A2_refit,104729,foreign,trend,0.1,1,32,6362.0,6362.0,20,0.4148066710522998,0.040498137212843684,0.4148066710522998,0.4963608644214914,-0.02143328250193612,0.07267091054552843,0.8491084174660923,0.7947343602640679,1.0
A2_refit,104729,foreign,trend,0.1,2,32,6362.0,6362.0,20,0.46664363261263225,0.03823396980059668,0.46664363261263225,0.5498659943642898,-0.2128313658626404,-0.1351372028484627,0.8772104062980267,0.7078984596038982,0.10625
A2_refit,104729,foreign,trend,0.1,3,32,6362.0,6362.0,20,0.48265228304777547,0.040018627226976286,0.48265228304777547,0.5489040435220749,-0.19841294663356432,-0.22759781582189703,0.8712937025047733,0.6955045583149952,0.0140625
A2_refit,104729,foreign,trend,0.1,5,32,6362.0,6362.0,20,0.48521327288979166,0.03942096490703484,0.48521327288979166,0.5444194683841774,-0.18537937983704916,-0.2080262735750046,0.8713317020710001,0.7005422823011631,0.0
A2_refit,104729,foreign,trend,0.1,10,32,6362.0,6362.0,20,0.49856861804123315,0.046800844166271616,0.49856861804123315,0.5726467159229246,-0.30593373070026564,-0.36363763338985367,0.9151289891615203,0.6939012889028607,0.0
A2_refit,104729,foreign,trend,0.3,1,32,6362.0,6362.0,20,0.37255900881105775,0.031121313210722184,0.37255900881105775,0.47042322861249264,0.10889180394550028,0.2211593146129751,0.7893359420008834,0.8199308393586922,1.0
A2_refit,104729,foreign,trend,0.3,2,32,6362.0,6362.0,20,0.42576019533480647,0.02814110246485458,0.42576019533480647,0.5209949203387976,-0.0759848274276007,0.006565927392324605,0.8228303015450711,0.7236089280100597,0.10625
A2_refit,104729,foreign,trend,0.3,3,32,6362.0,6362.0,20,0.43955543635297667,0.0325453457771009,0.43955543635297667,0.5219223192879995,-0.06864448684614617,-0.05961029405509505,0.8151245861882774,0.7171879911977366,0.0140625
A2_refit,104729,foreign,trend,0.3,5,32,6362.0,6362.0,20,0.45020089463185825,0.036012201332944686,0.45020089463185825,0.5269403365866389,-0.09551345851935632,-0.08901017557526333,0.825115463543596,0.7108142093681232,0.0
A2_refit,104729,foreign,trend,0.3,10,32,6362.0,6362.0,20,0.4653172313448836,0.0402832979737554,0.46531723134488356,0.5473561469698068,-0.18460401983681662,-0.17874025734747667,0.8563624876759015,0.6975715183904432,0.0
A2_refit,104729,foreign,trend,1.0,1,32,6362.0,6362.0,20,0.33812985029147746,0.019581133144033563,0.33812985029147746,0.44518723052922055,0.22375155638930208,0.3624714594580546,0.7447944637143598,0.8435712040238919,1.0
A2_refit,104729,foreign,trend,1.0,2,32,6362.0,6362.0,20,0.38200363615124944,0.02224098451210329,0.38200363615124944,0.48827126931997655,0.062400567851672493,0.1964404936121518,0.7734648512387333,0.7603898145237347,0.10625
A2_refit,104729,foreign,trend,1.0,3,32,6362.0,6362.0,20,0.3917746587128813,0.02648548080816369,0.3917746587128813,0.490140402353453,0.06269600036098828,0.11670889228971928,0.7669699114251924,0.7559493869852247,0.0140625
A2_refit,104729,foreign,trend,1.0,5,32,6362.0,6362.0,20,0.4070780660496959,0.031055793249386277,0.40707806604969593,0.5012971531988717,0.016808587996770034,0.06005041170583915,0.7797548374193339,0.7384470292360893,0.0
A2_refit,104729,foreign,trend,1.0,10,32,6362.0,6362.0,20,0.4257029926961686,0.034452043261130966,0.4257029926961686,0.5175582693878157,-0.05103484122085169,-0.024723945739153066,0.7996422718196496,0.7194592895315939,0.0
A2_refit,104729,foreign,trend,3.0,1,32,6362.0,6362.0,20,0.31999314467315093,0.011116365501314547,0.31999314467315093,0.4300396510409378,0.28177346838924583,0.44650824486928126,0.7327284285548401,0.8455045583149954,1.0
A2_refit,104729,foreign,trend,3.0,2,32,6362.0,6362.0,20,0.3473185713867162,0.016999223330302276,0.3473185713867161,0.4589580008980283,0.17992639367706134,0.31970120871949764,0.7416451071121036,0.8014539453002201,0.10625
A2_refit,104729,foreign,trend,3.0,3,32,6362.0,6362.0,20,0.3519483413534559,0.019177285446076747,0.3519483413534559,0.4603725300623564,0.1773471088658247,0.2788696019231897,0.7363652034017896,0.8000785916378497,0.0140625
A2_refit,104729,foreign,trend,3.0,5,32,6362.0,6362.0,20,0.36611817636258925,0.02316035077354167,0.36611817636258925,0.4726269818543325,0.13136786497915093,0.23372627870879042,0.7447177028990684,0.7795268783401446,0.0
A2_refit,104729,foreign,trend,3.0,10,32,6362.0,6362.0,20,0.3861604587007485,0.02755083008649623,0.38616045870074855,0.48732722379234145,0.07263062887002514,0.12806696182854865,0.7575529242207517,0.7585664885256208,0.0
A2_refit,104729,foreign,trend,10.0,1,32,6362.0,6362.0,20,0.31309019071434496,0.005942220165758198,0.31309019071434496,0.42370354361831675,0.3027935010377333,0.5010380519188885,0.7369443532384566,0.8455045583149954,1.0
A2_refit,104729,foreign,trend,10.0,2,32,6362.0,6362.0,20,0.32275420309687775,0.009832753868410517,0.32275420309687775,0.43553806503152853,0.26406441015665116,0.41032780058933654,0.7320218901072363,0.8361207167557371,0.10625
A2_refit,104729,foreign,trend,10.0,3,32,6362.0,6362.0,20,0.3239048131940526,0.01100481899689185,0.3239048131940527,0.4364461225679438,0.2610274136602852,0.39645150888075165,0.7281448629153637,0.8360106884627475,0.0140625
A2_refit,104729,foreign,trend,10.0,5,32,6362.0,6362.0,20,0.3307165217560935,0.013899582360247199,0.3307165217560935,0.4439087374664995,0.23412415535451533,0.364658746143485,0.7275498278008475,0.822681546683433,0.0
A2_refit,104729,foreign,trend,10.0,10,32,6362.0,6362.0,20,0.34639457493767206,0.018459865746719668,0.34639457493767206,0.45527796019919214,0.19501567695769637,0.3112534892472054,0.7291638551583723,0.8082206853190821,0.0
A2_refit,104729,oracle,affine,0.0,-1,32,6362.0,5846.05,20,0.17601041202471132,0.003228214909205747,0.17761494570996122,0.32904948973793213,0.5747517768840988,0.7051644348621524,0.7580432503896073,0.8728308707953474,0.0
A2_refit,104729,oracle,none,0.0,0,32,6362.0,5846.05,20,0.3110840736711859,0.0038938481646742275,0.32987839465933144,0.4215322890268423,0.3083986650209046,0.5163251182832161,0.7446694291977886,0.8455045583149954,0.0
A2_refit,104729,oracle,offset,0.0,-1,32,6362.0,5846.05,20,0.259171118051094,0.0038732072265490096,0.2723557175374528,0.373975073951855,0.5092782404074765,0.5659838052035122,0.8028897967357368,0.842368751964791,0.0
A2_refit,104729,oracle,scale,0.0,-1,32,6362.0,5846.05,20,0.18354742304848498,0.002909757284563985,0.18518252117681078,0.3337829505051072,0.48795355116705136,0.6831708215017013,0.8549048426300168,0.8539060044011316,0.0
A2_refit,104729,oracle,trend,0.0,-1,32,6362.0,5846.05,20,0.15318929220267197,0.002276987137587215,0.1539453269912997,0.26378979703221617,0.7072148329429232,0.7681455233678944,0.8332343182388678,0.8796762024520591,0.0
A2_refit,104729,random,affine,0.03,1,32,6362.0,5846.05,20,0.31285642929869784,0.01678258158197381,0.32014370764126204,0.46792908105388714,0.16954789561371691,0.357159495536552,0.9015697909634758,0.7922508645080164,0.0
A2_refit,104729,random,affine,0.03,2,32,6362.0,5846.05,20,0.2832772242530368,0.021441934471341694,0.2887854250960504,0.450023938963405,0.14621557990997874,0.38856768459283525,0.9614483343641871,0.7933668657654825,0.0
A2_refit,104729,random,affine,0.03,3,32,6362.0,5846.05,20,0.24723750487070495,0.01860801800823635,0.25076514724960697,0.41021392826655045,0.2699073689844681,0.467505632369,0.8954600612724034,0.8266268469034894,0.0
A2_refit,104729,random,affine,0.03,5,32,6362.0,5846.05,20,0.22263346026884862,0.010568313065954437,0.22394673842579899,0.38434528506803856,0.2238714123835039,0.5522908133948476,0.9990695057447881,0.8420229487582521,0.0
A2_refit,104729,random,affine,0.03,10,32,6362.0,5846.05,20,0.19732245308351967,0.005547382612466637,0.20016621494442838,0.3575606113574483,0.3481804538985891,0.6383082161510204,0.9556652364806,0.8580477837158126,0.0
A2_refit,104729,random,affine,0.1,1,32,6362.0,5846.05,20,0.3075629331990166,0.015735888549572998,0.3153069111260951,0.4593823990594732,0.19771136552994356,0.38259255129938935,0.8872676343299604,0.7949072618673373,0.0
A2_refit,104729,random,affine,0.1,2,32,6362.0,5846.05,20,0.26664945900462894,0.01605493054254064,0.27285987128304956,0.4306238005967514,0.24859321356641795,0.4508089589721086,0.8998545353511733,0.7991669286387928,0.0
A2_refit,104729,random,affine,0.1,3,32,6362.0,5846.05,20,0.2393535515444256,0.01546260084499933,0.2438311829447108,0.3926436520507989,0.3653174300760008,0.5095660795862753,0.8522119856681943,0.8312165985539138,0.0
A2_refit,104729,random,affine,0.1,5,32,6362.0,5846.05,20,0.21790435281127934,0.009724793807401336,0.21994056335961226,0.3651250727829819,0.3889267686346542,0.5842878291565319,0.9148549388201255,0.8468799119773657,0.0
A2_refit,104729,random,affine,0.1,10,32,6362.0,5846.05,20,0.19652850547306905,0.005597937421917626,0.1995526433110193,0.3527946230794056,0.39867261242269614,0.642876899372529,0.9201499402435,0.8598318138950015,0.0
A2_refit,104729,random,affine,0.3,1,32,6362.0,5846.05,20,0.2966067397386948,0.013738154987153983,0.3053190654150858,0.4413953104560438,0.2550806013977989,0.4235601951136051,0.855411413059677,0.800298648223829,0.0
A2_refit,104729,random,affine,0.3,2,32,6362.0,5846.05,20,0.26278063600453605,0.01413800841123087,0.270653619432177,0.41979070832937,0.3043920360914134,0.4906003096166144,0.8628372207810345,0.8012024520591009,0.0
A2_refit,104729,random,affine,0.3,3,32,6362.0,5846.05,20,0.23905673446400155,0.013396200072957411,0.24560810279405612,0.3849914566719736,0.4037168510653769,0.545405150185475,0.8293068133518465,0.8315859792518075,0.0
A2_refit,104729,random,affine,0.3,5,32,6362.0,5846.05,20,0.21827290820049475,0.010305842532973546,0.22235381459777998,0.3588269063016668,0.454662492155072,0.6046324225889304,0.859568593411225,0.850306507387614,0.0
A2_refit,104729,random,affine,0.3,10,32,6362.0,5846.05,20,0.19792379354210277,0.006279976814151422,0.2017575333132672,0.34965053116840483,0.44751960292018833,0.6550279071736792,0.8759793844836631,0.8591323483181389,0.0
A2_refit,104729,random,affine,1.0,1,32,6362.0,5846.05,20,0.2810220900518174,0.0116743151442886,0.29191084469108164,0.41362407749910834,0.33615674043908905,0.5002015913066064,0.7980498690850092,0.8135727758566489,0.0
A2_refit,104729,random,affine,1.0,2,32,6362.0,5846.05,20,0.26155526713852006,0.012490472053481149,0.27117538807999475,0.4042694090450102,0.36270470052223863,0.5110369791981049,0.817280784181882,0.8142250864508016,0.0
A2_refit,104729,random,affine,1.0,3,32,6362.0,5846.05,20,0.24300042278324527,0.011483326935137874,0.25194422420003904,0.3805989386129522,0.4238883573892627,0.5407011313809755,0.803845692757354,0.8368594781515247,0.0
A2_refit,104729,random,affine,1.0,5,32,6362.0,5846.05,20,0.22542414070351402,0.01045574868612987,0.2328207218172214,0.35924208874403,0.47655822817988014,0.5680601051689961,0.8185218528527907,0.8513753536623703,0.0
A2_refit,104729,random,affine,1.0,10,32,6362.0,5846.05,20,0.2059829302900554,0.007043803564556836,0.211826121818871,0.3498785884006409,0.4854417569636015,0.6286188028506685,0.8291146214743137,0.8575369380697893,0.0
A2_refit,104729,random,affine,3.0,1,32,6362.0,5846.05,20,0.2790958625011434,0.010765551533837152,0.2924975862613092,0.40199893821443167,0.3641195855201921,0.532973074899368,0.7558051892738364,0.8317353033637221,0.0
A2_refit,104729,random,affine,3.0,2,32,6362.0,5846.05,20,0.26468022384576684,0.011895771905219323,0.27628109146622754,0.39290064868750707,0.3928882319365663,0.533483424740916,0.7718760398809363,0.8304149638478465,0.0
A2_refit,104729,random,affine,3.0,3,32,6362.0,5846.05,20,0.2500687060781,0.010446081391867429,0.26089324361421495,0.379577936932321,0.42552146466656166,0.5433473870982727,0.7719774678961411,0.8432018233259981,0.0
A2_refit,104729,random,affine,3.0,5,32,6362.0,5846.05,20,0.23551771061233082,0.009785655416112858,0.2453889919787627,0.36278378448853965,0.47106565579892135,0.5535076447541062,0.784874549018712,0.8533480037723986,0.0
A2_refit,104729,random,affine,3.0,10,32,6362.0,5846.05,20,0.21814503692451784,0.007018118136982563,0.22652129526804732,0.3527085446674507,0.4960951320410338,0.5888832925098939,0.7956433221346763,0.8575055014146494,0.0
A2_refit,104729,random,affine,10.0,1,32,6362.0,5846.05,20,0.29198043393367884,0.00795944440212834,0.3081434036922368,0.40804038989763153,0.34369960942963274,0.527247435559015,0.7422160948171002,0.8437126689720215,0.0
A2_refit,104729,random,affine,10.0,2,32,6362.0,5846.05,20,0.28065163706532903,0.009065149484348781,0.2953522416403017,0.39884913675169553,0.3702985880959332,0.5332170822032495,0.7461806045298143,0.8443414020748193,0.0
A2_refit,104729,random,affine,10.0,3,32,6362.0,5846.05,20,0.2693373795636171,0.008563205822552555,0.28295442975362184,0.3906400087396142,0.39111801918188316,0.5413109769373616,0.7463811079045634,0.8477365608299277,0.0
A2_refit,104729,random,affine,10.0,5,32,6362.0,5846.05,20,0.25470036017761805,0.008352402389085023,0.26721450078937675,0.3759617265810984,0.430767191521029,0.5495743676967834,0.7528213655064679,0.8536152153410876,0.0
A2_refit,104729,random,affine,10.0,10,32,6362.0,5846.05,20,0.23544968960685667,0.006952530460324918,0.24634642780283053,0.36138693935704974,0.4732192296473148,0.5628130942396069,0.7635188669830235,0.8577176988368438,0.0
A2_refit,104729,random,none,0.0,0,32,6362.0,5846.05,20,0.3110840736711859,0.0038938481646742275,0.32987839465933144,0.4215322890268423,0.3083986650209046,0.5163251182832161,0.7446694291977886,0.8455045583149954,0.0
A2_refit,104729,random,offset,0.03,1,32,6362.0,5846.05,20,0.355902875916437,0.031805965615127864,0.3727191497037153,0.508085154592574,0.06902422996626559,0.31019530195633466,0.9447623443472803,0.780870795347375,0.0
A2_refit,104729,random,offset,0.03,2,32,6362.0,5846.05,20,0.31289851887017484,0.016518468619623458,0.3275174085245701,0.4625014959027636,0.24425495108487388,0.4131870252455472,0.8860178288444839,0.7891464948129518,0.0
A2_refit,104729,random,offset,0.03,3,32,6362.0,5846.05,20,0.2932680083493883,0.011500512310187063,0.3092935507556864,0.43535751263458555,0.32091929800023034,0.4868898950541573,0.8561548525735854,0.8018233259981138,0.0
A2_refit,104729,random,offset,0.03,5,32,6362.0,5846.05,20,0.28007112355276975,0.006996003928119555,0.2967468295125405,0.40714859308687484,0.4121497613679009,0.5011155022289264,0.8335375052412534,0.8212904746934926,0.0
A2_refit,104729,random,offset,0.03,10,32,6362.0,5846.05,20,0.27111327884610137,0.0053433280426512025,0.2876622800063574,0.39000050628801197,0.45664733969029603,0.5464957338407168,0.8209308204271896,0.8404511160012575,0.0
A2_refit,104729,random,offset,0.1,1,32,6362.0,5846.05,20,0.34537983251195764,0.028093400033941538,0.3617746580379456,0.49453569187266194,0.11654161519966219,0.34004034780904,0.9208476019011942,0.7842502357749136,0.0
A2_refit,104729,random,offset,0.1,2,32,6362.0,5846.05,20,0.3095149735393345,0.01553096706023106,0.32402502508323927,0.4573188004839054,0.25900190727993655,0.421744877899882,0.8765797601129958,0.7910484124489154,0.0
A2_refit,104729,random,offset,0.1,3,32,6362.0,5846.05,20,0.29155131637494514,0.011004765041161548,0.307454761039763,0.4327424914319208,0.3276350414330983,0.4904954954099908,0.8508129518405376,0.8030650738761397,0.0
A2_refit,104729,random,offset,0.1,5,32,6362.0,5846.05,20,0.2792297997986063,0.006844763458295748,0.2958214634410615,0.40601313157282215,0.4142244829781042,0.502616749943101,0.8307009841003437,0.8218720528135807,0.0
A2_refit,104729,random,offset,0.1,10,32,6362.0,5846.05,20,0.2707570635437059,0.005265625062259329,0.28726534509537877,0.38958185526356165,0.4571911714600261,0.5468558672346316,0.8196508722259785,0.8406161584407419,0.0
A2_refit,104729,random,offset,0.3,1,32,6362.0,5846.05,20,0.32455757855268286,0.020688725992042252,0.34010770723782124,0.46696339666130526,0.20789798415271674,0.403631017319306,0.8707513781802225,0.7910955674316253,0.0
A2_refit,104729,random,offset,0.3,2,32,6362.0,5846.05,20,0.3017445351251249,0.01331501860513195,0.31604811216743034,0.4451531386575455,0.29232857782032956,0.44395367036452954,0.8538475607543852,0.7957953473750392,0.0
A2_refit,104729,random,offset,0.3,3,32,6362.0,5846.05,20,0.2873907283484404,0.009805435011957865,0.30300340105462986,0.426234473170079,0.3437161122368834,0.5006789601388725,0.8372790385675003,0.8061144294247093,0.0
A2_refit,104729,random,offset,0.3,5,32,6362.0,5846.05,20,0.2770806365178492,0.006466419114376567,0.2934537205087815,0.4030805244488563,0.41936024212250783,0.507177399191198,0.8231939403079502,0.8231923923294561,0.0
A2_refit,104729,random,offset,0.3,10,32,6362.0,5846.05,20,0.26980267908603806,0.005061565708136599,0.28619964529915015,0.38845460373522483,0.4585888469407296,0.5477632537212672,0.8161353707393401,0.8411662999056901,0.0
A2_refit,104729,random,offset,1.0,1,32,6362.0,5846.05,20,0.29715296412805836,0.010818880569758412,0.3120459031954577,0.4272914066679048,0.320450397018503,0.48833352424115173,0.7936507085606331,0.8098868280414964,0.0
A2_refit,104729,random,offset,1.0,2,32,6362.0,5846.05,20,0.28792784022041434,0.009779923939353926,0.3020491233688822,0.42128845052590824,0.35060872390114384,0.48245394366687383,0.8054133957132737,0.8098396730587865,0.0
A2_refit,104729,random,offset,1.0,3,32,6362.0,5846.05,20,0.27869123961567077,0.007390184822848078,0.293723345556899,0.4115706983051492,0.37613091378308633,0.5110244550279562,0.8043321965209593,0.814971707010374,0.0
A2_refit,104729,random,offset,1.0,5,32,6362.0,5846.05,20,0.27186182201606857,0.005639315513170873,0.28765097701202746,0.39558594480675396,0.43040546545964037,0.5192145114991664,0.8025224580068091,0.8281908204966992,0.0
A2_refit,104729,random,offset,1.0,10,32,6362.0,5846.05,20,0.2670722266826177,0.004516012632866506,0.28314234875130945,0.3852014573425359,0.46193098950803096,0.549507923137947,0.8053022542233859,0.8430289217227287,0.0
A2_refit,104729,random,offset,3.0,1,32,6362.0,5846.05,20,0.29019224269720817,0.00769465835977487,0.30602234985959076,0.4100498356649839,0.35034964778059546,0.5163505017634031,0.7515512972027508,0.8303835271927067,0.0
A2_refit,104729,random,offset,3.0,2,32,6362.0,5846.05,20,0.28197303352690073,0.008227541105567072,0.2967373049037667,0.40404209539089236,0.3767258623564417,0.5141550077313202,0.760753123827652,0.8282379754794089,0.0
A2_refit,104729,random,offset,3.0,3,32,6362.0,5846.05,20,0.2740883745048115,0.006418423131444786,0.2886583488192108,0.39819032110550434,0.39398672637654875,0.5279078801438069,0.7652914629535571,0.82944042753851,0.0
A2_refit,104729,random,offset,3.0,5,32,6362.0,5846.05,20,0.2673263695405683,0.005325109010342409,0.28233704314736074,0.38702531164108345,0.43396204897351726,0.5355202602025042,0.7708266956722676,0.8368437598239546,0.0
A2_refit,104729,random,offset,3.0,10,32,6362.0,5846.05,20,0.26295940030427717,0.003999295818092905,0.27835252086818335,0.37994727727093036,0.46301960847141793,0.5479295041389676,0.7835358395687755,0.8473671801320339,0.0
A2_refit,104729,random,offset,10.0,1,32,6362.0,5846.05,20,0.29951374943133746,0.005658320597318182,0.3169304473970599,0.41272622203187764,0.3319668180021556,0.5210744381462177,0.7428392093065463,0.8436812323168814,0.0
A2_refit,104729,random,offset,10.0,2,32,6362.0,5846.05,20,0.29244333365586733,0.0062465186399006415,0.3088480574868998,0.4061531272705121,0.3525458375592406,0.5237529800346257,0.7433256873036094,0.8438855705752907,0.0
A2_refit,104729,random,offset,10.0,3,32,6362.0,5846.05,20,0.2853900157952183,0.0059770107702759,0.3011845063387898,0.40070603934063315,0.36799783667139085,0.5295146957026321,0.7438730683567892,0.8440034580320654,0.0
A2_refit,104729,random,offset,10.0,5,32,6362.0,5846.05,20,0.27569886809179334,0.005650260358294161,0.2910995393342815,0.38991502090757035,0.40079598823455675,0.5327934170493067,0.7449632313458092,0.8485774913549198,0.0
A2_refit,104729,random,offset,10.0,10,32,6362.0,5846.05,20,0.26463291270852746,0.005070762526026393,0.2794936061848426,0.37920017977846027,0.43981938520544805,0.5424868242140496,0.7535169728273876,0.8542596667714555,0.0
