arm,policy,form,lam,k,n_draws,delta_mean,delta_sd,delta_q10,frac_harmful,delta_free_mean,frac_harmful_free
PAIRMEAN_baseline,widest,affine,1.0,10,100,0.11330138040372027,0.00870898543800998,0.0980935578324929,0.0,0.13405008416129927,0.0
PAIRMEAN_baseline,widest,affine,3.0,1,100,0.12521769757182402,0.00593006854574099,0.11785309882310963,0.0,0.13830472718445078,0.0
PAIRMEAN_baseline,widest,affine,3.0,2,100,0.13209111987216793,0.006475649941837754,0.12219767825250642,0.0,0.14663377280374734,0.0
PAIRMEAN_baseline,widest,affine,3.0,3,100,0.13001597422686334,0.005877057411904099,0.1212989496904755,0.0,0.14532387652763956,0.0
PAIRMEAN_baseline,widest,affine,3.0,5,100,0.12755039725831543,0.00603987644433615,0.1175371450173021,0.0,0.14478229057225037,0.0
PAIRMEAN_baseline,widest,affine,3.0,10,100,0.12812475571600138,0.0060216178254579675,0.11805813425527449,0.0,0.14685278925646789,0.0
PAIRMEAN_baseline,widest,affine,10.0,1,100,0.08929867286238503,0.003247692877279786,0.08457875446185771,0.0,0.09846246368760765,0.0
PAIRMEAN_baseline,widest,affine,10.0,2,100,0.12498754912223176,0.004011132149015872,0.1197838291081228,0.0,0.1379612029235478,0.0
PAIRMEAN_baseline,widest,affine,10.0,3,100,0.1411458709554691,0.004381732509344443,0.13508276622687268,0.0,0.15633216350508664,0.0
PAIRMEAN_baseline,widest,affine,10.0,5,100,0.15113808777908055,0.004462604480981581,0.14486572666521222,0.0,0.1678063666110623,0.0
PAIRMEAN_baseline,widest,affine,10.0,10,100,0.1521677748710434,0.004770398716740992,0.1447235116362764,0.0,0.17028658430384833,0.0
PAIRMEAN_baseline,widest,offset,0.03,1,100,-0.3941153852864296,0.023083370921015756,-0.4244133756766471,1.0,-0.40051664985979146,1.0
PAIRMEAN_baseline,widest,offset,0.03,2,100,-0.3407669202282891,0.02217206167531436,-0.37074466706288556,1.0,-0.3372921815883817,1.0
PAIRMEAN_baseline,widest,offset,0.03,3,100,-0.319088084429634,0.013892754132781368,-0.334996599672889,1.0,-0.3119549661227645,1.0
PAIRMEAN_baseline,widest,offset,0.03,5,100,-0.28152055634629347,0.010550414769973966,-0.29564077430592633,1.0,-0.27466524329058456,1.0
PAIRMEAN_baseline,widest,offset,0.03,10,100,-0.20098463985048945,0.004870638137972005,-0.2068706650346722,1.0,-0.1955465793753126,1.0
PAIRMEAN_baseline,widest,offset,0.1,1,100,-0.33847509438109435,0.02108068609081679,-0.36552024698760477,1.0,-0.3419256648330522,1.0
PAIRMEAN_baseline,widest,offset,0.1,2,100,-0.3126478926767598,0.02113575623756594,-0.3414313395879122,1.0,-0.30792442343760223,1.0
PAIRMEAN_baseline,widest,offset,0.1,3,100,-0.3004328192354549,0.013391790529994726,-0.31605132781998,1.0,-0.29258299321464487,1.0
PAIRMEAN_baseline,widest,offset,0.1,5,100,-0.2707265263770386,0.010330438099794975,-0.2846761757366436,1.0,-0.2634277368499599,1.0
PAIRMEAN_baseline,widest,offset,0.1,10,100,-0.1962016489940812,0.0048022449787024956,-0.2020684709860107,1.0,-0.19050498674229133,1.0
PAIRMEAN_baseline,widest,offset,0.3,1,100,-0.21860273198297353,0.01689555318206025,-0.2399728320736054,1.0,-0.21576941668686048,1.0
PAIRMEAN_baseline,widest,offset,0.3,2,100,-0.2440006328047097,0.018507891719160237,-0.2686916690481849,1.0,-0.23627589330891294,1.0
PAIRMEAN_baseline,widest,offset,0.3,3,100,-0.25240309352386225,0.01205140084323894,-0.2667857120108456,1.0,-0.24271332813591623,1.0
PAIRMEAN_baseline,widest,offset,0.3,5,100,-0.24179046347907412,0.009717446137028884,-0.255270124174398,1.0,-0.2333228446958746,1.0
PAIRMEAN_baseline,widest,offset,0.3,10,100,-0.18298912501805628,0.004618048229935229,-0.1886794517727622,1.0,-0.17659064952336037,1.0
PAIRMEAN_baseline,widest,offset,1.0,1,100,-0.02005952175279765,0.009873576911609332,-0.034613383856595584,1.0,-0.00841227525271174,0.75
PAIRMEAN_baseline,widest,offset,1.0,2,100,-0.09138374770679614,0.012294992007636644,-0.10871015777108119,1.0,-0.07797327109531352,1.0
PAIRMEAN_baseline,widest,offset,1.0,3,100,-0.13113977929065157,0.008765399042840625,-0.14214065724825048,1.0,-0.11744690445538225,1.0
PAIRMEAN_baseline,widest,offset,1.0,5,100,-0.15982236719261153,0.00796656132106651,-0.17038723921135665,1.0,-0.1480711333852873,1.0
PAIRMEAN_baseline,widest,offset,1.0,10,100,-0.14190259830600746,0.004062697501174303,-0.14659240533621545,1.0,-0.13326583442410198,1.0
PAIRMEAN_baseline,widest,offset,3.0,1,100,0.07851638417260862,0.004421972755094933,0.07266781095219227,0.0,0.09046945776690148,0.0
PAIRMEAN_baseline,widest,offset,3.0,2,100,0.05529207442136786,0.005813998890535504,0.046779149609011195,0.0,0.07305642179148933,0.0
PAIRMEAN_baseline,widest,offset,3.0,3,100,0.02174740797897832,0.00519502588829927,0.013973200424816323,0.0,0.04018642424275751,0.0
PAIRMEAN_baseline,widest,offset,3.0,5,100,-0.025783744240731647,0.005299303915935081,-0.033112974156995184,1.0,-0.00929314784689137,0.96
PAIRMEAN_baseline,widest,offset,3.0,10,100,-0.0567807496644223,0.0033769510913145367,-0.062086500579257804,1.0,-0.04385158975048005,1.0
PAIRMEAN_baseline,widest,offset,10.0,1,100,0.05454225382062184,0.0019162085623864603,0.05176924328517492,0.0,0.06018325571910233,0.0
PAIRMEAN_baseline,widest,offset,10.0,2,100,0.07885654772698347,0.002189175481520266,0.07622006376062401,0.0,0.08769089204478711,0.0
PAIRMEAN_baseline,widest,offset,10.0,3,100,0.08852335517408298,0.0023922673967017908,0.08534916061197291,0.0,0.10056123314879313,0.0
PAIRMEAN_baseline,widest,offset,10.0,5,100,0.08643335667209119,0.002795641397187449,0.08260192128456186,0.0,0.10306536756543556,0.0
PAIRMEAN_baseline,widest,offset,10.0,10,100,0.06577885110712814,0.0030648450730288413,0.06122959275071857,0.0,0.08465326200036788,0.0
PAIRMEAN_baseline,widest,scale,0.03,1,100,0.12114940268322388,0.011209776742467103,0.10743396646105728,0.0,0.13061481060705254,0.0
PAIRMEAN_baseline,widest,scale,0.03,2,100,0.15794929543289063,0.007583538169161137,0.14593020362039766,0.0,0.17253469025431312,0.0
PAIRMEAN_baseline,widest,scale,0.03,3,100,0.16896973493453352,0.005862771696898592,0.1610118744667718,0.0,0.18466306420677506,0.0
PAIRMEAN_baseline,widest,scale,0.03,5,100,0.17819162771601976,0.005093464039879319,0.17094259798167752,0.0,0.19484328808107457,0.0
PAIRMEAN_baseline,widest,scale,0.03,10,100,0.18375271644124364,0.004579105838184043,0.17758607316455854,0.0,0.2006666783296765,0.0
PAIRMEAN_baseline,widest,scale,0.1,1,100,0.1264124864458267,0.010095411246100243,0.11502427776585485,0.0,0.13729182939730614,0.0
PAIRMEAN_baseline,widest,scale,0.1,2,100,0.1592710586604656,0.007159116826355,0.14852183614950878,0.0,0.174215692604461,0.0
PAIRMEAN_baseline,widest,scale,0.1,3,100,0.1695751774330664,0.005701109745403649,0.1619739770795442,0.0,0.18545375912566647,0.0
PAIRMEAN_baseline,widest,scale,0.1,5,100,0.17847649108808394,0.005051971805077026,0.17117008041324913,0.0,0.19520032611936386,0.0
PAIRMEAN_baseline,widest,scale,0.1,10,100,0.18390785701492723,0.0045716136672501245,0.17779213030547608,0.0,0.200866685140182,0.0
PAIRMEAN_baseline,widest,scale,0.3,1,100,0.13490459972704294,0.008397368267071596,0.12462319720278478,0.0,0.14825700745683235,0.0
PAIRMEAN_baseline,widest,scale,0.3,2,100,0.1610628278675704,0.006453968255167993,0.151874318805388,0.0,0.1766349340343682,0.0
PAIRMEAN_baseline,widest,scale,0.3,3,100,0.1702744642417658,0.005298446440940902,0.16328257987853295,0.0,0.1864473420961915,0.0
PAIRMEAN_baseline,widest,scale,0.3,5,100,0.17873684983737054,0.004904254817575723,0.17148242957407592,0.0,0.19558258784452337,0.0
PAIRMEAN_baseline,widest,scale,0.3,10,100,0.1841054247359419,0.004516954258072538,0.17802902112257854,0.0,0.20117094608938096,0.0
PAIRMEAN_baseline,widest,scale,1.0,1,100,0.14012079867359767,0.006283769447527532,0.13184861513464116,0.0,0.156003108185884,0.0
PAIRMEAN_baseline,widest,scale,1.0,2,100,0.16045066890272328,0.005445060200982373,0.15237356097239171,0.0,0.1766351062329129,0.0
PAIRMEAN_baseline,widest,scale,1.0,3,100,0.16883314554317497,0.004679068596912432,0.1625591764465509,0.0,0.18524746186723662,0.0
PAIRMEAN_baseline,widest,scale,1.0,5,100,0.1772890145269179,0.004498113742564179,0.17106133679715518,0.0,0.19418840531851728,0.0
PAIRMEAN_baseline,widest,scale,1.0,10,100,0.18350001654280296,0.00431983804080024,0.1777069658795918,0.0,0.2007379680923364,0.0
PAIRMEAN_baseline,widest,scale,3.0,1,100,0.10908134739315317,0.004704621547127789,0.10245245641931455,0.0,0.12156703436459462,0.0
PAIRMEAN_baseline,widest,scale,3.0,2,100,0.14149830852262332,0.004985830219546302,0.1347462086807535,0.0,0.15678368170681165,0.0
PAIRMEAN_baseline,widest,scale,3.0,3,100,0.1558354993353138,0.004707892359755898,0.14948896667414224,0.0,0.17193952366301268,0.0
PAIRMEAN_baseline,widest,scale,3.0,5,100,0.16860911891468341,0.004383179082073589,0.16308947458375678,0.0,0.18527072734218475,0.0
PAIRMEAN_baseline,widest,scale,3.0,10,100,0.17881820563304487,0.004134965594939735,0.17334417633837612,0.0,0.19630215176392074,0.0
PAIRMEAN_baseline,widest,scale,10.0,1,100,0.05137377008679362,0.0022335823156206165,0.04810830648108869,0.0,0.05701095646968634,0.0
PAIRMEAN_baseline,widest,scale,10.0,2,100,0.08447408458870437,0.0033936512503405444,0.08000931335375636,0.0,0.09421512384088544,0.0
PAIRMEAN_baseline,widest,scale,10.0,3,100,0.10632327273650988,0.003877654187698081,0.10103345135205359,0.0,0.11852065968772318,0.0
PAIRMEAN_baseline,widest,scale,10.0,5,100,0.13080257427235206,0.004329740128006165,0.12483575646363622,0.0,0.145797932153195,0.0
PAIRMEAN_baseline,widest,scale,10.0,10,100,0.15537593782107212,0.00438863317381574,0.14950356163759013,0.0,0.17275687162891923,0.0
PAIRMEAN_baseline,widest,trend,0.03,1,100,0.12114940268322388,0.011209776742467103,0.10743396646105728,0.0,0.13061481060705254,0.0
PAIRMEAN_baseline,widest,trend,0.03,2,100,0.1515214029232258,0.00833267770358468,0.13915719086725611,0.0,0.16100486868921352,0.0
PAIRMEAN_baseline,widest,trend,0.03,3,100,0.15898360542206974,0.006940815869384077,0.1499128855222731,0.0,0.167468581264963,0.0
PAIRMEAN_baseline,widest,trend,0.03,5,100,0.15707812934974968,0.009115612613326702,0.14402837420997322,0.0,0.16183452357117167,0.0
PAIRMEAN_baseline,widest,trend,0.03,10,100,0.17764043003626537,0.009131949115558285,0.16435388735760148,0.0,0.1854712558131796,0.0
PAIRMEAN_baseline,widest,trend,0.1,1,100,0.1264124864458267,0.010095411246100243,0.11502427776585485,0.0,0.13729182939730614,0.0
PAIRMEAN_baseline,widest,trend,0.1,2,100,0.16452565862925922,0.006418154132878358,0.15618158304527513,0.0,0.18033047106959693,0.0
PAIRMEAN_baseline,widest,trend,0.1,3,100,0.17272911720087555,0.005144780843006146,0.16548522724082096,0.0,0.18824796390527473,0.0
PAIRMEAN_baseline,widest,trend,0.1,5,100,0.17687044693636234,0.006030006638268914,0.16786571451719529,0.0,0.19058833325310054,0.0
PAIRMEAN_baseline,widest,trend,0.1,10,100,0.18681490193818018,0.00649172371827193,0.17689854555899476,0.0,0.20095880547586634,0.0
PAIRMEAN_baseline,widest,trend,0.3,1,100,0.13490459972704294,0.008397368267071596,0.12462319720278478,0.0,0.14825700745683235,0.0
PAIRMEAN_baseline,widest,trend,0.3,2,100,0.16476835987330987,0.005818658765855939,0.15600682422352558,0.0,0.18194350257838512,0.0
PAIRMEAN_baseline,widest,trend,0.3,3,100,0.17303942960969088,0.004671345820349164,0.1668063703699446,0.0,0.19063711343436357,0.0
PAIRMEAN_baseline,widest,trend,0.3,5,100,0.18014282448519764,0.004814815742444091,0.17279794667074858,0.0,0.19711862005459313,0.0
PAIRMEAN_baseline,widest,trend,0.3,10,100,0.1892529106226332,0.005009732870201146,0.1816672878409722,0.0,0.20633679656943255,0.0
PAIRMEAN_baseline,widest,trend,1.0,1,100,0.14012079867359767,0.006283769447527532,0.13184861513464116,0.0,0.156003108185884,0.0
PAIRMEAN_baseline,widest,trend,1.0,2,100,0.1618903120470931,0.005282618762137386,0.15415196229342865,0.0,0.17913118300250142,0.0
PAIRMEAN_baseline,widest,trend,1.0,3,100,0.16967657573983058,0.004407037984655592,0.16389709428146537,0.0,0.18744171837163337,0.0
PAIRMEAN_baseline,widest,trend,1.0,5,100,0.1768992246904718,0.0042117270289421405,0.17051019276546783,0.0,0.1946084388196094,0.0
PAIRMEAN_baseline,widest,trend,1.0,10,100,0.1854512487936495,0.004218614782754035,0.17923262641300028,0.0,0.2033576768544259,0.0
PAIRMEAN_baseline,widest,trend,3.0,1,100,0.10908134739315317,0.004704621547127789,0.10245245641931455,0.0,0.12156703436459462,0.0
PAIRMEAN_baseline,widest,trend,3.0,2,100,0.15163935129655803,0.004815847977880667,0.14529924147684786,0.0,0.16742803168544573,0.0
PAIRMEAN_baseline,widest,trend,3.0,3,100,0.1616689195691414,0.004500929331019575,0.15582931810434592,0.0,0.17835009989583825,0.0
PAIRMEAN_baseline,widest,trend,3.0,5,100,0.1711680121175165,0.004221618006839398,0.16520774494001456,0.0,0.18827703042221797,0.0
PAIRMEAN_baseline,widest,trend,3.0,10,100,0.1805152917413156,0.003915432555925835,0.17473889516856989,0.0,0.19844665120931093,0.0
PAIRMEAN_baseline,widest,trend,10.0,1,100,0.05137377008679362,0.0022335823156206165,0.04810830648108869,0.0,0.05701095646968634,0.0
PAIRMEAN_baseline,widest,trend,10.0,2,100,0.10991307719670454,0.0038532918419061702,0.10494000791969518,0.0,0.12143742668841892,0.0
PAIRMEAN_baseline,widest,trend,10.0,3,100,0.12996389500098426,0.004093775046165977,0.12448365225884293,0.0,0.14331374718027473,0.0
PAIRMEAN_baseline,widest,trend,10.0,5,100,0.15042355804707927,0.0041641351866206445,0.14492121992715273,0.0,0.16574943210338297,0.0
PAIRMEAN_baseline,widest,trend,10.0,10,100,0.16907667398577245,0.004033735410756469,0.16348569096171475,0.0,0.18667334909587488,0.0
ZERO,adjacent,affine,0.03,1,100,0.08886931235643618,0.030601829732181885,0.05112936548497184,0.01,0.08381124684130235,0.01
ZERO,adjacent,affine,0.03,2,100,0.10419527703860593,0.021606639131979726,0.07716131548112237,0.0,0.09849887203301502,0.0
ZERO,adjacent,affine,0.03,3,100,0.10935746320349224,0.015602945471422653,0.08956451536367913,0.0,0.10357356675364833,0.0
ZERO,adjacent,affine,0.03,5,100,0.11503386694616742,0.010301800803572528,0.10184626837212847,0.0,0.10845802304340398,0.0
ZERO,adjacent,affine,0.03,10,100,0.13941955260543226,0.00481881995455085,0.1340261304912256,0.0,0.11321658089390342,0.0
ZERO,adjacent,affine,0.1,1,100,0.08598884320570406,0.029257857860878474,0.05015615501462704,0.01,0.08083996522722942,0.01
ZERO,adjacent,affine,0.1,2,100,0.10177117554874002,0.02108066883733191,0.07527767107411963,0.0,0.0961932766607741,0.0
ZERO,adjacent,affine,0.1,3,100,0.1074852857207154,0.015343171249072241,0.08803703898383088,0.0,0.10181549001783172,0.0
ZERO,adjacent,affine,0.1,5,100,0.11375740192514205,0.010200720158049436,0.10066961917841866,0.0,0.10727832653601237,0.0
ZERO,adjacent,affine,0.1,10,100,0.1386789977745003,0.00480396919338316,0.13328743290423634,0.0,0.11256741557743988,0.0
ZERO,adjacent,affine,0.3,1,100,0.07816901786351554,0.025969208210061347,0.046014522860089745,0.01,0.0730610935503218,0.01
ZERO,adjacent,affine,0.3,2,100,0.09535340628383676,0.019712335217612714,0.07050078145900641,0.0,0.09010017041002967,0.0
ZERO,adjacent,affine,0.3,3,100,0.10243145370357944,0.01464109014626888,0.08433051071747813,0.0,0.09707358476131561,0.0
ZERO,adjacent,affine,0.3,5,100,0.11024951484715578,0.00991990151469831,0.09744410515267095,0.0,0.10403804833811423,0.0
ZERO,adjacent,affine,0.3,10,100,0.13659774897177598,0.004762408462824493,0.13121679418281543,0.0,0.11075183354219113,0.0
ZERO,adjacent,affine,1.0,1,100,0.05783937739796288,0.018499896114201303,0.03430717498629441,0.01,0.05365476233928147,0.0
ZERO,adjacent,affine,1.0,2,100,0.07754359225317874,0.01591774995511734,0.05733220456643819,0.0,0.0733877415099926,0.0
ZERO,adjacent,affine,1.0,3,100,0.08767423994510347,0.01257079597943523,0.07291764337455268,0.0,0.08328299332153018,0.0
ZERO,adjacent,affine,1.0,5,100,0.09943500486282604,0.009043666839659417,0.08754229942409111,0.0,0.09403203160572443,0.0
ZERO,adjacent,affine,1.0,10,100,0.1297219676041811,0.0046167187894629045,0.1243567313352606,0.0,0.10482953771044004,0.0
ZERO,adjacent,affine,3.0,1,100,0.031727275473588536,0.009736487032168867,0.01905657155573477,0.0,0.029670481995102582,0.0
ZERO,adjacent,affine,3.0,2,100,0.049780398516964475,0.01012249281160171,0.036168175993058785,0.0,0.04739327992866806,0.0
ZERO,adjacent,affine,3.0,3,100,0.06163869457137875,0.008885625616545451,0.05097978185359496,0.0,0.05882101128177945,0.0
ZERO,adjacent,affine,3.0,5,100,0.07747792671277706,0.007185505107474248,0.06782412001265813,0.0,0.07354686492748784,0.0
ZERO,adjacent,affine,3.0,10,100,0.11302001328218633,0.004242104611790273,0.10810421640494847,0.0,0.09087835938706405,0.0
ZERO,adjacent,affine,10.0,1,100,0.012112795461232314,0.0036529233457598567,0.007312911975335556,0.0,0.011395108305435457,0.0
ZERO,adjacent,affine,10.0,2,100,0.021816138815284814,0.004416632432281882,0.015941188801059724,0.0,0.0208752265595203,0.0
ZERO,adjacent,affine,10.0,3,100,0.02991323905740054,0.00434160720048427,0.02447695080829878,0.0,0.028681530543114554,0.0
ZERO,adjacent,affine,10.0,5,100,0.04337156560365529,0.004133058051390437,0.03762884061768412,0.0,0.04136618103034961,0.0
ZERO,adjacent,affine,10.0,10,100,0.07661779239533209,0.0030437110726168836,0.07316218051321002,0.0,0.0617311757769719,0.0
ZERO,adjacent,offset,0.03,1,100,0.08886931235643618,0.03060182973218189,0.05112936548497184,0.01,0.08381124684130235,0.01
ZERO,adjacent,offset,0.03,2,100,0.10419527703860593,0.021606639131979726,0.07716131548112228,0.0,0.09849887203301502,0.0
ZERO,adjacent,offset,0.03,3,100,0.10935746320349224,0.015602945471422651,0.08956451536367913,0.0,0.10357356675364833,0.0
ZERO,adjacent,offset,0.03,5,100,0.11503386694616742,0.010301800803572528,0.10184626837212847,0.0,0.10845802304340398,0.0
ZERO,adjacent,offset,0.03,10,100,0.13941955260543223,0.004818819954550852,0.1340261304912256,0.0,0.11321658089390339,0.0
ZERO,adjacent,offset,0.1,1,100,0.08598884320570406,0.029257857860878474,0.05015615501462704,0.01,0.08083996522722942,0.01
ZERO,adjacent,offset,0.1,2,100,0.10177117554874002,0.02108066883733191,0.07527767107411963,0.0,0.0961932766607741,0.0
ZERO,adjacent,offset,0.1,3,100,0.10748528572071542,0.015343171249072243,0.08803703898383088,0.0,0.10181549001783172,0.0
ZERO,adjacent,offset,0.1,5,100,0.11375740192514208,0.010200720158049431,0.10066961917841866,0.0,0.10727832653601237,0.0
ZERO,adjacent,offset,0.1,10,100,0.1386789977745003,0.004803969193383158,0.13328743290423634,0.0,0.11256741557743988,0.0
ZERO,adjacent,offset,0.3,1,100,0.07816901786351554,0.02596920821006135,0.04601452286008985,0.01,0.0730610935503218,0.01
ZERO,adjacent,offset,0.3,2,100,0.09535340628383676,0.019712335217612717,0.07050078145900641,0.0,0.09010017041002967,0.0
ZERO,adjacent,offset,0.3,3,100,0.10243145370357944,0.01464109014626888,0.08433051071747813,0.0,0.09707358476131561,0.0
ZERO,adjacent,offset,0.3,5,100,0.11024951484715578,0.009919901514698315,0.09744410515267095,0.0,0.10403804833811423,0.0
ZERO,adjacent,offset,0.3,10,100,0.136597748971776,0.00476240846282449,0.13121679418281554,0.0,0.11075183354219113,0.0
ZERO,adjacent,offset,1.0,1,100,0.05783937739796288,0.018499896114201303,0.03430717498629441,0.01,0.05365476233928147,0.0
ZERO,adjacent,offset,1.0,2,100,0.07754359225317874,0.01591774995511734,0.05733220456643819,0.0,0.0733877415099926,0.0
ZERO,adjacent,offset,1.0,3,100,0.08767423994510347,0.01257079597943523,0.07291764337455268,0.0,0.08328299332153018,0.0
ZERO,adjacent,offset,1.0,5,100,0.09943500486282605,0.009043666839659417,0.08754229942409111,0.0,0.09403203160572443,0.0
ZERO,adjacent,offset,1.0,10,100,0.1297219676041811,0.0046167187894629045,0.1243567313352606,0.0,0.10482953771044005,0.0
ZERO,adjacent,offset,3.0,1,100,0.031727275473588536,0.009736487032168869,0.01905657155573477,0.0,0.029670481995102582,0.0
ZERO,adjacent,offset,3.0,2,100,0.049780398516964475,0.01012249281160171,0.036168175993058785,0.0,0.04739327992866807,0.0
ZERO,adjacent,offset,3.0,3,100,0.06163869457137875,0.00888562561654545,0.05097978185359496,0.0,0.05882101128177945,0.0
ZERO,adjacent,offset,3.0,5,100,0.07747792671277705,0.00718550510747425,0.06782412001265813,0.0,0.07354686492748784,0.0
ZERO,adjacent,offset,3.0,10,100,0.11302001328218633,0.0042421046117902764,0.10810421640494847,0.0,0.09087835938706404,0.0
ZERO,adjacent,offset,10.0,1,100,0.012112795461232314,0.0036529233457598567,0.007312911975335556,0.0,0.011395108305435457,0.0
ZERO,adjacent,offset,10.0,2,100,0.021816138815284814,0.004416632432281883,0.015941188801059724,0.0,0.0208752265595203,0.0
ZERO,adjacent,offset,10.0,3,100,0.02991323905740054,0.004341607200484267,0.02447695080829878,0.0,0.028681530543114554,0.0
ZERO,adjacent,offset,10.0,5,100,0.04337156560365529,0.004133058051390438,0.03762884061768412,0.0,0.04136618103034961,0.0
ZERO,adjacent,offset,10.0,10,100,0.07661779239533209,0.003043711072616882,0.07316218051321002,0.0,0.06173117577697189,0.0
ZERO,adjacent,scale,0.03,1,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,0.03,2,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,0.03,3,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,0.03,5,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,0.03,10,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,0.1,1,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,0.1,2,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,0.1,3,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,0.1,5,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,0.1,10,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,0.3,1,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,0.3,2,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,0.3,3,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,0.3,5,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,0.3,10,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,1.0,1,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,1.0,2,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,1.0,3,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,1.0,5,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,1.0,10,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,3.0,1,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,3.0,2,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,3.0,3,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,3.0,5,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,3.0,10,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,10.0,1,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,10.0,2,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,10.0,3,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,10.0,5,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,scale,10.0,10,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,trend,0.03,1,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,trend,0.03,2,100,0.04593813731654456,0.02896181800884603,0.012863906044332319,0.03,0.0366451321510462,0.14
ZERO,adjacent,trend,0.03,3,100,0.08858440285728453,0.03281602490547218,0.04954357050875165,0.0,0.0732698839099587,0.0
ZERO,adjacent,trend,0.03,5,100,0.16125118882641296,0.04002618210305387,0.10427587173215615,0.0,0.14259925303640644,0.0
ZERO,adjacent,trend,0.03,10,100,0.30847196926120646,0.03119353168608576,0.2690057571679154,0.0,0.32160745720043715,0.0
ZERO,adjacent,trend,0.1,1,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,trend,0.1,2,100,0.05469637240859305,0.030426792192913634,0.01552194602773217,0.01,0.04528415532125072,0.09
ZERO,adjacent,trend,0.1,3,100,0.09788826085799418,0.03465525074487779,0.05661853666428809,0.0,0.0837607797719398,0.0
ZERO,adjacent,trend,0.1,5,100,0.16860306924582485,0.041354938271970426,0.11193564999682745,0.0,0.154406759876491,0.0
ZERO,adjacent,trend,0.1,10,100,0.31417684794485257,0.032145482618355634,0.27309146156709274,0.0,0.33193262603637785,0.0
ZERO,adjacent,trend,0.3,1,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,trend,0.3,2,100,0.0704276064029766,0.03521618901810712,0.03050417503161299,0.0,0.061343469824738935,0.01
ZERO,adjacent,trend,0.3,3,100,0.11278490761677995,0.03884107272901869,0.06851775796266309,0.0,0.10157513824551759,0.0
ZERO,adjacent,trend,0.3,5,100,0.17616787716408364,0.04286260250965901,0.12398924019614657,0.0,0.17080067959014283,0.0
ZERO,adjacent,trend,0.3,10,100,0.30918009061893137,0.032717249796558254,0.26747627521698863,0.0,0.33299796752196037,0.0
ZERO,adjacent,trend,1.0,1,100,0.0,0.0,0.0,0.0,4.5519144009631415e-17,0.06
ZERO,adjacent,trend,1.0,2,100,0.07585646983668165,0.03708415775227527,0.035040152673313396,0.0,0.06808800946767976,0.01
ZERO,adjacent,trend,1.0,3,100,0.10684590893727368,0.03710882049542768,0.0634046506576594,0.0,0.09995558666011521,0.0
ZERO,adjacent,trend,1.0,5,100,0.14742517301577618,0.03598452968075987,0.10395452405159514,0.0,0.15019184541896313,0.0
