full_arm,global_model,arm,k,mae,n_ligands
GEN9_A0_ROW_ONLY | NEAREST_OBSERVED@CENTRAL,GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@CENTRAL,1,0.8318047597214827,99
GEN9_A3_RAND_d05 | OFFSET_K2@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K2@CENTRAL,5,0.621323654505875,99
GEN9_A3_RAND_d05 | OFFSET_K2@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K2@CENTRAL_THEN_SPREAD,1,0.7437928576190724,99
GEN9_A3_RAND_d05 | OFFSET_K2@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K2@CENTRAL_THEN_SPREAD,2,0.6937088064506407,99
GEN9_A3_RAND_d05 | OFFSET_K2@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K2@CENTRAL_THEN_SPREAD,3,0.641895903851935,99
GEN9_A3_RAND_d05 | OFFSET_K2@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K2@CENTRAL_THEN_SPREAD,5,0.6026493378970484,99
GEN9_A3_RAND_d05 | OFFSET_K2@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K2@D_OPTIMAL,1,1.0698030910568925,99
GEN9_A3_RAND_d05 | OFFSET_K2@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K2@D_OPTIMAL,2,0.7240353829858173,99
GEN9_A3_RAND_d05 | OFFSET_K2@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K2@D_OPTIMAL,3,0.6587382565001874,99
GEN9_A3_RAND_d05 | OFFSET_K2@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K2@D_OPTIMAL,5,0.598878872411295,99
GEN9_A3_RAND_d05 | OFFSET_K2@MEDOID,GEN9_A3_RAND_d05,OFFSET_K2@MEDOID,1,0.7437928576190724,99
GEN9_A3_RAND_d05 | OFFSET_K2@MEDOID,GEN9_A3_RAND_d05,OFFSET_K2@MEDOID,2,0.7062421687780607,99
GEN9_A3_RAND_d05 | OFFSET_K2@MEDOID,GEN9_A3_RAND_d05,OFFSET_K2@MEDOID,3,0.6728487453412648,99
GEN9_A3_RAND_d05 | OFFSET_K2@MEDOID,GEN9_A3_RAND_d05,OFFSET_K2@MEDOID,5,0.6277995822284929,99
GEN9_A3_RAND_d05 | OFFSET_K2@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K2@ORACLE[OFFSET_K1],1,0.5661207788392331,99
GEN9_A3_RAND_d05 | OFFSET_K2@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K2@ORACLE[OFFSET_K1],2,0.5572383719919607,99
GEN9_A3_RAND_d05 | OFFSET_K2@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K2@ORACLE[OFFSET_K1],3,0.5520206966597409,99
GEN9_A3_RAND_d05 | OFFSET_K2@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K2@ORACLE[OFFSET_K1],5,0.5508762646046647,99
GEN9_A3_RAND_d05 | OFFSET_K2@RANDOM,GEN9_A3_RAND_d05,OFFSET_K2@RANDOM,1,0.8438022965126732,99
GEN9_A3_RAND_d05 | OFFSET_K2@RANDOM,GEN9_A3_RAND_d05,OFFSET_K2@RANDOM,2,0.7291493732852832,99
GEN9_A3_RAND_d05 | OFFSET_K2@RANDOM,GEN9_A3_RAND_d05,OFFSET_K2@RANDOM,3,0.6653470125405481,99
GEN9_A3_RAND_d05 | OFFSET_K2@RANDOM,GEN9_A3_RAND_d05,OFFSET_K2@RANDOM,5,0.6061164225379403,99
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL,1,0.7475391956740327,99
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL,2,0.698022480393204,99
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL,3,0.6601146434795868,99
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL,5,0.5997248918630643,99
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL_THEN_SPREAD,1,0.7437928576190724,99
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL_THEN_SPREAD,2,0.6521571846252364,99
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL_THEN_SPREAD,3,0.5784398691739907,99
GEN9_A3_RAND_d05 | OFFSET_K3@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,OFFSET_K3@CENTRAL_THEN_SPREAD,5,0.530499583024491,99
GEN9_A3_RAND_d05 | OFFSET_K3@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K3@D_OPTIMAL,1,1.0698030910568925,99
GEN9_A3_RAND_d05 | OFFSET_K3@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K3@D_OPTIMAL,2,0.6798879731619035,99
GEN9_A3_RAND_d05 | OFFSET_K3@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K3@D_OPTIMAL,3,0.604020196646031,99
GEN9_A3_RAND_d05 | OFFSET_K3@D_OPTIMAL,GEN9_A3_RAND_d05,OFFSET_K3@D_OPTIMAL,5,0.5260638874014605,99
GEN9_A3_RAND_d05 | OFFSET_K3@MEDOID,GEN9_A3_RAND_d05,OFFSET_K3@MEDOID,1,0.7437928576190724,99
GEN9_A3_RAND_d05 | OFFSET_K3@MEDOID,GEN9_A3_RAND_d05,OFFSET_K3@MEDOID,2,0.7041476666388947,99
GEN9_A3_RAND_d05 | OFFSET_K3@MEDOID,GEN9_A3_RAND_d05,OFFSET_K3@MEDOID,3,0.6683782806015215,99
GEN9_A3_RAND_d05 | OFFSET_K3@MEDOID,GEN9_A3_RAND_d05,OFFSET_K3@MEDOID,5,0.6092703911689883,99
GEN9_A3_RAND_d05 | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K3@ORACLE[OFFSET_K1],1,0.5661207788392331,99
GEN9_A3_RAND_d05 | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K3@ORACLE[OFFSET_K1],2,0.5522028801947876,99
GEN9_A3_RAND_d05 | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K3@ORACLE[OFFSET_K1],3,0.5425807198531752,99
GEN9_A3_RAND_d05 | OFFSET_K3@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,OFFSET_K3@ORACLE[OFFSET_K1],5,0.5274202082930867,99
GEN9_A3_RAND_d05 | OFFSET_K3@RANDOM,GEN9_A3_RAND_d05,OFFSET_K3@RANDOM,1,0.8438022965126732,99
GEN9_A3_RAND_d05 | OFFSET_K3@RANDOM,GEN9_A3_RAND_d05,OFFSET_K3@RANDOM,2,0.7023841683484189,99
GEN9_A3_RAND_d05 | OFFSET_K3@RANDOM,GEN9_A3_RAND_d05,OFFSET_K3@RANDOM,3,0.6296184515729947,99
GEN9_A3_RAND_d05 | OFFSET_K3@RANDOM,GEN9_A3_RAND_d05,OFFSET_K3@RANDOM,5,0.5517709198785369,99
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL,1,0.7475391956740327,99
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL,2,0.6940872857192661,99
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL,3,0.6634972096525575,99
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL,5,0.6291656169723432,99
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL_THEN_SPREAD,1,0.7437928576190724,99
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL_THEN_SPREAD,2,0.7237492840630397,99
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL_THEN_SPREAD,3,0.6723585771041405,99
GEN9_A3_RAND_d05 | SERIES_MAP@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP@CENTRAL_THEN_SPREAD,5,0.6331800342461984,99
GEN9_A3_RAND_d05 | SERIES_MAP@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP@D_OPTIMAL,1,1.0698030910568925,99
GEN9_A3_RAND_d05 | SERIES_MAP@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP@D_OPTIMAL,2,0.7573081705617847,99
GEN9_A3_RAND_d05 | SERIES_MAP@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP@D_OPTIMAL,3,0.7023419716370704,99
GEN9_A3_RAND_d05 | SERIES_MAP@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP@D_OPTIMAL,5,0.6412065125929277,99
GEN9_A3_RAND_d05 | SERIES_MAP@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP@MEDOID,1,0.7437928576190724,99
GEN9_A3_RAND_d05 | SERIES_MAP@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP@MEDOID,2,0.6985468279541354,99
GEN9_A3_RAND_d05 | SERIES_MAP@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP@MEDOID,3,0.6679876936952646,99
GEN9_A3_RAND_d05 | SERIES_MAP@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP@MEDOID,5,0.6345862671309536,99
GEN9_A3_RAND_d05 | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP@ORACLE[OFFSET_K1],1,0.5661207788392331,99
GEN9_A3_RAND_d05 | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP@ORACLE[OFFSET_K1],2,0.5627042076266333,99
GEN9_A3_RAND_d05 | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP@ORACLE[OFFSET_K1],3,0.5634062640940495,99
GEN9_A3_RAND_d05 | SERIES_MAP@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP@ORACLE[OFFSET_K1],5,0.5773089821686127,99
GEN9_A3_RAND_d05 | SERIES_MAP@RANDOM,GEN9_A3_RAND_d05,SERIES_MAP@RANDOM,1,0.8438022965126732,99
GEN9_A3_RAND_d05 | SERIES_MAP@RANDOM,GEN9_A3_RAND_d05,SERIES_MAP@RANDOM,2,0.7378664133604821,99
GEN9_A3_RAND_d05 | SERIES_MAP@RANDOM,GEN9_A3_RAND_d05,SERIES_MAP@RANDOM,3,0.6857652403582382,99
GEN9_A3_RAND_d05 | SERIES_MAP@RANDOM,GEN9_A3_RAND_d05,SERIES_MAP@RANDOM,5,0.6321783919999299,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@CENTRAL,1,0.7475391956740327,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@CENTRAL,2,0.6941503607804892,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@CENTRAL,3,0.6637701553569492,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@CENTRAL,5,0.630288319544884,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,1,0.7437928576190724,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,2,0.7254474024766544,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,3,0.675099621454163,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,5,0.6369408881706263,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@D_OPTIMAL,1,1.0698030910568925,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@D_OPTIMAL,2,0.7593650504787341,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@D_OPTIMAL,3,0.7054140635057115,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@D_OPTIMAL,5,0.6458029627653201,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@MEDOID,1,0.7437928576190724,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@MEDOID,2,0.6985955386283721,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@MEDOID,3,0.6682141101760791,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@MEDOID,5,0.635686632571491,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],1,0.5661207788392331,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],2,0.5628468744460443,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],3,0.5637892301941527,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],5,0.5786221645395696,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@RANDOM,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@RANDOM,1,0.8438022965126732,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@RANDOM,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@RANDOM,2,0.7386665972950018,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@RANDOM,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@RANDOM,3,0.6872625512711247,99
GEN9_A3_RAND_d05 | SERIES_MAP_LEVELONLY@RANDOM,GEN9_A3_RAND_d05,SERIES_MAP_LEVELONLY@RANDOM,5,0.6350001190670479,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@CENTRAL,1,0.7475391956740327,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@CENTRAL,2,0.7038111542704988,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@CENTRAL,3,0.6814165678336122,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@CENTRAL,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@CENTRAL,5,0.6612750406070347,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,1,0.7437928576190724,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,2,0.7316861447678857,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,3,0.6920077434075791,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,5,0.6639122007846484,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@D_OPTIMAL,1,1.0698030910568925,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@D_OPTIMAL,2,0.7608488798262536,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@D_OPTIMAL,3,0.7153544524301955,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@D_OPTIMAL,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@D_OPTIMAL,5,0.6692376234472339,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@MEDOID,1,0.7437928576190724,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@MEDOID,2,0.7085090436855586,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@MEDOID,3,0.6856928699487074,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@MEDOID,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@MEDOID,5,0.6668623604886976,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],1,0.5661207788392331,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],2,0.5625583507468938,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],3,0.565475837257961,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],5,0.586453186130569,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@RANDOM,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@RANDOM,1,0.8438022965126732,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@RANDOM,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@RANDOM,2,0.7473399093434,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@RANDOM,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@RANDOM,3,0.7038011357838225,99
GEN9_A3_RAND_d05 | SERIES_MAP_NOSERIES@RANDOM,GEN9_A3_RAND_d05,SERIES_MAP_NOSERIES@RANDOM,5,0.6638935272881863,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@CENTRAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@CENTRAL,1,0.7251276010238319,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@CENTRAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@CENTRAL,2,0.6843397259063835,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@CENTRAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@CENTRAL,3,0.6640069341580171,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@CENTRAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@CENTRAL,5,0.6441629668358657,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,1,0.7253908406769982,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,2,0.7130479840981432,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,3,0.6761210192776863,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,5,0.6502333377413118,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@D_OPTIMAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@D_OPTIMAL,1,1.016228084726341,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@D_OPTIMAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@D_OPTIMAL,2,0.7390667092505975,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@D_OPTIMAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@D_OPTIMAL,3,0.6962131887158778,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@D_OPTIMAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@D_OPTIMAL,5,0.6550328121591898,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@MEDOID,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@MEDOID,1,0.7253908406769982,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@MEDOID,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@MEDOID,2,0.6894166278103249,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@MEDOID,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@MEDOID,3,0.6664733242037204,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@MEDOID,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@MEDOID,5,0.648747187244573,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],1,0.5580643941706921,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],2,0.552481101662473,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],3,0.5538835191174825,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@ORACLE[OFFSET_K1],GEN9_A3_RAND_d05,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],5,0.5744937200113093,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@RANDOM,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@RANDOM,1,0.8248675581121587,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@RANDOM,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@RANDOM,2,0.730562063891829,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@RANDOM,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@RANDOM,3,0.6892523553336797,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K1@RANDOM,GEN9_A3_RAND_d05,SLOPE_L_s1_K1@RANDOM,5,0.6510843438784077,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K3@CENTRAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K3@CENTRAL,1,0.7251276010238319,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K3@CENTRAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K3@CENTRAL,2,0.6776343775650769,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K3@CENTRAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K3@CENTRAL,3,0.6414555244325404,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K3@CENTRAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K3@CENTRAL,5,0.580436662125987,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,1,0.7253908406769982,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,2,0.6355277969387901,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,3,0.5642146883515708,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,GEN9_A3_RAND_d05,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,5,0.5165307999831079,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K3@D_OPTIMAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K3@D_OPTIMAL,1,1.016228084726341,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K3@D_OPTIMAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K3@D_OPTIMAL,2,0.6581947031381451,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K3@D_OPTIMAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K3@D_OPTIMAL,3,0.5812707386567972,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K3@D_OPTIMAL,GEN9_A3_RAND_d05,SLOPE_L_s1_K3@D_OPTIMAL,5,0.5119373725837885,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K3@MEDOID,GEN9_A3_RAND_d05,SLOPE_L_s1_K3@MEDOID,1,0.7253908406769982,99
GEN9_A3_RAND_d05 | SLOPE_L_s1_K3@MEDOID,GEN9_A3_RAND_d05,SLOPE_L_s1_K3@MEDOID,2,0.6842112080210843,99
