arm,subset,gain,macro_mae,pooled_mae,n_pairs
M_LOWRANK_K2,far(gap>=7),1.55,0.786636652404537,0.853030144262937,17410
M_LOWRANK_K2,far(gap>=7),1.6,0.7951904001131923,0.8608437961736201,17410
M_LOWRANK_K2,far(gap>=7),1.65,0.8046058735682721,0.8700436015714181,17410
M_LOWRANK_K2,far(gap>=7),1.7,0.81487222518082,0.8806288074370048,17410
M_LOWRANK_K2,far(gap>=7),1.75,0.82608902112482,0.8927782440382805,17410
M_LOWRANK_K2,far(gap>=7),1.8,0.8380202994779404,0.9061988455858482,17410
M_LOWRANK_K2,far(gap>=7),1.85,0.8506939044102655,0.9207595916472396,17410
M_LOWRANK_K2,far(gap>=7),1.9,0.8641983850595898,0.936564684434652,17410
M_LOWRANK_K2,far(gap>=7),1.95,0.8783734475068925,0.9535761942351356,17410
M_LOWRANK_K2,far(gap>=7),2.0,0.8932273136497504,0.9716108494339757,17410
X_ENS_DIRECT+LOWRANK_K2,all,0.8,0.4893968930696662,0.5116524875632663,70750
X_ENS_DIRECT+LOWRANK_K2,all,0.85,0.4866737691799191,0.5060949087942308,70750
X_ENS_DIRECT+LOWRANK_K2,all,0.9,0.4844232540230463,0.5009369135675945,70750
X_ENS_DIRECT+LOWRANK_K2,all,0.95,0.4825294699611563,0.4961364976831277,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.0,0.48098083670010805,0.49167836200368936,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.05,0.47978754220285813,0.4875963919920507,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.1,0.47892426644688435,0.4838836634266105,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.15,0.4784796628564839,0.48058973472842587,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.2,0.4783855576474392,0.47770181661715105,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.25,0.47860248742593187,0.47521540540213875,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.3,0.4792738284116064,0.4732030004691386,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.35,0.4803859490213793,0.47166090192409604,70750
