regime,endpoint,comparison,reference,candidate,statistic,pooled_point_delta,pooled_ci95_low,pooled_ci95_high,pooled_p_worse_one_sided,pooled_units_improved,pooled_units_total,pooled_blocks,bootstrap_replicates,pooled_block_macro_delta,n_blocks_positive,largest_block_unit_share,cluster_robust_se,pooled_cluster_robust_low,pooled_cluster_robust_high,cluster_robust_p_two_sided,pooled_bca_low,pooled_bca_high,bca_z0,bca_acceleration,preregistered,question,mean_point_delta,min_point_delta,max_point_delta,seeds_positive,n_seeds
unseen_series,all,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,offset_mae,0.17407810233594462,0.11567868809033649,0.2620623543031518,0.0001999600079984003,90,131,79,5000,0.2351536479200955,60,0.21374045801526717,0.0375455412045393,0.099330671681939,0.24882553298995025,1.401150533622545e-05,0.10718992733980595,0.252180934693118,-0.015541720951108279,-0.07066036129447992,True,hypothesis C1: error removed by handing the model the true metal departure,0.17407810233594465,0.1359436400367032,0.21214390104304073,5,5
unseen_series,all,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,shape_mae,0.14804053472434464,0.1038636160618246,0.20696634766648034,0.0001999600079984003,94,131,79,5000,0.1613227753622921,59,0.21374045801526717,0.02667535825000929,0.09493397594281189,0.2011470935058774,3.793094627462422e-07,0.10065626350685809,0.20262310390290217,-0.015040336678635672,-0.034818859561310374,True,hypothesis C1: error removed by handing the model the true metal departure,0.14804053472434467,0.13076168513275296,0.1615438020930089,5,5
unseen_series,all,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,mae,0.583457692222509,0.47899603623382003,0.7281986355568497,0.0001999600079984003,112,131,79,5000,0.6559622765251402,71,0.21374045801526717,0.06135555204518852,0.46130817127802226,0.7056072131669957,1.1126328415447278e-14,0.4798442509218296,0.7312503729116197,0.03459837159864912,-0.012123608870771942,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)",0.583457692222509,0.5728973486892004,0.5953507769894759,5,5
unseen_series,all,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,offset_mae,0.4891278665721177,0.36770392948828046,0.67004732208518,0.0001999600079984003,114,131,79,5000,0.5958083438228878,72,0.21374045801526717,0.07669926586260017,0.3364313579495516,0.6418243751946838,1.174149257711381e-08,0.3461440525201839,0.6397166226964248,-0.0195529463769622,-0.07812085394327772,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)",0.48912786657211776,0.48641278520857945,0.4912473839711389,5,5
unseen_series,all,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,shape_mae,0.2076267021883884,0.09830252694775278,0.2919350217848989,0.0003999200159968006,79,131,79,5000,0.18466235484703472,49,0.21374045801526717,0.049342074334781015,0.10939417812990107,0.3058592262468758,6.832118624767748e-05,0.10601318598148377,0.2974148452903852,0.015040336678635672,0.02577730316140315,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)",0.2076267021883884,0.19283322479783743,0.21358861230851908,5,5
unseen_series,multi_metal_cells,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,mae,-0.059825232228051535,-0.1082418223504567,-0.0005188681281281495,0.976004799040192,30,77,45,5000,-0.05402149407030476,18,0.22077922077922077,0.026244280446012763,-0.11271710405355417,-0.0069333604025488965,0.02753821111829486,-0.11217538289206906,-0.003933104421184323,0.006015944146675263,-0.03603312891797569,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?",-0.059825232228051514,-0.06942571562678189,-0.04676400396660907,0,5
unseen_series,multi_metal_cells,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,offset_mae,-0.057495124946649684,-0.11873782171648214,0.017387211427854366,0.9446110777844431,26,77,45,5000,-0.060312981402379034,15,0.22077922077922077,0.032779405651872255,-0.12355767620697167,0.0085674263136723,0.08639355663791344,-0.11724438612753238,0.01880771832159793,0.03108719706247349,-0.005370998047658112,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?",-0.05749512494664968,-0.0797896391925748,-0.03644530264387859,0,5
unseen_series,multi_metal_cells,C1_HIER_RIDGE_vs_MONO_RIDGE,MONO_RIDGE,C1_HIER_RIDGE,shape_mae,0.005729617421271548,-0.008046468666710617,0.018532166688502928,0.1801639672065587,56,77,45,5000,0.008253614481052001,34,0.22077922077922077,0.006271431751732775,-0.006909622776507737,0.018368857619050834,0.36590324162874743,-0.011076440206180562,0.016692373079339625,-0.04563647073493522,-0.04972652627291896,True,"hypothesis C2: does partial pooling help where the ligand is known, and vanish where it is not?",0.005729617421271542,-0.011117013972578589,0.01308139157613512,4,5
unseen_series,multi_metal_cells,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,mae,-0.14628838190822677,-0.2084531456263145,-0.09729359608633442,1.0,22,77,45,5000,-0.16136052628640696,11,0.22077922077922077,0.02807906722267985,-0.20287802350944245,-0.0896987403070111,4.806998269222858e-06,-0.2085018578665002,-0.09733498315046978,-0.026573386823392654,0.013089308255397782,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?,-0.1462883819082268,-0.18727488542578055,-0.104507472228302,0,5
unseen_series,multi_metal_cells,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,offset_mae,-0.15855207872036362,-0.2297546268411165,-0.10541118743411441,1.0,22,77,45,5000,-0.18436397540795169,11,0.22077922077922077,0.03212155707105859,-0.22328882328201988,-0.09381533415870734,1.1907910118252105e-05,-0.2223169253048733,-0.09819142166363784,0.010528033237178323,0.05869254373630415,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?,-0.15855207872036364,-0.2002150053053448,-0.11999029254664226,0,5
unseen_series,multi_metal_cells,C2_TWO_STAGE_vs_MONO_ET,MONO_ET,C2_TWO_STAGE,shape_mae,-0.027391780089677204,-0.05009811678673971,-0.007531823531581941,0.994001199760048,26,77,45,5000,-0.030956478161758453,13,0.22077922077922077,0.01037208076646117,-0.04829533534591486,-0.006488224833439544,0.011401273994784649,-0.0550015878745338,-0.010644267151785814,-0.06773071300425916,-0.0533274022199421,True,hypothesis C3: does the two-stage structure substitute for chemical coverage?,-0.027391780089677204,-0.03134152214356667,-0.020345343283054047,0,5
unseen_series,multi_metal_cells,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,mae,-0.024937130919653397,-0.0651655711429195,0.02460323820031419,0.7614477104579084,34,77,45,5000,0.003673826999357488,22,0.22077922077922077,0.02555814492286355,-0.0764461874601271,0.026571925620820308,0.33454625081703393,-0.08079140209014803,0.014260697697462944,-0.11707578313820408,-0.13383732352462058,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best",-0.0249371309196534,-0.04499509731781311,-0.004353251637022589,0,5
unseen_series,multi_metal_cells,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,offset_mae,-0.04476991726690202,-0.08209509235256218,0.0052164437956411,0.9528094381123775,33,77,45,5000,-0.008231451287323277,20,0.22077922077922077,0.023909578737483873,-0.09295650697303708,0.0034166724392330344,0.06779661604856048,-0.09622568773889094,-0.006658713314017281,-0.1377980823058676,-0.12444678234863285,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best",-0.044769917266902035,-0.06411263409769269,-0.03375824780694149,0,5
unseen_series,multi_metal_cells,C2_TRUECENTRE_vs_MONO_ET,MONO_ET,C2_TRUECENTRE,shape_mae,0.019098042144417914,0.0033373141203752016,0.037387227761350485,0.009398120375924815,48,77,45,5000,0.01597704969983638,29,0.22077922077922077,0.008286744235480776,0.0023972065145211816,0.03579887777431465,0.02596447247584107,0.003420131841219867,0.037475922698378086,0.0025066308995717666,0.000939889448367691,False,"hypothesis C3, amendment — EXPLORATORY: the variant was chosen after a one-seed preview, so this contrast is exploratory-confirmed at best",0.01909804214441791,0.01265051588063206,0.028361031833692388,5,5
unseen_series,multi_metal_cells,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,mae,-0.0002954679358153549,-0.015381854635606942,0.012241180019734389,0.5348930213957208,40,77,45,5000,-0.005825361260715548,18,0.22077922077922077,0.006458442797846644,-0.01331160413199534,0.01272066826036463,0.9637172397943151,-0.013359976905999289,0.014500843361245281,0.04413097794761476,0.05375992525019242,False,descriptive: what does stacking the pair-difference rows cost the level fit?,-0.00029546793581537083,-0.0036682224991782617,0.003480376168847305,3,5
unseen_series,multi_metal_cells,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,offset_mae,-0.007758647310870649,-0.025960552061135896,0.007282315851025834,0.8578284343131374,32,77,45,5000,-0.014156230735709263,17,0.22077922077922077,0.0075553084941767925,-0.022985371064954095,0.007468076443212797,0.3100738004879497,-0.025008609455106034,0.00837820386418254,0.02557039464076243,0.013140432936977043,False,descriptive: what does stacking the pair-difference rows cost the level fit?,-0.007758647310870659,-0.011983866278737675,-0.0015225254855116006,0,5
unseen_series,multi_metal_cells,C3_SHARED_RIDGE_vs_C1_HIER_RIDGE,C1_HIER_RIDGE,C3_SHARED_RIDGE,shape_mae,0.008639024818948099,0.0002964450316703192,0.014880196693392403,0.020595880823835233,48,77,45,5000,0.00661881250243015,27,0.22077922077922077,0.003824894049902329,0.000930457375092059,0.01634759226280414,0.028914638292266866,0.001718718082872441,0.016177282569399584,0.06421378651467978,0.08227291030288537,False,descriptive: what does stacking the pair-difference rows cost the level fit?,0.0086390248189481,0.005250125977481223,0.010751126107851885,5,5
unseen_series,multi_metal_cells,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,mae,0.6242611784254459,0.5051980181150452,0.7957487120686593,0.0001999600079984003,73,77,45,5000,0.6931148114980303,42,0.22077922077922077,0.0740151325099272,0.47509348034678023,0.7734288765041116,9.681162929065457e-11,0.4907449751170601,0.771873987647305,-0.031087197062473627,-0.05280893734955341,True,hypothesis C1: error removed by handing the model the true cell mean,0.6242611784254459,0.5865155504896613,0.6615320158714366,5,5
unseen_series,multi_metal_cells,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,offset_mae,0.673264030897798,0.5350869933392632,0.8672271806786148,0.0001999600079984003,76,77,45,5000,0.7608609540967478,45,0.22077922077922077,0.08799623404733704,0.4959192741256306,0.8506087876699653,1.2854696772475178e-09,0.5044119744685063,0.8305812311494092,-0.06622335874874474,-0.08665707896870166,True,hypothesis C1: error removed by handing the model the true cell mean,0.673264030897798,0.6257139964957235,0.70607005147125,5,5
unseen_series,multi_metal_cells,level_oracle_gain,C2_TWO_STAGE,ORACLE_LEVEL,shape_mae,0.1622419529816082,0.09316459832851824,0.2391597706824556,0.0001999600079984003,61,77,45,5000,0.17592610829011598,36,0.22077922077922077,0.03594996278477049,0.08978956368272174,0.23469434228049468,4.725711764344313e-05,0.10266580838674463,0.260602043828442,0.06572094093465736,0.04237930679827565,True,hypothesis C1: error removed by handing the model the true cell mean,0.1622419529816082,0.14546026543126672,0.1845309381488027,5,5
unseen_series,multi_metal_cells,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,mae,0.2027490066608094,0.12340252959982113,0.3117134794420193,0.0001999600079984003,59,77,45,5000,0.2648683279431795,37,0.22077922077922077,0.05044070376798938,0.10109244785468023,0.30440556546693853,0.00022495568045628224,0.09848442345422918,0.28790286156296463,-0.08381942934025638,-0.09679130321508184,True,hypothesis C1: error removed by handing the model the true metal departure,0.20274900666080936,0.17110182940541366,0.22070763307211386,5,5
unseen_series,multi_metal_cells,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,offset_mae,0.11905166530923232,0.04624259352120044,0.21555540069123488,0.0001999600079984003,50,77,45,5000,0.17329011850895612,32,0.22077922077922077,0.045620432960179785,0.02710972398920046,0.2109936066292642,0.012341421967083132,0.026124830630113605,0.19646690033074898,-0.07979537853486514,-0.10232478577570599,True,hypothesis C1: error removed by handing the model the true metal departure,0.11905166530923232,0.08752722227424838,0.13546824042571676,5,5
unseen_series,multi_metal_cells,metal_oracle_gain,C2_TWO_STAGE,ORACLE_METAL,shape_mae,0.26159701147578523,0.20374386581614903,0.34904628677525557,0.0001999600079984003,73,77,45,5000,0.3051558956846886,43,0.22077922077922077,0.03662801893219576,0.18777808980372562,0.33541593314784485,7.083186767545858e-09,0.1982839521337246,0.3427095492619729,-0.012032106029748954,-0.031686959633663206,True,hypothesis C1: error removed by handing the model the true metal departure,0.2615970114757852,0.2526233477033103,0.2697000525461537,5,5
unseen_series,multi_metal_cells,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,mae,0.4215121717646365,0.302846663349378,0.5474307137474541,0.0001999600079984003,60,77,45,5000,0.4282464835548509,35,0.22077922077922077,0.057051717148714556,0.30653199095677996,0.5364923525724931,3.0960062160929944e-09,0.3058731366415761,0.5525872817329984,0.0065172796505839885,0.007828606688781346,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)",0.4215121717646365,0.41284814231594014,0.44082438279932273,5,5
unseen_series,multi_metal_cells,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,offset_mae,0.5542123655885657,0.4533478088614918,0.6925476697225802,0.0001999600079984003,75,77,45,5000,0.5875708355877917,44,0.22077922077922077,0.057979169470230824,0.4373630274450827,0.6710617037320487,2.6366985329946782e-12,0.4485726353155851,0.6821160959226391,-0.019051527317045184,-0.02509183104454467,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)",0.5542123655885657,0.5381867742214752,0.5709564354125927,5,5
unseen_series,multi_metal_cells,level_minus_metal_gain,ORACLE_METAL,ORACLE_LEVEL,shape_mae,-0.099355058494177,-0.2127482935350705,-0.010098966644141883,0.9852029594081184,17,77,45,5000,-0.12922978739457255,9,0.22077922077922077,0.050977227455546725,-0.20209290974313024,0.003382792754776237,0.05768763865099265,-0.20048335189576277,0.0029053484087436313,0.05015358346473367,0.03923427233265951,True,"hypothesis C1, DECISIVE: the difference of the two oracle gains (the shared C2_TWO_STAGE reference cancels exactly)",-0.09935505849417701,-0.11237253925755011,-0.08367534325466593,0,5
