design,seed,fold,order,draw,k,cells_at_k,cell_share_at_k,overlap_top_k_by_cells,overlap_top_k_by_richcells
B,155921,4,UNCERT,0,12,32.0,0.06438631790744467,0.16666666666666666,0.16666666666666666
B,155921,4,UNCERT,0,16,415.0,0.8350100603621731,0.375,0.3125
B,155921,4,UNCERT,0,20,446.0,0.89738430583501,0.6,0.55
B,155921,4,UNCERT,0,24,461.0,0.9275653923541247,0.6666666666666666,0.6666666666666666
B,196613,0,AOPT,0,6,403.0,0.806,0.3333333333333333,0.3333333333333333
B,196613,0,AOPT,0,9,407.0,0.814,0.2222222222222222,0.3333333333333333
B,196613,0,AOPT,0,12,413.0,0.826,0.4166666666666667,0.3333333333333333
B,196613,0,AOPT,0,16,426.0,0.852,0.5625,0.625
B,196613,0,AOPT,0,20,450.0,0.9,0.7,0.7
B,196613,0,AOPT,0,24,483.0,0.966,0.7916666666666666,0.8333333333333334
B,196613,0,MAXMIN,0,6,23.0,0.046,0.16666666666666666,0.16666666666666666
B,196613,0,MAXMIN,0,9,27.0,0.054,0.1111111111111111,0.1111111111111111
B,196613,0,MAXMIN,0,12,31.0,0.062,0.08333333333333333,0.08333333333333333
B,196613,0,MAXMIN,0,16,47.0,0.094,0.25,0.3125
B,196613,0,MAXMIN,0,20,58.0,0.116,0.5,0.45
B,196613,0,MAXMIN,0,24,81.0,0.162,0.625,0.625
B,196613,0,RANDOM,0,6,35.0,0.07,0.3333333333333333,0.3333333333333333
B,196613,0,RANDOM,0,9,413.0,0.826,0.3333333333333333,0.4444444444444444
B,196613,0,RANDOM,0,12,420.0,0.84,0.4166666666666667,0.4166666666666667
B,196613,0,RANDOM,0,16,434.0,0.868,0.4375,0.4375
B,196613,0,RANDOM,0,20,446.0,0.892,0.6,0.6
B,196613,0,RANDOM,0,24,453.0,0.906,0.7083333333333334,0.6666666666666666
B,196613,0,UNCERT,0,6,400.0,0.8,0.3333333333333333,0.3333333333333333
B,196613,0,UNCERT,0,9,407.0,0.814,0.3333333333333333,0.2222222222222222
B,196613,0,UNCERT,0,12,437.0,0.874,0.5,0.4166666666666667
B,196613,0,UNCERT,0,16,452.0,0.904,0.5625,0.5625
B,196613,0,UNCERT,0,20,474.0,0.948,0.75,0.75
B,196613,0,UNCERT,0,24,478.0,0.956,0.7083333333333334,0.7083333333333334
B,196613,1,AOPT,0,6,17.0,0.14049586776859505,0.16666666666666666,0.16666666666666666
B,196613,1,AOPT,0,9,21.0,0.17355371900826447,0.1111111111111111,0.2222222222222222
B,196613,1,AOPT,0,12,29.0,0.2396694214876033,0.3333333333333333,0.4166666666666667
B,196613,1,AOPT,0,16,36.0,0.2975206611570248,0.5,0.5
B,196613,1,AOPT,0,20,81.0,0.6694214876033058,0.7,0.7
B,196613,1,AOPT,0,24,104.0,0.859504132231405,0.7916666666666666,0.7916666666666666
B,196613,1,MAXMIN,0,6,7.0,0.05785123966942149,0.0,0.0
B,196613,1,MAXMIN,0,9,13.0,0.10743801652892562,0.0,0.1111111111111111
B,196613,1,MAXMIN,0,12,17.0,0.14049586776859505,0.0,0.08333333333333333
B,196613,1,MAXMIN,0,16,26.0,0.21487603305785125,0.3125,0.375
B,196613,1,MAXMIN,0,20,39.0,0.32231404958677684,0.45,0.45
B,196613,1,MAXMIN,0,24,67.0,0.5537190082644629,0.625,0.5833333333333334
B,196613,1,RANDOM,0,6,26.0,0.21487603305785125,0.16666666666666666,0.16666666666666666
B,196613,1,RANDOM,0,9,30.0,0.24793388429752067,0.2222222222222222,0.2222222222222222
B,196613,1,RANDOM,0,12,41.0,0.33884297520661155,0.3333333333333333,0.4166666666666667
B,196613,1,RANDOM,0,16,59.0,0.48760330578512395,0.4375,0.5
B,196613,1,RANDOM,0,20,83.0,0.6859504132231405,0.65,0.65
B,196613,1,RANDOM,0,24,101.0,0.8347107438016529,0.7083333333333334,0.7083333333333334
B,196613,1,UNCERT,0,6,15.0,0.12396694214876033,0.16666666666666666,0.16666666666666666
B,196613,1,UNCERT,0,9,22.0,0.18181818181818182,0.2222222222222222,0.2222222222222222
B,196613,1,UNCERT,0,12,43.0,0.35537190082644626,0.3333333333333333,0.3333333333333333
B,196613,1,UNCERT,0,16,56.0,0.4628099173553719,0.4375,0.375
B,196613,1,UNCERT,0,20,64.0,0.5289256198347108,0.5,0.5
B,196613,1,UNCERT,0,24,72.0,0.5950413223140496,0.6666666666666666,0.6666666666666666
B,196613,2,AOPT,0,6,399.0,0.8012048192771084,0.3333333333333333,0.3333333333333333
B,196613,2,AOPT,0,9,404.0,0.8112449799196787,0.2222222222222222,0.4444444444444444
B,196613,2,AOPT,0,12,421.0,0.8453815261044176,0.5,0.5833333333333334
B,196613,2,AOPT,0,16,460.0,0.9236947791164659,0.75,0.75
B,196613,2,AOPT,0,20,474.0,0.9518072289156626,0.75,0.85
B,196613,2,AOPT,0,24,482.0,0.9678714859437751,0.75,0.7916666666666666
B,196613,2,MAXMIN,0,6,12.0,0.024096385542168676,0.0,0.0
B,196613,2,MAXMIN,0,9,15.0,0.030120481927710843,0.1111111111111111,0.0
B,196613,2,MAXMIN,0,12,18.0,0.03614457831325301,0.08333333333333333,0.16666666666666666
B,196613,2,MAXMIN,0,16,22.0,0.04417670682730924,0.25,0.25
B,196613,2,MAXMIN,0,20,44.0,0.08835341365461848,0.5,0.5
B,196613,2,MAXMIN,0,24,75.0,0.15060240963855423,0.6666666666666666,0.7083333333333334
B,196613,2,RANDOM,0,6,24.0,0.04819277108433735,0.16666666666666666,0.16666666666666666
B,196613,2,RANDOM,0,9,37.0,0.07429718875502007,0.3333333333333333,0.3333333333333333
B,196613,2,RANDOM,0,12,43.0,0.08634538152610442,0.3333333333333333,0.3333333333333333
B,196613,2,RANDOM,0,16,47.0,0.09437751004016064,0.25,0.3125
B,196613,2,RANDOM,0,20,68.0,0.13654618473895583,0.4,0.5
B,196613,2,RANDOM,0,24,76.0,0.15261044176706828,0.625,0.5833333333333334
B,196613,2,UNCERT,0,6,25.0,0.050200803212851405,0.16666666666666666,0.16666666666666666
B,196613,2,UNCERT,0,9,28.0,0.05622489959839357,0.1111111111111111,0.2222222222222222
B,196613,2,UNCERT,0,12,37.0,0.07429718875502007,0.3333333333333333,0.25
B,196613,2,UNCERT,0,16,431.0,0.8654618473895582,0.5,0.5
B,196613,2,UNCERT,0,20,444.0,0.891566265060241,0.65,0.6
B,196613,2,UNCERT,0,24,478.0,0.9598393574297188,0.7916666666666666,0.7916666666666666
B,196613,3,AOPT,0,6,400.0,0.8213552361396304,0.3333333333333333,0.3333333333333333
B,196613,3,AOPT,0,9,407.0,0.8357289527720739,0.4444444444444444,0.3333333333333333
B,196613,3,AOPT,0,12,414.0,0.8501026694045175,0.5,0.5
B,196613,3,AOPT,0,16,427.0,0.8767967145790554,0.625,0.625
B,196613,3,AOPT,0,20,432.0,0.8870636550308009,0.65,0.7
B,196613,3,AOPT,0,24,474.0,0.973305954825462,0.7916666666666666,0.7916666666666666
B,196613,3,MAXMIN,0,6,7.0,0.014373716632443531,0.0,0.0
B,196613,3,MAXMIN,0,9,11.0,0.022587268993839837,0.0,0.0
B,196613,3,MAXMIN,0,12,16.0,0.03285420944558522,0.0,0.0
B,196613,3,MAXMIN,0,16,22.0,0.045174537987679675,0.3125,0.3125
B,196613,3,MAXMIN,0,20,61.0,0.12525667351129363,0.5,0.55
B,196613,3,MAXMIN,0,24,69.0,0.14168377823408623,0.6666666666666666,0.625
B,196613,3,RANDOM,0,6,23.0,0.04722792607802875,0.16666666666666666,0.16666666666666666
B,196613,3,RANDOM,0,9,32.0,0.06570841889117043,0.2222222222222222,0.2222222222222222
B,196613,3,RANDOM,0,12,37.0,0.07597535934291581,0.25,0.25
B,196613,3,RANDOM,0,16,44.0,0.09034907597535935,0.375,0.375
B,196613,3,RANDOM,0,20,77.0,0.15811088295687886,0.6,0.55
B,196613,3,RANDOM,0,24,85.0,0.17453798767967146,0.7083333333333334,0.6666666666666666
B,196613,3,UNCERT,0,6,25.0,0.0513347022587269,0.16666666666666666,0.16666666666666666
B,196613,3,UNCERT,0,9,29.0,0.059548254620123205,0.2222222222222222,0.1111111111111111
B,196613,3,UNCERT,0,12,406.0,0.8336755646817249,0.25,0.25
B,196613,3,UNCERT,0,16,426.0,0.8747433264887063,0.3125,0.3125
B,196613,3,UNCERT,0,20,431.0,0.8850102669404517,0.45,0.4
B,196613,3,UNCERT,0,24,461.0,0.946611909650924,0.625,0.625
B,196613,4,AOPT,0,6,403.0,0.8430962343096234,0.3333333333333333,0.3333333333333333
B,196613,4,AOPT,0,9,407.0,0.8514644351464435,0.3333333333333333,0.3333333333333333
B,196613,4,AOPT,0,12,413.0,0.8640167364016736,0.5,0.5833333333333334
B,196613,4,AOPT,0,16,422.0,0.8828451882845189,0.5625,0.5625
B,196613,4,AOPT,0,20,447.0,0.9351464435146444,0.65,0.7
B,196613,4,AOPT,0,24,462.0,0.9665271966527197,0.75,0.75
B,196613,4,MAXMIN,0,6,7.0,0.014644351464435146,0.0,0.0
B,196613,4,MAXMIN,0,9,11.0,0.02301255230125523,0.0,0.0
B,196613,4,MAXMIN,0,12,16.0,0.03347280334728033,0.08333333333333333,0.16666666666666666
B,196613,4,MAXMIN,0,16,20.0,0.04184100418410042,0.3125,0.375
B,196613,4,MAXMIN,0,20,41.0,0.08577405857740586,0.5,0.5
B,196613,4,MAXMIN,0,24,64.0,0.13389121338912133,0.625,0.625
B,196613,4,RANDOM,0,6,29.0,0.060669456066945605,0.16666666666666666,0.16666666666666666
B,196613,4,RANDOM,0,9,48.0,0.100418410041841,0.4444444444444444,0.5555555555555556
B,196613,4,RANDOM,0,12,63.0,0.13179916317991633,0.6666666666666666,0.6666666666666666
B,196613,4,RANDOM,0,16,67.0,0.1401673640167364,0.5625,0.5625
B,196613,4,RANDOM,0,20,76.0,0.1589958158995816,0.65,0.65
B,196613,4,RANDOM,0,24,81.0,0.1694560669456067,0.75,0.7916666666666666
B,196613,4,UNCERT,0,6,400.0,0.8368200836820083,0.3333333333333333,0.3333333333333333
B,196613,4,UNCERT,0,9,403.0,0.8430962343096234,0.2222222222222222,0.3333333333333333
B,196613,4,UNCERT,0,12,407.0,0.8514644351464435,0.25,0.3333333333333333
B,196613,4,UNCERT,0,16,411.0,0.8598326359832636,0.375,0.4375
B,196613,4,UNCERT,0,20,424.0,0.8870292887029289,0.55,0.55
B,196613,4,UNCERT,0,24,445.0,0.9309623430962343,0.75,0.6666666666666666
B,262147,0,AOPT,0,6,403.0,0.8224489795918367,0.3333333333333333,0.3333333333333333
B,262147,0,AOPT,0,9,410.0,0.8367346938775511,0.3333333333333333,0.4444444444444444
B,262147,0,AOPT,0,12,445.0,0.9081632653061225,0.6666666666666666,0.75
B,262147,0,AOPT,0,16,459.0,0.936734693877551,0.6875,0.75
B,262147,0,AOPT,0,20,468.0,0.9551020408163265,0.75,0.8
B,262147,0,AOPT,0,24,474.0,0.9673469387755103,0.7916666666666666,0.7916666666666666
B,262147,0,MAXMIN,0,6,23.0,0.04693877551020408,0.16666666666666666,0.16666666666666666
B,262147,0,MAXMIN,0,9,28.0,0.05714285714285714,0.1111111111111111,0.1111111111111111
B,262147,0,MAXMIN,0,12,31.0,0.06326530612244897,0.08333333333333333,0.16666666666666666
B,262147,0,MAXMIN,0,16,38.0,0.07755102040816327,0.3125,0.3125
B,262147,0,MAXMIN,0,20,73.0,0.1489795918367347,0.45,0.5
B,262147,0,MAXMIN,0,24,78.0,0.15918367346938775,0.625,0.625
B,262147,0,RANDOM,0,6,26.0,0.053061224489795916,0.16666666666666666,0.16666666666666666
B,262147,0,RANDOM,0,9,29.0,0.05918367346938776,0.1111111111111111,0.1111111111111111
B,262147,0,RANDOM,0,12,33.0,0.0673469387755102,0.16666666666666666,0.25
B,262147,0,RANDOM,0,16,421.0,0.8591836734693877,0.375,0.4375
B,262147,0,RANDOM,0,20,434.0,0.8857142857142857,0.6,0.65
B,262147,0,RANDOM,0,24,442.0,0.9020408163265307,0.6666666666666666,0.625
B,262147,0,UNCERT,0,6,28.0,0.05714285714285714,0.16666666666666666,0.16666666666666666
B,262147,0,UNCERT,0,9,31.0,0.06326530612244897,0.1111111111111111,0.2222222222222222
B,262147,0,UNCERT,0,12,54.0,0.11020408163265306,0.4166666666666667,0.3333333333333333
B,262147,0,UNCERT,0,16,433.0,0.8836734693877552,0.4375,0.4375
B,262147,0,UNCERT,0,20,438.0,0.8938775510204081,0.6,0.6
B,262147,0,UNCERT,0,24,466.0,0.9510204081632653,0.75,0.75
B,262147,1,AOPT,0,6,402.0,0.7976190476190477,0.3333333333333333,0.3333333333333333
B,262147,1,AOPT,0,9,406.0,0.8055555555555556,0.2222222222222222,0.3333333333333333
B,262147,1,AOPT,0,12,424.0,0.8412698412698413,0.5,0.5
B,262147,1,AOPT,0,16,472.0,0.9365079365079365,0.75,0.75
B,262147,1,AOPT,0,20,481.0,0.9543650793650794,0.7,0.7
B,262147,1,AOPT,0,24,487.0,0.9662698412698413,0.7916666666666666,0.8333333333333334
B,262147,1,MAXMIN,0,6,7.0,0.013888888888888888,0.0,0.0
B,262147,1,MAXMIN,0,9,12.0,0.023809523809523808,0.0,0.0
B,262147,1,MAXMIN,0,12,17.0,0.03373015873015873,0.0,0.08333333333333333
B,262147,1,MAXMIN,0,16,40.0,0.07936507936507936,0.3125,0.375
B,262147,1,MAXMIN,0,20,47.0,0.09325396825396826,0.5,0.5
B,262147,1,MAXMIN,0,24,80.0,0.15873015873015872,0.6666666666666666,0.6666666666666666
B,262147,1,RANDOM,0,6,8.0,0.015873015873015872,0.0,0.0
B,262147,1,RANDOM,0,9,20.0,0.03968253968253968,0.1111111111111111,0.1111111111111111
B,262147,1,RANDOM,0,12,29.0,0.057539682539682536,0.16666666666666666,0.25
B,262147,1,RANDOM,0,16,46.0,0.09126984126984126,0.375,0.4375
B,262147,1,RANDOM,0,20,70.0,0.1388888888888889,0.6,0.6
B,262147,1,RANDOM,0,24,95.0,0.1884920634920635,0.7083333333333334,0.7083333333333334
B,262147,1,UNCERT,0,6,25.0,0.0496031746031746,0.16666666666666666,0.16666666666666666
B,262147,1,UNCERT,0,9,28.0,0.05555555555555555,0.1111111111111111,0.1111111111111111
B,262147,1,UNCERT,0,12,32.0,0.06349206349206349,0.16666666666666666,0.08333333333333333
B,262147,1,UNCERT,0,16,416.0,0.8253968253968254,0.375,0.3125
B,262147,1,UNCERT,0,20,446.0,0.8849206349206349,0.6,0.6
B,262147,1,UNCERT,0,24,461.0,0.9146825396825397,0.625,0.625
B,262147,2,AOPT,0,6,29.0,0.2396694214876033,0.16666666666666666,0.16666666666666666
B,262147,2,AOPT,0,9,33.0,0.2727272727272727,0.1111111111111111,0.2222222222222222
B,262147,2,AOPT,0,12,41.0,0.33884297520661155,0.3333333333333333,0.4166666666666667
B,262147,2,AOPT,0,16,72.0,0.5950413223140496,0.6875,0.6875
B,262147,2,AOPT,0,20,90.0,0.743801652892562,0.65,0.7
B,262147,2,AOPT,0,24,105.0,0.8677685950413223,0.75,0.7916666666666666
B,262147,2,MAXMIN,0,6,11.0,0.09090909090909091,0.0,0.0
B,262147,2,MAXMIN,0,9,25.0,0.2066115702479339,0.1111111111111111,0.2222222222222222
B,262147,2,MAXMIN,0,12,29.0,0.2396694214876033,0.16666666666666666,0.16666666666666666
B,262147,2,MAXMIN,0,16,38.0,0.3140495867768595,0.4375,0.5
B,262147,2,MAXMIN,0,20,45.0,0.371900826446281,0.55,0.65
B,262147,2,MAXMIN,0,24,65.0,0.5371900826446281,0.7083333333333334,0.7083333333333334
B,262147,2,RANDOM,0,6,33.0,0.2727272727272727,0.3333333333333333,0.3333333333333333
B,262147,2,RANDOM,0,9,46.0,0.38016528925619836,0.3333333333333333,0.4444444444444444
B,262147,2,RANDOM,0,12,49.0,0.4049586776859504,0.25,0.3333333333333333
B,262147,2,RANDOM,0,16,71.0,0.5867768595041323,0.4375,0.375
B,262147,2,RANDOM,0,20,82.0,0.6776859504132231,0.55,0.5
B,262147,2,RANDOM,0,24,87.0,0.71900826446281,0.625,0.6666666666666666
B,262147,2,UNCERT,0,6,28.0,0.23140495867768596,0.16666666666666666,0.16666666666666666
B,262147,2,UNCERT,0,9,31.0,0.256198347107438,0.1111111111111111,0.2222222222222222
B,262147,2,UNCERT,0,12,36.0,0.2975206611570248,0.25,0.25
B,262147,2,UNCERT,0,16,49.0,0.4049586776859504,0.4375,0.5
B,262147,2,UNCERT,0,20,59.0,0.48760330578512395,0.65,0.55
B,262147,2,UNCERT,0,24,72.0,0.5950413223140496,0.7083333333333334,0.7083333333333334
B,262147,3,AOPT,0,6,386.0,0.8301075268817204,0.16666666666666666,0.3333333333333333
B,262147,3,AOPT,0,9,391.0,0.8408602150537634,0.3333333333333333,0.2222222222222222
B,262147,3,AOPT,0,12,396.0,0.8516129032258064,0.4166666666666667,0.4166666666666667
B,262147,3,AOPT,0,16,405.0,0.8709677419354839,0.625,0.625
B,262147,3,AOPT,0,20,414.0,0.8903225806451613,0.65,0.7
B,262147,3,AOPT,0,24,443.0,0.9526881720430107,0.7083333333333334,0.7083333333333334
B,262147,3,MAXMIN,0,6,381.0,0.8193548387096774,0.16666666666666666,0.16666666666666666
B,262147,3,MAXMIN,0,9,385.0,0.8279569892473119,0.1111111111111111,0.1111111111111111
B,262147,3,MAXMIN,0,12,389.0,0.8365591397849462,0.16666666666666666,0.16666666666666666
B,262147,3,MAXMIN,0,16,398.0,0.8559139784946237,0.4375,0.4375
B,262147,3,MAXMIN,0,20,402.0,0.864516129032258,0.45,0.5
B,262147,3,MAXMIN,0,24,418.0,0.8989247311827957,0.6666666666666666,0.625
B,262147,3,RANDOM,0,6,10.0,0.021505376344086023,0.0,0.0
B,262147,3,RANDOM,0,9,13.0,0.02795698924731183,0.1111111111111111,0.0
B,262147,3,RANDOM,0,12,34.0,0.07311827956989247,0.3333333333333333,0.3333333333333333
B,262147,3,RANDOM,0,16,41.0,0.08817204301075268,0.375,0.375
B,262147,3,RANDOM,0,20,46.0,0.0989247311827957,0.5,0.45
B,262147,3,RANDOM,0,24,60.0,0.12903225806451613,0.625,0.5833333333333334
B,262147,3,UNCERT,0,6,386.0,0.8301075268817204,0.3333333333333333,0.5
B,262147,3,UNCERT,0,9,391.0,0.8408602150537634,0.3333333333333333,0.4444444444444444
B,262147,3,UNCERT,0,12,411.0,0.8838709677419355,0.4166666666666667,0.4166666666666667
B,262147,3,UNCERT,0,16,425.0,0.9139784946236559,0.5,0.5
B,262147,3,UNCERT,0,20,438.0,0.9419354838709677,0.6,0.55
B,262147,3,UNCERT,0,24,449.0,0.9655913978494624,0.7083333333333334,0.7083333333333334
B,262147,4,AOPT,0,6,400.0,0.7936507936507936,0.3333333333333333,0.3333333333333333
B,262147,4,AOPT,0,9,403.0,0.7996031746031746,0.2222222222222222,0.3333333333333333
B,262147,4,AOPT,0,12,415.0,0.8234126984126984,0.4166666666666667,0.5
B,262147,4,AOPT,0,16,456.0,0.9047619047619048,0.625,0.6875
B,262147,4,AOPT,0,20,479.0,0.9503968253968254,0.75,0.75
B,262147,4,AOPT,0,24,488.0,0.9682539682539683,0.7916666666666666,0.7916666666666666
B,262147,4,MAXMIN,0,6,17.0,0.03373015873015873,0.16666666666666666,0.16666666666666666
B,262147,4,MAXMIN,0,9,20.0,0.03968253968253968,0.1111111111111111,0.1111111111111111
B,262147,4,MAXMIN,0,12,28.0,0.05555555555555555,0.16666666666666666,0.16666666666666666
B,262147,4,MAXMIN,0,16,35.0,0.06944444444444445,0.3125,0.375
B,262147,4,MAXMIN,0,20,57.0,0.1130952380952381,0.45,0.45
B,262147,4,MAXMIN,0,24,64.0,0.12698412698412698,0.5833333333333334,0.5833333333333334
B,262147,4,RANDOM,0,6,24.0,0.047619047619047616,0.16666666666666666,0.16666666666666666
B,262147,4,RANDOM,0,9,30.0,0.05952380952380952,0.1111111111111111,0.2222222222222222
B,262147,4,RANDOM,0,12,51.0,0.10119047619047619,0.4166666666666667,0.5
B,262147,4,RANDOM,0,16,431.0,0.8551587301587301,0.625,0.5625
B,262147,4,RANDOM,0,20,435.0,0.8630952380952381,0.6,0.55
B,262147,4,RANDOM,0,24,445.0,0.8829365079365079,0.7083333333333334,0.7083333333333334
B,262147,4,UNCERT,0,6,400.0,0.7936507936507936,0.3333333333333333,0.3333333333333333
B,262147,4,UNCERT,0,9,407.0,0.8075396825396826,0.2222222222222222,0.3333333333333333
B,262147,4,UNCERT,0,12,428.0,0.8492063492063492,0.4166666666666667,0.4166666666666667
B,262147,4,UNCERT,0,16,442.0,0.876984126984127,0.5625,0.5
B,262147,4,UNCERT,0,20,476.0,0.9444444444444444,0.75,0.7
B,262147,4,UNCERT,0,24,485.0,0.9623015873015873,0.75,0.75
BR,104729,0,AOPT,0,6,34.0,0.4473684210526316,0.6666666666666666,0.5
BR,104729,0,AOPT,0,9,46.0,0.6052631578947368,0.6666666666666666,0.7777777777777778
BR,104729,0,AOPT,0,12,58.0,0.7631578947368421,0.75,0.8333333333333334
BR,104729,0,AOPT,0,16,63.0,0.8289473684210527,0.6875,0.6875
BR,104729,0,AOPT,0,20,67.0,0.881578947368421,0.75,0.85
BR,104729,0,AOPT,0,24,71.0,0.9342105263157895,0.8333333333333334,1.0
BR,104729,0,MAXMIN,0,6,20.0,0.2631578947368421,0.16666666666666666,0.16666666666666666
BR,104729,0,MAXMIN,0,9,23.0,0.3026315789473684,0.1111111111111111,0.1111111111111111
BR,104729,0,MAXMIN,0,12,30.0,0.39473684210526316,0.3333333333333333,0.3333333333333333
BR,104729,0,MAXMIN,0,16,34.0,0.4473684210526316,0.4375,0.375
BR,104729,0,MAXMIN,0,20,49.0,0.6447368421052632,0.7,0.65
BR,104729,0,MAXMIN,0,24,62.0,0.8157894736842105,0.8333333333333334,0.7916666666666666
BR,104729,0,RANDOM,0,6,14.0,0.18421052631578946,0.16666666666666666,0.16666666666666666
BR,104729,0,RANDOM,0,9,17.0,0.2236842105263158,0.1111111111111111,0.2222222222222222
BR,104729,0,RANDOM,0,12,21.0,0.27631578947368424,0.3333333333333333,0.4166666666666667
BR,104729,0,RANDOM,0,16,35.0,0.4605263157894737,0.625,0.5625
BR,104729,0,RANDOM,0,20,40.0,0.5263157894736842,0.7,0.75
BR,104729,0,RANDOM,0,24,57.0,0.75,0.875,0.9166666666666666
BR,104729,0,UNCERT,0,6,25.0,0.32894736842105265,0.5,0.3333333333333333
BR,104729,0,UNCERT,0,9,29.0,0.3815789473684211,0.4444444444444444,0.5555555555555556
BR,104729,0,UNCERT,0,12,33.0,0.4342105263157895,0.6666666666666666,0.6666666666666666
BR,104729,0,UNCERT,0,16,45.0,0.5921052631578947,0.6875,0.6875
BR,104729,0,UNCERT,0,20,58.0,0.7631578947368421,0.75,0.8
BR,104729,0,UNCERT,0,24,71.0,0.9342105263157895,0.8333333333333334,0.9166666666666666
BR,104729,1,AOPT,0,6,396.0,0.8065173116089613,0.3333333333333333,0.3333333333333333
BR,104729,1,AOPT,0,9,402.0,0.8187372708757638,0.2222222222222222,0.4444444444444444
BR,104729,1,AOPT,0,12,409.0,0.8329938900203666,0.4166666666666667,0.5833333333333334
BR,104729,1,AOPT,0,16,454.0,0.924643584521385,0.75,0.75
BR,104729,1,AOPT,0,20,467.0,0.9511201629327902,0.7,0.75
BR,104729,1,AOPT,0,24,476.0,0.9694501018329938,0.75,0.7916666666666666
BR,104729,1,MAXMIN,0,6,13.0,0.026476578411405296,0.0,0.0
BR,104729,1,MAXMIN,0,9,16.0,0.032586558044806514,0.1111111111111111,0.1111111111111111
BR,104729,1,MAXMIN,0,12,19.0,0.038696537678207736,0.08333333333333333,0.16666666666666666
BR,104729,1,MAXMIN,0,16,30.0,0.06109979633401222,0.3125,0.3125
BR,104729,1,MAXMIN,0,20,68.0,0.1384928716904277,0.5,0.5
BR,104729,1,MAXMIN,0,24,85.0,0.17311608961303462,0.6666666666666666,0.6666666666666666
BR,104729,1,RANDOM,0,6,26.0,0.05295315682281059,0.16666666666666666,0.16666666666666666
BR,104729,1,RANDOM,0,9,44.0,0.08961303462321792,0.3333333333333333,0.3333333333333333
BR,104729,1,RANDOM,0,12,50.0,0.10183299389002037,0.4166666666666667,0.4166666666666667
BR,104729,1,RANDOM,0,16,54.0,0.109979633401222,0.5,0.4375
