design,seed,fold,order,draw,rho_pos_vs_cells,rho_pos_vs_richcells,rho_pos_vs_metals,n_chemotypes,n_train_cells
A,155921,4,MAXMIN,15,0.48283126935697085,0.33482025291861095,0.3898628235403863,37,465
A,155921,4,MAXMIN,16,0.5224203284200022,0.45641220584715136,0.4376671464022837,37,465
A,155921,4,MAXMIN,17,0.08318877443636985,0.03892964813096723,0.1339479522797025,37,465
A,155921,4,MAXMIN,18,0.3081736558435971,0.3445526649513527,0.33319253603743526,37,465
A,155921,4,MAXMIN,19,0.413615104001671,0.26694615861234666,0.3028805217916707,37,465
A,155921,4,RANDOM,0,-0.14774740343131318,-0.1844102487762376,-0.267895904559405,37,465
A,155921,4,RANDOM,1,0.3627703320677777,0.3995344731882708,0.3603894816255323,37,465
A,155921,4,RANDOM,2,-0.0260045780119912,0.1971761398841197,0.040376082216690284,37,465
A,155921,4,RANDOM,3,-0.29122539853229945,-0.377162565009111,-0.3188152960789698,37,465
A,155921,4,RANDOM,4,0.12847037793983712,0.04588137101149708,0.08195026776325269,37,465
A,155921,4,RANDOM,5,0.011902592920911392,-0.11274430562604791,-0.12484236697267441,37,465
A,155921,4,RANDOM,6,-0.13959671480068905,0.04992600977835082,-0.004912223652475673,37,465
A,155921,4,RANDOM,7,-0.17051758119305668,-0.0036654538824611995,-0.061462700822439514,37,465
A,155921,4,RANDOM,8,0.3672984924181244,0.2689684779957735,0.3238473300644327,37,465
A,155921,4,RANDOM,9,-0.055890436324279584,-0.0664837497301583,-0.19289463610941054,37,465
A,155921,4,RANDOM,10,-0.250342579369169,-0.36275353940219457,-0.3028805217916707,37,465
A,155921,4,RANDOM,11,0.02315830579177326,-0.04840927024078067,-0.05427408084320681,37,465
A,155921,4,RANDOM,12,0.1201903132992031,0.1323355246529957,0.01737249828314567,37,465
A,155921,4,RANDOM,13,-0.2749240212710512,-0.15635056733118977,-0.20068230775357931,37,465
A,155921,4,RANDOM,14,-0.24581441901882226,-0.050052404739815,-0.1195707123212371,37,465
A,155921,4,RANDOM,15,-0.16379002867254158,-0.1672205340171092,-0.228837736005574,37,465
A,155921,4,RANDOM,16,0.007503808580574574,0.01579937018302241,0.03462518623330413,37,465
A,155921,4,RANDOM,17,-0.09871389563755861,-0.22005362790913613,-0.14425164091660267,37,465
A,155921,4,RANDOM,18,-0.10893460042834124,-0.31396508427702136,-0.2822731445178704,37,465
A,155921,4,RANDOM,19,0.09522074336729114,0.11994881842950615,0.07128714812739087,37,465
A,155921,4,UNCERT,0,-0.15266369181168962,-0.11324988547190463,-0.19960401475669443,37,465
A,196613,0,AOPT,0,-0.3887461825540586,-0.5953530422627523,-0.44212157684213854,35,454
A,196613,0,MAXMIN,0,0.2088533885775254,0.14373142815443374,0.11734366986771545,35,454
A,196613,0,MAXMIN,1,0.46796643339380967,0.413135340864083,0.3127752451949335,35,454
A,196613,0,MAXMIN,2,0.35718066674556986,0.2680716955588872,0.22127260009953084,35,454
A,196613,0,MAXMIN,3,0.3941092556283164,0.2929397490397779,0.24485430030158678,35,454
A,196613,0,MAXMIN,4,0.264169656572013,0.18044141186432,0.14953904499387569,35,454
A,196613,0,MAXMIN,5,0.4164809318809347,0.41283929260835805,0.3355096986831431,35,454
A,196613,0,MAXMIN,6,0.3317443773076613,0.34119561472293486,0.23680545652004673,35,454
A,196613,0,MAXMIN,7,0.3827701868427428,0.2171513955742063,0.17184987512516214,35,454
A,196613,0,MAXMIN,8,0.27397641876494155,0.18488213570019335,0.1454440192102851,35,454
A,196613,0,MAXMIN,9,0.3133566981959204,0.18295782203798155,0.14530281142464405,35,454
A,196613,0,MAXMIN,10,0.35626128278998276,0.4618352789308272,0.32181254347596094,35,454
A,196613,0,MAXMIN,11,0.3827701868427428,0.2171513955742063,0.17184987512516214,35,454
A,196613,0,MAXMIN,12,0.3930366410134648,0.3577743170435287,0.293006155205186,35,454
A,196613,0,MAXMIN,13,0.3640760464124727,0.3314260222840136,0.2581278321518458,35,454
A,196613,0,MAXMIN,14,0.35871297333821495,0.2548975481791297,0.21167047067593922,35,454
A,196613,0,MAXMIN,15,0.3718908100349626,0.2905713629939788,0.2435834302308173,35,454
A,196613,0,MAXMIN,16,0.35718066674556986,0.2680716955588872,0.22127260009953084,35,454
A,196613,0,MAXMIN,17,0.38935910519111666,0.35436976210269244,0.2675887537897964,35,454
A,196613,0,MAXMIN,18,0.3193326939072362,0.21493103365626956,0.21011718503388763,35,454
A,196613,0,MAXMIN,19,0.39809325276919366,0.36236306500726445,0.30119620677236714,35,454
A,196613,0,RANDOM,0,-0.3395591409301513,-0.23313800138335028,-0.30133741455800817,35,454
A,196613,0,RANDOM,1,-0.09393039412914383,-0.09369927293692745,0.038408517694366553,35,454
A,196613,0,RANDOM,2,0.17177156903551427,0.2520850897497432,0.1797575111210611,35,454
A,196613,0,RANDOM,3,0.3570274360863053,0.18058943599218247,0.18484099140413904,35,454
A,196613,0,RANDOM,4,-0.08381717061768627,-0.045295383125908056,-0.2214138078851719,35,454
A,196613,0,RANDOM,5,-0.0862688611659184,-0.19021100430324134,-0.18554703033234432,35,454
A,196613,0,RANDOM,6,0.08351070929915724,-0.1144226508376697,-0.06537920475180778,35,454
A,196613,0,RANDOM,7,0.24731428405291708,0.3090743789767844,0.30105499898672605,35,454
A,196613,0,RANDOM,8,-0.09163193424017622,-0.034341597664087155,-0.08472467138463212,35,454
A,196613,0,RANDOM,9,-0.21881338142971846,-0.24927263132035676,-0.26307010464928265,35,454
A,196613,0,RANDOM,10,0.004137227800141735,-0.11649498862774393,-0.08359500909950367,35,454
A,196613,0,RANDOM,11,0.3289862254409002,0.31307103042907036,0.2311571450944046,35,454
A,196613,0,RANDOM,12,-0.06144549436506799,-0.20841797203032206,-0.07159234732001413,35,454
A,196613,0,RANDOM,13,-0.03892058745318521,-0.006365037498085118,-0.08387742467078578,35,454
A,196613,0,RANDOM,14,0.33879298763382876,0.2624467787001143,0.1591411744174673,35,454
A,196613,0,RANDOM,15,0.07339748578769968,0.042778972952246495,0.006495558139488462,35,454
A,196613,0,RANDOM,16,0.11354391851500097,0.0646865438758883,-0.009884544994873744,35,454
A,196613,0,RANDOM,17,0.13928666927143843,0.08141327032434453,0.10421134580309749,35,454
A,196613,0,RANDOM,18,-0.14357712773084466,-0.15068856216396861,-0.0799236066728363,35,454
A,196613,0,RANDOM,19,-0.025283058778643938,-0.12404421914872861,-0.07159234732001413,35,454
A,196613,0,UNCERT,0,-0.1638035747537598,-0.10790958921172214,-0.19359587411388432,35,454
A,196613,1,AOPT,0,-0.23405027514774904,-0.5402742626399379,-0.4351537668299383,39,485
A,196613,1,MAXMIN,0,0.2698343592601617,0.22735327968491098,0.2817689801700801,39,485
A,196613,1,MAXMIN,1,0.5368730869490411,0.3043965837641831,0.34652461488553127,39,485
A,196613,1,MAXMIN,2,0.14604379328378414,-0.010358763573683651,0.11598635838273844,39,485
A,196613,1,MAXMIN,3,0.31445263913782623,0.3446446963994332,0.30144157805831845,39,485
A,196613,1,MAXMIN,4,0.5468255353428059,0.4099264876710853,0.4125097869689973,39,485
A,196613,1,MAXMIN,5,0.2719590392543362,0.2791470975533292,0.34406554014950147,39,485
A,196613,1,MAXMIN,6,0.4196802114808897,0.234043314492915,0.3189624855525307,39,485
A,196613,1,MAXMIN,7,0.43276376723449056,0.2358776788757548,0.28105175003873806,39,485
A,196613,1,MAXMIN,8,0.2698343592601617,0.22735327968491098,0.286379745300136,39,485
A,196613,1,MAXMIN,9,0.5780247836783157,0.3312646267834251,0.3839230431626509,39,485
A,196613,1,MAXMIN,10,0.2698343592601617,0.22735327968491098,0.286379745300136,39,485
A,196613,1,MAXMIN,11,0.2698343592601617,0.22735327968491098,0.286379745300136,39,485
A,196613,1,MAXMIN,12,0.41151696729274556,0.19217664504927692,0.28330590188009874,39,485
A,196613,1,MAXMIN,13,0.37573288318033293,0.38769830750255585,0.4464245260367415,39,485
A,196613,1,MAXMIN,14,0.399328013641955,0.22087905245135867,0.25164531465371515,39,485
A,196613,1,MAXMIN,15,0.39015834208814926,0.18289691934785196,0.28566251516879393,39,485
A,196613,1,MAXMIN,16,0.49426766180269976,0.3757209871204841,0.3882264239507031,39,485
A,196613,1,MAXMIN,17,0.37573288318033293,0.38769830750255585,0.4464245260367415,39,485
A,196613,1,MAXMIN,18,0.5181982680528758,0.2745072347026168,0.3382252376514307,39,485
A,196613,1,MAXMIN,19,0.5181982680528758,0.2745072347026168,0.3382252376514307,39,485
A,196613,1,RANDOM,0,0.060161991413993775,0.03636357629511865,0.07858793010561871,39,485
A,196613,1,RANDOM,1,0.17277003110524233,0.2878873043186248,0.3459098462015238,39,485
A,196613,1,RANDOM,2,-0.10634582497157635,0.017048798381687675,-0.07264516616021338,39,485
A,196613,1,RANDOM,3,-0.3252996896344013,-0.1634742376471951,-0.14815925284579484,39,485
A,196613,1,RANDOM,4,-0.26278936770053046,-0.35478765239866505,-0.4026734880248781,39,485
A,196613,1,RANDOM,5,-0.06877253665354306,-0.08621512599347121,-0.15031094323982092,39,485
A,196613,1,RANDOM,6,-0.3240696117430371,-0.0350687308484082,-0.009221530260111714,39,485
A,196613,1,RANDOM,7,-0.011741652599385404,0.12948454467104564,-0.07612885536958891,39,485
A,196613,1,RANDOM,8,-0.1057866986573199,0.1156728599061341,0.02766459078033514,39,485
A,196613,1,RANDOM,9,0.10858233022860214,0.22390035849368306,0.18934875467429382,39,485
A,196613,1,RANDOM,10,-0.05501802932283445,-0.15236014756293037,-0.009221530260111714,39,485
A,196613,1,RANDOM,11,0.16740241848838044,-0.045535398209317714,0.011885527890810653,39,485
A,196613,1,RANDOM,12,-0.14794482275225607,0.016077664296654835,0.019570136440903746,39,485
A,196613,1,RANDOM,13,0.008722370502400583,-0.012085224169297594,-0.07407962642289742,39,485
A,196613,1,RANDOM,14,-0.16203480587151856,-0.10606942284303157,-0.22131672624268112,39,485
A,196613,1,RANDOM,15,-0.0055912631425644775,-0.16293471871106577,0.04190673195984101,39,485
A,196613,1,RANDOM,16,-0.07324554716759465,-0.10736426828974201,-0.10574021364928098,39,485
A,196613,1,RANDOM,17,-0.013419031542154744,0.10186117514122256,0.08012485181563732,39,485
A,196613,1,RANDOM,18,-0.049985892494526424,0.15667629905196523,0.09692852917850756,39,485
A,196613,1,RANDOM,19,-0.032764802015427835,-0.07736701544094977,-0.08483807839302776,39,485
A,196613,1,UNCERT,0,-0.21224434889174756,-0.07671959271759454,-0.19037336914763958,39,485
A,196613,2,AOPT,0,-0.4512192251279914,-0.6041352363980546,-0.4421270667113336,39,374
A,196613,2,MAXMIN,0,0.25517605567751683,0.3422425034224946,0.3043969189638391,39,374
A,196613,2,MAXMIN,1,0.25517605567751683,0.3422425034224946,0.3043969189638391,39,374
A,196613,2,MAXMIN,2,0.18677607534026633,0.17117525021289176,0.2274030056350615,39,374
A,196613,2,MAXMIN,3,0.19626381454833655,0.1148008144960908,0.1678937658510661,39,374
A,196613,2,MAXMIN,4,0.14794253811653701,0.07473392627591235,0.11595099298118694,39,374
A,196613,2,MAXMIN,5,0.2590373448901036,0.17603511536089184,0.1866054340305698,39,374
A,196613,2,MAXMIN,6,0.10193803521228949,0.04071487023991179,0.09212684715701008,39,374
A,196613,2,MAXMIN,7,0.15445156850346892,0.02505530476302264,0.07126793836674365,39,374
A,196613,2,MAXMIN,8,0.26720121351100123,0.18888675875226985,0.18936617195869332,39,374
A,196613,2,MAXMIN,9,0.2608025056730004,0.18802278272595868,0.21738254945150215,39,374
A,196613,2,MAXMIN,10,0.04479095486600599,-0.040174885223467335,0.026175885540726505,39,374
A,196613,2,MAXMIN,11,0.12400254499849933,0.04935463050302304,0.08824136414705848,39,374
A,196613,2,MAXMIN,12,0.12400254499849933,0.04935463050302304,0.08824136414705848,39,374
A,196613,2,MAXMIN,13,0.030007733309245388,-0.05529446568391203,0.023415147612603004,39,374
A,196613,2,MAXMIN,14,0.15356898811202052,0.024407322743289297,0.07617591690562987,39,374
A,196613,2,MAXMIN,15,0.16085027634146976,0.08866553970017926,0.0997955636240198,39,374
A,196613,2,MAXMIN,16,0.26720121351100123,0.18888675875226985,0.18936617195869332,39,374
A,196613,2,MAXMIN,17,0.15445156850346892,0.02505530476302264,0.07126793836674365,39,374
A,196613,2,MAXMIN,18,0.2631192792005524,0.1716072382260473,0.19059316659341488,39,374
A,196613,2,MAXMIN,19,0.37873731048029197,0.2343534971368928,0.24897766129558221,39,374
A,196613,2,RANDOM,0,-0.018203220573623124,0.03866292717742287,-0.03619634172428587,39,374
A,196613,2,RANDOM,1,-0.03806127938121198,-0.1500078375682692,-0.22689175787059418,39,374
A,196613,2,RANDOM,2,-0.029897410760314342,0.0834816835423125,0.08466262979578729,39,374
A,196613,2,RANDOM,3,0.4143714937850209,0.29839572008720494,0.29130897619347584,39,374
A,196613,2,RANDOM,4,0.33218119483138925,0.19471859692986992,0.2850717534669746,39,374
A,196613,2,RANDOM,5,0.07788771954532075,0.1470919184794691,0.10378329618686485,39,374
A,196613,2,RANDOM,6,-0.015555479399277941,-0.11523280250924636,-0.07678941422299064,39,374
A,196613,2,RANDOM,7,0.029345798015659095,0.1945026029232921,0.12781194111682861,39,374
A,196613,2,RANDOM,8,-0.2393999311803768,-0.23176156905795944,-0.28159526866859685,39,374
A,196613,2,RANDOM,9,0.1775089812300582,0.13802017020320229,0.1953988955794076,39,374
A,196613,2,RANDOM,10,0.03397934507076316,-0.015119580460444699,0.0074642173612227926,39,374
A,196613,2,RANDOM,11,-0.10899867834387665,-0.04352279232542294,-0.060940733524503896,39,374
A,196613,2,RANDOM,12,-0.1503696341930201,0.006371823194044551,-0.11329250460595688,39,374
A,196613,2,RANDOM,13,-0.20067671650557853,-0.23888937127502624,-0.2037833589166716,39,374
A,196613,2,RANDOM,14,0.07226126954983725,-0.07106202816409006,-0.06431496876998817,39,374
A,196613,2,RANDOM,15,0.27657863017014045,0.23294953609413724,0.3885483009951591,39,374
A,196613,2,RANDOM,16,0.05163095289973104,-0.06739013005226778,-0.04887528628307527,39,374
A,196613,2,RANDOM,17,0.22969154687444449,0.07181800718711231,0.052045022422772626,39,374
A,196613,2,RANDOM,18,-0.14595673223577812,-0.11404483547306857,-0.20439685623403236,39,374
A,196613,2,RANDOM,19,-0.3155224899428008,-0.37464160440916183,-0.3855830639612486,39,374
A,196613,2,UNCERT,0,0.052844500937972584,0.07570589930551237,0.10490804126869295,39,374
A,196613,3,AOPT,0,-0.5405018217786942,-0.6313358924678739,-0.5590441460077457,36,444
A,196613,3,MAXMIN,0,0.26758656671058184,0.2615866498356168,0.3289724607729618,36,444
A,196613,3,MAXMIN,1,0.29365393408120366,0.2831918200781821,0.28115517695925885,36,444
A,196613,3,MAXMIN,2,0.3047433666090373,0.29166979827463185,0.28128582527568974,36,444
A,196613,3,MAXMIN,3,0.2564971341827483,0.26363777359282237,0.28873277931225,36,444
A,196613,3,MAXMIN,4,0.2867410410768399,0.2743036171302913,0.30414928065109414,36,444
A,196613,3,MAXMIN,5,0.3587503432056294,0.2929004725289551,0.30127501768961473,36,444
A,196613,3,MAXMIN,6,0.3459326874267049,0.339255869441801,0.32962570235511623,36,444
A,196613,3,MAXMIN,7,0.24684788769749047,0.24449395185890374,0.3136866077505485,36,444
A,196613,3,MAXMIN,8,0.26758656671058184,0.2615866498356168,0.3289724607729618,36,444
A,196613,3,MAXMIN,9,0.27449945971494566,0.3166935081125397,0.34830841160473236,36,444
A,196613,3,MAXMIN,10,0.41722189653420655,0.34622969021629996,0.4073614506314912,36,444
A,196613,3,MAXMIN,11,0.42370273372579753,0.342947892204771,0.3615038915642515,36,444
A,196613,3,MAXMIN,12,0.18434381344970116,0.14207450558243903,0.18277699468680442,36,444
A,196613,3,MAXMIN,13,0.13292917172974547,0.0933945017447602,0.16069742920998528,36,444
A,196613,3,MAXMIN,14,0.12558422291260893,0.17502922728154183,0.20067581403783533,36,444
A,196613,3,MAXMIN,15,0.2755075899447487,0.22316226478396584,0.23908641906851474,36,444
A,196613,3,MAXMIN,16,0.33930783163085626,0.27498732504935985,0.30676224697971183,36,444
A,196613,3,MAXMIN,17,0.316120836345386,0.30862575466753117,0.3106816964726382,36,444
A,196613,3,MAXMIN,18,0.13292917172974547,0.0933945017447602,0.16069742920998528,36,444
A,196613,3,MAXMIN,19,0.33930783163085626,0.27498732504935985,0.3085913234097441,36,444
A,196613,3,RANDOM,0,0.044933804528364665,0.13140866204497006,0.09498132604525147,36,444
A,196613,3,RANDOM,1,-0.30560747823458273,-0.26268058250612647,-0.3130333661683941,36,444
A,196613,3,RANDOM,2,-0.14416262286183662,-0.13428023530505787,-0.1806866216239103,36,444
A,196613,3,RANDOM,3,0.04478978592410709,0.11499967198732552,0.14841648746548236,36,444
A,196613,3,RANDOM,4,0.03600465106439476,0.00957191086695932,0.0274361464504853,36,444
A,196613,3,RANDOM,5,-0.2302857482078689,-0.12087956009131483,-0.07211787066984705,36,444
A,196613,3,RANDOM,6,0.07704995327780478,-0.025707417756976454,-0.040762274726435295,36,444
A,196613,3,RANDOM,7,-0.015698027864076116,0.05975607212658889,0.13286933781020735,36,444
A,196613,3,RANDOM,8,-0.0885714416184111,-0.13551090955938122,-0.08100195618714708,36,444
A,196613,3,RANDOM,9,0.2599535806849302,0.20812069056445837,0.15599408981847354,36,444
A,196613,3,RANDOM,10,0.21285949709270183,0.2913963151070044,0.2888634276286809,36,444
A,196613,3,RANDOM,11,0.23820677144203573,0.13974989865760606,0.1468487076683118,36,444
A,196613,3,RANDOM,12,-0.006480837191591057,0.11048719972147328,0.07499213363132647,36,444
A,196613,3,RANDOM,13,-0.05947968355838014,-0.028032024681809434,-0.05134478835733677,36,444
A,196613,3,RANDOM,14,0.03830894873251602,0.06563596023057819,0.04494302085222353,36,444
A,196613,3,RANDOM,15,0.03154007433240981,-0.0008204495028822274,0.02652160823546912,36,444
A,196613,3,RANDOM,16,0.20522651106705014,0.13428023530505787,0.08400686746505735,36,444
A,196613,3,RANDOM,17,-0.09793265089515375,-0.03418539595342614,-0.018421412616754413,36,444
A,196613,3,RANDOM,18,0.22366089241202022,0.2819611458238588,0.18852552060976327,36,444
A,196613,3,RANDOM,19,0.048966325447576876,-0.01381089996518416,0.010190568681608824,36,444
A,196613,3,UNCERT,0,-0.25851339464235434,-0.1411173144957431,-0.21204221756732206,36,444
A,196613,4,AOPT,0,-0.4286557852535657,-0.6229815841895484,-0.4777844626699983,39,327
A,196613,4,MAXMIN,0,0.16703846436037523,0.09798869857664082,0.1588518117044303,39,327
A,196613,4,MAXMIN,1,0.2574767718744727,0.20687690342898213,0.18640251276728767,39,327
A,196613,4,MAXMIN,2,0.16703846436037523,0.09798869857664082,0.1588518117044303,39,327
A,196613,4,MAXMIN,3,0.14165036116665872,0.06860277479411495,0.096888339053766,39,327
A,196613,4,MAXMIN,4,0.45480662116125653,0.31020849723880944,0.3583639517432634,39,327
A,196613,4,MAXMIN,5,0.15843048087409367,0.08302859192371856,0.13795834324040465,39,327
A,196613,4,MAXMIN,6,0.1539630464065298,0.11070478923162473,0.1176793885547327,39,327
A,196613,4,MAXMIN,7,0.44173120320741105,0.2950346747765597,0.3478147985481917,39,327
A,196613,4,MAXMIN,8,0.3476971557560061,0.29214951135063905,0.3072568891768478,39,327
A,196613,4,MAXMIN,9,0.2574767718744727,0.20687690342898213,0.18640251276728767,39,327
A,196613,4,MAXMIN,10,0.2574767718744727,0.20687690342898213,0.18640251276728767,39,327
A,196613,4,MAXMIN,11,0.17019835703255454,0.09350066658076413,0.15004378088136067,39,327
A,196613,4,MAXMIN,12,0.08967557480012316,0.023295023216693234,0.07722389814644774,39,327
A,196613,4,MAXMIN,13,0.3993450566736955,0.29898841724911773,0.31483589244321003,39,327
A,196613,4,MAXMIN,14,0.22980047053883323,0.12705404864517547,0.1663283960077336,39,327
A,196613,4,MAXMIN,15,0.3255779070507509,0.3259166092243778,0.32989148001287555,39,327
A,196613,4,MAXMIN,16,0.41274736007638707,0.36470602861731194,0.3518091381074907,39,327
A,196613,4,MAXMIN,17,0.2574767718744727,0.20687690342898213,0.18640251276728767,39,327
A,196613,4,MAXMIN,18,0.42353457988830956,0.2801814260283012,0.2969125739078939,39,327
A,196613,4,MAXMIN,19,0.3876861423315166,0.24203315406334946,0.28892389478929587,39,327
A,196613,4,RANDOM,0,0.2672833353398568,0.19886256057920235,0.09422544601423333,39,327
A,196613,4,RANDOM,1,0.3262316779484432,0.32025314027720014,0.3366511315747662,39,327
A,196613,4,RANDOM,2,-0.10710946540525039,0.09830927229063201,0.08418838763445631,39,327
A,196613,4,RANDOM,3,0.11517263981012173,0.04605575691006782,0.024170875281912026,39,327
A,196613,4,RANDOM,4,0.11560848707524991,0.06422160070290199,0.10733507328577883,39,327
A,196613,4,RANDOM,5,0.04576396283845897,0.03932370891625281,0.08869482200905006,39,327
A,196613,4,RANDOM,6,0.03661117027076717,0.16904920517802155,0.1519897411794807,39,327
A,196613,4,RANDOM,7,-0.19994493287755286,-0.04445288834011186,-0.1681719373427947,39,327
A,196613,4,RANDOM,8,0.13108106498730032,0.04338430929347456,0.09862946142576813,39,327
A,196613,4,RANDOM,9,-0.13761877396422303,-0.03301909254109271,-0.08173033252104152,39,327
A,196613,4,RANDOM,10,-0.15919321358806798,-0.21745583599069143,-0.20053632966942264,39,327
A,196613,4,RANDOM,11,0.09272650565602042,0.06304616375160096,-0.04701030404405771,39,327
A,196613,4,RANDOM,12,-0.0039226253861536255,0.010578932561709314,-0.011778180751779166,39,327
A,196613,4,RANDOM,13,-0.04129652837089511,0.09467610353206518,-0.0494683591574725,39,327
A,196613,4,RANDOM,14,-0.11310236530076287,-0.08762348182425897,-0.06011993131560321,39,327
A,196613,4,RANDOM,15,-0.17902426415140021,-0.020303001886108785,-0.032978906104981665,39,327
A,196613,4,RANDOM,16,-0.007627327139743161,-0.06999192755474344,-0.1342712605702825,39,327
A,196613,4,RANDOM,17,0.1645323425858882,0.14789134005460292,0.16397275985737775,39,327
A,196613,4,RANDOM,18,-0.013620227035255646,-0.0849520342076657,-0.17800415779645382,39,327
A,196613,4,RANDOM,19,-0.08248409492550818,-0.13624382844625632,-0.08910449786128585,39,327
A,196613,4,UNCERT,0,-0.3557603301608775,-0.2808225734562836,-0.3100222011794394,39,327
A,262147,0,AOPT,0,-0.4990516347150506,-0.6547201769975097,-0.5346677265779339,41,458
A,262147,0,MAXMIN,0,0.1078251365588844,-0.0028151935373262565,0.06804056570204695,41,458
A,262147,0,MAXMIN,1,0.21180623972886028,0.15699395959822757,0.14051085573365424,41,458
A,262147,0,MAXMIN,2,0.2918582350528805,0.19556211105959725,0.178517890481282,41,458
A,262147,0,MAXMIN,3,0.3334698964878154,0.23488098079758735,0.20429888607932323,41,458
A,262147,0,MAXMIN,4,0.33654512319894225,0.23732081519660342,0.2219291889109734,41,458
A,262147,0,MAXMIN,5,0.2227617348872496,0.15070669403153228,0.20686812619046824,41,458
A,262147,0,MAXMIN,6,0.10080977562412632,0.10134696734374522,0.09896004152237817,41,458
A,262147,0,MAXMIN,7,0.26764082470275674,0.08905395556408724,0.17435394961149528,41,458
A,262147,0,MAXMIN,8,0.3169405529155087,0.19528059170586465,0.20793126002956272,41,458
A,262147,0,MAXMIN,9,0.16039229315220863,0.07891925882971272,0.11969115138472058,41,458
A,262147,0,MAXMIN,10,0.26764082470275674,0.08905395556408724,0.17435394961149528,41,458
A,262147,0,MAXMIN,11,0.25630092620547656,0.05705458902314546,0.14245993443866078,41,458
A,262147,0,MAXMIN,12,0.25976055625549427,0.189274845492902,0.24877331834810912,41,458
A,262147,0,MAXMIN,13,0.34058135825729624,0.2418251248563254,0.22476421248189205,41,458
A,262147,0,MAXMIN,14,0.19143286276764507,0.16731633590175718,0.11836223408585246,41,458
A,262147,0,MAXMIN,15,0.2622591779582848,0.16769169504006737,0.14830717055368042,41,458
A,262147,0,MAXMIN,16,0.2918582350528805,0.19556211105959725,0.178517890481282,41,458
A,262147,0,MAXMIN,17,0.39180310316450245,0.19706354761283792,0.24540672785764325,41,458
A,262147,0,MAXMIN,18,0.3847877422297444,0.2390099313189992,0.26330281414906703,41,458
A,262147,0,MAXMIN,19,0.32943366142946146,0.21986661526518064,0.24168575942081255,41,458
A,262147,0,RANDOM,0,0.14338244540628836,0.05001660517982982,0.04225957010400572,41,458
A,262147,0,RANDOM,1,0.08139740701013823,0.06137121911371239,0.16416558365350647,41,458
A,262147,0,RANDOM,2,-0.06438755926421796,-0.06315417502068568,-0.06476256969817229,41,458
A,262147,0,RANDOM,3,0.22372274323447675,0.14282415212701874,0.09027778183643988,41,458
A,262147,0,RANDOM,4,-0.06217724006559555,-0.09984553079050455,-0.12137444662995352,41,458
A,262147,0,RANDOM,5,0.18653172019678668,0.12987426185531797,0.12429806468746335,41,458
A,262147,0,RANDOM,6,-0.22035921401918176,-0.22803067652342676,-0.21555038587640651,41,458
A,262147,0,RANDOM,7,0.02402520868067834,0.032187046110096866,0.014972468233913976,41,458
A,262147,0,RANDOM,8,-0.11618590917976046,-0.16112291011963942,-0.09072075426939591,41,458
A,262147,0,RANDOM,9,-0.13963451285210254,-0.14854837898624879,-0.03162823171306088,41,458
A,262147,0,RANDOM,10,0.02623552787930075,0.12086564253587395,0.19818586650452993,41,458
A,262147,0,RANDOM,11,-0.03834423305436264,-0.11927036619805573,-0.1259813599326963,41,458
A,262147,0,RANDOM,12,-0.13675148781042112,-0.19190235946107312,-0.18817468951972358,41,458
A,262147,0,RANDOM,13,0.16433242737583986,0.16553337999478387,0.09107513221576076,41,458
A,262147,0,RANDOM,14,0.135117773620135,0.1234931565040451,0.04376567637605623,41,458
A,262147,0,RANDOM,15,0.07342103772815302,0.026932018173754523,0.10604760044967472,41,458
A,262147,0,RANDOM,16,0.11445609415475162,0.17022536922366097,0.15769818613234837,41,458
A,262147,0,RANDOM,17,-0.17153998998004336,-0.16985001008535078,-0.17196189847353271,41,458
A,262147,0,RANDOM,18,-0.18931864440374532,0.04119566542954089,0.01860484218415346,41,458
A,262147,0,RANDOM,19,0.32328320800720783,0.23788385390406866,0.23388944460078634,41,458
A,262147,0,UNCERT,0,-0.01114769682783475,0.059025224499273846,0.05032166838380555,41,458
A,262147,1,AOPT,0,-0.49484869516691565,-0.6862040310485376,-0.5423702428646915,35,441
A,262147,1,MAXMIN,0,0.1679193619242021,0.15887482492256783,0.16230072229736528,35,441
A,262147,1,MAXMIN,1,0.22424483134661882,0.1828309733614009,0.22413630699130482,35,441
A,262147,1,MAXMIN,2,0.21911060625181406,0.13638837884194538,0.1737622379957843,35,441
A,262147,1,MAXMIN,3,0.12352341551618463,0.15652330114943083,0.16074422016548123,35,441
A,262147,1,MAXMIN,4,0.15931198455938236,0.09185639738816363,0.08461711589696988,35,441
A,262147,1,MAXMIN,5,0.3941272793364815,0.309078405931693,0.3019614135855079,35,441
A,262147,1,MAXMIN,6,0.3331206046805663,0.2968798763585449,0.26163385835032993,35,441
A,262147,1,MAXMIN,7,0.21337235467526755,0.17415972944795827,0.15565021318840613,35,441
A,262147,1,MAXMIN,8,0.27045285719986145,0.12463075997626043,0.1400851918695655,35,441
A,262147,1,MAXMIN,9,0.3941272793364815,0.309078405931693,0.3019614135855079,35,441
A,262147,1,MAXMIN,10,0.27045285719986145,0.12463075997626043,0.1400851918695655,35,441
A,262147,1,MAXMIN,11,0.08456370744384277,0.026013731740327943,0.03381854632002642,35,441
A,262147,1,MAXMIN,12,0.08456370744384277,0.026013731740327943,0.03381854632002642,35,441
A,262147,1,MAXMIN,13,0.10404356148001372,-0.025572821032864755,0.015706521512648255,35,441
A,262147,1,MAXMIN,14,0.15704688525285085,0.11331405181803866,0.14263219535810306,35,441
