term,coef,se,model
series::CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C||water,5.003782732252884,0.6865730041844584,NAIVE
series::CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C||water,4.652466046050197,0.6865730041844584,NAIVE
series::CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC||nitrate,2.2300702234369614,0.8398690450346646,NAIVE
series::CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC||nitrate,1.5213794291642055,0.9400068421251351,NAIVE
series::CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1||nitrate,3.372339061145831,2.384393549286738,NAIVE
series::CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCC1||water,2.2708547376769523,2.3843935492867394,NAIVE
series::CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1||nitrate,2.1163345436926084,2.3843935492867385,NAIVE
series::CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCCCC1||water,2.6520770986553757,2.3843935492867385,NAIVE
series::CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1||nitrate,6.8561996083252925,2.3843935492867385,NAIVE
series::CCCCCCN(CCCCCC)C(=O)COCC(=O)N1CCOCC1||water,6.545440690135271,2.384393549286738,NAIVE
series::CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3cccnc3c2n1||nitrate,2.541374801414388,2.3843935492867385,NAIVE
series::CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3cccnc3c2n1||water,2.7438587670713375,2.3843935492867385,NAIVE
series::CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC||nitrate,3.4581992940198534,1.3964905476927316,NAIVE
series::CCCCCCOP(=O)(O)OCCCCCC||nitrate,6.777686021256349,1.7010828778488634,NAIVE
series::CCCCCCOc1cc(CNC(=O)COCC(=O)N(CCCC)CCCC)cc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1||nitrate,4.879724398057099,2.3843935492867385,NAIVE
series::CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1||nitrate,5.005453432798356,0.6865730041844584,NAIVE
series::CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||nitrate,-9.071192251272397,0.6865730041844582,NAIVE
series::CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O||water,4.728401508270318,0.6865730041844582,NAIVE
series::CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC||nitrate,3.8658332089235268,2.3843935492867385,NAIVE
series::CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC||nitrate,-8.333689539146015,0.7079911828325595,NAIVE
series::CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC||water,4.657181165147816,2.3843935492867385,NAIVE
series::CCCCN(C)C(=O)CC(=O)N(C)CCCC||nitrate,0.913230924185708,1.3964905476927316,NAIVE
series::CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC||nitrate,2.5215215517950753,0.8398690450346648,NAIVE
series::CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC||nitrate,2.2524053202906154,1.3967300545590693,NAIVE
series::CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC||nitrate,1.0908508916815145,0.7917902033518961,NAIVE
series::CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC||water,5.947460370277282,1.2188481036226706,NAIVE
series::CCCCN(CCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCC)CCCC)C(C)C)C(C)C||nitrate,3.9213077969143635,2.3843935492867394,NAIVE
series::CCCCN(CCCC)C(=O)COCC(=O)NCCCCCCNC(=O)COCC(=O)N(CCCC)CCCC||nitrate,4.915189044868415,2.384393549286739,NAIVE
series::CCCCN(CCCC)C(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)N(CCCC)CCCC||nitrate,0.34730169280376855,2.3843935492867376,NAIVE
series::CCCCN(CCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCC)CCCC)c1||nitrate,3.911879166191306,2.3843935492867385,NAIVE
series::CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1||nitrate,5.1284764756315555,0.6865730041844584,NAIVE
series::CCCCN(CCCC)C(=O)c1ccc2ccc3cccnc3c2n1||nitrate,3.319091119424262,2.384393549286738,NAIVE
series::CCCCN(CCCC)C(=O)c1ccc2ccc3cccnc3c2n1||water,2.8724302265109314,2.3843935492867385,NAIVE
series::CCCCN(CCCC)C(=O)c1ccccc1C(=O)O||nitrate,4.580415097193864,1.396620925002527,NAIVE
