design,reference,candidate,gain,ci_low,ci_high,p_two_sided,n_units,units_better,units_worse,loco_min,loco_max,loco_sign_stable
BP,G13_ET_TOPO39,LOGIT_TOPO_MASSACT,-0.031159592440080246,-0.11616052556259168,0.10148995535714284,0.7216,82,15,29,-0.043889957778846675,0.04051104262968669,False
BP,G13_ET_TOPO39,LOGIT_COORD114,-0.06517368810051735,-0.13372633317199556,0.03234656084656085,0.1744,82,15,28,-0.07585484474373362,-0.03634309193631227,True
BP,LOGIT_TOPO39,ALWAYS_HEAVY,-0.26195121951219513,-0.5060653409090908,-0.1050519480519481,0.0008,82,5,26,-0.3627118644067797,-0.2241025641025641,True
BP,LOGIT_TOPO39,DONORS13_ET,-0.1268292682926829,-0.22833928571428574,-0.06622923267667721,0.0,82,5,32,-0.1647457627118644,-0.11499999999999999,True
BP,LOGIT_TOPO39,G13_ET_TOPO39,-0.05219512195121952,-0.12333333333333331,-0.012812187500000004,0.006,82,3,12,-0.0745762711864407,-0.04049382716049382,True
BP,LOGIT_TOPO39,LOGIT_CV_TOPO39,-0.08589589272516103,-0.17061203164651437,0.0055806113078840204,0.1398,82,5,25,-0.09267714741398952,-0.009450436569080635,True
BP,LOGIT_TOPO39,LOGIT_C03_TOPO39,-0.04182451694646815,-0.08377602339181284,0.007547169811320755,0.2538,82,4,22,-0.04594443531152391,-0.004519774011299432,True
BP,LOGIT_TOPO39,LOGIT_C3_TOPO39,0.002439024390243902,0.0,0.009999999999999998,0.7326,82,1,0,0.0,0.0033898305084745753,False
BP,LOGIT_TOPO39,BLEND_LOGIT_ET,-0.0009756097560975605,-0.009523809523809521,0.002727272727272727,0.9254,82,1,1,-0.0033898305084745753,0.0014814814814814814,False
BP,LOGIT_TOPO39,LOGIT_CONF_TOPO39,-0.001951219512195121,-0.009677419354838708,0.0009230769230769239,0.7156,82,1,1,-0.0033898305084745753,0.0004938271604938276,False
BP,LOGIT_TOPO39,ET_CONF_TOPO39,-0.04,-0.10545454545454544,-0.004704364326375733,0.0228,82,3,8,-0.0576271186440678,-0.028148148148148144,True
BP,LOGIT_TOPO39,LOGIT_EXTUNIT,-0.007317073170731707,-0.024561403508771923,0.006896551724137929,0.318,82,2,4,-0.010169491525423728,-0.0026315789473684206,True
BP,LOGIT_TOPO39,RIDGESIGN_TOPO39,-0.045365853658536584,-0.11864406779661016,-0.0035494505494505636,0.0296,82,5,10,-0.06440677966101695,-0.032307692307692315,True
BP,LOGIT_TOPO39,RIDGESIGN_CONF,-0.045365853658536584,-0.11864406779661016,-0.0035494505494505636,0.0296,82,5,10,-0.06440677966101695,-0.032307692307692315,True
BP,LOGIT_TOPO39,LOGIT_TOPO_ELEM,-0.056946468165980355,-0.09872603174603173,-0.004519774011299434,0.0174,82,3,23,-0.06144224196855775,-0.024858757062146894,True
BP,LOGIT_TOPO39,LOGIT_TOPO_DONORS,-0.030731707317073167,-0.0624009756097561,-0.0077909509844993905,0.0092,82,1,8,-0.0331578947368421,-0.021234567901234565,True
BP,LOGIT_TOPO39,LOGIT_TOPO_ARCH,-0.10016260162601626,-0.1614244606256742,-0.01609195402298851,0.0178,82,8,24,-0.11156118143459917,-0.06666666666666665,True
BP,LOGIT_TOPO39,LOGIT_TOPO_MASSACT,-0.08335471439129975,-0.13949203288047635,-0.004324227469689698,0.028,82,6,28,-0.08905172886185543,-0.03406522855675398,True
BP,LOGIT_TOPO39,LOGIT_COORD114,-0.11736881005173688,-0.1913958573072497,-0.04210301917584662,0.0042,82,8,29,-0.12869435091657316,-0.10421094057457697,True
