cell_id,pred_amp,pred_amp_oracle_dir,p_heavy,mag,amp,n_metals,extractant,chemotype,n_pred
786daf3e0a82df88,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.0,2,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
79d8f74457709963,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.32282741895768696,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
7a1bd3c43d402b71,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.0020163156882646695,2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,5
7a309c8298db1979,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.012645194284123135,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
7a8033cd695a09db,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.0013707919145642062,3,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
7ad5ac5e8cdc02e6,-0.23672467356244659,-0.23672467356244659,0.9884251708748237,0.23672467356244659,-1.1208407620802023,14,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,5
7ae1cf22d55d9cc1,-0.27504181387311605,-0.27504181387311605,0.6954829210359103,0.27504181387311605,-0.39938883955557464,14,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,5
7aec532eedbe347b,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.25204956854966887,2,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
7bb5ec1010ef08b4,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.8813635941417912,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
7bcc49d3346d5a47,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.6793742410420711,13,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
7d36bc477a0e0230,-0.2773995818740942,0.2773995818740942,0.7528607073752991,0.2773995818740942,0.03664860959955405,8,CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,5
7e28c59c22bb78a1,0.34929617537334146,0.34929617537334146,0.00015399430148414143,0.34929617537334146,0.00619466271155358,3,CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,5
7e60dab22fb414cd,-0.283714754715702,-0.283714754715702,0.9141440023195073,0.283714754715702,-0.8783941568879808,13,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,5
7eb305c480cbd81c,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.004504184459282717,2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,5
7ef399519f43aa6d,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.008022171823822402,7,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,sc009,5
7f5406552bbba735,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.21076785531206416,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
80726b41095fe6a4,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.02758654885350064,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
80831f6aeb20c04c,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.09059293214151926,2,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
80b108c560581bbc,-0.05446813172657342,0.23835784502386237,0.37245243056337285,0.23835784502386237,0.1365655028076283,8,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
80c76967ecfe2dc2,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.13914552223114807,6,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,5
80c823b698d1e2e3,-0.32064384653281575,-0.32064384653281575,0.9437552218735312,0.32064384653281575,-0.16376265295219228,14,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,5
815c365f83ac70cf,-0.12346757378124273,-0.2779741819392364,0.5286903211133698,0.2779741819392364,-0.20838191907695072,6,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,5
818f1d78902d2a6d,-0.05446813172657342,-0.23835784502386237,0.37245243056337285,0.23835784502386237,-0.019210225574966475,6,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
8226bcd57b08d4d8,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.9305657492780366,10,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
82698a4f2e790a6d,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.01546036984866542,2,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
8277f2b9e9f965fa,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.6309122953297598,13,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
830861fddf3571ee,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.06627347755747856,6,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,5
83e92ef55cb48b32,0.06275467417482722,-0.2966496525715366,0.4220813180570236,0.2966496525715366,-0.48535293910626615,2,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,sc032,5
84d57d2109ba58e4,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.5462203985740476,2,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
858435d031f0b505,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.39161502448857566,2,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
85c3345fc4f19f94,-0.283714754715702,-0.283714754715702,0.9141440023195073,0.283714754715702,-0.7158315874388592,12,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,5
85ee7a988bff9651,-0.2773995818740942,-0.2773995818740942,0.7528607073752991,0.2773995818740942,-0.045298888176503786,8,CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,5
85fadbeefe51dede,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.0688246965829228,5,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
867065d232568bc2,-0.3110320930350252,-0.3110320930350252,0.7528445084832203,0.3110320930350252,-0.24920793282280576,8,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,5
86753032d9fa008d,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.5573450360414233,4,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
86b7dbca3f1859b3,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.008344683853036293,2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,5
894c0f669179ac88,-0.283714754715702,-0.283714754715702,0.9141440023195073,0.283714754715702,-0.5239199108648049,13,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,5
89a2a9e8ba87e99e,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.163441502073966,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
8a2c6f5152aeaf90,-0.3191288590948816,-0.3191288590948816,0.7350650008040329,0.3191288590948816,-0.11447907586714424,8,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,5
8a5480f4c0ec7738,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.010898457116025013,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
8a78c3b1777b0625,-0.3049689283024786,-0.3049689283024786,0.7798632744656698,0.3049689283024786,-0.4046272085614642,14,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,5
8aacfa427d94a6c3,0.32741637834768456,0.32741637834768456,0.0015734786681324085,0.32741637834768456,0.06254564584497657,5,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,sc096,5
8af24844744ac7f2,0.3158293006372719,0.3158293006372719,0.0019282780219620622,0.3158293006372719,0.36137575273909006,14,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,5
8af48925d3a43351,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.03834176755188627,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
8c5403780d088101,0.20636135801156907,0.3086295331260705,0.40841261424407016,0.3086295331260705,0.05792479655545326,14,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,5
8cb0deef770e3ca0,-0.2685210647287268,0.2685210647287268,0.7390694767975269,0.2685210647287268,0.05677265550773193,14,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,5
8ce2ac39e721d1aa,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.40802033664476456,4,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
8d45ecdd34fd5e01,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.044531992609947675,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
8dbcbd7ca36dfcac,0.3158293006372719,0.3158293006372719,0.0019282780219620622,0.3158293006372719,0.20094648101941914,14,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,5
8dcd9e7787055e69,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.005089670495035118,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
8f1b939eaa272815,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.6815100514821829,14,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
8fb7e7e0342b2039,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.041535322742140925,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
9171eebe4dc639c6,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.018808212952379125,5,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
929b2959e4085af9,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.6068157189578628,6,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
933a525b1e59cce1,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.007574146097373349,2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,5
933cfc281ff52df6,0.32853878650195767,0.32853878650195767,0.24960128237107654,0.32853878650195767,0.23276708074116695,14,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,sc059,5
94001676fbdcec6a,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.011460995380329868,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
94b61f812fd04ae1,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.01899867415750314,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
953982f25eb9e94b,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.3581783847277508,8,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
9556abeb71c0402e,0.2936782927248309,0.2936782927248309,0.0007612399298271465,0.2936782927248309,0.09450184366406067,9,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,sc036,5
9581b7e59a4fde6b,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.015496784207082911,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
9586db05ac5e234b,-0.283714754715702,-0.283714754715702,0.9141440023195073,0.283714754715702,-0.86488223707128,13,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,5
96048bf491b8182c,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.06618682420465075,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
96334e652839c42f,-0.30265516877381216,0.30265516877381216,0.9974325603121317,0.30265516877381216,0.054562441955313026,8,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,sc084,5
96867429887d5f2b,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.006613891209167672,4,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
969dd6704f8fe61e,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.7307461413094823,9,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
9754896d384a387f,-0.3049689283024786,-0.3049689283024786,0.7798632744656698,0.3049689283024786,-0.052694204285014846,14,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,5
99a96142eb77b2ba,0.3093739331734651,-0.3093739331734651,0.09733605063873262,0.3093739331734651,-0.050458278756047345,14,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,sc069,5
99b0e9e1b01ed092,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.2536379279414981,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
99b606925e9e5da5,0.32238257472657683,0.32238257472657683,0.0859592624307331,0.32238257472657683,0.011310358283068896,3,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,5
99c8495117d32d72,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.0716425930951473,2,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
9a5a0eda0a6fd590,-0.12346757378124273,-0.2779741819392364,0.5286903211133698,0.2779741819392364,-0.45600213612828866,6,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,5
9c591c4879c888e6,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.17685408606762973,2,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
9c6851ce5dc22a05,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.04541169572683221,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
9d3ad92a7e474a02,-0.283714754715702,-0.283714754715702,0.9141440023195073,0.283714754715702,-0.7432120847506636,13,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,5
9d9213331ad7dd69,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.09948663718352023,6,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,5
9dc40db146f97226,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.2565034551032377,4,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
9ed4efa5a12f8c67,-0.12346757378124273,-0.2779741819392364,0.5286903211133698,0.2779741819392364,-0.4225759536667635,5,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,5
9f318a8d2aacfaf8,-0.12346757378124273,-0.2779741819392364,0.5286903211133698,0.2779741819392364,-0.025711655096731293,2,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,5
9f79dc8e188218c9,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.03580120473329966,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
9f969f90406c97a4,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.9016762793171437,14,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
9fa143d673f003c5,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.12155804208450391,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
a00500e26347bc0e,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.21532441051486922,6,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,5
a05f6146165f6248,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.0025475689352392706,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
a0d4af2988976e92,0.20636135801156907,0.3086295331260705,0.40841261424407016,0.3086295331260705,0.11463729191370309,14,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,5
a1364f38e19a30c6,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.01591749291146083,8,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
a155938e4ae9d704,-0.12346757378124273,-0.2779741819392364,0.5286903211133698,0.2779741819392364,-0.4291523688526365,6,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,5
a1d1bb9061317e70,-0.05446813172657342,0.23835784502386237,0.37245243056337285,0.23835784502386237,0.020477562884211417,8,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
a1da294020dc650f,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.2726047885943902,5,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
a336d7efac6d497f,0.28774916771683445,0.28774916771683445,0.2094071040826849,0.28774916771683445,0.09121649837900109,14,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,sc068,5
a3bc2e7b55a95970,-0.05446813172657342,0.23835784502386237,0.37245243056337285,0.23835784502386237,0.04771702426079877,8,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
a423fa7862a329ed,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.509236045144539,8,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,5
a4d656d2b626c103,0.3126246832778679,0.3126246832778679,0.016325509409719136,0.3126246832778679,0.09925470936310045,5,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,sc097,5
a578b16e226e3955,0.2868838043431289,0.2868838043431289,0.011066612870213339,0.2868838043431289,0.1252282921224781,3,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,sc092,5
a5aca35a0cadf96f,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.044996611841918645,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
a5f895ea5f21c7c6,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.001425734435064752,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
a726b022cfb7eec7,0.2936782927248309,0.2936782927248309,0.0046032110823049826,0.2936782927248309,0.04815178807087685,5,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,sc036,5
a978e980884d447d,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.14072508987793114,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
a9cb3ebbf14bf055,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.8912782012088044,14,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
aaa0149134925bf9,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.003471262134395325,5,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
ab8854b327c314cc,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.41336077163966073,13,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
ac59b211ab998989,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.107137353259176,4,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
ac87efdb82643345,-0.3110320930350252,-0.3110320930350252,0.7528445084832203,0.3110320930350252,-0.3587201508417729,14,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,5
accd65ebb9e6d5bd,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.03945345515459345,3,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
ad16fef01adc5432,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.08005381673448954,6,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,5
ad437829e7500cdc,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.14669250400701,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
adbb998b58b05ba5,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.008804963726978766,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
adf989d8af50b9a8,-0.12346757378124273,-0.2779741819392364,0.5286903211133698,0.2779741819392364,-0.2881370685768801,4,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,5
aecd3ccb7d054807,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.0026734093429306386,2,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,5
af1d270486f91d93,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.904919189660694,13,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
af971a0b699f29ae,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-1.0579463959547624,14,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
b0550b120cab19f8,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.24274316674197785,3,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
b05b2b6bc2a58cde,-0.23835784502386237,0.23835784502386237,0.6757870503420847,0.23835784502386237,0.0,2,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,5
b0a65fc4ebf31640,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.22040369394033205,14,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,5
b0cdf84d11493940,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.7375520642427142,14,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
b12fc13eb540e876,0.06275467417482722,-0.2966496525715366,0.4220813180570236,0.2966496525715366,-0.3112700486315009,2,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,sc032,5
b1319c6a60fe25e2,-0.3191288590948816,0.3191288590948816,0.7350650008040329,0.3191288590948816,0.0639265921595922,6,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,5
b140586b970b08e2,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.023479903271945077,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
b1583a60dbdcf380,-0.23835784502386237,-0.23835784502386237,0.6757870503420847,0.23835784502386237,-0.1747415315567479,2,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,5
