arm,mode,anchor,rep,clip_lo,clip_hi,n_eval_pairs,n_groups,frac_groups_calibratable,frac_gains_clipped,median_fitted_gain,macro_mae_g1,macro_mae_calibrated,macro_mae_gain
M_SELECTED,per_cell,random,19,0.5,2.0,68145,2605,0.8122840690978886,0.580806142034549,1.0,0.48195064647450414,0.41052735837579435,0.07142328809870979
M_PHYSICS_radius+radius_sq,per_extractant,widest_gap,-1,0.8,1.25,70300,450,0.9422222222222222,0.8466666666666667,1.0,0.4767214503962416,0.4386219607645342,0.038099489631707395
M_PHYSICS_radius+radius_sq,per_extractant,widest_gap,-1,0.7,1.5,70300,450,0.9422222222222222,0.7933333333333333,1.0,0.4767214503962416,0.41560590908765305,0.06111554130858854
M_PHYSICS_radius+radius_sq,per_extractant,widest_gap,-1,0.5,2.0,70300,450,0.9422222222222222,0.6666666666666666,1.0,0.4767214503962416,0.38804731238370616,0.08867413801253543
M_PHYSICS_radius+radius_sq,per_extractant,widest_gap,-1,0.25,4.0,70300,450,0.9422222222222222,0.4533333333333333,1.0,0.4767214503962416,0.35825712302952384,0.11846432736671775
M_PHYSICS_radius+radius_sq,per_extractant,random,0,0.5,2.0,70300,450,0.8044444444444444,0.5711111111111111,1.0,0.480285855040728,0.42907923809270104,0.05120661694802697
M_PHYSICS_radius+radius_sq,per_extractant,random,0,0.8,1.25,70300,450,0.8044444444444444,0.7355555555555555,1.0,0.480285855040728,0.45537612457495574,0.024909730465772273
M_PHYSICS_radius+radius_sq,per_extractant,random,0,0.7,1.5,70300,450,0.8044444444444444,0.6688888888888889,1.0,0.480285855040728,0.4417560525358871,0.03852980250484089
M_PHYSICS_radius+radius_sq,per_extractant,random,0,0.25,4.0,70300,450,0.8044444444444444,0.3844444444444444,1.0,0.480285855040728,0.4255011555428395,0.0547846994978885
M_PHYSICS_radius+radius_sq,per_extractant,random,1,0.5,2.0,70300,450,0.7866666666666666,0.5755555555555556,1.0,0.48286297039738313,0.41376928669041735,0.06909368370696578
M_PHYSICS_radius+radius_sq,per_extractant,random,1,0.8,1.25,70300,450,0.7866666666666666,0.7155555555555555,1.0,0.48286297039738313,0.45254765897942467,0.030315311417958457
M_PHYSICS_radius+radius_sq,per_extractant,random,1,0.7,1.5,70300,450,0.7866666666666666,0.6755555555555556,1.0,0.48286297039738313,0.4342065625817738,0.048656407815609315
M_PHYSICS_radius+radius_sq,per_extractant,random,1,0.25,4.0,70300,450,0.7866666666666666,0.4,1.0,0.48286297039738313,0.4011408527952537,0.08172211760212944
M_PHYSICS_radius+radius_sq,per_extractant,random,2,0.5,2.0,70300,450,0.7666666666666667,0.5222222222222223,1.0,0.4834346459555775,0.4261334298052697,0.05730121615030781
M_PHYSICS_radius+radius_sq,per_extractant,random,2,0.8,1.25,70300,450,0.7666666666666667,0.6711111111111111,1.0,0.4834346459555775,0.45604772248975556,0.027386923465821944
M_PHYSICS_radius+radius_sq,per_extractant,random,2,0.7,1.5,70300,450,0.7666666666666667,0.6177777777777778,1.0,0.4834346459555775,0.4410574386053538,0.04237720735022371
M_PHYSICS_radius+radius_sq,per_extractant,random,2,0.25,4.0,70300,450,0.7666666666666667,0.3488888888888889,1.0,0.4834346459555775,0.4214704132293301,0.061964232726247404
M_PHYSICS_radius+radius_sq,per_extractant,random,3,0.5,2.0,70300,450,0.7933333333333333,0.5755555555555556,1.0,0.4746785652514934,0.4202943563430467,0.054384208908446696
