global_model,arm,adapter,policy,k,mae,n_ligands
GEN10_REC_RANK,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,2,0.6236849399688904,99
GEN10_REC_RANK,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,3,0.593615981237986,99
GEN10_REC_RANK,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,5,0.5494452083069162,99
GEN10_REC_RANK,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],1,0.4980074866589468,99
GEN10_REC_RANK,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],2,0.490728132227705,99
GEN10_REC_RANK,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],3,0.4861251638658312,99
GEN10_REC_RANK,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],5,0.4827750776048402,99
GEN10_REC_RANK,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,1,0.742393619803962,99
GEN10_REC_RANK,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,2,0.6412415968084797,99
GEN10_REC_RANK,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,3,0.5866547890436787,99
GEN10_REC_RANK,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,5,0.5312720508555472,99
GEN10_REC_RANK,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,1,0.6605712218080633,99
GEN10_REC_RANK,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,2,0.5829279185053331,99
GEN10_REC_RANK,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,3,0.5192611558236415,99
GEN10_REC_RANK,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,5,0.4771440975219509,99
GEN10_REC_RANK,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,1,0.9000969997939515,99
GEN10_REC_RANK,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,2,0.6101291322965935,99
GEN10_REC_RANK,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,3,0.5373137414137642,99
GEN10_REC_RANK,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,5,0.4737663208269815,99
GEN10_REC_RANK,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,1,0.6605712218080633,99
GEN10_REC_RANK,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,2,0.6223554419499278,99
GEN10_REC_RANK,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,3,0.5901727052951089,99
GEN10_REC_RANK,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,5,0.5362705561853341,99
GEN10_REC_RANK,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],1,0.4980074866589468,99
GEN10_REC_RANK,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],2,0.4886804486344898,99
GEN10_REC_RANK,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],3,0.4818389393750646,99
GEN10_REC_RANK,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],5,0.4686894639032849,99
GEN10_REC_RANK,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,1,0.742393619803962,99
GEN10_REC_RANK,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,2,0.623785681757038,99
GEN10_REC_RANK,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,3,0.5631006761310733,99
GEN10_REC_RANK,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,5,0.4937205773503908,99
GEN10_REC_RANK,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,1,0.6605712218080633,99
GEN10_REC_RANK,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,2,0.5577019230014489,99
GEN10_REC_RANK,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,3,0.492654006644726,99
GEN10_REC_RANK,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,5,0.4402366966062755,99
GEN10_REC_RANK,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,1,0.9000969997939515,99
GEN10_REC_RANK,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,2,0.5916449423349228,99
GEN10_REC_RANK,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,3,0.514451846882539,99
GEN10_REC_RANK,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,5,0.4376255701729175,99
GEN10_REC_RANK,SERIES_ML@MEDOID,SERIES_ML,MEDOID,1,0.6605712218080633,99
GEN10_REC_RANK,SERIES_ML@MEDOID,SERIES_ML,MEDOID,2,0.6115503866115114,99
GEN10_REC_RANK,SERIES_ML@MEDOID,SERIES_ML,MEDOID,3,0.5635569937007697,99
GEN10_REC_RANK,SERIES_ML@MEDOID,SERIES_ML,MEDOID,5,0.4942105095372411,99
GEN10_REC_RANK,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],1,0.4980074866589468,99
GEN10_REC_RANK,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],2,0.4822764946900221,99
GEN10_REC_RANK,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],3,0.4697049768575151,99
GEN10_REC_RANK,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],5,0.4478886324677225,99
GEN10_REC_RANK,SERIES_ML@RANDOM,SERIES_ML,RANDOM,1,0.742393619803962,99
GEN10_REC_RANK,SERIES_ML@RANDOM,SERIES_ML,RANDOM,2,0.601862786399642,99
GEN10_REC_RANK,SERIES_ML@RANDOM,SERIES_ML,RANDOM,3,0.5289379893509171,99
GEN10_REC_RANK,SERIES_ML@RANDOM,SERIES_ML,RANDOM,5,0.4526790378225727,99
GEN10_REC_RANK,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,1,0.6532124743256718,99
GEN10_REC_RANK,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,2,0.6333620576683945,99
GEN10_REC_RANK,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,3,0.6069133026215363,99
GEN10_REC_RANK,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,5,0.5821752010050529,99
GEN10_REC_RANK,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,1,0.8904647637692436,99
GEN10_REC_RANK,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,2,0.6714614672510301,99
GEN10_REC_RANK,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,3,0.6340343530303552,99
GEN10_REC_RANK,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,5,0.5894164742499891,99
GEN10_REC_RANK,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,1,0.6532124743256718,99
GEN10_REC_RANK,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,2,0.6208533048132402,99
GEN10_REC_RANK,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,3,0.5997957161430594,99
GEN10_REC_RANK,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,5,0.5816783689156634,99
GEN10_REC_RANK,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],1,0.5014604504925474,99
GEN10_REC_RANK,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],2,0.496435440107164,99
GEN10_REC_RANK,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],3,0.4979266106462301,99
GEN10_REC_RANK,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],5,0.513615674650758,99
GEN10_REC_RANK,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,1,0.737574514014238,99
GEN10_REC_RANK,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,2,0.6548361097124809,99
GEN10_REC_RANK,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,3,0.6194735843949688,99
GEN10_REC_RANK,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,5,0.5838927027951077,99
GEN10_REC_RANK,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,1,0.6532124743256718,99
GEN10_REC_RANK,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,2,0.5752453714936236,99
GEN10_REC_RANK,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,3,0.5125192730612305,99
GEN10_REC_RANK,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,5,0.471114100017837,99
GEN10_REC_RANK,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,1,0.8904647637692434,99
GEN10_REC_RANK,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,2,0.6060290476832758,99
GEN10_REC_RANK,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,3,0.5313975694115701,99
GEN10_REC_RANK,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,5,0.4700976173757026,99
GEN10_REC_RANK,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,1,0.6532124743256718,99
GEN10_REC_RANK,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,2,0.6175649961898152,99
GEN10_REC_RANK,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,3,0.5854479046851816,99
GEN10_REC_RANK,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,5,0.5317554992582589,99
GEN10_REC_RANK,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],1,0.5014604504925474,99
GEN10_REC_RANK,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],2,0.4880213663625817,99
GEN10_REC_RANK,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],3,0.4789609610597552,99
GEN10_REC_RANK,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],5,0.4648730701072381,99
GEN10_REC_RANK,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,1,0.737574514014238,99
GEN10_REC_RANK,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,2,0.6192219884223765,99
GEN10_REC_RANK,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,3,0.5589049837334823,99
GEN10_REC_RANK,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,5,0.4904536219883984,99
GEN10_REC_RANK,ZERO_SHOT,ZERO_SHOT_REF,NONE,0,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,1,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,2,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,3,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,5,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,1,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,2,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,3,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,5,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,1,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,2,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,3,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,5,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],1,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],2,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],3,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],5,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,1,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,2,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,3,1.033282670859038,99
GEN10_REC_RANK,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,5,1.033282670859038,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,1,0.8252974768084728,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,2,0.6950799164142283,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,3,0.6004034513413431,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,5,0.5191199199517904,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,1,1.199971537757043,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,2,0.8021406853605014,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,3,0.6608554276600818,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,5,0.5533122148454758,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,1,0.8252974768084728,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,2,0.7720468667569355,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,3,0.7089494683909865,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,5,0.6217730265965451,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],1,0.6980172866980532,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],2,0.6243827811334424,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],3,0.5853289877759754,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],5,0.5358032717291986,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,1,0.9459775028894392,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,2,0.7630663154930473,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,3,0.6700591572967497,99
GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,5,0.5619447134754055,99
GEN9_A0_ROW_ONLY,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,1,0.8252974768084728,99
GEN9_A0_ROW_ONLY,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,2,0.8172571360213573,99
GEN9_A0_ROW_ONLY,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,3,0.7879096274409648,99
GEN9_A0_ROW_ONLY,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,5,0.7615849126435005,99
GEN9_A0_ROW_ONLY,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,1,1.199971537757043,99
GEN9_A0_ROW_ONLY,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,2,0.8623267800819991,99
GEN9_A0_ROW_ONLY,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,3,0.825175852676328,99
GEN9_A0_ROW_ONLY,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,5,0.7761169849969408,99
GEN9_A0_ROW_ONLY,NO_MODEL@MEDOID,NO_MODEL,MEDOID,1,0.8252974768084728,99
GEN9_A0_ROW_ONLY,NO_MODEL@MEDOID,NO_MODEL,MEDOID,2,0.7958143257403774,99
GEN9_A0_ROW_ONLY,NO_MODEL@MEDOID,NO_MODEL,MEDOID,3,0.7792362829525142,99
GEN9_A0_ROW_ONLY,NO_MODEL@MEDOID,NO_MODEL,MEDOID,5,0.7657437731812652,99
GEN9_A0_ROW_ONLY,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],1,0.6980172866980532,99
GEN9_A0_ROW_ONLY,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],2,0.6778735852580391,99
GEN9_A0_ROW_ONLY,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],3,0.6760997167805204,99
GEN9_A0_ROW_ONLY,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],5,0.6953877823847558,99
GEN9_A0_ROW_ONLY,NO_MODEL@RANDOM,NO_MODEL,RANDOM,1,0.9459775028894392,99
GEN9_A0_ROW_ONLY,NO_MODEL@RANDOM,NO_MODEL,RANDOM,2,0.8466128596341697,99
GEN9_A0_ROW_ONLY,NO_MODEL@RANDOM,NO_MODEL,RANDOM,3,0.8014821783216913,99
GEN9_A0_ROW_ONLY,NO_MODEL@RANDOM,NO_MODEL,RANDOM,5,0.7687039885593794,99
GEN9_A0_ROW_ONLY,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,1,0.6914121748235981,99
GEN9_A0_ROW_ONLY,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,2,0.6826220964771,99
GEN9_A0_ROW_ONLY,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,3,0.6540486325992296,99
GEN9_A0_ROW_ONLY,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,5,0.6274940658867004,99
GEN9_A0_ROW_ONLY,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,1,0.9985706692142968,99
GEN9_A0_ROW_ONLY,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,2,0.7214634054651249,99
GEN9_A0_ROW_ONLY,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,3,0.6790533664277822,99
GEN9_A0_ROW_ONLY,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,5,0.6349945562770579,99
GEN9_A0_ROW_ONLY,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,1,0.6914121748235981,99
GEN9_A0_ROW_ONLY,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,2,0.6626641320694958,99
GEN9_A0_ROW_ONLY,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,3,0.6419840600849201,99
GEN9_A0_ROW_ONLY,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,5,0.6237270790431844,99
GEN9_A0_ROW_ONLY,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],1,0.5319345782162758,99
GEN9_A0_ROW_ONLY,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],2,0.5290334684383576,99
GEN9_A0_ROW_ONLY,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],3,0.5318938758955422,99
GEN9_A0_ROW_ONLY,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],5,0.5518002686939923,99
GEN9_A0_ROW_ONLY,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,1,0.7890345144640791,99
GEN9_A0_ROW_ONLY,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,2,0.699336453873522,99
GEN9_A0_ROW_ONLY,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,3,0.6600889670959064,99
GEN9_A0_ROW_ONLY,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,5,0.6260919960680681,99
GEN9_A0_ROW_ONLY,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,1,0.6914121748235981,99
GEN9_A0_ROW_ONLY,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,2,0.6421849170302598,99
GEN9_A0_ROW_ONLY,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,3,0.5965771738278975,99
GEN9_A0_ROW_ONLY,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,5,0.5575222163062505,99
GEN9_A0_ROW_ONLY,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,1,0.9985706692142968,99
GEN9_A0_ROW_ONLY,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,2,0.6788968858253888,99
GEN9_A0_ROW_ONLY,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,3,0.6141336002683452,99
GEN9_A0_ROW_ONLY,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,5,0.5560307732295857,99
GEN9_A0_ROW_ONLY,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,1,0.6914121748235981,99
GEN9_A0_ROW_ONLY,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,2,0.6603059305840854,99
GEN9_A0_ROW_ONLY,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,3,0.628362220323224,99
GEN9_A0_ROW_ONLY,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,5,0.5805518974109957,99
GEN9_A0_ROW_ONLY,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],1,0.5319345782162758,99
GEN9_A0_ROW_ONLY,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],2,0.5227015388840032,99
GEN9_A0_ROW_ONLY,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],3,0.516332144557698,99
GEN9_A0_ROW_ONLY,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],5,0.51097965529477,99
GEN9_A0_ROW_ONLY,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,1,0.7890345144640791,99
GEN9_A0_ROW_ONLY,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,2,0.6792078563506266,99
GEN9_A0_ROW_ONLY,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,3,0.6183565808182199,99
GEN9_A0_ROW_ONLY,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,5,0.5616532564880948,99
GEN9_A0_ROW_ONLY,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,1,0.6914121748235981,99
GEN9_A0_ROW_ONLY,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,2,0.606792773501498,99
GEN9_A0_ROW_ONLY,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,3,0.5368104080352019,99
GEN9_A0_ROW_ONLY,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,5,0.4892705374968406,99
GEN9_A0_ROW_ONLY,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,1,0.9985706692142968,99
GEN9_A0_ROW_ONLY,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,2,0.6397645639156877,99
GEN9_A0_ROW_ONLY,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,3,0.5578928461559224,99
GEN9_A0_ROW_ONLY,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,5,0.4855503941200015,99
GEN9_A0_ROW_ONLY,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,1,0.6914121748235981,99
GEN9_A0_ROW_ONLY,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,2,0.6582981770292016,99
