arm,split_seed,extractant,chemotype,mae_all
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,0.708899990231134
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,0.5741884667984143
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,0.15919578235336163
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,0.14999206062482487
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,0.5097345076078109
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,0.32476546440674925
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,0.2665207219840411
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,0.31532029202431966
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,0.49140561591092513
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,0.410601215766249
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.2235448902461461
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.20088286385716544
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.19415569971510852
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.1203740900002761
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,0.46818072369453745
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.4653356534715721
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,0.43985281920402214
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,0.5995865044971116
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.27931679751964733
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.2755067753939152
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,sc031,0.6503973765967574
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.3992181983214715
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.5746770816924676
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,sc009,0.14172793422833954
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,sc009,0.39036586982453036
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,sc009,0.7299562438381202
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,sc033,0.5026230231477677
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,sc009,0.8000840797282222
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,sc009,0.40330805707309486
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,sc009,0.5450597877566592
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.24775871518144182
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,sc036,0.6648125453709958
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,sc032,2.615136378772744
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,sc009,1.7623691851976884
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.4692052196606428
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.345334007424714
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.9589260395984449
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.6119465791285582
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.398965920145532
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,sc028,0.4303821581128703
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,0.33468751660943896
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.23614775270077687
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,0.4737655907912527
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,sc031,0.5584659470819577
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,sc057,0.9538306462901583
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,sc009,0.6410908017116074
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,sc036,0.34925798636295824
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.13728620950928727
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,0.8655823652899459
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCOP(=O)(O)OCCCCCC,sc058,0.8589606829700024
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,sc059,0.17172736484853
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,sc060,0.5317247699601925
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,0.47351900569739547
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,0.24270215738507167
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCN(CCCC)C(=O)C(Cc1ccccc1CC(C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC,sc062,0.05127343843168562
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,sc036,0.3096948377325831
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,sc036,0.0870069768521165
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,0.30660481089876385
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,sc029,0.20471151591468367
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCCN(CCCC)C(=O)c1ccccc1C(=O)O,sc063,4.846982329345766
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,0.15022362813945841
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,sc061,0.6699421967895268
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCN(C(=O)c1ccc2ccc3ccc(C(=O)N(CC)c4ccc(C)cc4)nc3c2n1)c1ccc(C)cc1,sc068,0.4902091892945468
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,sc068,0.19858866335977604
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,sc069,0.35102104503684034
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,sc069,0.17353528030467583
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,sc068,0.29739925002610523
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,sc068,0.4834889272520549
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,sc068,0.5544944218940391
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,sc070,0.27971643110280675
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,0.15283045515897553
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,sc068,0.26512348580297496
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,sc075,0.3714942384907389
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,0.18957092551891577
M_PHYSICS_radius+radius_sq|no_model_linear,130363,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,0.3453121204725824
M_PHYSICS_radius+radius_sq|no_model_linear,130363,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,sc078,0.18483803263105253
M_PHYSICS_radius+radius_sq|no_model_linear,130363,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,sc083,0.06609610300035546
M_PHYSICS_radius+radius_sq|no_model_linear,130363,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,sc084,0.48346207138594305
M_PHYSICS_radius+radius_sq|no_model_linear,130363,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,sc085,0.7787872454374962
M_PHYSICS_radius+radius_sq|no_model_linear,130363,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,0.22087355615947413
M_PHYSICS_radius+radius_sq|no_model_linear,130363,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,sc092,0.44366023716142255
M_PHYSICS_radius+radius_sq|no_model_linear,130363,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,sc096,0.3724253281829618
M_PHYSICS_radius+radius_sq|no_model_linear,130363,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,sc097,0.6815912869095432
M_PHYSICS_radius+radius_sq|no_model_linear,155921,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,0.10167272631176695
M_PHYSICS_radius+radius_sq|no_model_linear,155921,C1COCCOCCOCCOCCOCCO1,sc001,0.1409055124658322
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,0.4319040666511743
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.16358123875705313
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,sc010,0.12844101285797496
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,0.9361670713699448
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,0.7883423817417761
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,0.4603789143192344
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,0.18539901137016326
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,0.2245798977094251
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,0.49476518912873535
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,0.5397501112954688
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,0.3160957580945932
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,0.18122879744823084
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,1.008224501264228
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,0.31383696370943454
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.23867002260782771
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.22575026988127245
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.17744241519736773
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.1174237060396281
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,0.47900093248723946
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.45043269230420857
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,0.4741357036132493
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,0.5497726848531675
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.3278554529632903
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.3565153538354691
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,sc031,0.6487766103396188
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.469718085253809
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.41635925125305956
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,sc009,0.28717542739685814
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,sc009,0.3655754954556532
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,sc009,0.7967903871338913
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,sc033,0.3137300927277442
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,sc009,0.6868598132853057
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,sc009,0.45518781271025105
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,sc009,0.38607726144209026
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.6368517552217355
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,sc036,0.8327393850022041
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,sc032,0.9640359640359611
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,sc009,0.9031389208224532
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.4344241385963471
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.21352852070602704
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.6738184624666012
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.26128418529035935
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.16254129459214864
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,sc028,0.6243100695560316
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,0.6450217015546466
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.284701502964869
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,0.4204249177823031
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,sc031,0.32588849396948905
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,sc057,0.4597379563876974
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,sc009,0.4100250749719306
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,sc036,0.38240929402844953
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.1392070771183224
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,0.954417944409679
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCOP(=O)(O)OCCCCCC,sc058,0.7068533901164394
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,sc059,0.20316543204574886
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,sc060,0.5367398223465162
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,0.48345870283227693
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,0.23456080941449797
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCN(CCCC)C(=O)C(Cc1ccccc1CC(C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC,sc062,0.06721501329641018
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,sc036,0.4284746268097542
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,sc036,0.07884930952592586
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,0.31879267431784747
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,sc029,0.5872236636140992
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCCN(CCCC)C(=O)c1ccccc1C(=O)O,sc063,6.314748439414814
M_PHYSICS_radius+radius_sq|no_model_linear,155921,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,0.1581617570255934
