design,dropped_chemotype,arm,n_extractants_dropped,n_extractants_left,sign_acc,cell_spearman,cell_top1,cross_spearman,cross_regret
BQ,sc008,MEAN_CURVE,2,88,0.559747131834223,0.2334977252730029,0.1132364180534912,-0.2660257955017716,2.068508635659943
BQ,sc008,G14,2,88,0.823276400903654,0.5169625905834475,0.3377476791501182,0.35075708478008977,1.548066579558094
BQ,sc008,G13_FULL,2,88,0.7684175466355325,0.47438979399858744,0.3211775893483211,0.495152896663401,1.353271053895646
BQ,sc008,O_BOTH,2,88,0.9715205183021178,0.7626879022599419,0.3413872543445714,0.8831206741504773,0.202840911063111
BQ,sc008,HEAVIER_ALWAYS,2,88,0.6252322851829563,0.25878144722722546,0.4095197993063847,0.0,1.7832561353232588
BQ,sc008,G14_TIED,2,88,0.8235651973894459,0.5176739676131833,0.2856173602819944,0.5002560297853359,1.367851407632752
BQ,sc069,FLAT,2,88,0.5,0.0,0.03994183997595728,0.0,1.782826681608973
BQ,sc069,MEAN_CURVE,2,88,0.5621280842151753,0.24919001081765574,0.12543154000471074,-0.273665130870096,2.0788089320007432
BQ,sc069,G14,2,88,0.8288697730487502,0.5278333638585156,0.3401867035403621,0.36174045839691,1.5389125856793564
BQ,sc069,G13_FULL,2,88,0.7922270704450565,0.5056406843604012,0.3211775893483211,0.5156928194114936,1.335014093667219
BQ,sc069,O_BOTH,2,88,0.9715205183021178,0.7756182616542618,0.36577749824701045,0.8873752060073097,0.2024114573488253
BQ,sc069,HEAVIER_ALWAYS,2,88,0.6209805845026841,0.25940087621345115,0.4095197993063847,0.0,1.782826681608973
BQ,sc069,G14_TIED,2,88,0.832786722990282,0.5312415224994365,0.2856173602819944,0.5233429959420436,1.3459860819685805
BQ,sc007,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7832561353232588
BQ,sc007,MEAN_CURVE,1,89,0.5633419434885142,0.23873581209191022,0.12392031663115999,-0.2661811788145648,2.0648740672760293
BQ,sc007,G14,1,89,0.8079437373636109,0.5022319214520857,0.3433169842205987,0.3642687573898505,1.5561688536007918
BQ,sc007,G13_FULL,1,89,0.7711420460868794,0.4792625252950268,0.32935617260918465,0.5023251837997041,1.348138414380077
BQ,sc007,O_BOTH,1,89,0.9718555710279752,0.7639604813596338,0.3613705404368055,0.8834331003681113,0.202840911063111
BQ,sc007,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.25399623504763347,0.4166340185918499,0.0,1.7832561353232588
BQ,sc007,G14_TIED,1,89,0.812699724478982,0.5056246925376214,0.2821761872665487,0.5048677415611971,1.3719319516430304
BQ,sc000,FLAT,1,89,0.5,0.0,0.038520589156705046,0.0,1.7832561353232588
BQ,sc000,MEAN_CURVE,1,89,0.5743383420479379,0.260136566043738,0.11669140096850938,-0.2671284248615423,2.065393363966344
BQ,sc000,G14,1,89,0.8079437373636109,0.5059762302252054,0.3360880685579481,0.35875375897370104,1.556174476768506
BQ,sc000,G13_FULL,1,89,0.7720832225574675,0.4823530056196611,0.32212725694653405,0.4995462749774182,1.353271053895646
BQ,sc000,O_BOTH,1,89,0.9718555710279752,0.7645859079672501,0.3493223476657212,0.8838555430793941,0.202840911063111
BQ,sc000,HEAVIER_ALWAYS,1,89,0.6372043423320644,0.27519008855809307,0.40458582582076563,0.0,1.7832561353232588
BQ,sc000,G14_TIED,1,89,0.812699724478982,0.5103129150885994,0.2821761872665487,0.5038927783400766,1.3730021646407558
BQ,sc020,FLAT,1,89,0.5,0.0,0.03915168496852375,0.0,1.7832561353232588
BQ,sc020,MEAN_CURVE,1,89,0.562573636165585,0.23766538260869918,0.12392031663115999,-0.2674952481141465,2.0655054062296063
BQ,sc020,G14,1,89,0.8197084432459638,0.5234007334328411,0.3433169842205987,0.3658878243426728,1.5511206572539888
BQ,sc020,G13_FULL,1,89,0.7711420460868793,0.47946769815604035,0.32935617260918465,0.5004387546170482,1.353271053895646
BQ,sc020,O_BOTH,1,89,0.9718555710279752,0.7651074747538771,0.3613705404368055,0.8837759065429973,0.202840911063111
BQ,sc020,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.25311738214803725,0.4166340185918499,0.0,1.7832561353232588
BQ,sc020,G14_TIED,1,89,0.823263950169258,0.5248854911069586,0.2821761872665487,0.5114791660357669,1.3684130886981074
BQ,sc019,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7832561353232588
BQ,sc019,MEAN_CURVE,1,89,0.5651922319910119,0.24083510270874928,0.12392031663115999,-0.2661756938232785,2.0591296523341676
BQ,sc019,G14,1,89,0.8102966785400815,0.5066049222944422,0.3312687914495144,0.36309540337346613,1.5606393322799188
BQ,sc019,G13_FULL,1,89,0.7713697500716992,0.4799415145439479,0.32212725694653405,0.4995397410238388,1.353271053895646
BQ,sc019,O_BOTH,1,89,0.9718555710279752,0.7641325983992209,0.3493223476657212,0.883313486640527,0.202840911063111
BQ,sc019,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.2530740451112676,0.40458582582076563,0.0,1.7832561353232588
BQ,sc019,G14_TIED,1,89,0.815014714991316,0.5099179477371103,0.27253763304968126,0.5094757894990362,1.368736971123509
BQ,sc018,FLAT,1,89,0.5,0.0,0.03864416036461361,0.0,1.7832561353232588
BQ,sc018,MEAN_CURVE,1,89,0.5674786135411506,0.24640469550463856,0.12299353257184582,-0.26714465704124724,2.064533435409686
BQ,sc018,G14,1,89,0.8083962260513937,0.5055378533410455,0.33312235956814273,0.35996213584331105,1.5576121439357582
BQ,sc018,G13_FULL,1,89,0.7724633130552052,0.48362165664734824,0.32120047288721987,0.5001502209374749,1.353271053895646
BQ,sc018,O_BOTH,1,89,0.9722175619782016,0.7660836070553106,0.35117591578434953,0.8837788359513503,0.202840911063111
BQ,sc018,HEAVIER_ALWAYS,1,89,0.6258921251374943,0.2554448739333604,0.40643939393939393,0.0,1.7832561353232588
BQ,sc018,G14_TIED,1,89,0.8131522131667646,0.5092375847964017,0.27198156261409273,0.504740506782153,1.3730602489115153
BQ,sc017,FLAT,1,89,0.5,0.0,0.03811898273100224,0.0,1.7832561353232588
BQ,sc017,MEAN_CURVE,1,89,0.562573636165585,0.2397825981010575,0.11187212386007565,-0.26685097524126644,2.0650648052598566
BQ,sc017,G14,1,89,0.8167672667753756,0.5138380567086223,0.3384977071121649,0.3599496497667,1.554771593947265
BQ,sc017,G13_FULL,1,89,0.7711420460868793,0.48074159449474074,0.31730797983810033,0.5002796562212579,1.353271053895646
BQ,sc017,O_BOTH,1,89,0.9718555710279752,0.7655229692736273,0.3493223476657212,0.884234751960418,0.202840911063111
BQ,sc017,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.2571219010217991,0.40458582582076563,0.0,1.7832561353232588
BQ,sc017,G14_TIED,1,89,0.8215232538907467,0.5164732047844265,0.2821761872665487,0.5053491192431955,1.3720259083667665
BQ,sc016,FLAT,1,89,0.5,0.0,0.03925248690483951,0.0,1.7790819968632579
BQ,sc016,MEAN_CURVE,1,89,0.5743383420479379,0.24620276132532415,0.12244507476650335,-0.2666284311504091,2.0600572097965335
BQ,sc016,G14,1,89,0.8173555020694933,0.5078459215681232,0.3392298772655915,0.36040776785586315,1.5504467713714507
BQ,sc016,G13_FULL,1,89,0.7829067519692323,0.4852542865772914,0.32543526579240867,0.5005646843042421,1.3490969154356454
BQ,sc016,O_BOTH,1,89,0.9718555710279752,0.766666955960425,0.3570685101935102,0.8840628369225747,0.20317855871463436
BQ,sc016,HEAVIER_ALWAYS,1,89,0.6372043423320644,0.26145225561349816,0.41167408979908976,0.0,1.7790819968632579
BQ,sc016,G14_TIED,1,89,0.8221114891848643,0.5113806184804018,0.2788169469419469,0.5053280590533981,1.368306912515728
BQ,sc015,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7750936732359441
BQ,sc015,MEAN_CURVE,1,89,0.5651254174414755,0.23931252889701887,0.12392031663115999,-0.26375934486720565,2.0407727763499484
BQ,sc015,G14,1,89,0.808275137529311,0.5024739982159017,0.3433169842205987,0.36486456466815775,1.5487201592527118
BQ,sc015,G13_FULL,1,89,0.7717054263685694,0.4798768507286293,0.32453689550075093,0.4971887403114369,1.3552362651525995
BQ,sc015,O_BOTH,1,89,0.9721869711936753,0.7643770544844312,0.3613705404368055,0.8855413745301888,0.19467844897579625
BQ,sc015,HEAVIER_ALWAYS,1,89,0.6257710366154114,0.2542355132104816,0.4166340185918499,0.0,1.7750936732359441
BQ,sc015,G14_TIED,1,89,0.813031124644682,0.5060333985513564,0.2821761872665487,0.5044088509484557,1.3763841233902412
BQ,sc012,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7828061127738084
BQ,sc012,MEAN_CURVE,1,89,0.5632509980194175,0.23867512917849382,0.11910103952272628,-0.266353116929674,2.0612894982645007
BQ,sc012,G14,1,89,0.8107957872744844,0.505090282286482,0.3433169842205987,0.3710861794051844,1.5534995727244891
BQ,sc012,G13_FULL,1,89,0.773459336639464,0.4818435562967947,0.3269465340549678,0.5144022878588508,1.1850707608560855
BQ,sc012,O_BOTH,1,89,0.972390330386264,0.7649816362293889,0.3613705404368055,0.8832883149641159,0.20239088851366044
BQ,sc012,HEAVIER_ALWAYS,1,89,0.6282916863605849,0.25776972548852384,0.4166340185918499,0.0,1.7828061127738084
BQ,sc012,G14_TIED,1,89,0.8155517743898553,0.5082146835348869,0.2821761872665487,0.511424387827627,1.368116224309968
BQ,sc010,FLAT,1,89,0.5,0.0,0.039295115834846184,0.0,1.7832561353232588
BQ,sc010,MEAN_CURVE,1,89,0.5637501067538203,0.24131102653685246,0.12392031663115999,-0.26712475622921406,2.0650320602130314
BQ,sc010,G14,1,89,0.8079437373636109,0.5030426988163935,0.3433169842205987,0.36076673551629457,1.5545913829818727
BQ,sc010,G13_FULL,1,89,0.7711420460868793,0.4805323418629774,0.32453689550075093,0.500231610297952,1.353271053895646
BQ,sc010,O_BOTH,1,89,0.9718555710279752,0.764871270944761,0.3613705404368055,0.8842216363195767,0.202840911063111
BQ,sc010,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.25412358639478994,0.4166340185918499,0.0,1.7832561353232588
BQ,sc010,G14_TIED,1,89,0.812699724478982,0.5065751396848498,0.2821761872665487,0.5053136361634121,1.3718716439242755
BQ,sc001,FLAT,1,89,0.5,0.0,0.038520589156705046,0.0,1.7832561353232588
BQ,sc001,MEAN_CURVE,1,89,0.5743383420479379,0.25996131960343133,0.11910103952272626,-0.26600774100393515,2.064666968578682
BQ,sc001,G14,1,89,0.8089521407249555,0.5066188005063299,0.338497707112165,0.35902814148535256,1.5551311067766567
BQ,sc001,G13_FULL,1,89,0.7795454074314172,0.49409451712020863,0.3269465340549678,0.5001009683862672,1.353271053895646
BQ,sc001,O_BOTH,1,89,0.9718555710279752,0.7654621401687834,0.3613705404368055,0.8838279377917615,0.202840911063111
BQ,sc001,HEAVIER_ALWAYS,1,89,0.6372043423320644,0.27519008855809307,0.40458582582076563,0.0,1.7832561353232588
BQ,sc001,G14_TIED,1,89,0.8143803967478893,0.5103129150885994,0.2821761872665487,0.5038424577940649,1.373126686743223
BQ,sc032,FLAT,1,89,0.5,0.0,0.03771737630529943,0.0,1.745536218103356
BQ,sc032,MEAN_CURVE,1,89,0.5649265773420555,0.24262861215024198,0.12392031663115999,-0.2670525696021422,2.025634009700449
BQ,sc032,G14,1,89,0.8132378550106697,0.5121056831016462,0.3433169842205987,0.360413642665615,1.517070619731435
BQ,sc032,G13_FULL,1,89,0.7811420460868794,0.4976411712692725,0.32935617260918465,0.5035939697878977,1.3024039724698393
BQ,sc032,O_BOTH,1,89,0.9733261592632694,0.7693634597327537,0.3613705404368055,0.8839642601242914,0.18438319842349365
BQ,sc032,HEAVIER_ALWAYS,1,89,0.6313219893908879,0.267700389502129,0.4166340185918499,0.0,1.745536218103356
BQ,sc032,G14_TIED,1,89,0.8174056068319231,0.5156829667237113,0.2821761872665487,0.5058180863253339,1.3350048139653843
BQ,sc033,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7832561353232588
BQ,sc033,MEAN_CURVE,1,89,0.5655403880837435,0.24007590730314213,0.12392031663115999,-0.2661558491953798,2.0578374952373406
BQ,sc033,G14,1,89,0.8079437373636109,0.5022742119710657,0.3336784300037312,0.36032362049756406,1.555654835207709
BQ,sc033,G13_FULL,1,89,0.7711420460868793,0.4793817983739646,0.31730797983810033,0.4942492606542087,1.3818560177542178
BQ,sc033,O_BOTH,1,89,0.9718555710279752,0.7641911220302955,0.3493223476657212,0.8834972801917649,0.202840911063111
BQ,sc033,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.25339324256427315,0.40458582582076563,0.0,1.7832561353232588
BQ,sc033,G14_TIED,1,89,0.812699724478982,0.5058505361893426,0.2701279944954644,0.5029071067746497,1.3770668101918908
BQ,sc055,FLAT,1,89,0.5,0.0,0.039460612988295146,0.0,1.7832561353232588
BQ,sc055,MEAN_CURVE,1,89,0.5721596928104652,0.24989111758922505,0.12392031663115999,-0.247968170634462,2.044749334350722
BQ,sc055,G14,1,89,0.8112770706969442,0.5085194061215137,0.3421121649434903,0.3490683788103584,1.549410418238263
BQ,sc055,G13_FULL,1,89,0.7782880155857901,0.49071454335920023,0.32935617260918465,0.5018476972228838,1.356218401978561
BQ,sc055,O_BOTH,1,89,0.9718555710279752,0.7656658916156008,0.3553464440512633,0.8822364605363566,0.19384399758234178
BQ,sc055,HEAVIER_ALWAYS,1,89,0.6353524904802125,0.2693803137101025,0.4166340185918499,0.0,1.7832561353232588
BQ,sc055,G14_TIED,1,89,0.815815192888568,0.5107544511345119,0.2821761872665487,0.49964007926495196,1.3725642360539823
BQ,sc058,FLAT,1,89,0.5,0.0,0.039457670816678274,0.0,1.7786916502481431
BQ,sc058,MEAN_CURVE,1,89,0.5638677538126439,0.24508288727486255,0.12392031663115999,-0.2668261752830263,2.053649544227164
BQ,sc058,G14,1,89,0.8102966785400815,0.5101703463248964,0.3433169842205987,0.3644694566619419,1.5505666217015412
BQ,sc058,G13_FULL,1,89,0.7773185166751148,0.4948618831722603,0.32935617260918465,0.5149809408519733,1.3449580104957213
BQ,sc058,O_BOTH,1,89,0.9718555710279752,0.7679175791886746,0.3613705404368055,0.8845638911058181,0.19827642598799566
BQ,sc058,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.2548950160258105,0.4166340185918499,0.0,1.7786916502481431
BQ,sc058,G14_TIED,1,89,0.8150526656554525,0.5140140262102562,0.27976654871233186,0.5083392325537461,1.3669850123100047
BQ,sc059,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7832561353232588
BQ,sc059,MEAN_CURVE,1,89,0.5710551683133278,0.25059391202064496,0.12392031663115999,-0.2558557616621127,2.0613239008622024
BQ,sc059,G14,1,89,0.8079437373636109,0.5037504940755522,0.3336784300037312,0.3396369001495297,1.5783690709021179
BQ,sc059,G13_FULL,1,89,0.7729477916409149,0.4876624279450027,0.32453689550075093,0.49384731753834965,1.355516468385756
BQ,sc059,O_BOTH,1,89,0.9718555710279752,0.7656163786935558,0.3613705404368055,0.882379040141118,0.202840911063111
BQ,sc059,HEAVIER_ALWAYS,1,89,0.6372043423320644,0.2731771495940116,0.40458582582076563,0.0,1.7832561353232588
BQ,sc059,G14_TIED,1,89,0.812699724478982,0.5072989404397699,0.2821761872665487,0.4900530560953637,1.3749489763079552
BQ,sc057,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7832561353232588
BQ,sc057,MEAN_CURVE,1,89,0.5653514139433629,0.23994243504814028,0.12392031663115999,-0.2705230464951264,2.064076291323348
BQ,sc057,G14,1,89,0.8079437373636109,0.5023194958298645,0.3433169842205987,0.3616614674459263,1.5551311067766567
BQ,sc057,G13_FULL,1,89,0.7711420460868793,0.47946330931980247,0.32935617260918465,0.49298258315974286,1.353271053895646
BQ,sc057,O_BOTH,1,89,0.9718555710279752,0.7642273874934861,0.3613705404368055,0.8830438144738941,0.202840911063111
BQ,sc057,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.25353206995065697,0.4166340185918499,0.0,1.7832561353232588
BQ,sc057,G14_TIED,1,89,0.812699724478982,0.5058754806878334,0.2821761872665487,0.5023963610852319,1.3795661725820598
BQ,sc021,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7823384491205725
BQ,sc021,MEAN_CURVE,1,89,0.5650194565990215,0.24027653782331168,0.12392031663115999,-0.2802054478957834,2.0712010827004113
BQ,sc021,G14,1,89,0.8079437373636109,0.5025177854047909,0.3336784300037312,0.3575542287955411,1.5733365999979187
BQ,sc021,G13_FULL,1,89,0.7758479284398205,0.48481494040218254,0.32935617260918465,0.5315250051607942,1.35235336769296
BQ,sc021,O_BOTH,1,89,0.9718555710279752,0.764146221933012,0.3493223476657212,0.8811199345911493,0.20209533198618793
BQ,sc021,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.252946059117186,0.40458582582076563,0.0,1.7823384491205725
BQ,sc021,G14_TIED,1,89,0.812699724478982,0.5061523646210819,0.2701279944954644,0.501618528246383,1.382186825491003
BQ,sc062,FLAT,1,89,0.5,0.0,0.03771737630529943,0.0,1.7832561353232588
BQ,sc062,MEAN_CURVE,1,89,0.567659989233427,0.24607095294198036,0.12392031663115999,-0.2666330173196843,2.065097668258001
BQ,sc062,G14,1,89,0.8101769497198481,0.5070110187298734,0.3409073456663818,0.35967870170888994,1.5553011806066102
BQ,sc062,G13_FULL,1,89,0.7738031850858691,0.483871808102319,0.32212725694653405,0.5001947352326908,1.353271053895646
BQ,sc062,O_BOTH,1,89,0.9721828318299754,0.7659211189410152,0.3493223476657212,0.8840892406432408,0.202840911063111
BQ,sc062,HEAVIER_ALWAYS,1,89,0.6297949895142496,0.26494651686873827,0.4166340185918499,0.0,1.7832561353232588
BQ,sc062,G14_TIED,1,89,0.814877634659459,0.5110013832469471,0.2821761872665487,0.5047624024818366,1.3724763392048658
BQ,sc060,FLAT,1,89,0.5,0.0,0.03919581754277681,0.0,1.6424949952358183
BQ,sc060,MEAN_CURVE,1,89,0.572465592948298,0.2595791804440709,0.12030585879983471,-0.2586036469966106,1.9003190151977243
BQ,sc060,G14,1,89,0.8129537413652116,0.5151915193693165,0.33970252638927334,0.36069443561181747,1.3839128083624506
BQ,sc060,G13_FULL,1,89,0.7780087927855588,0.4926480563477891,0.32815135333207623,0.498089798851162,1.2125099138082054
BQ,sc060,O_BOTH,1,89,0.9720956670663906,0.7644591078047395,0.3553464440512633,0.8804139174638828,0.21344160596815226
BQ,sc060,HEAVIER_ALWAYS,1,89,0.637044278306454,0.27491193897850497,0.41060992220630776,0.0,1.6424949952358183
BQ,sc060,G14_TIED,1,89,0.8175816772600945,0.5184393130022592,0.27615209088100656,0.5060176406181334,1.2408165051693567
BQ,sc063,FLAT,1,89,0.5,0.0,0.03925248690483951,0.0,1.7695027672570867
BQ,sc063,MEAN_CURVE,1,89,0.566495204793036,0.24620276132532415,0.12244507476650335,-0.26656479450461557,2.0497873168850287
BQ,sc063,G14,1,89,0.812649619716552,0.5078459215681232,0.3392298772655915,0.3608594130367979,1.538579170623224
BQ,sc063,G13_FULL,1,89,0.7742793009888401,0.4852542865772914,0.32543526579240867,0.5006512913779074,1.3395176858294735
BQ,sc063,O_BOTH,1,89,0.9718555710279752,0.766666955960425,0.3570685101935102,0.8840320891622577,0.19992255001342213
BQ,sc063,HEAVIER_ALWAYS,1,89,0.6293612050771623,0.26145225561349816,0.41167408979908976,0.0,1.7695027672570867
BQ,sc063,G14_TIED,1,89,0.817405606831923,0.5113806184804018,0.2788169469419469,0.5054579333549866,1.3587485819997027
BQ,sc070,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7832561353232588
BQ,sc070,MEAN_CURVE,1,89,0.5655037138570389,0.24639900240840196,0.12392031663115999,-0.27382149129059996,2.0712011641071557
BQ,sc070,G14,1,89,0.8079437373636109,0.507396359075569,0.3336784300037312,0.36181847024109637,1.5869238651006399
BQ,sc070,G13_FULL,1,89,0.774738050526391,0.4876919391677285,0.32935617260918465,0.4983600816539317,1.359524630412876
BQ,sc070,O_BOTH,1,89,0.9718555710279752,0.7671961955559282,0.3493223476657212,0.8850985668136715,0.202840911063111
BQ,sc070,HEAVIER_ALWAYS,1,89,0.6254396364497113,0.25648684073270084,0.40458582582076563,0.0,1.7832561353232588
BQ,sc070,G14_TIED,1,89,0.812699724478982,0.5112035853115922,0.2701279944954644,0.5045108080345373,1.3694717346053449
BQ,sc071,FLAT,1,89,0.5,0.0,0.039108655708627024,0.0,1.7832561353232588
BQ,sc071,MEAN_CURVE,1,89,0.5661386985541768,0.24262314832884502,0.12251469414120017,-0.26723282229788714,2.0650750483378904
BQ,sc071,G14,1,89,0.8086567498413292,0.5105652823535699,0.3403049360278276,0.3631294796618774,1.5551311067766567
BQ,sc071,G13_FULL,1,89,0.7724967697945442,0.49032418624892776,0.32634412441641353,0.5019682381407188,1.353271053895646
BQ,sc071,O_BOTH,1,89,0.9718555710279752,0.7690723591035927,0.35835849224403443,0.8836704543234359,0.202840911063111
BQ,sc071,HEAVIER_ALWAYS,1,89,0.6261526489274297,0.26346233441448147,0.4136219703990788,0.0,1.7832561353232588
BQ,sc071,G14_TIED,1,89,0.8134127369567002,0.5140592551735871,0.2791641390737777,0.5081544053373812,1.3712848849178536
BQ,sc075,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7697433242204645
BQ,sc075,MEAN_CURVE,1,89,0.5700602671816279,0.24972673015753588,0.12392031663115999,-0.26971632052394867,2.058365528254659
BQ,sc075,G14,1,89,0.8108849138341991,0.508349118712205,0.3433169842205987,0.34813369010032663,1.541315889402561
BQ,sc075,G13_FULL,1,89,0.7756875006323339,0.4887988122124682,0.32935617260918465,0.49751969587694267,1.3397582427928518
BQ,sc075,O_BOTH,1,89,0.9747967474985636,0.7702333680333245,0.3613705404368055,0.8875278106555079,0.18932809996031671
BQ,sc075,HEAVIER_ALWAYS,1,89,0.6342631658614761,0.2696303866074424,0.4166340185918499,0.0,1.7697433242204645
BQ,sc075,G14_TIED,1,89,0.8156409009495702,0.5118923034944167,0.2821761872665487,0.498095322350047,1.358195909688631
BQ,sc076,FLAT,1,89,0.5,0.0,0.03908648912019537,0.0,1.7832561353232588
BQ,sc076,MEAN_CURVE,1,89,0.5695333884875664,0.24788779029979674,0.12063444587540972,-0.2684417911847216,2.0653165992293068
BQ,sc076,G14,1,89,0.8090582884472024,0.5071405246933824,0.33543089440679796,0.36080201866387707,1.5566433318363777
BQ,sc076,G13_FULL,1,89,0.7733216126503468,0.48519265049620114,0.32322254719845084,0.5025154324030738,1.353271053895646
BQ,sc076,O_BOTH,1,89,0.9718555710279752,0.7693615647098379,0.35260821842147144,0.8840909001352559,0.202840911063111
BQ,sc076,HEAVIER_ALWAYS,1,89,0.6265541875333027,0.2586438223736119,0.40787169657651584,0.0,1.7832561353232588
BQ,sc076,G14_TIED,1,89,0.8138142755625731,0.5106537507448418,0.27341386525121464,0.5051813373386479,1.371967964226491
BQ,sc077,FLAT,1,89,0.5,0.0,0.03956653116650248,0.0,1.7832561353232588
BQ,sc077,MEAN_CURVE,1,89,0.5671868268964229,0.25132857836610045,0.12392031663115999,-0.2694815306067317,2.0849746339490878
BQ,sc077,G14,1,89,0.8096193166862491,0.5136232663424748,0.33970252638927334,0.3674452456297308,1.5627038091524312
BQ,sc077,G13_FULL,1,89,0.7737160211314426,0.4869515037329067,0.32766942562123286,0.49682732452823847,1.353271053895646
BQ,sc077,O_BOTH,1,89,0.9722120772668343,0.7680814278356896,0.360165721159697,0.8852355522739611,0.202840911063111
BQ,sc077,HEAVIER_ALWAYS,1,89,0.6271152157723495,0.262538498753891,0.41301956076052465,0.0,1.7832561353232588
BQ,sc077,G14_TIED,1,89,0.81437530380162,0.5174254656758518,0.27856172943522345,0.5094082839650098,1.3661348611606003
BQ,sc078,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7832561353232588
BQ,sc078,MEAN_CURVE,1,89,0.567659989233427,0.25358683224429546,0.12392031663115999,-0.2651111066218322,2.067178940334398
BQ,sc078,G14,1,89,0.8101769497198481,0.5164154409470417,0.3433169842205987,0.36916215660737944,1.5390075294660717
BQ,sc078,G13_FULL,1,89,0.7738031850858691,0.49554749078957566,0.32935617260918465,0.5047779197375796,1.353271053895646
BQ,sc078,O_BOTH,1,89,0.9721828318299754,0.7718323013172239,0.3613705404368055,0.8848679174579089,0.202840911063111
BQ,sc078,HEAVIER_ALWAYS,1,89,0.6297949895142496,0.2665433009726055,0.4166340185918499,0.0,1.7832561353232588
BQ,sc078,G14_TIED,1,89,0.814877634659459,0.5201989114839936,0.2821761872665487,0.5101711218747101,1.36543802757852
BQ,sc083,FLAT,1,89,0.5,0.0,0.03959301071105431,0.0,1.7832561353232588
BQ,sc083,MEAN_CURVE,1,89,0.567659989233427,0.25447659270651396,0.12392031663115999,-0.26743089877494075,2.067074091439193
BQ,sc083,G14,1,89,0.8101769497198481,0.5183982388566577,0.3433169842205987,0.3710667989073858,1.5341198197678796
BQ,sc083,G13_FULL,1,89,0.7738031850858691,0.4962768868933144,0.32935617260918465,0.5108099571812357,1.351369097829712
BQ,sc083,O_BOTH,1,89,0.9721828318299754,0.7707773509891217,0.3613705404368055,0.8847814583216639,0.202840911063111
BQ,sc083,HEAVIER_ALWAYS,1,89,0.6297949895142496,0.2678289762944794,0.4166340185918499,0.0,1.7832561353232588
BQ,sc083,G14_TIED,1,89,0.814877634659459,0.5221106935487562,0.2821761872665487,0.5124647390300651,1.3646320670257457
BQ,sc084,FLAT,1,89,0.5,0.0,0.039295115834846184,0.0,1.7831271183122694
BQ,sc084,MEAN_CURVE,1,89,0.5648089302832322,0.24018863879211322,0.12392031663115999,-0.26567025992480026,2.062449718399138
BQ,sc084,G14,1,89,0.8145319726577286,0.5124016452754647,0.3433169842205987,0.36291611378423144,1.5498522567533743
BQ,sc084,G13_FULL,1,89,0.7731420460868794,0.4817984902001685,0.32935617260918465,0.5010873056098092,1.3539372319517
BQ,sc084,O_BOTH,1,89,0.9724438063220928,0.7651218628031634,0.3613705404368055,0.8845300253669002,0.20271189405212198
BQ,sc084,HEAVIER_ALWAYS,1,89,0.6277925776261819,0.25910245094989043,0.4166340185918499,0.0,1.7831271183122694
BQ,sc084,G14_TIED,1,89,0.8189350185966291,0.5135284043032577,0.2821761872665487,0.5078927791745287,1.3703211870706489
BQ,sc085,FLAT,1,89,0.5,0.0,0.039295115834846184,0.0,1.7832561353232588
BQ,sc085,MEAN_CURVE,1,89,0.5636324596949968,0.23921528725789756,0.12392031663115999,-0.26759517278717865,2.067984979399404
BQ,sc085,G14,1,89,0.8142966785400814,0.5105987027994852,0.3433169842205987,0.36164940712083815,1.554530145014101
BQ,sc085,G13_FULL,1,89,0.7716126343221734,0.48094120226352866,0.32935617260918465,0.5006456907892927,1.35453350589798
BQ,sc085,O_BOTH,1,89,0.9718555710279752,0.7651482408935215,0.3613705404368055,0.8845354332690917,0.202840911063111
BQ,sc085,HEAVIER_ALWAYS,1,89,0.6266161070379467,0.25765165598019224,0.4166340185918499,0.0,1.7832561353232588
BQ,sc085,G14_TIED,1,89,0.8191703127142761,0.5143144713959307,0.2821761872665487,0.5080729873811838,1.3702523782508953
BQ,sc086,FLAT,1,89,0.5,0.0,0.039460612988295146,0.0,1.7832561353232588
BQ,sc086,MEAN_CURVE,1,89,0.5717501067538203,0.2567934916495488,0.12392031663115999,-0.26169865742533316,2.069499330529769
BQ,sc086,G14,1,89,0.8085319726577286,0.5092226997631946,0.3433169842205987,0.3475515857732302,1.5510545308144184
BQ,sc086,G13_FULL,1,89,0.7726714578515852,0.4860012110969468,0.32935617260918465,0.4949525225442047,1.353271053895646
