extractant,n_rows,sd_true,sd_pred,span_true,span_pred,sd_ratio,span_ratio,model,split_seed
Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,7,0.0,0.029885530911387438,0.0,0.08841620711523834,,,GEN10_LEVEL_SHAPE,104729
O=C(COCC(=O)N1CCCCC1)N1CCCCC1,14,0.03495680222757828,0.4641142834279803,0.10999999999999999,1.2977040827778337,13.276794610859147,11.797309843434853,GEN10_LEVEL_SHAPE,104729
O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,8,0.4280437297819516,0.24476721267359283,1.205580343,0.697246150074938,0.5718275859297809,0.5783489703721372,GEN10_LEVEL_SHAPE,104729
O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,8,0.4634486620717067,0.26116884876353025,1.315106742,0.7111305122381757,0.5635335046519588,0.5407397662312157,GEN10_LEVEL_SHAPE,104729
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,28,0.33740839237627146,0.1855823831905705,1.1249387370000026,0.5361330805410399,0.5500230207185023,0.47658869137247845,GEN10_LEVEL_SHAPE,104729
O=C(c1ccccc1)c1ccc2ccccc2n1,6,0.0,0.16730774662009157,0.0,0.4427034577762661,,,GEN10_LEVEL_SHAPE,104729
O=P(c1ccccc1)(c1ccccc1)c1ccc2ccc3ccc(P(=O)(c4ccccc4)c4ccccc4)nc3c2n1,3,0.4598309139376488,0.09679783739608706,0.903089987,0.17083463649706687,0.21050745929016085,0.18916679285147125,GEN10_LEVEL_SHAPE,104729
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,3,0.2332508518421311,0.23911083009647652,0.46311054000000007,0.47344536541964305,1.0251230733267014,1.0223161092806115,GEN10_LEVEL_SHAPE,104729
S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,6,0.31497543075919754,0.06186740946873851,0.8016323462331663,0.15203906449370796,0.19641979477452284,0.1896618383828105,GEN10_LEVEL_SHAPE,104729
c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,5,0.34874561853856506,0.2129048847755525,0.8016323460000008,0.5920000776917728,0.6104876261033485,0.7384932514833579,GEN10_LEVEL_SHAPE,104729
c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,5,0.29118606488327864,0.26369017675477713,0.6600519380000006,0.6370191587051984,0.9055727885208958,0.9651045956101683,GEN10_LEVEL_SHAPE,104729
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,5,0.27805428658727666,0.2412782722263706,0.6532125140000005,0.5736852566022854,0.8677380060840649,0.8782520914813414,GEN10_LEVEL_SHAPE,130363
C1COCCOCCOCCOCCOCCO1,5,0.32487650575044763,0.24953827331922684,0.7303784690000001,0.6617790957444394,0.7681019368969343,0.9060769502837566,GEN10_LEVEL_SHAPE,130363
CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,7,1.0923953978158119,0.298741910544329,2.854369913333206,0.8580588154916393,0.27347415701461947,0.3006123388154818,GEN10_LEVEL_SHAPE,130363
CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,14,0.6819128154648445,0.24376424082125658,2.2463344173155235,0.8573381285523638,0.35747127094992054,0.38166095036594044,GEN10_LEVEL_SHAPE,130363
CC(C)(C)c1ccc(NC(=O)c2cc(=O)cc(C(=O)Nc3ccc(C(C)(C)C)cc3)o2)cc1,3,0.29407376578754535,0.06629645606418912,0.5740312677277188,0.11926619778684344,0.22544158567372932,0.20776951447079564,GEN10_LEVEL_SHAPE,130363
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,14,0.528354946632151,0.5314648124429103,1.467585685177242,1.5765330450826711,1.005885940560569,1.0742357744462951,GEN10_LEVEL_SHAPE,130363
CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,6,0.20171374219122631,0.16326137226305848,0.5314789170422551,0.4327854035940021,0.8093715901035902,0.8143039915910598,GEN10_LEVEL_SHAPE,130363
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,8,0.3237551309679372,0.22538125609978615,0.9195300453453271,0.6356297432407103,0.6961472870745223,0.6912550018982808,GEN10_LEVEL_SHAPE,130363
CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,6,0.5939206167929916,0.2218062727644926,1.274157849263679,0.5647699412340548,0.37346114361576743,0.4432495876083397,GEN10_LEVEL_SHAPE,130363
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,11,0.4284083783045114,0.47475846688718265,1.1760912590556813,1.4590075316633762,1.1081913681663007,1.2405563942672755,GEN10_LEVEL_SHAPE,130363
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,19,0.4733589997166108,0.3183172402600061,1.5051499790000036,1.195529847477552,0.6724647475818044,0.7942928373635177,GEN10_LEVEL_SHAPE,130363
CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,5,0.5613198115031388,0.4050302810218091,1.2710667722865472,0.974771566997847,0.7215677635485421,0.7668924939673398,GEN10_LEVEL_SHAPE,130363
CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,11,0.4298868162346492,0.4877811181033585,1.4471580313422285,1.4735012090369617,1.1346733597829348,1.0182033870000362,GEN10_LEVEL_SHAPE,130363
CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,12,0.6165623141025381,0.10955077460815392,1.8581933381044045,0.35220206767247,0.17767997184131326,0.18954005509015615,GEN10_LEVEL_SHAPE,130363
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,22,1.1951031207154101,0.44621889509856866,4.021189299,1.1951125226264436,0.37337271350396445,0.2972037458976744,GEN10_LEVEL_SHAPE,130363
