design,K,cell,chemotype,nats,post_max,collapsed
BP,6,9,sc009,0.18577941155838035,0.3010559327922696,False
BP,2,10,sc009,0.07436743322924133,0.5613835037431707,False
BP,4,10,sc009,0.31165597662763345,0.35454649547150724,False
BP,6,10,sc009,0.1435372527111382,0.29651118348680133,False
BP,2,13,sc009,0.1402704969407415,0.5450960622248446,False
BP,4,13,sc009,0.2670013035594933,0.3445693831654795,False
BP,6,13,sc009,0.12194175769759497,0.29017793835137917,False
BP,2,14,sc009,0.1402704969407415,0.5450960622248446,False
BP,4,14,sc009,0.2670013035594933,0.3445693831654795,False
BP,6,14,sc009,0.12194175769759497,0.29017793835137917,False
BP,2,16,sc018,0.8309138347373448,0.7598870015934421,False
BP,4,16,sc018,2.2212344622521245,0.38137367605383293,False
BP,6,16,sc018,1.5175087242222935,0.252182662850304,False
BP,2,17,sc018,0.3778050708102807,0.6679552290781091,False
BP,4,17,sc018,1.1158480573094485,0.30708180052906825,False
BP,6,17,sc018,1.0508141635585941,0.2550736435638031,False
BP,2,18,sc018,0.8886119937887953,0.7702561731319655,False
BP,4,18,sc018,2.358472251295382,0.39919694485104973,False
BP,6,18,sc018,1.5686072605961512,0.25921630216549835,False
BP,2,19,sc018,1.0419243746629019,0.7962583040893414,False
BP,4,19,sc018,2.720459132620637,0.4447944007860779,False
BP,6,19,sc018,1.6980568860766077,0.2772120410653469,False
BP,2,20,sc018,1.7559934070081562,0.8886613402545319,False
BP,4,20,sc018,3.322233838955248,0.5181816241517149,False
BP,6,20,sc018,2.6379136338269316,0.3970306749403079,False
BP,2,22,sc018,0.0744726175545386,0.5613576038222969,False
BP,4,22,sc018,0.6695371478803143,0.285986894291997,False
BP,6,22,sc018,0.6821170040543909,0.2352348093643905,False
BP,2,23,sc018,0.2868656999059485,0.6474871713915004,False
BP,4,23,sc018,0.5057891485413785,0.3582526072515838,False
BP,6,23,sc018,0.7915866521084092,0.2796519716236757,False
BP,2,24,sc018,0.0390640029056335,0.5890913333128344,False
BP,4,24,sc018,1.148034328462611,0.3456906092070571,False
BP,6,24,sc018,0.8688659498396989,0.23401910752747304,False
BP,2,26,sc018,0.08029527390690383,0.5990339562750279,False
BP,4,26,sc018,1.3049460217112838,0.3645336158648643,False
BP,6,26,sc018,0.9239077443869514,0.23308955068914688,False
BP,2,29,sc018,0.24515324718606635,0.6379088694578907,False
BP,4,29,sc018,0.777732926353069,0.33100494245862233,False
BP,6,29,sc018,0.8798694036421639,0.2678618768689628,False
BP,2,30,sc018,0.5057824857228586,0.6957051392073942,False
BP,4,30,sc018,1.4343000820275746,0.2817919842677934,False
BP,6,30,sc018,1.1974012165018841,0.24259726821078276,False
BP,2,31,sc018,0.8143429665202175,0.7568504943550977,False
BP,4,31,sc018,2.181706974899103,0.37620086297962074,False
BP,6,31,sc018,1.5025661363160236,0.25013636906642167,False
BP,2,32,sc018,0.8359655916807371,0.760807528328163,False
BP,4,32,sc018,2.233274443262563,0.3829461565263538,False
BP,6,32,sc018,1.5220397677953508,0.25280416322872146,False
BP,2,33,sc009,0.6089861381158521,0.5714672157735894,False
BP,4,33,sc009,0.7471027013801314,0.3406082962226452,False
BP,6,33,sc009,0.702971385333371,0.3139522783974682,False
BP,2,38,sc009,0.7507212980650975,0.6057721854142837,False
BP,4,38,sc009,1.6945525213658912,0.5541494224758906,False
BP,6,38,sc009,1.4406627718717924,0.4076856737787141,False
BP,2,42,sc009,0.1677499134154159,0.5382740671249693,False
BP,4,42,sc009,0.25243546164739883,0.3452569415218146,False
BP,6,42,sc009,0.12672009628619346,0.2870521054990457,False
BP,2,43,sc009,0.11894845228269463,0.5503779328726798,False
BP,4,43,sc009,0.27671974538639044,0.3482726301830744,False
BP,6,43,sc009,0.11796010702707233,0.2924515996662475,False
BP,2,44,sc009,0.2114015559137485,0.6300771547161721,False
BP,4,44,sc009,0.5459729768339506,0.39749537371499627,False
BP,6,44,sc009,0.451026646794565,0.32975217381945626,False
BP,2,52,sc009,0.022808105444727167,0.5740362162111042,False
BP,4,52,sc009,0.305834923057683,0.3647544564432196,False
BP,6,52,sc009,0.17911140257200858,0.30126298293668763,False
BP,2,53,sc009,0.6623875694568538,0.7278088435403092,False
BP,4,53,sc009,0.5812033445245168,0.42794411085845313,False
BP,6,53,sc009,1.1698922140650994,0.33151973933122986,False
BP,2,54,sc009,1.1890264971604174,0.7043044268133606,False
BP,4,54,sc009,1.0124139422304987,0.41874006586835144,False
BP,6,54,sc009,2.4820237246501744,0.41838095050882523,False
BP,2,55,sc009,0.5008129989839224,0.6946520793665387,False
BP,4,55,sc009,0.5566900226435054,0.43622923901515454,False
BP,6,55,sc009,0.906045976410012,0.33420250343951063,False
BP,2,56,sc009,1.7388428845914812,0.8049770648667547,False
BP,4,56,sc009,1.851413389912628,0.48756266484233624,False
BP,6,56,sc009,3.428346655822866,0.5174808759749254,False
BP,2,57,sc009,0.3317771510727068,0.5026576962023578,False
BP,4,57,sc009,0.8520449830535393,0.384287798849948,False
BP,6,57,sc009,0.9686646504135398,0.2762965147213639,False
BP,2,58,sc009,1.3306132680715694,0.7329158277039376,False
BP,4,58,sc009,1.2166116770923698,0.4034053679181071,False
BP,6,58,sc009,2.725481163131666,0.4456352792618749,False
BP,2,59,sc009,0.22258850442005407,0.5246195149131926,False
BP,4,59,sc009,0.7693968362005761,0.4039588657637355,False
BP,6,59,sc009,0.6653097231152806,0.2946302526214968,False
BP,2,60,sc009,0.2764250220303371,0.5111784480252084,False
BP,4,60,sc009,0.882536572864244,0.42895876946683414,False
BP,6,60,sc009,1.1369428813997775,0.26761882073477444,False
BP,2,61,sc009,0.3640775550875156,0.5107311740718107,False
BP,4,61,sc009,0.8697317188333555,0.376905968699305,False
BP,6,61,sc009,1.0809044484764627,0.27458724172750004,False
BP,2,62,sc009,1.9572733038066676,0.9070739168052506,True
BP,4,62,sc009,1.4404752278826511,0.5851235060042207,False
BP,6,62,sc009,2.88645378101955,0.40319052133967775,False
BP,2,63,sc009,0.2892376747615908,0.5079764710810438,False
BP,4,63,sc009,0.8235401226498531,0.39280343907372084,False
BP,6,63,sc009,0.8303232804611173,0.2841052089465202,False
BP,2,64,sc009,1.8818341691306664,0.9005168358539754,True
BP,4,64,sc009,1.4266261560311595,0.583308732077568,False
BP,6,64,sc009,2.758650169188438,0.40621921043283093,False
BP,2,65,sc009,0.3626392240989985,0.5103717514744245,False
BP,4,65,sc009,0.8690270252115075,0.37725395063082406,False
BP,6,65,sc009,1.075755677271206,0.2742019631862414,False
BP,2,66,sc009,1.7634063843916543,0.8893926872900656,False
BP,4,66,sc009,1.4020762337162556,0.5786844920061742,False
BP,6,66,sc009,2.5579286180427316,0.40994879557869474,False
BP,2,67,sc009,0.5654650657371536,0.5607776734796187,False
BP,4,67,sc009,0.9664961565204434,0.3393119087873139,False
BP,6,67,sc009,2.090171063369493,0.3480596961133403,False
BP,2,68,sc009,2.2290448830875413,0.927586355164332,True
BP,4,68,sc009,1.6786962202629825,0.5837312318683798,False
BP,6,68,sc009,3.346502261686099,0.3882759630268442,False
BP,2,69,sc009,1.7280420242412098,0.8858655742820427,False
BP,4,69,sc009,1.3781278836130602,0.5754487209040318,False
BP,6,69,sc009,1.2786463583401755,0.312334992259861,False
BP,2,70,sc009,1.8902441971264963,0.901267725154313,True
BP,4,70,sc009,1.4281604973734205,0.5835557283451902,False
BP,6,70,sc009,2.7729000393090866,0.405906422906524,False
BP,2,76,sc009,0.08585127220950378,0.5585538507749505,False
BP,4,76,sc009,0.4728395102927482,0.4001305406895627,False
BP,6,76,sc009,0.3012723960797231,0.3008449311105014,False
BP,2,77,sc009,0.02856038855461704,0.572629080388578,False
BP,4,77,sc009,0.4749862433554429,0.40428151140882995,False
BP,6,77,sc009,0.2701580358423605,0.30053851226968425,False
BP,2,78,sc009,0.06128232960614166,0.5944587169024335,False
BP,4,78,sc009,0.34497634768021507,0.3764678630180045,False
BP,6,78,sc009,0.2541825996006444,0.30805164644679167,False
BP,2,79,sc009,0.13900007409522985,0.5454110662453849,False
BP,4,79,sc009,0.4380938680798311,0.3918206733758201,False
BP,6,79,sc009,0.30770334280673645,0.29814007059571984,False
BP,2,80,sc009,0.11801136191685027,0.5506098162247784,False
BP,4,80,sc009,0.46007402808965336,0.3959254188168356,False
BP,6,80,sc009,0.3093698473577022,0.2997641399165599,False
BP,2,81,sc009,0.089653874239649,0.5576160300093939,False
BP,4,81,sc009,0.4722447919482755,0.39972510293838803,False
BP,6,81,sc009,0.30269566002186976,0.3007791165181828,False
BP,2,82,sc009,0.11162263941429029,0.5521901167367527,False
BP,4,82,sc009,0.46421368137554714,0.3969210517200233,False
BP,6,82,sc009,0.30857801248406613,0.3000872391082638,False
BP,2,83,sc009,0.10790421611966028,0.5531094148254635,False
BP,4,83,sc009,0.4662022946027942,0.39745861256732273,False
BP,6,83,sc009,0.3079028434485135,0.30024691822268074,False
BP,2,84,sc009,0.06704615726235688,0.5958474864053644,False
BP,4,84,sc009,0.46529448472546475,0.40600040731827874,False
BP,6,84,sc009,0.3973649995830362,0.29679199029586983,False
BP,2,85,sc009,0.0394414771160794,0.569964126033259,False
BP,4,85,sc009,0.4727326317379311,0.40372598920206787,False
BP,6,85,sc009,0.2771921141276811,0.3007483437227658,False
BP,2,86,sc009,0.08798649995172382,0.5580272989493051,False
BP,4,86,sc009,0.4725306628330096,0.39990541745398345,False
BP,6,86,sc009,0.3020843653183942,0.30080968190508606,False
BP,2,87,sc009,0.14532942702787727,0.5438413342457408,False
BP,4,87,sc009,0.42796103446011446,0.39023364834793073,False
BP,6,87,sc009,0.30541601959646136,0.29741617054319575,False
BP,2,88,sc009,0.1322076144978526,0.5470946481940686,False
BP,4,88,sc009,0.4468925920677335,0.3933167951726303,False
BP,6,88,sc009,0.3091010091015569,0.29877850648111576,False
BP,2,89,sc009,0.11377227700664179,0.5516585031024146,False
BP,4,89,sc009,0.46292724040301303,0.39659664729256117,False
BP,6,89,sc009,0.30889865387651594,0.29998569721053214,False
BP,2,90,sc009,0.087986499951712,0.558027298949308,False
BP,4,90,sc009,0.4725306628330115,0.3999054174539847,False
BP,6,90,sc009,0.3020843653183898,0.3008096819050863,False
BP,2,91,sc009,0.05303169617777413,0.5666299762177993,False
BP,4,91,sc009,0.4707927445039518,0.4028960117757039,False
BP,6,91,sc009,0.285331994974558,0.3009231093980895,False
BP,2,92,sc009,0.09543023680698295,0.556190644199814,False
BP,4,92,sc009,0.4709349247251364,0.39906821518976243,False
BP,6,92,sc009,0.30465067597990086,0.3006515202316245,False
BP,2,93,sc009,0.09215910629197495,0.5569979494905356,False
BP,4,93,sc009,0.4717390147160065,0.39944648466218197,False
BP,6,93,sc009,0.3035752955191364,0.3007280093800106,False
BP,2,94,sc009,0.07853994385782062,0.5603558361142216,False
BP,4,94,sc009,0.4734374887793868,0.40085478376642225,False
BP,6,94,sc009,0.29825805134134836,0.3009343397295733,False
BP,2,95,sc009,0.07812572207624206,0.5604578800687161,False
BP,4,95,sc009,0.4734511169055656,0.4008937552080814,False
BP,6,95,sc009,0.29807696123340377,0.3009380250013091,False
BP,2,96,sc009,0.11894845228269463,0.5503779328726798,False
BP,4,96,sc009,0.27671974538639044,0.3482726301830744,False
BP,6,96,sc009,0.11796010702707233,0.2924515996662475,False
BP,2,111,sc028,0.5946012391754442,0.7141748388195128,False
BP,4,111,sc028,0.6076614120666419,0.4568610638184565,False
BP,6,111,sc028,0.5926903869026241,0.33038480209510834,False
BP,2,116,sc009,0.48738115860389714,0.5414632838940953,False
BP,4,116,sc009,0.4364536209160882,0.3291850280570069,False
BP,6,116,sc009,0.47710501507443936,0.2796007621540355,False
BP,2,119,sc009,0.5252496278236183,0.5508494382630811,False
BP,4,119,sc009,0.7071040173777065,0.33501507965746724,False
BP,6,119,sc009,0.6863180533540598,0.30251590708279624,False
BP,2,123,sc009,0.8113879354780459,0.6201633618098344,False
BP,4,123,sc009,0.9172196117750036,0.36351845444800307,False
BP,6,123,sc009,0.9261525464731843,0.34730418528971346,False
BP,2,124,sc009,0.05028626007245196,0.5673040230073829,False
BP,4,124,sc009,0.6105733897901875,0.3027406895394306,False
BP,6,124,sc009,0.6891987194421292,0.2454568361919279,False
BP,2,126,sc009,1.1889750963426295,0.704293721981994,False
BP,4,126,sc009,1.5611332636568287,0.4960136075925323,False
BP,6,126,sc009,1.604204225090732,0.428825723634227,False
BP,2,127,sc009,0.6779199378493559,0.5882592072094339,False
BP,4,127,sc009,1.2034780324281205,0.39987339784946574,False
BP,6,127,sc009,1.325963462304222,0.36837265587394274,False
BP,2,128,sc009,0.5948912041227118,0.5680120497623384,False
BP,4,128,sc009,0.7037671324000188,0.3317910627736373,False
BP,6,128,sc009,0.6727867521989914,0.30924736287619636,False
BP,2,129,sc009,1.0544196992637926,0.6755231935035642,False
BP,4,129,sc009,1.2654547051064824,0.4319058030876434,False
BP,6,129,sc009,1.3819898831905917,0.39595427608061706,False
BP,2,131,sc009,1.188975096342629,0.7042937219819938,False
BP,4,131,sc009,1.5611332636568278,0.4960136075925321,False
BP,6,131,sc009,1.604204225090731,0.42882572363422683,False
BP,2,133,sc009,0.5669009847023145,0.5611313181191201,False
BP,4,133,sc009,1.0394868430732709,0.40645598671215566,False
BP,6,133,sc009,0.9043894574922742,0.3341049862521505,False
BP,2,134,sc009,0.6814700641818561,0.5891188141726568,False
BP,4,134,sc009,1.0280423803246324,0.4012480030335189,False
BP,6,134,sc009,0.8899382606929664,0.34365994058733984,False
BP,2,135,sc009,0.7002350011796901,0.5936532981178684,False
BP,4,135,sc009,1.1280872520557899,0.42394451060908117,False
BP,6,135,sc009,0.9620248189359173,0.3538780282459666,False
BP,2,138,sc009,0.7192513595910253,0.5982323034339484,False
BP,4,138,sc009,1.254163038568903,0.45301223429673554,False
BP,6,138,sc009,1.0689335082024218,0.36646243977654047,False
BP,2,139,sc009,0.014585684562326562,0.5831533916363,False
BP,4,139,sc009,0.7432584273790275,0.4449617880375431,False
BP,6,139,sc009,0.6613395260194809,0.31203975676284945,False
BP,2,143,sc009,0.014585684562326562,0.5831533916363,False
BP,4,143,sc009,0.7432584273790275,0.4449617880375431,False
BP,6,143,sc009,0.6613395260194809,0.31203975676284945,False
BP,2,145,sc009,0.01084084110607314,0.5822427919485916,False
BP,4,145,sc009,0.5737818870502986,0.4080679390214327,False
BP,6,145,sc009,0.5231831201306362,0.2778576653509009,False
BP,2,152,sc009,0.014585684562326562,0.5831533916363,False
BP,4,152,sc009,0.7432584273790275,0.4449617880375431,False
BP,6,152,sc009,0.6613395260194809,0.31203975676284945,False
BP,2,153,sc009,1.3459942369622513,0.7359158490715237,False
BP,4,153,sc009,1.057739711440839,0.4157255301559871,False
BP,6,153,sc009,2.8748726003384864,0.45696051195720705,False
BP,2,154,sc009,0.0334966706676173,0.5877430243683188,False
BP,4,154,sc009,0.5547667430296033,0.4103090437132006,False
BP,6,154,sc009,0.5231318338479871,0.27989608553547246,False
BP,2,155,sc009,0.014585684562326562,0.5831533916363,False
BP,4,155,sc009,0.7432584273790275,0.4449617880375431,False
BP,6,155,sc009,0.6613395260194809,0.31203975676284945,False
BP,2,156,sc009,1.5668570671315023,0.7765564972803207,False
BP,4,156,sc009,1.4142899485553007,0.3968956247007689,False
BP,6,156,sc009,3.265873868495897,0.4955765401863076,False
BP,2,159,sc009,0.7084091985111995,0.5956236327123069,False
BP,4,159,sc009,1.178324019808266,0.4354799391756655,False
BP,6,159,sc009,1.0046533447473225,0.35893230537992027,False
BP,2,161,sc009,1.2794126933061505,0.7227745807422932,False
BP,4,161,sc009,1.780417748609939,0.544376830808484,False
BP,6,161,sc009,1.7619047257940554,0.45155895685401687,False
BP,2,162,sc009,0.8410925237138935,0.7617392765923181,False
BP,4,162,sc009,0.6238818608580515,0.4121116911465622,False
BP,6,162,sc009,1.8527106523033998,0.33360992003698986,False
BP,2,163,sc009,0.5698281877802203,0.5618520503341171,False
BP,4,163,sc009,1.1086757634265954,0.42184044472271603,False
BP,6,163,sc009,0.9471485563429043,0.34040149590953184,False
BP,2,164,sc009,0.7218995001344406,0.5988686192128243,False
BP,4,164,sc009,1.2747941179650104,0.4577983340710175,False
BP,6,164,sc009,1.0864054135209043,0.3684897616882461,False
BP,2,168,sc009,0.7213219175253851,0.5987298615129238,False
BP,4,168,sc009,1.2702093298454114,0.45673430135559756,False
BP,6,168,sc009,1.0825232130574125,0.36804002526797897,False
BP,2,169,sc009,0.7218995001344406,0.5988686192128243,False
BP,4,169,sc009,1.2747941179650104,0.4577983340710175,False
BP,6,169,sc009,1.0864054135209043,0.3684897616882461,False
BP,2,170,sc009,0.6919186790087493,0.5916456074192539,False
BP,4,170,sc009,1.081501107563991,0.4133238403741806,False
BP,6,170,sc009,0.9239724027283014,0.3491448952126605,False
BP,2,171,sc009,0.10882813961831356,0.552881028788171,False
BP,4,171,sc009,0.2808799864705438,0.35003446811492583,False
BP,6,171,sc009,0.11599195381819671,0.29348698030948134,False
BP,2,172,sc009,0.6697753175660691,0.7292699139518043,False
BP,4,172,sc009,0.5726544535132629,0.4303338831334789,False
BP,6,172,sc009,1.2078668645853499,0.33143032283290547,False
BP,2,173,sc009,0.7431765402607495,0.7435157721886309,False
BP,4,173,sc009,0.6466524615250635,0.42407678469367044,False
BP,6,173,sc009,1.3342951646233268,0.3276663420536226,False
BP,2,183,sc009,0.87172224914004,0.7672537033077234,False
BP,4,183,sc009,0.9144540643217867,0.40960279946344375,False
BP,6,183,sc009,1.5479741207210642,0.3195004241302733,False
BP,2,184,sc009,0.24966548301201713,0.5178625906845893,False
BP,4,184,sc009,0.2630199136153845,0.3491852668409001,False
BP,6,184,sc009,0.15756905050231057,0.2762784815318532,False
BP,2,185,sc009,0.41125062190051265,0.6753310326256948,False
BP,4,185,sc009,0.3626285328902682,0.38611645936489064,False
BP,6,185,sc009,0.8852169361083153,0.30115736655951236,False
BP,2,186,sc009,0.21527177363018687,0.5264439260118191,False
BP,4,186,sc009,0.3538658826034988,0.3599609364720174,False
BP,6,186,sc009,0.18820111451498978,0.28089421533262904,False
BP,2,190,sc009,0.6694705579788494,0.5862111651585661,False
BP,4,190,sc009,0.9721530227009155,0.38877472164254484,False
BP,6,190,sc009,0.8538602910612283,0.33786583605780207,False
BP,2,191,sc009,0.04416836273235236,0.5688051615086684,False
BP,4,191,sc009,0.30124897833072595,0.36113727032506326,False
BP,6,191,sc009,0.1627385950336479,0.2994923715066267,False
BP,2,192,sc009,0.09409347831595927,0.5565205883243581,False
BP,4,192,sc009,0.2864420625108931,0.35258703057526075,False
BP,6,192,sc009,0.12201644417882401,0.29494618812187173,False
BP,2,193,sc009,0.6386083874960679,0.5787056274680868,False
BP,4,193,sc009,0.8479098335756878,0.36172621207613537,False
BP,6,193,sc009,0.7717263332802516,0.3247752178151201,False
BP,2,195,sc009,0.6798750504059057,0.5887326737817818,False
BP,4,195,sc009,1.020303099294906,0.3995109557182219,False
BP,6,195,sc009,0.884973100084239,0.3428612099249631,False
BP,2,196,sc009,0.3635914823930213,0.510609711242219,False
BP,4,196,sc009,0.582107814858696,0.2975076762430855,False
BP,6,196,sc009,0.5956456750622618,0.28429190679969807,False
BP,2,197,sc009,0.7296643123203501,0.6007324809457918,False
BP,4,197,sc009,1.3419972101198314,0.47341140069378923,False
BP,6,197,sc009,1.143275810203177,0.37502969497198513,False
BP,2,205,sc009,0.9716778254297158,0.6571302383446016,False
BP,4,205,sc009,1.0993823456763532,0.3972629409709587,False
BP,6,205,sc009,1.2517388724471052,0.3764418689112376,False
BP,2,206,sc009,0.7023991360777708,0.594175244353585,False
BP,4,206,sc009,1.1409131375054218,0.426882221992672,False
BP,6,206,sc009,0.9729120266801041,0.3551733766305919,False
BP,2,207,sc009,0.4827742207654128,0.5403192531920824,False
BP,4,207,sc009,0.4268232193968672,0.3300579242299906,False
BP,6,207,sc009,0.4697167283420032,0.2785144408216367,False
BP,2,208,sc009,0.601426467876895,0.7155660278439303,False
BP,4,208,sc009,0.6107963430358693,0.45781972406361243,False
BP,6,208,sc009,0.5975526657215375,0.33049220099350424,False
BP,2,209,sc009,0.4459274160350102,0.6828875327378731,False
BP,4,209,sc009,0.533450603762569,0.43547100037868075,False
BP,6,209,sc009,0.4906842030398929,0.3270894228657061,False
BP,2,210,sc009,0.014650326277572734,0.576029730187372,False
BP,4,210,sc009,0.3300395952670505,0.3642774514320091,False
BP,6,210,sc009,0.19450987998454738,0.3019752448608785,False
BP,2,211,sc009,0.11573592257003601,0.6075158684898961,False
BP,4,211,sc009,0.35054658371428127,0.38509785593351237,False
BP,6,211,sc009,0.2938435243619799,0.31186541525785527,False
BP,2,212,sc009,0.49028529738711774,0.5421842384625944,False
BP,4,212,sc009,0.4425851709608221,0.3286208898865933,False
BP,6,212,sc009,0.4817956419955926,0.28029180025679273,False
BP,2,213,sc009,0.5709485739752775,0.5621278415074815,False
BP,4,213,sc009,0.6355792909346369,0.31826287293324385,False
BP,6,213,sc009,0.6244775763717539,0.3017838743028287,False
BP,2,214,sc009,0.5690983149143753,0.5616723662711526,False
BP,4,214,sc009,0.6305613893765813,0.3172847006263392,False
BP,6,214,sc009,0.6208817756639957,0.30123181325287923,False
BP,2,215,sc009,0.5008812696800515,0.544813176210031,False
BP,4,215,sc009,0.4653687621499814,0.32646856520679757,False
BP,6,215,sc009,0.49913498373166476,0.282855357366259,False
BP,2,220,sc009,0.18335343937769616,0.5343938046992424,False
BP,4,220,sc009,0.8472927530323737,0.4227158950646246,False
BP,6,220,sc009,1.0250989616466897,0.28111018740540034,False
BP,2,221,sc009,0.5222362788242189,0.6991771404620547,False
BP,4,221,sc009,0.8155327588484312,0.47976304747941273,False
BP,6,221,sc009,0.8090407541135307,0.3657229725226844,False
BP,2,223,sc009,0.033752943176502515,0.5878051180983398,False
BP,4,223,sc009,0.5545327926156449,0.4103330385139972,False
BP,6,223,sc009,0.5231113738910684,0.2799192084778692,False
BP,2,231,sc009,0.46701674577305935,0.6874367575856634,False
BP,4,231,sc009,0.667262684340718,0.45069461276507095,False
BP,6,231,sc009,0.7272907690179647,0.3474715316069095,False
BP,2,235,sc009,0.23125552444365627,0.5224575653871218,False
BP,4,235,sc009,0.8660159344277572,0.42606585066989955,False
BP,6,235,sc009,1.0826566855739195,0.27420302182010764,False
BP,2,237,sc009,0.3391812331455394,0.6593339527861007,False
BP,4,237,sc009,0.8064901319604694,0.4724299824684657,False
BP,6,237,sc009,0.7004478411228006,0.35262848583409623,False
BP,2,247,sc009,0.35694721534241847,0.5089492814565005,False
BP,4,247,sc009,0.9092539428053618,0.43344770450468445,False
BP,6,247,sc009,1.233745710882933,0.25574210733256786,False
BP,2,248,sc009,0.0316415788046559,0.5872934604076941,False
BP,4,248,sc009,0.5564635482755846,0.4101344404682113,False
BP,6,248,sc009,0.5232666816693352,0.2797287461026449,False
BP,2,250,sc009,0.28056465340816594,0.6460476400375066,False
BP,4,250,sc009,0.7956545853799721,0.4714929333049197,False
BP,6,250,sc009,0.7133771422459255,0.33755159006137475,False
BP,2,258,sc009,0.6400142961509866,0.5790483576435441,False
BP,4,258,sc009,0.9072493546058689,0.43502512489086115,False
BP,6,258,sc009,1.6062380337524074,0.31604339833295275,False
BP,2,262,sc009,0.36940256751621653,0.6660890064089909,False
BP,4,262,sc009,0.8121913222092924,0.4742867909324665,False
BP,6,262,sc009,0.7046152079923947,0.35534272549742346,False
BP,2,272,sc009,0.2392851052309113,0.6365523454176026,False
BP,4,272,sc009,0.7618165788821609,0.4634335428458127,False
BP,6,272,sc009,0.6966656042262751,0.3374953634003267,False
BP,2,274,sc009,0.5787568543570998,0.5640488310115659,False
BP,4,274,sc009,0.9947519294945325,0.4450477052869182,False
BP,6,274,sc009,1.6840315192072741,0.29981894044365354,False
BP,2,276,sc009,0.4338534892270616,0.680267143490717,False
BP,4,276,sc009,0.8188818717245357,0.47742653965280685,False
BP,6,276,sc009,0.7083061988113877,0.3604360772025703,False
BP,2,287,sc009,1.151148566504315,0.6963554162229211,False
BP,4,287,sc009,1.0438374358464013,0.4255769944675785,False
BP,6,287,sc009,2.432637640345929,0.41850012593728614,False
BP,2,301,sc009,1.6811452870788994,0.7957595385922955,False
BP,4,301,sc009,1.7575338468430315,0.4694340130333266,False
BP,6,301,sc009,3.3289234854843612,0.5080833204206299,False
BP,2,302,sc009,0.2349627449212818,0.6355517634035853,False
BP,4,302,sc009,0.789281937508667,0.4642908471987872,False
BP,6,302,sc009,0.6745645237732272,0.3418438740611404,False
BP,2,303,sc009,0.4035131553610317,0.6736322270705363,False
BP,4,303,sc009,0.8166707007957781,0.47609146452949275,False
BP,6,303,sc009,0.7074604751112559,0.3581604875729921,False
BP,2,304,sc009,0.4700848968986845,0.688095624010178,False
BP,4,304,sc009,0.819294070018689,0.4786724992417784,False
BP,6,304,sc009,0.7401636486416082,0.36285328226084707,False
BP,2,305,sc009,0.4412423883966255,0.6818721117392039,False
BP,4,305,sc009,0.8191642079069286,0.47771193635006215,False
BP,6,305,sc009,0.7082687222027704,0.3609560826716621,False
BP,2,311,sc009,1.5890758953112092,0.8710441044789285,False
BP,4,311,sc009,1.3559220386009856,0.5682294203257288,False
BP,6,311,sc009,2.262258800126431,0.41308450709031064,False
BP,2,312,sc009,0.8642302343222514,0.7659131354231921,False
BP,4,312,sc009,1.0069597005204605,0.5053034792323199,False
BP,6,312,sc009,1.2538870381371872,0.391769335094702,False
BP,2,313,sc009,0.2644341440065683,0.6423504452811665,False
BP,4,313,sc009,0.4251924878620524,0.40821379666187657,False
BP,6,313,sc009,0.3908115847358595,0.32025433187343144,False
BP,2,314,sc009,0.390504724037978,0.5173326666598321,False
BP,4,314,sc009,0.32709039120820027,0.3426938914832305,False
BP,6,314,sc009,0.33323693740070864,0.258945400748672,False
BP,2,315,sc009,0.685298797774041,0.5900452718938434,False
BP,4,315,sc009,1.0470528097630298,0.40552725895730957,False
BP,6,315,sc009,0.9020933114198718,0.3456169230038205,False
BP,2,316,sc009,0.6702593999984819,0.5864024996796519,False
BP,4,316,sc009,0.97567194571859,0.3895550179609871,False
BP,6,316,sc009,0.8561472196721701,0.3382324172758072,False
BP,2,318,sc009,0.38817402656732797,0.6702509519529996,False
BP,4,318,sc009,0.5871799009965327,0.4389721768652904,False
BP,6,318,sc009,0.7105742335759673,0.33417701574182707,False
BP,2,319,sc009,0.052934075822885354,0.5924445637332613,False
BP,4,319,sc009,0.7368436016652226,0.4022952455172359,False
BP,6,319,sc009,0.7413721687306395,0.3136690434678085,False
BP,2,321,sc009,1.16910425843675,0.7001386093952473,False
BP,4,321,sc009,0.9896161741893782,0.42057946765070436,False
BP,6,321,sc009,2.447780696420595,0.41448091258681885,False
BP,2,322,sc009,0.5781405238039499,0.7108029156919179,False
BP,4,322,sc009,0.5290600817062641,0.4328984688841079,False
BP,6,322,sc009,1.0345540226326062,0.3332926531445305,False
BP,2,323,sc009,1.3830598463284194,0.743056063101424,False
BP,4,323,sc009,1.2943349060366753,0.3967244629969711,False
BP,6,323,sc009,2.8157042110893027,0.4554845302635084,False
BP,2,324,sc009,0.24503247625313565,0.6378809731850845,False
BP,4,324,sc009,0.6062854069494577,0.43876848293387855,False
BP,6,324,sc009,0.49002861713819507,0.3315380068340943,False
BP,2,325,sc009,0.500565397969797,0.6945995580437435,False
BP,4,325,sc009,0.7962444332486773,0.4368393479162229,False
BP,6,325,sc009,0.8775740910675209,0.3652326011384368,False
BP,2,326,sc009,0.3608321257580702,0.6641801108433535,False
BP,4,326,sc009,0.5926495490626937,0.43925618853921544,False
BP,6,326,sc009,0.6614863867491985,0.3339100341801915,False
BP,2,327,sc009,0.8560092145190171,0.6306166015127869,False
BP,4,327,sc009,0.9964940179459745,0.4393479616751693,False
