record,arm,job,fold_id,fold_hash,digest,steps,parquet_sha256
M1/V2__element_exact/s104729/Ho(III).json,M1,fit:M1:V2__element_exact:s104729,Ho(III),d9f356117275f99634ba06a2255c00d87d491bb62dd36f11f24e79a0f7992e12,ca779ad864361e19d4a6f5e6801e6a2fc3b5d9e9c44656cfa6f9e1407952da3e,"intervals,point",91976b2e5ee50aec624a5fbde7121232a612a269cdcfa6974c6044c5d7382f33
M1/V2__element_exact/s104729/Lu(III).json,M1,fit:M1:V2__element_exact:s104729,Lu(III),54ec02d99a86b385a7d1f74c7c61e70cda613b92ba3d6867e52954babc055379,b956707cf56e5b3133f53a6ae26d6f0f2e70ccf93d972590e7a1dd00cd8a0ecd,"intervals,point",97bc0842754ecc37e1ecb9299a3f43e9bf14efce2cd60d0bd9ba46d3c23d9738
M1/V2__element_exact/s104729/Nd(III).json,M1,fit:M1:V2__element_exact:s104729,Nd(III),b032d41b03c434b091ac0f9837ab74679d7dc11cfb093fdbccfcb0b70f894a15,99f8f6fdc453d1f8e23dd065dd9ba400445bc9c6f1dc791e4fd45e35fde33ff1,"intervals,point",8c342145120755cfc3762853f3508cac61727bc5fe8b67355023b4a12edba01b
M1/V2__element_exact/s104729/Np(IV).json,M1,fit:M1:V2__element_exact:s104729,Np(IV),0160be56aa90f12305666726a8c9bf9c607f4715fed5fa4c13b564500ee70dfc,196e2804f6593345ddcfd67d77bf0ecc5337068007179e8b3deff73f5ee13368,"intervals,point",26f4485323b99627dd02738a1b6c7ab66459353bec2ed40b239ad823270ea543
M1/V2__element_exact/s104729/Pr(III).json,M1,fit:M1:V2__element_exact:s104729,Pr(III),c626ee65758ae45cf22269c99b772c329217cf5d45d8c763e720588cf288108e,24f95bb92c9395881b3ea1fc6e5c433ea8206899623ed4340a3ac3b6b4f4d414,"intervals,point",60b730cfd4d61a7408e918a22b956419bf9d33a847469f4c8c2e05f496120ba8
M1/V2__element_exact/s104729/Pu(IV).json,M1,fit:M1:V2__element_exact:s104729,Pu(IV),8c64906de59b681828e98bed47cc22b05b281fd04b6dc8f7df3df00a6513e1a8,b8dc7645482b926ae590196a20acfe8087ba43a99160ab9fa9d66fd8ddf3cebf,"intervals,point",233983aac4f4abef56c2d3e5871cbc8ca15da0028c9a6a46f3853f904b7f8cc3
M1/V2__element_exact/s104729/Tb(III).json,M1,fit:M1:V2__element_exact:s104729,Tb(III),9fff6a286aa5d621b98b31d391972daa2f70c4a3e7e02ed22461e7859a2e4a46,2265887a2e43df6de5c20114066d7761c4515b1a50d04147d551e6594083b385,"intervals,point",c0c6aaa5cc0357f000dee8e2578de852fb6975b719ad1328fd95e1a81c0b2838
M1/V2__element_exact/s104729/Th(IV).json,M1,fit:M1:V2__element_exact:s104729,Th(IV),31ea7487ab199591ddfaa91a9affd737a7f6c3f59b2e63a6e3ef50236274deac,fd791160f2197c8de5ac346ff91a666abad7b4afebd8708b6f5b5c5f3d8e8aff,"intervals,point",36d74a3bbce6a052050f2ff44bc5c1ed844eab316ae67b67332ea61d8d2d77ff
M1/V2__element_exact/s104729/U(VI).json,M1,fit:M1:V2__element_exact:s104729,U(VI),b2a1a12f33a5cc6ae170c2c5876d85d8372d18503110eec0249eb6167b0ab1f1,beaa715144f18d838a09c170171d304ba51acaf7d357d0e3d56f3dc7aab72cdb,"intervals,point",826d7f42702fc088991c03ebfbdc6c239b72732c4e77b9832c3c0ddd3ac64aa0
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b000.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b000,51efa61d7e2620244fec63d04d1e0545d496c3d3c190ae478723c1fef2e159bd,d26026ff6e62ec929f602c18c5e821ccd4182318144ca10f1b48db70468a3195,"intervals,point",a71eec750722adde61bad5dc3c681afe8015bce337685dbb536936a9021a3ec1
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b001.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b001,5c7d05bbfe36283aa6d57e53604e528d4936a8ea9ba4a4cf70f0de00cde58abd,286d05bd445a6341f2deb464ce167fa882fa1eed0bd798b397aac51cb9aa19ce,"intervals,point",9df82740f0b94fb298c2a4dd0afac60227d4b8e0e76f15f2dc4760df9961ab82
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b002.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b002,7659332b2d8d26bd298bd0abc6465d55e6e70846b06c130c451eada4245ee770,16f2fdff224f832d65543bc9fb251840613b2ee1b45bc0463828126b1cefe34f,"intervals,point",b48c17a8259cede4822fb50646b61c3947cf9df061cfdb268bb10731ad645d01
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b003.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b003,6247151930ab19c42459884b8b7244ca1c98fa1094cab3cbec5aa55f8eb5ee92,3fae3ea0f973490e24b085861261beaf550de945579152c14fc316144a2b089f,"intervals,point",ededb4138216637eab3304b6449ebb0bc950a994a9e6cb60eab57f5fb1bef506
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b004.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b004,6ff522a27ed28aabb4a63a58fec8c198a61b02f1d197d876de85e80def5e5a5a,80394b3fbc93902cacc825307b53a0d8799071fe9bc175c1cf6c0c998888732b,"intervals,point",d8b9adbc0afb0eae7faf5cfcb0d8722fd6eafda5e32137f33349319c97d024b2
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b005.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b005,83926984dea899ca3dbb8a14fddcc7c128a0bae72c2ca975434130c2bfcdd397,2f49a6749839f14a90dc6c3f755dfbfe55dac2177818be733395a465d47be9d8,"intervals,point",191ee3ea1cc95c893673ea946d9f2738a7baa83a241c5f3ed5f0e95fd2f3bb40
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b006.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b006,0a182a3ec650837657989f07915500156e7dbddcac83f77b81cf2320b2b243fe,93403296b1b43ba6ec5b69850e3d8154f52f1344bf9b7e6b5b1ae915cc577503,"intervals,point",fca52894f193701db41e096126dd20535c0544d9b41b45a77185f0b7c142a894
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b007.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b007,43a818e6afc8f9f1cdb1f958eaac5757cf438098bba54738bb459031f43f8877,447f8e03418ad75228d434980da9f8f4e512d0d159846c76b8627bee01f77cc8,"intervals,point",8a228c97b0dc2cd9183c74c5dbddccb748576a4246e6fb24bcf64cf75698c272
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b008.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b008,56917e3033453afa9668d4c3632b1097248df2775698ccc6b57031cea60cd37c,14f494f5549fa4101b9d6747c6d292971f4ef1e7388aefb3b8de536e42c9b067,"intervals,point",fc2404fbb881d095e29cfb47edeaf9fdc4f4643b9b73c6a51b5daf715d55b4a1
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b009.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b009,99773639a361b8db3b17dacfe34749a6f87c08fc356cc16ba575845b74e52436,d694035a173cb602c89bea1e277ce6298e2e32b32fd632da1cabec0a2568cfd8,"intervals,point",1656c8c1cd5fe73e6adff4624f89c2818e2d1c464798225913a5d8ffb1602136
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b010.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b010,173e0bf9892e2dadd6fe033946adbb77d3c8105399a0f8da281e11829d8b43c2,f7cb6666f329a3c1209c468bc7f194069fcdd07657a3dd286ea57153447660d3,"intervals,point",7bbd1920506facdbdb66a47d894dca14dde5c5ea18e00fd95924027d9f238df1
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b011.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b011,db8c87a5884bf8d21ecbd4e93249c42f4ec8ac140ee50d98183b04330df331c2,64e859c4892fc70a4d5bb8f1362882980a61af8b2e5e3d823253f38e47b1620f,"intervals,point",f4eaab292ebecf7aeb71b93c42721e6ca45f0fedeb9945e140354789d6d15ab8
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b012.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b012,92f52b28f059c61b0b57027f601ec58eabebdb53b6d8a5e7f24f2bd6ecda4eb1,4b5a4dad45ac3b6d3f699d9c6acf655e91c50100a8228f421e501af254f545aa,"intervals,point",92ac7f2f8b640560668b85e55ab4cdec1cb727b9c678b498947cfcbc36135154
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b013.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b013,6bab9b9a6fad5da4ae7a754868f30fcb76a80dbcb5614bc3cedb062c209f7ca4,8a533ab3323d20648af3be26684a5af0490e29551cc3caa3cfb25cfa6db847cd,"intervals,point",ed7953c4736ed099ee4e304d9c04f5d1039aa3f6ed9b460426b7272d88cde062
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b014.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b014,329d09e547d73d1b2858da90b2ba99d63e97a7f68d02f589fa6d582f9a9314b1,b0b7a05a5bca354cba928015ee17f9dceb0917cb46f8a69dc69150c227e7ea0f,"intervals,point",fd469b45c67af38eb7afc66098d220c915c3d163d6adcb47effafc620783446f
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b015.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b015,60ec5f52ee41d04e7286291fafd8f591f3c825a3cca21aca95269a23f4bc7db5,07e82804d8406edf88813e9679cf895dfe9f8dc36dcec78c6bada61be26fe671,"intervals,point",0d40858ccfadb83649b530145e3cce3edf246b1fd2a909d0668f99f76210a258
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b016.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b016,9402733a65e18c9437e30fece2f8ca9efe25a670ae2b20765d2e132ddfa4c1a5,4ab048f513323194b06204eb0c53d6b6dcc3dba9f51f6ddb3e671b1fe19d06e4,"intervals,point",4e2be72bf60fdc6f9f7a145e1b9163ce79ca011811c6937d0228409fb33a5d15
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b017.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b017,8534b0f79b6ff9c82bdf3a5cf08e7d65df570974de649cb0ebc8cbb1bc240904,c853b2a794a0410c0807cff5ea9e2bbdab94e8c06ad6d635cf741f514c5b42ba,"intervals,point",30af38d00b5adcf2fbebc096c6489106fe8668a545d9d6ad12b69520f88d7a55
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b018.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b018,5351b259f055268ce850c98c5830abe48dd9ad3eca8d865bb51b74cec0df8b34,7f0f4ff4f9d0cb75bd683aefbf089f557ead6fcdadb75b15983dbe1175c73384,"intervals,point",5e101b6a4a7d6519b2dd812e3228530b3987485aab8a5273310006994f9100a1
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b019.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b019,6910e7de07176a2664cc1c613eb15c964d70ffd9e49826119d0dbc9c14191a98,01a2e5ee024e9de3d0e6d58a688a22d0a97358b9dd0b161a3780643e29f97ba4,"intervals,point",b51dcde9342bf475c8dd0dc3517ea18cd0e50e41709d2172fcab54c2c81bfd40
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b020.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b020,d5293529a1a96d91180efda7d8ec2df2b1d68e00f75b979107121ccedfbe3448,bf129e2791f19873eafffcf0ce149908f57572b9b140b3e2600f757650d60633,"intervals,point",33a05e7cd827c79130b791842a0902107f47007a61831ba2e1210d4523937af7
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b021.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b021,bb7bcee1a2cbbfaa3394b0e675b27c89cdd4189304527f57d41d6e3b9b196135,58e5073735a8d269b0676f7467d9b967da87bcb0161f1d339ab16deb5cba3873,"intervals,point",e8fdd82737ccb6ee707656ae3b4c136f71b663820de79223d42a3dc7e1b6d479
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b022.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b022,f128737503c85a7dee024cd4f5ac6191dc64311f79dd2d4172179a44cf957ae5,1cf8b3cdad07cfaa50282200086882c8e6e243d8abe68e43e2ca25e2cd01362d,"intervals,point",6ed928a30dd47fa7e439f2ecf48786785a7faad8206968ac554a05cea2e054e9
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b023.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b023,9add2dfa1bfe1afb0c4b9427c36dcc634e70b19171a2d620851efebce7c81a1c,75459e1330249f1f136e1c0395774a630d03284ae739a5e65a9ee67a24d9ae95,"intervals,point",239e6fe79f85aa8dc33293e9089989aa47d765027916dd4ff2858bc0c6ac91a4
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b024.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b024,e81f5a08480ec7b4457748f110ee515647964c17f776b1182ca552104426ea0a,0187de955b04ea236eca524b21bb3bbd7f130d02d613dfa3f7e22a1c085c2a84,"intervals,point",114a945e89c83a6d37d3bbe6c1810b0cf88f5719d2c7d47f211966756b2b137b
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b025.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b025,5efe51f75f3738e4d1ababee8952395196b60395181cbcb10a13e1f6f9c443c3,4c4dbcf62e1cba52b797196696ed9a0af6d0beb65bada42cfe40384226dac062,"intervals,point",4329b8ead4fcb4b8bdcaaf2a697ff8c425a95b3b0711d2c47e43ca129515f888
M1/V5__hno3_only_batched_max4/s104729/s104729_S_b026.json,M1,fit:M1:V5__hno3_only_batched_max4:s104729,s104729_S_b026,0a5aa373c68a5c71eec8b92e3a1e97f045bed81a2634074c6ae30dd020f6933c,820b7f12aafa833cc255ec934648435e2b156cb898b9a6a5026d6ec11157e100,"intervals,point",44e02c58c4484a947f5e6846fcc62f75ee9af4cdedb3245f64bb2870f995191c
M1/V5__primary_batched_max4/s104729/s104729_S_b000.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b000,658e418875ae28d7f99a35c2c06e903ca2ab3e3b4b772e723fed5575e5a2eb78,95302d5175c8035772c488eb389bd068e6a4568d4f7a8a950ed94dd0e5baa7de,"intervals,point",ae7c0003806e2140d5b8357b287d2aa97217024eee0b19ab91623e9b0436cc26
M1/V5__primary_batched_max4/s104729/s104729_S_b001.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b001,3b809c0cc72af2341fcc3686a48663918b9368d028148601a2a24c15c96d6902,8e9949e69f43d188e74e989d951c4725d93b12baf5857149bf923793af71a051,"intervals,point",a8c851135ea0b8fc4a523652efd51d07f013a0796c1049e9911979ed04dee86e
M1/V5__primary_batched_max4/s104729/s104729_S_b002.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b002,92ecf220df77355e1ccab81715f77d572a5eafb20b7a5dceb05eb88f350284c7,8a539939bffb018da52f0d8ed83975fd319417604d0fa2850d601817ba117db4,"intervals,point",f6eda727fd2a3283ffa7c89ecbfb29ae306a87ebf50d4560409cc5f916f3cce2
M1/V5__primary_batched_max4/s104729/s104729_S_b003.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b003,b49af246d8b3de30cff690bb13a59d4858f86b88855268384b459679a03e5222,efaaa09ec59187489b14acc17dc72ba6b3606a974064fca25ff21c50d7c35157,"intervals,point",c999135733c2add53a542b2a1aff842082a87237e7da9bf95e709d4e27f7f32d
M1/V5__primary_batched_max4/s104729/s104729_S_b004.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b004,e6f0a113d12a588f93a7f8490b3121f094d821c92df245ad87440b4e1273fcfb,809a25ca8dabec8bd596e023a5c5b2d855515b10cfa36989035c5d6839837fd7,"intervals,point",e708e42ea6f010ac2fb8fdac6e20d7afde07533c81e493c9caaf32d9d2f7aaf1
M1/V5__primary_batched_max4/s104729/s104729_S_b005.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b005,f72bad6b1fa46ad4a4ab12ecec5d85f0752058e7744994772afda53eccc717b9,902bf353d4eab95ff46207366e927b0f094bb0491c541790b3268a1f410d3eff,"intervals,point",27db20175a26fb39e4647a3a2c730b9507c42b5add02e5368983059d53ef7bde
M1/V5__primary_batched_max4/s104729/s104729_S_b006.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b006,45c532abb53b90db169c5a6d48a63c46c866616f08c9df54431472513734898b,f54f6a1e8d90c981097ea724d1da4b7b7d59059fe782243f2c514feecf130fd7,"intervals,point",7d54ff2fa8ccac9010892292eddc9dfae14efbfd2db81133d41e6bcdddbe121b
M1/V5__primary_batched_max4/s104729/s104729_S_b007.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b007,051e3f74f9db5dfb6211d3e326a6c60a9ab6653f12bb269db6fc4e3ec91788e9,ca9fe690922675f01bfb16345207fab8ccf35c9da67a6f2c13a965901419341d,"intervals,point",60de200314c9944d268da1bc7614cf9f3f20bd33cdca730825f05f37f941807a
M1/V5__primary_batched_max4/s104729/s104729_S_b008.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b008,eed4352f4ddb5c3f5e0e2cb44b96150d2ada8b9f161cf01db941e8eda72b700c,5b4db6001b80932860ad6e4842fbdaae213980399f22b05dbec580acc3269f56,"intervals,point",752fafe627154282ba611d30aa400af889a38dbfda900067ff3d247862445629
M1/V5__primary_batched_max4/s104729/s104729_S_b009.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b009,7205e73bc77d114ec3b522e989aabb160b266b23c8414bb624f4304b6ca845e8,e638d6076a70c784daf2e3c942a44e9a1ed967121e41e851600c5ded8bc8b2ac,"intervals,point",bdd410187ea3b5d85a47d1e14ba4224f5410b194180ac9ac8f79c1548e4af5cb
M1/V5__primary_batched_max4/s104729/s104729_S_b010.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b010,be023e8a6aecd83576e68ebc7e3dc3a3fac9fbf24f2a33ecf2908977bdcfbb59,188546c28ca7d0eaff910211858a133ec004add57e9d18db932c0bacb913ca73,"intervals,point",e7a721c695a72bb0c7ed52e910d2b710014c52b238e31dc3fb41e5274103ff08
M1/V5__primary_batched_max4/s104729/s104729_S_b011.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b011,a030163c96894adb61684832d991c4025f813a702c52c359fd7733fdf4ccc3a2,51ab6232bf44a90bab2e17480ef5b630c31d6bd65e2e5217f1d2ed63d5d9ee4b,"intervals,point",27e05b9dd80bc44c911368448147157b84d17ca0561153fbed827999e88ab6c1
M1/V5__primary_batched_max4/s104729/s104729_S_b012.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b012,2036f1748df105053898bf8bd194adecf47137e6fcc12f58cfe530f29e7abcdf,ac497d0f83f01772474664a67cdfdf19069a4e226100ffa7c266db1bd130d62e,"intervals,point",71084015ce912dfd9e73fcc4071471f19026824234938a489a2cc56e1a519caa
M1/V5__primary_batched_max4/s104729/s104729_S_b013.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b013,1acb5f9e73a3101321d96aa164d7f79dfc2f47aad547e7909c16d606ec69af37,911814ef3bc3f6bfc8a969beb127296e269e97fbeabf007de8256a357b0cbf9a,"intervals,point",5dcc0dbc8b72c11da3e3f6120e022d24a233b9e2846a5906be52ca028221498f
M1/V5__primary_batched_max4/s104729/s104729_S_b014.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b014,34bbf6598524ef43d30c5d4ce3d9d3c74f30be81f01765f27f4dc4861432b4d6,d21e9b4615863a69c0e67ebc379b1ffcd8e52ef6b562d6c513b44bf9eee486a7,"intervals,point",8a1e4757364d8985915cffafae4897198d87d9746bfff467eb56cb1a4a11a306
M1/V5__primary_batched_max4/s104729/s104729_S_b015.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b015,039c5afff84ab7a28c459c260f18c16a1151db7166459bf18aa232f8f3e71fbb,d6ddeac9aac893086c32c3b25e9d4388b92de34df654b3773fc346b310680fbd,"intervals,point",abfa87027b6c96f74afcf86c68da481523329fa913f6263a23905d0f28254aaf
M1/V5__primary_batched_max4/s104729/s104729_S_b016.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b016,2ca07d272268de88f0942426a161d8e0d7fd51d64cf8e538b2d898d56c8f11fe,0b6b565cbacacd654c4fbc7a8b565ef3ae45242bc084e16278a218f48d4059c7,"intervals,point",146ceda516e96fdc97003560137eb23078b5bff4427d809f2eec258e59d06c0b
M1/V5__primary_batched_max4/s104729/s104729_S_b017.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b017,9e396bd46baab0535296fdd55bbed786ff353251958f192bbde28700fd639f7c,b37b797cb251b0a2a54024d73c9085daaaa99e3b5923381d9b18e51293522859,"intervals,point",25c4f3f72609094d7dc88b21e9710b9e4c6639b01449cebf306d6dda3e07914e
M1/V5__primary_batched_max4/s104729/s104729_S_b018.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b018,052e92798be8bce6f29222c223a932a5d89eb06a6b6a1a4836c87eb97e682fc5,2e0d747d6e9f8bdc114881006e757a396c1c989c57ea1d6baef037a7c26c8ffa,"intervals,point",420bbee6fa3ed7b9e689906a0d14a35ae05f716e474714b883e1a93ce735b7a6
M1/V5__primary_batched_max4/s104729/s104729_S_b019.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b019,0e4c4aa3f888c1457b000354446ae90bcddc939ed46d59204b966fe3e227bdad,05eb75188b7e18ed3bbce9e036ebf705d01a693e6e60f89e3e3a27db2571a7d6,"intervals,point",4486d47a21b806b84974b6f77d4c0873ff2484bb229605b8f6b06e2f1f6051c5
M1/V5__primary_batched_max4/s104729/s104729_S_b020.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b020,54be46d28a87f58ba603aeb8d2a35423e972e7aa86d56e0226323a5ee81523b3,e4281716158bfeda842b8130e10b134f22dcadc1f4a6a453494f72632f205de2,"intervals,point",4360471c30bce8204689bb12f488c8475211be8536842b15ccbd6b03907b2961
M1/V5__primary_batched_max4/s104729/s104729_S_b021.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b021,b600ca052c4bd9ef93394c26f6639e9143310efdcd88337ea05b06474e293301,154fec9f6529a9314957b3688d303bb59660f0f734c4b0d166641648350c0c47,"intervals,point",d5c32d1ec852229ac6f937d948800cece296feeeebc6271cba406cfa4c505f7a
M1/V5__primary_batched_max4/s104729/s104729_S_b022.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b022,ff56ffbac8e138a185a735e7943075f6e51b91c3a97acc353222f7cd4b6076cc,f30c4f9f06aea6da2d7f51395df5e05d2c8368385de32986138f3e65611af67e,"intervals,point",8069c28202b01354db34c0aa4a35464cd0ae3dbf6566a8f5894bc9b5ce2fb07e
M1/V5__primary_batched_max4/s104729/s104729_S_b023.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b023,cd2ea24705b80017bd1f1bf8ad57f3cd5339dfaafd5a3a4f48f3784c42394c50,018b5571539753a784d0e4b437b5e508ea9abfacc6d9f8483a3520a981f4a1bb,"intervals,point",d52ff645b34a6f92149fbdd08cae78c6321711444d191b408eac482005b2862d
M1/V5__primary_batched_max4/s104729/s104729_S_b024.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b024,38d1c8220ca2de4ee0b881262e9fc033dc77c4a00046cf3a065807d7e9238a7d,c199774210b1a6647d7d44ac921b60732140e174eb9f9b886393fa560f81e012,"intervals,point",a2e4193292c8b1351392ae5792ee4acac124da9b23d7c7a68145c7a239fa87e9
M1/V5__primary_batched_max4/s104729/s104729_S_b025.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b025,185072c57084958fa262dde8b511aa6728000d9933e5d0242aae8cc77ec2ea3a,9a59fc79a5c5fdf82a72548921b10968fab83f543e018b08c58684dab311bac9,"intervals,point",c9235e2ab3d09befb400e3a82da9eedec2c9de2fed97eeafa72d6fd874d0057d
M1/V5__primary_batched_max4/s104729/s104729_S_b026.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b026,cde599e7d91e7d78c1337cd42b5afb36072c2c012084dbb00c81691311cbd7c3,cd5ef0006de52e1027d289bd98dba7d08e980a78f90de891b0a37a1894d63ab1,"intervals,point",7836068fb48b74959a046672385f6e28fb28f1454fd4d754f99479237fa5cf04
M1/V5__primary_batched_max4/s104729/s104729_S_b027.json,M1,fit:M1:V5__primary_batched_max4:s104729,s104729_S_b027,598ad59fb4f6fc8e19165fbc4e1328125dafc3ed04a816830c9389f7d419ee6f,0f7b43de7eb7626448d8748bba9a802797bc5b48dea84ee4cd40e54cbe8b5571,"intervals,point",87457318a6574109ed73c0bdeb91fb54a4e55c89c53fb07e82a7ea76390f1fe7
M1/V5__strict_batched_max4/s104729/s104729_S_b000.json,M1,fit:M1:V5__strict_batched_max4:s104729,s104729_S_b000,d5133c7b1da06ade96573568021179b3928b943a91fb92599d60c0daf0432927,287112c1c4c8fb5a7c324a559b2b3f309cd2aebc3be54b31c2204967a06bc6ab,"intervals,point",bd7bff920da59f4c660a821a9f861b27355fa09419dd3e0a66b350d9fe6c0c95
M1/V5__strict_batched_max4/s104729/s104729_S_b001.json,M1,fit:M1:V5__strict_batched_max4:s104729,s104729_S_b001,e8588d4b28af044aa1dbdbd030d95236469293392ae6561aa726bf803b84fc4d,f058e516dc435bc713a6035b32dde61c03fb86ca13af1018595c3f987833309f,"intervals,point",4e902fd5ece722c8d333fdf651b6629fdc95d5c070c56ad75b888e1480cf4d63
M1/V5__strict_batched_max4/s104729/s104729_S_b002.json,M1,fit:M1:V5__strict_batched_max4:s104729,s104729_S_b002,1cc50a3f2f906ee4c0afd4269f26a523e999fbf6aec167fc18b15f6669b902a4,9dcbe6fd3412e7a45f5a01fd43d394617c19b4eb63c55f413e1acd3fe37bb0a0,"intervals,point",ca947dedd2fa43c7a276bd3c9ea1414ceb09437e3ea9f58d876542cf9c161171
M1/V5__strict_batched_max4/s104729/s104729_S_b003.json,M1,fit:M1:V5__strict_batched_max4:s104729,s104729_S_b003,f763c9e89e2c5f998d208362dd7282042ddda0f44e9ecb26d2860e35fc7f6a07,122803967eed11313a9b2df57e5ec46881a45a28ce5507551e7ad8f02ce58abf,"intervals,point",a882fc6ef555caad24e5aecf26f7e5644bd582ced7d3868240dc798c6bb6cb69
M1/V5__strict_batched_max4/s104729/s104729_S_b004.json,M1,fit:M1:V5__strict_batched_max4:s104729,s104729_S_b004,c1e580c07d7e5d4e02fa027a91c716549863b8cc401d9e9904fa25b5534075b5,63cf2d77651286841507cfeb7cf1fdcc540502a80b66bdd2730b154d14d9dc38,"intervals,point",6b1abca67f3e1841ec66a0d9135e44e8513b5168184ec67a57eb7ed1a8d86bed
M1/V5__strict_batched_max4/s104729/s104729_S_b005.json,M1,fit:M1:V5__strict_batched_max4:s104729,s104729_S_b005,8c9395ae459fa2bb0fb1641ddae01784b98a8101ef6bd27f9e8c315199bfbbf7,ca0e8c3d5d9b31771dcc46ae9a0dd9e0ce8fd43841514457f3a38b32e76ee163,"intervals,point",d494527a1a40e1edaf96c499580cf93120afb7b79af23dc568f0af551bfe317d
