split_seed,fold,policy,budget,draw,pool_rows,budget_met,selection_sha256,n_rows,n_extractants,n_ecfp_clusters,n_superclusters,largest_extractant_share,target_sd
262147,0,diversity,500,1,4929,True,2887bf35867d58402fea97d5d25eeae8d9851b81e24d9741fa064ff6906faf67,500,6,6,6,0.87,1.3573197039535778
262147,0,diversity,500,2,4929,True,e290d738711095468619cc8b0406e4ebdc801fc7f8a52a2c50a2ade8d87f8fdb,500,35,35,35,0.31,1.6825764615139511
262147,0,diversity,1000,0,4929,True,9ccd0d032b1abc799b8a780efbeb8f76849080a473454f7890e1db27111f7c42,1000,11,11,11,0.728,1.4354714590504436
262147,0,diversity,1000,1,4929,True,6fcc23c0dcb975cb61d35a37a87b7da03dd65ead30a82dba136e851a55cb17d9,1000,6,6,6,0.935,1.4138222191953502
262147,0,diversity,1000,2,4929,True,aa18fbedc54f42ee7943a8736fe203db91175bdf8421ab46c0cef9b3e5826918,1000,35,35,35,0.655,1.5599671379000155
262147,0,diversity,2000,0,4929,True,4df02faf7abf1420dd54d5ec869431669b2c9044e1cdd00e411179bfb07bd7c4,2000,30,30,30,0.744,1.5393888355234713
262147,0,diversity,2000,1,4929,True,0aa6cd325540753776e8331a710ae3c526197fa2efab0c7659fde3ca851abaae,2000,23,23,23,0.744,1.8374015364267164
262147,0,diversity,2000,2,4929,True,c55e3d505186cc6145f32673db49d9377aef6f030641735df614a2ec88c5d904,2000,39,39,39,0.744,1.5153618761485232
262147,0,diversity,3000,0,4929,True,232c45ccd96e7cef91857d824843d86c3a678db637062ba4145fb92002aeb518,3000,67,66,63,0.496,1.7898019151071927
262147,0,diversity,3000,1,4929,True,4c1573548d88c117e1576c87d7170d5d4bfcc3047d5f8a868c52d9becb7dddce,3000,65,64,63,0.496,1.8038637956063583
262147,0,diversity,3000,2,4929,True,546abc757966679c4cacd09b1d5140466fc621144e2929812b61c4f195ea8980,3000,69,66,63,0.496,1.7792077142439908
262147,0,diversity,all,0,4929,True,e471d5e260637b5a1c1b8ed8d5dd8ea1b85caa099f604acb6a182b6e05626cf1,4929,133,113,63,0.3018867924528302,1.654484407412327
262147,0,diversity,all,1,4929,True,e471d5e260637b5a1c1b8ed8d5dd8ea1b85caa099f604acb6a182b6e05626cf1,4929,133,113,63,0.3018867924528302,1.654484407412327
262147,0,diversity,all,2,4929,True,e471d5e260637b5a1c1b8ed8d5dd8ea1b85caa099f604acb6a182b6e05626cf1,4929,133,113,63,0.3018867924528302,1.654484407412327
262147,0,random,250,0,4929,True,c3ed9faa110abe1b91c0b47744f16517ed1689a81aa018a7cc30c33567ba1ee5,250,13,11,7,0.296,1.057797903698331
262147,0,random,250,1,4929,True,87c3de9f9b916a38d2b86fd19267739ea957fe69d26c3ee7447ffb7223f8ffe0,250,11,11,7,0.604,1.1696629039743367
262147,0,random,250,2,4929,True,a92656614bac0c9314a94cd05d87d7020b0017b2aad826656a97e85568dbeb6a,250,22,22,14,0.088,1.5017763214412068
262147,0,random,500,0,4929,True,79667852f6e8616934f895c7ded02ccb244155e82d448b5b50c3c6f65c46372c,500,31,28,18,0.148,1.2687729954887246
262147,0,random,500,1,4929,True,abd0008187e639e9e49cd352a9360f9e40289fa790443244ed8f4050f36c7bc7,500,24,24,15,0.302,1.376099871693173
262147,0,random,500,2,4929,True,e01a24bfac75fd9958c4246eceff40ca76cd7f2baa6c488df74b1df4edece8c3,500,31,30,21,0.148,1.7504757266592181
262147,0,random,1000,0,4929,True,ed462863f772f08bf5ceb8f36c7851eaef4e0cc3537fcfc6a4655e7f590760f8,1000,51,44,26,0.23,1.8354836045884904
262147,0,random,1000,1,4929,True,3923b8a7573948662995d38cc92bdb22940eaa21843d7645fa6c02ac2a0ad7e1,1000,32,32,20,0.276,1.5439687402758966
262147,0,random,1000,2,4929,True,c1c55384b383e840ba6908bec45ee5a02987778ab87c7d9c85640fc9edc6c983,1000,42,39,27,0.23,2.068743610656733
262147,0,random,2000,0,4929,True,119e303b534645b04399f1fee86fe0651690c35a06bee26329cee922291503f9,2000,84,74,39,0.143,1.7836941560433612
262147,0,random,2000,1,4929,True,958a770afc454c95c097209a86a1e2d3d3b5b667ca26ab2df2a83de71b329b16,2000,75,71,40,0.2125,1.5259423092922622
262147,0,random,2000,2,4929,True,fd90900f21426468a2526be661bd3acaa2af0814dd1af87359de2f8cf4a850ea,2000,63,58,36,0.2125,1.9074515261436769
262147,0,random,3000,0,4929,True,742183228bedbedc91156876b9d34724274ad9cd412ce25a30cdfd4ce11774ec,3000,84,74,39,0.42866666666666664,1.6899366106558658
262147,0,random,3000,1,4929,True,064aae884164d3f7fa02a44a9d3971627a77e6d46ae24e0463dc3dce8fc3644e,3000,108,95,55,0.14166666666666666,1.7554867654205224
262147,0,random,3000,2,4929,True,4ab02cfbb84737af4e549fadb9a6c5e789cc52f6fb8c0ee0ec12a92ba4e56e38,3000,78,70,43,0.25666666666666665,1.7794656522558128
262147,0,random,all,0,4929,True,e471d5e260637b5a1c1b8ed8d5dd8ea1b85caa099f604acb6a182b6e05626cf1,4929,133,113,63,0.3018867924528302,1.654484407412327
262147,0,random,all,1,4929,True,e471d5e260637b5a1c1b8ed8d5dd8ea1b85caa099f604acb6a182b6e05626cf1,4929,133,113,63,0.3018867924528302,1.654484407412327
262147,0,random,all,2,4929,True,e471d5e260637b5a1c1b8ed8d5dd8ea1b85caa099f604acb6a182b6e05626cf1,4929,133,113,63,0.3018867924528302,1.654484407412327
262147,0,maxmin,250,0,4929,True,ea9e90301339b727169137d1ea00e4659ed5136c85cbbed388a8eaf43309b72b,250,27,27,27,0.112,1.5176286910781764
262147,0,maxmin,250,1,4929,True,8fc9440cdd82d3a4459c3d326caeef26370659cef9e252898444208847e24bdc,250,24,24,24,0.14,1.4439885134694863
262147,0,maxmin,250,2,4929,True,58f7cafcdc49d235600b22b7eca956e4dbfc9e63b1dc14b698bdc502a34ba14c,250,26,26,26,0.112,1.603014111201374
262147,0,maxmin,500,0,4929,True,d2b287358a4bdf0979cc18474d5171187fc3daf25379607bf67265f63b604123,500,34,34,34,0.306,1.7952267657984524
262147,0,maxmin,500,1,4929,True,28e90d399c58d761ced351b57a4152f680d4a8c79dea746f6856806c63fa4921,500,32,32,32,0.372,1.787933780827046
262147,0,maxmin,500,2,4929,True,4d59097f6b82b264de75d3d3ff370c368233332506607be494c6fc4a88c87caf,500,37,37,36,0.228,1.6995484952523512
262147,0,maxmin,1000,0,4929,True,1a8c50dccd97ac876707f097fd826be7350751b020e91a86398f43f71980dbe9,1000,54,54,51,0.23,1.8732716344032705
262147,0,maxmin,1000,1,4929,True,b2e4751a36916fd708831b0bc8af23c3b9d1db696f1b7e33c1a64613d829411d,1000,56,56,53,0.23,1.8717077296525502
262147,0,maxmin,1000,2,4929,True,7a21b3d611ddb346a73ab9de944a3dea9c725e6b7cd8a535498831cc551fc3b9,1000,60,60,56,0.184,1.6269186798421156
262147,0,maxmin,2000,0,4929,True,c9f337487ed5114b4ca2f46e6089057e26538d00261e7579b6b9da70fdaf37b5,2000,102,102,63,0.115,1.7838440946625633
262147,0,maxmin,2000,1,4929,True,9ebae6e71aefdba8f638bbf8b32be847b0f333c8f5891f5f2a14f0c1abd543fe,2000,99,99,63,0.115,1.7853135966973221
262147,0,maxmin,2000,2,4929,True,f67f8a55f23daa5b97c32139c669a6a69c21147be3fdc6143b08f58fb11f82b5,2000,102,102,63,0.115,1.7502747640704264
262147,0,maxmin,3000,0,4929,True,743b76e596c54991b3e8d659ed098fcd5daab4fb75cffcd494fb573dcb358902,3000,118,113,63,0.08,1.7513589900058266
262147,0,maxmin,3000,1,4929,True,d1bfbc5b4c1a8e3a1b51f74f922139ff9ccc6b4a02f11bffd7a44f77959a15ab,3000,118,113,63,0.08,1.7566915494745237
262147,0,maxmin,3000,2,4929,True,c90ee4da54f4c54e86c304ebd678a8f9789379e6daacd491ef2df59273f1ee20,3000,118,113,63,0.08,1.7492122345800567
262147,0,maxmin,all,0,4929,True,e471d5e260637b5a1c1b8ed8d5dd8ea1b85caa099f604acb6a182b6e05626cf1,4929,133,113,63,0.3018867924528302,1.654484407412327
262147,0,maxmin,all,1,4929,True,e471d5e260637b5a1c1b8ed8d5dd8ea1b85caa099f604acb6a182b6e05626cf1,4929,133,113,63,0.3018867924528302,1.654484407412327
262147,0,maxmin,all,2,4929,True,e471d5e260637b5a1c1b8ed8d5dd8ea1b85caa099f604acb6a182b6e05626cf1,4929,133,113,63,0.3018867924528302,1.654484407412327
262147,1,depth,250,0,1199,True,d4d7e4ac27ba85ea622b9682f1ad3ca25d9b9229d646ebb25e62cf8af14a9729,250,4,4,4,0.336,1.5659150241619815
262147,1,depth,250,1,1199,True,c8091b3baded19fd6785f265ab558cffaa72e557d881241526a8484ed353a576,250,4,4,4,0.336,1.5695705223461196
262147,1,depth,250,2,1199,True,072747d2f99af9256c79c9583a21c3c4c8276ba2994d041e1b8816613db51f83,250,4,4,4,0.336,1.5778888828768944
262147,1,depth,500,0,1199,True,a05ae1935c941bc79d2309ae40f270c7c537ec45c215bc10649d74c3a6828360,500,13,12,12,0.168,1.6393051867026027
262147,1,depth,500,1,1199,True,555b48d2a6e525d3d1b62b2ba4f65a4f50fac6425c42cf334796a8454b5066a5,500,13,12,12,0.168,1.6390292009670997
262147,1,depth,500,2,1199,True,00b6a4f5bf56a0f49d15ba6637ecfdf15809ac0435bc51c90fed69ad5386e5a8,500,13,12,12,0.168,1.6420375517363321
262147,1,depth,1000,0,1199,True,cba982001eb4a3e4eee4362ba2297124c2a5e8812b719c37d6da4acea4fad7d4,1000,51,45,32,0.084,1.5141358418239246
262147,1,depth,1000,1,1199,True,4f0ddfa7e973a67bd02a2d983e01e931af95ad0f594d5642155216597ec5ee97,1000,51,45,32,0.084,1.5143006230697487
262147,1,depth,1000,2,1199,True,fda7c32e0d938ece5a1f0382f0eb459a085e6dd587cf54cf00ec55559b9a6802,1000,51,45,32,0.084,1.5146362832264846
262147,1,depth,2000,0,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,depth,2000,1,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,depth,2000,2,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,depth,3000,0,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,depth,3000,1,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,depth,3000,2,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,depth,all,0,1199,True,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,depth,all,1,1199,True,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,depth,all,2,1199,True,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,diversity,250,0,1199,True,ac75b7ee614e679f2ec5d95a75ab4dc22eefb0287ebbbdaafacb96c30b1286ba,250,14,14,14,0.312,1.7029788624760827
262147,1,diversity,250,1,1199,True,57e8754c7ad61f213d091578953c25d91aa00ae8bdd18d24fa3acc19b2180e52,250,20,20,20,0.124,1.3602641737058152
262147,1,diversity,250,2,1199,True,89797405517bd8e231db6a85a51bc9d77e3abf26e923979089cd7d2dc2d1d48a,250,17,17,17,0.312,1.7216381293249228
262147,1,diversity,500,0,1199,True,6c56344d63facb32b2ce3da720694cf1065ca3f37d60372d07bf4d5f98342271,500,37,37,37,0.156,1.6935757159592457
262147,1,diversity,500,1,1199,True,8405c1b59312c72eee1b0a49afca7270777fc243274c27b3bc14fb813d841273,500,32,32,32,0.168,1.629311292047808
262147,1,diversity,500,2,1199,True,f9f2c7d208c3eda35fa1e7f2c49b7cf5a578ae9f81327645ed2b088f59837f9c,500,32,32,32,0.168,1.7999181217557765
262147,1,diversity,1000,0,1199,True,e6c38fca0752d126438d5136a9f508824e457882a523861fc4ee80920ac9d2ba,1000,70,67,63,0.084,1.6412643309887274
262147,1,diversity,1000,1,1199,True,baeb2172472fc474bfdaa69b768ee176239c3861222e6e5f093f193656293a76,1000,70,68,63,0.084,1.6355920236270862
262147,1,diversity,1000,2,1199,True,960898a7e4b40f5dbd1d1e86c82a4eb45498c67ef500405f77a230d7f5947494,1000,70,67,63,0.084,1.6447626914732019
262147,1,diversity,2000,0,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,diversity,2000,1,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,diversity,2000,2,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,diversity,3000,0,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,diversity,3000,1,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,diversity,3000,2,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,diversity,all,0,1199,True,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,diversity,all,1,1199,True,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,diversity,all,2,1199,True,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,random,250,0,1199,True,a4e982c5a91ef327fc481c357857b683e668e926473ef6a475b59d9771e9e993,250,13,13,13,0.336,1.4446656462031937
262147,1,random,250,1,1199,True,0ad7633475b4923c05200e774d4be0f0a57f43f4f6459be10352d12178486809,250,17,17,17,0.336,1.4823050276206933
262147,1,random,250,2,1199,True,28b5fe03553a046802f210c3465f17d26804519b2144d13d5b6b9128f9461154,250,16,16,15,0.176,1.6162323099832439
262147,1,random,500,0,1199,True,c73e58f606f65b4ab384a208de5404e6202346b1268e6d62470111e2369527e1,500,38,35,30,0.168,1.411574834818015
262147,1,random,500,1,1199,True,a08392a7de6cb82e350b7c38989828d505f67a37c919c72e46568c929b3891a2,500,44,44,36,0.168,1.4023448260313698
262147,1,random,500,2,1199,True,4dd0e22f8d183a75ff5d7fa1ed158d39bc40bd742092b0967b616cd24648ffad,500,38,38,31,0.088,1.4896767470159962
262147,1,random,1000,0,1199,True,ec788e6dba7d55e0030ffa01f841611d7b468bfa8ab9b81c57877f74b7caf719,1000,79,73,57,0.084,1.5459278900356286
262147,1,random,1000,1,1199,True,9d833262cf9ab328875e3d9899cdbf0f0e4ae75de2827331a74905365fd27238,1000,70,67,53,0.084,1.5854963137528415
262147,1,random,1000,2,1199,True,0783fabd8233007266ed91b244e2e0827fcbdffc23500a6bc46667ac43da0417,1000,75,70,52,0.078,1.5150545370794286
262147,1,random,2000,0,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,random,2000,1,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,random,2000,2,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,random,3000,0,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,random,3000,1,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,random,3000,2,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,random,all,0,1199,True,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,random,all,1,1199,True,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,random,all,2,1199,True,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,maxmin,250,0,1199,True,5604896ed3db6cf33042ddcca7ba8043228254117d101f7cc8f4a40d9fc3b650,250,20,20,20,0.164,1.6650196236278803
262147,1,maxmin,250,1,1199,True,2b1a6f6c4126a72e34be28a1d48a3ae7e18d4027d313d10c0f174a920cf6359f,250,27,27,27,0.112,1.5085557467213069
262147,1,maxmin,250,2,1199,True,570349de03ec032de5a8daa7c42295bd382731532875aa3fd16685a7fd407489,250,27,27,27,0.112,1.5086050103374735
262147,1,maxmin,500,0,1199,True,6f5100cc1a3db862bdb23436a19c658695f9eb4edf1a0805d44793fd32bb4443,500,41,41,41,0.168,1.6185853240108725
262147,1,maxmin,500,1,1199,True,2cdb419098af9b6ba84666706cd72f45a9cbf7d59ece7335959b4a28d54fff1a,500,50,50,49,0.088,1.5972986776493592
262147,1,maxmin,500,2,1199,True,eab847a9073e944dd6b4089ee1ab05aebbe9b8fa5436f7fe61c1c7f5cf22f1f3,500,50,50,49,0.088,1.5987578589612959
262147,1,maxmin,1000,0,1199,True,1cc943bb338e12ae1a25ae84d95b0f038dcac2abe97424967a0ea2f80210aa74,1000,78,78,63,0.084,1.5817555357969684
262147,1,maxmin,1000,1,1199,True,a5d8a3afbc13f6e1dd08644c80363b96972896267649e834a064e59e02e93cc0,1000,78,78,63,0.084,1.592776105628183
262147,1,maxmin,1000,2,1199,True,fd5d9819447eb262efb4d042a9015c145ce766593a08f00b2c4e32125b557827,1000,78,78,63,0.084,1.5927523693758376
262147,1,maxmin,2000,0,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,maxmin,2000,1,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,maxmin,2000,2,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,maxmin,3000,0,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,maxmin,3000,1,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,maxmin,3000,2,1199,False,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,maxmin,all,0,1199,True,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,maxmin,all,1,1199,True,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,1,maxmin,all,2,1199,True,431d158afed8a3abfc340d36c12d3186eb4d428bcd8ccfc9cbf01dff6871a4e0,1199,88,82,63,0.07005838198498748,1.5478774204378054
262147,2,depth,250,0,4983,True,943a185a493e4a0e3aead468d518d1925d81036d99384afaf85ed791bde21a16,250,1,1,1,1.0,1.3807079624817298
262147,2,depth,250,1,4983,True,3c4b6c70936acb6cf971c58a2538be6ee13f6f2ccd3caf5ddb348e99272c1a5e,250,1,1,1,1.0,1.335408877330263
262147,2,depth,250,2,4983,True,302405913e8354f8cf987730f1c4db7c0f27f8d000d5eb62f6fc5bc4f8d0860e,250,1,1,1,1.0,1.4015684997283135
262147,2,depth,500,0,4983,True,cf9be021118572e6e7446f4c97887b5d022ef3863285624bf2e3577e49600c15,500,1,1,1,1.0,1.3924440688723843
262147,2,depth,500,1,4983,True,10a32b4961f9ff4c9d92ce2bda0b0da85072d380640e381e8cfec0bac24894ca,500,1,1,1,1.0,1.3631031801462188
262147,2,depth,500,2,4983,True,d7431ee846643e9e97a217f501878135c4b7da169a626b874b197f5a2187be38,500,1,1,1,1.0,1.3605669847966941
262147,2,depth,1000,0,4983,True,73105c831f50e59b5ad83daddf7ec174c8a81428c111abacaccba0676f3d614f,1000,1,1,1,1.0,1.361603435580696
262147,2,depth,1000,1,4983,True,c3805b03bf9576f3d7cffcf48d3b6d5291ea9af2685021833bb2faec74089477,1000,1,1,1,1.0,1.356517950890653
262147,2,depth,1000,2,4983,True,a356ac9595793ec836be847989524199b68e92854a716baadaf8d6c5e6ca21d7,1000,1,1,1,1.0,1.385095374265822
262147,2,depth,2000,0,4983,True,085d12d9a68c72e80d4641069d11c03bfbc7a0c414b83dcc7c6e3bad4486fa39,2000,3,3,1,0.744,1.3971570825371284
262147,2,depth,2000,1,4983,True,a4f815825584ea527276fbb55e6ab2d287344be01a06d81de59c299c2a3ee5ad,2000,3,3,1,0.744,1.398353869390633
262147,2,depth,2000,2,4983,True,2761c7e5173f98da66b3a59fc11c81e1c1f9d70f37117b40cd13c424c16a045d,2000,3,3,1,0.744,1.3984374704080997
262147,2,depth,3000,0,4983,True,8ff8028e2565ca33f7e4ad497b2c8804135c7a7234676d49a26646e17c5230b3,3000,8,6,3,0.496,1.6776798593657793
262147,2,depth,3000,1,4983,True,fe4281226146f0c0d8e0d4e4a5db51a5f2fb22330f10df7551799673ddd50963,3000,8,6,3,0.496,1.6793278806022671
262147,2,depth,3000,2,4983,True,1cb4be0a8f471d4de17f5ab16ee3b8397871d886daf16d9e1891b8143d14df39,3000,8,6,3,0.496,1.672590728225257
262147,2,depth,all,0,4983,True,7258d5eedc3394df025857684d2fe82cf5eeaa1caafdff0a59bae957951afecb,4983,128,108,63,0.2986152919927754,1.6701277150345504
262147,2,depth,all,1,4983,True,7258d5eedc3394df025857684d2fe82cf5eeaa1caafdff0a59bae957951afecb,4983,128,108,63,0.2986152919927754,1.6701277150345504
262147,2,depth,all,2,4983,True,7258d5eedc3394df025857684d2fe82cf5eeaa1caafdff0a59bae957951afecb,4983,128,108,63,0.2986152919927754,1.6701277150345504
262147,2,diversity,250,0,4983,True,05241cdc8b65651a13dfaedc22641155335ef9bff6e3911745a7914596881a6f,250,16,16,16,0.336,1.5306734109570492
262147,2,diversity,250,1,4983,True,95e2881378b2196e4156c360c8516bc0a827424d78ab6220e92c5784f834aa97,250,11,11,11,0.468,2.252913878314177
262147,2,diversity,250,2,4983,True,69c38705d6edd147f9ff1c44ebc689ca2b2ed2ac2d7a245fc8e2d88ec4bc2a83,250,19,19,19,0.208,1.8393145832665148
262147,2,diversity,500,0,4983,True,13bad9a4615b89302fb0916e5f042a46e2743a95e4728ed4a8d7ee751cee4b36,500,31,31,31,0.226,1.6608535498842059
262147,2,diversity,500,1,4983,True,1b4c2edfd016864a02fbc43cdfa5ce420593295c99e1a384310ce1cc42951f65,500,18,18,18,0.46,2.2116606554351517
262147,2,diversity,500,2,4983,True,6d53291ec6a2a233f302926b8e39df34004a8e45d588ebaa76f9369c505736b6,500,20,20,20,0.496,1.6746242248873235
262147,2,diversity,1000,0,4983,True,1aa6cdb07621ee108d22e207b1cd66ccf6f0464c3d4930e0f3850d2882e52f05,1000,47,47,47,0.211,1.9367191840901103
262147,2,diversity,1000,1,4983,True,7826524810c77ffc95cf7b12ecc322382e4f73009d4b4569155d5095a5076eb9,1000,27,27,27,0.262,2.0085930306184583
262147,2,diversity,1000,2,4983,True,1116966b8f63cbecef65ea57e7e7975c0981699ead41a2e8685170239a392007,1000,20,20,20,0.748,1.548186151459433
262147,2,diversity,2000,0,4983,True,7ca68bbfbd1f84767f209439143c4562f1ceda1eec3b670fc7120c93d6eb989c,2000,48,48,48,0.4905,1.8670183026263625
262147,2,diversity,2000,1,4983,True,8b53970a945cf0156d0715210da0999833fb576d31d291c5516243509b06ff13,2000,27,27,27,0.631,1.793857289846926
262147,2,diversity,2000,2,4983,True,b967e8d1ff48651394cdfa01af7f5120b3f5618a45e057be37c6f78360d129b1,2000,32,32,32,0.744,1.526586802223337
262147,2,diversity,3000,0,4983,True,8fd883a06fd4b52b592f795401aee1e9e726c7c63b4aa12ab8266075b07f3bb2,3000,70,69,63,0.496,1.7821203534057843
262147,2,diversity,3000,1,4983,True,8c1837cb8907e4b21f9932f7435bccce2f92e18a590f5399f30de2bbff8b92ab,3000,70,66,63,0.496,1.7943849394053049
262147,2,diversity,3000,2,4983,True,12c53d91ce1abbf2b37b7594d9b605b65d94a00d9358dddd56ff7a5e9228c5be,3000,70,69,63,0.496,1.7701600363881191
262147,2,diversity,all,0,4983,True,7258d5eedc3394df025857684d2fe82cf5eeaa1caafdff0a59bae957951afecb,4983,128,108,63,0.2986152919927754,1.6701277150345504
262147,2,diversity,all,1,4983,True,7258d5eedc3394df025857684d2fe82cf5eeaa1caafdff0a59bae957951afecb,4983,128,108,63,0.2986152919927754,1.6701277150345504
262147,2,diversity,all,2,4983,True,7258d5eedc3394df025857684d2fe82cf5eeaa1caafdff0a59bae957951afecb,4983,128,108,63,0.2986152919927754,1.6701277150345504
262147,2,random,250,0,4983,True,39227006cbd9e3aa3601c02d8a37d0ff710f3d8a07028d68a862fd52daac2dde,250,9,9,8,0.412,1.6428925672410692
262147,2,random,250,1,4983,True,c5d94693038956edd388971fd277aca29cbd6a9a92a3613bacf443f400302b58,250,12,12,12,0.312,1.474762807845087
262147,2,random,250,2,4983,True,fba6c9e2fe4558d96d82c156e941e1e8abc7cd79b5d67d03d2e63d98794acfa7,250,20,20,16,0.208,1.4613514707461024
262147,2,random,500,0,4983,True,edc42d9cd301c6f44ddf7e3cb1f59aa5820acb465d9475034ec23cd9a7d5492e,500,26,26,17,0.206,1.4823431464860868
262147,2,random,500,1,4983,True,047ac21cc9ffe43e772f5c06ac37543b600d3af169ce1b55026527999fa89e63,500,24,23,20,0.168,1.493376197832371
262147,2,random,500,2,4983,True,c57bb40b155f8a0984f8c60735730ad50dc06d0887087ffa5b7e1102775b441c,500,29,28,22,0.302,1.4013917699286795
