extractant,target,cell_mean_of_donor_means,cell_pairpooled,n_donors,n_pairs
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e44232cadf8273f0,0.5286728271628064,0.625281182457844,204.0,3753.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e4e934e4aa6ddbdc,0.23134480751280015,0.22133555486777307,54.0,124.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e5a1360bc75a4ef8,0.1698652242477427,0.17245028426292583,87.0,288.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e5fea5a198d61ae9,0.2644020742761884,0.2644020742761884,65.0,65.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e6726c67347a268e,0.1790574010866577,0.1790574010866577,49.0,49.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e83d4c4ecf844dc8,0.19351381593823713,0.195993392758839,75.0,256.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,e9c503b9e624ab1c,0.45361950525955774,0.45361950525955774,68.0,68.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ebc272cce63b19b5,0.20474305732590364,0.1819539451028504,72.0,122.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ed6d5074650c9b8b,0.6244398578984928,0.6377030667523932,110.0,228.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ee4424ee933309ba,0.20339739280248315,0.1703866583249858,72.0,122.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,ef9024103123aa88,0.22775934386453686,0.19343648012502743,94.0,448.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f05d823b963a6c6e,0.44372507219921786,0.5376064032482875,137.0,803.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f11938d8b12f2f1b,0.30570264384731133,0.30570264384731133,50.0,50.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f3f59bcc6a57bf85,0.3101161121492453,0.3477456052092843,97.0,183.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f45cda7484a41d88,0.44058537995974034,0.48481649525144727,41.0,87.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f4f56d69fbd053d6,0.4755898705788518,0.5237550531562143,85.0,135.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f547ce1a9dc13fd7,1.1016319067175373,1.1016319067175373,25.0,25.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f646cbd900a6ac93,0.517938816949667,0.6294071579417124,46.0,94.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f863fb3745a236ed,0.4843023015245914,0.43203617984998666,137.0,803.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f8b348637519af6d,0.24327172235841263,0.27358210949665374,123.0,1333.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,f8ed87d3cf7f4281,0.4722437984948983,0.505247568413666,184.0,1564.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,fab613e45cd89915,0.42021596667637207,0.42345357926418664,138.0,746.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,fadca46ff2b140c2,0.24988279296062121,0.28106213103630523,123.0,1333.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,fc75ac98d4051976,0.1664738288965146,0.1664738288965146,63.0,63.0
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,fe998c00ebf02b5b,0.1775243197919258,0.1775243197919258,46.0,46.0
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,2cf8480c768c5553,1.0176689530676053,1.1414128567062607,217.0,1451.0
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,a3bc2e7b55a95970,0.4523306710936782,0.42778268108071715,238.0,2596.0
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,ac87efdb82643345,0.313873037526619,0.366400057521135,9.0,491.0
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,bc9a63898c4a9f31,0.28075744607995445,0.2637258690292998,9.0,417.0
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,cf940348affe2b22,0.2807048948631648,0.2716741079564897,9.0,491.0
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,e5564b444fdaf53f,0.230769684184665,0.230769684184665,1.0,78.0
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,001f596e6e90825f,0.32364046455494516,0.32364046455494516,2.0,182.0
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,4ab68efc604014ca,0.4345522375555533,0.4345522375555533,2.0,72.0
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,12a3128354fdff0d,0.18413760780002394,0.18413760780002394,1.0,3.0
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,f9634fd0d4f54298,0.02496585111070869,0.02496585111070869,1.0,15.0
CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,69c48d6302dc0419,0.15112715572222224,0.3490598447209303,4.0,43.0
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,b5e24d8ee05b0308,0.4508712791934494,0.48579926738694623,374.0,7119.0
CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,9556abeb71c0402e,0.22823485536296295,0.19556476563414635,3.0,82.0
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,224867547c5f97b1,0.6036444389118862,0.6142478532576159,161.0,375.0
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,247f57741141188a,0.47258490013231447,0.5246432248325507,292.0,2683.0
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,62e7cdd6fa003391,0.47258490013231447,0.5246432248325507,292.0,2683.0
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,737616fbf4da4cc5,0.18106092699999993,0.18106092699999993,2.0,2.0
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,99b606925e9e5da5,0.46196285800000003,0.461962858,2.0,6.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,12e5b227c6778b31,1.1143161191141973,1.1143161191141973,1.0,78.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,1d5bd9571e76b6b9,1.021595646513357,1.021595646513357,1.0,78.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,210a7fd223b28532,0.8961322804121994,0.8961322804121994,1.0,78.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,326289072f176f80,1.092608805623932,1.092608805623932,1.0,78.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,7e60dab22fb414cd,0.695993654276585,0.695993654276585,1.0,78.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,85c3345fc4f19f94,0.9346185578930536,0.9346185578930536,1.0,66.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,894c0f669179ac88,1.255183409362272,1.255183409362272,1.0,78.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,9586db05ac5e234b,0.7324838310520914,0.7324838310520914,1.0,78.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,9d3ad92a7e474a02,0.909260724057686,0.909260724057686,1.0,78.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,b602105bc79ff59a,0.6961030385431517,0.6961030385431517,1.0,78.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,c6571910bb94ca86,0.8917532608205219,0.8917532608205219,1.0,78.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,c950dc2982e96b83,1.645301523874722,1.645301523874722,1.0,78.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,ca1d836f90fd7326,1.2511510984136733,1.2511510984136733,1.0,78.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,cc0aa04a7d4e6736,1.1981853703542258,1.1981853703542258,1.0,78.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,dc13ffb6702915b0,0.8736921982208363,0.8736921982208363,1.0,78.0
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,e750e112570d7faa,1.1512943101856004,1.1512943101856004,1.0,78.0
CCCCN(C)C(=O)CC(=O)N(C)CCCC,7e28c59c22bb78a1,0.28961777000000016,0.28961777000000016,2.0,6.0
CCCCN(C)C(=O)CC(=O)N(C)CCCC,dfd12fd9a63c1bed,0.189547401,0.189547401,2.0,2.0
CCCCN(C)C(=O)CC(=O)N(C)CCCC,f900d30f4f9cb904,0.11938797866666666,0.11938797866666666,2.0,6.0
CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,62448b158626bc3b,0.21741165910000004,0.16590546578048784,3.0,82.0
CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,a726b022cfb7eec7,0.34848080060000003,0.34848080060000003,3.0,30.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0bfe8db0dedc76b3,0.8276517628517307,0.8276517628517307,108.0,108.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,170f4449e685df34,0.5560026786954583,0.5560026786954583,87.0,87.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,191dc47465a7947d,0.5518199299419109,0.5518199299419109,95.0,95.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,25190cd2ec1fac11,0.5496724990555982,0.5496724990555982,114.0,114.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,254bf7e2512ca599,0.8842723305341471,0.8842723305341471,99.0,99.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,294703df92b6533e,0.3832864004126734,0.3832864004126734,139.0,139.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,3bb58e5ef9b428b7,0.7335686647331403,0.8744147920679893,162.0,533.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,43852ce0a368a901,0.556842276263799,0.5718725905240325,150.0,360.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,44ffaf6d189cbdca,0.45008065442394757,0.5286812188151369,266.0,2627.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,4e73fc9e25c9b546,0.3130142378351369,0.3130142378351369,95.0,95.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,4e8be969a97aed3a,0.4440426151600784,0.4686385825537076,243.0,2360.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,51a739465b8fb046,0.4008495958543622,0.38991851632520697,162.0,567.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,55c8024e6aeb8645,0.24334237414616877,0.24334237414616877,100.0,100.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,5c166731d1d5fbd1,0.5955334875126551,0.5955334875126551,95.0,95.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,703f3002cd07af0a,0.7749529064953872,0.7749529064953872,108.0,108.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,704fc6f6bf74b603,0.3598290973447895,0.3598290973447895,139.0,139.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,786daf3e0a82df88,1.2792997116469416,1.2792997116469416,68.0,68.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,80831f6aeb20c04c,0.5560026786954583,0.5560026786954583,87.0,87.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,84d57d2109ba58e4,0.5859326022269502,0.5859326022269502,95.0,95.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,858435d031f0b505,0.41035302207679475,0.41035302207679475,95.0,95.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,8ce2ac39e721d1aa,0.29290927741014994,0.2922784041004263,162.0,567.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,a423fa7862a329ed,0.4368473973428156,0.4673188923121165,243.0,2360.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,bdb8b0e62f40bcf2,0.5236781088835064,0.4996132764628972,257.0,2423.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,bfa7684fc1fda64f,0.7597138420976169,0.7597138420976169,108.0,108.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,c8a6ffeb23a0bcc2,0.6991275100286589,0.674382648377309,131.0,291.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,cdf8056c8a18ea40,0.7189394426269633,0.7189394426269633,95.0,95.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,d9a3a6a909e7df82,0.43488739968991585,0.4839349712206734,215.0,1655.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,df85bbf19f37e424,0.7300840024614101,0.7300840024614101,108.0,108.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,eb33bd3082722c29,0.5893317465026091,0.5893317465026091,95.0,95.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,ecd9159fe62e40e4,0.546352135091694,0.4640690233411009,122.0,240.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,f345a56eda1f9ed1,0.5066762172244419,0.5066762172244419,127.0,127.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,fa59d2e1b76c4a24,0.4572057750741696,0.3689203856799471,116.0,218.0
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,ffb2b8db7dbc8411,0.33909234192697657,0.3158574138821221,139.0,285.0
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,60dbe004cb66ba19,0.2992202492647531,0.2927412363944951,3.0,218.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0566ed2ca037d109,0.28599300801604494,0.27783375550081824,235.0,2512.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,15dc1799c184fc3a,0.28326637992762943,0.27695270178163395,235.0,2512.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,507af5394b70a4dd,0.20970591209990885,0.2225568364758281,235.0,2512.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,67e6ec7793b157fe,0.38126065418119415,0.42510329250627643,213.0,1400.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,9d9213331ad7dd69,0.44957345081029604,0.4264970663288638,213.0,1400.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,b5e65446da21df7b,0.6350651229410266,0.6099629375218807,168.0,550.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,c69bbc62cd828d2d,0.40246936575130116,0.4127746253660733,213.0,1400.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,dacc5a494d43359d,0.38713770443617834,0.4082002608526396,213.0,1400.0
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,dccc576d9bc9c6e4,0.1767520070470248,0.20401795842410878,235.0,2512.0
CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,cc095c60c1836798,1.0224796142948815,1.0233326342599478,16.0,1236.0
CCN(C(=O)c1ccc2ccc3ccc(C(=O)N(CC)c4ccc(C)cc4)nc3c2n1)c1ccc(C)cc1,30c4c895c1f14a00,0.8237221114666667,0.8237221114666667,5.0,15.0
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,a336d7efac6d497f,0.5422901000351648,0.5061829912479563,5.0,367.0
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,b6dd725c12a98df4,0.16105433595604388,0.16105433595604388,1.0,91.0
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,99a96142eb77b2ba,0.16105433595604388,0.16105433595604388,1.0,91.0
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,def49c5f51a54d90,0.5032933391882783,0.5127980318038147,5.0,367.0
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,3ca8bfeb40f3602a,0.8024099130835166,0.7078251673160761,5.0,367.0
CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,13bdb1b842aedadd,0.578437425996337,0.5635028756594004,5.0,367.0
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,fe42258fb5d2f4c0,1.0663971538315018,1.052467446441417,5.0,367.0
