cell_id,ri,A,B,dZ,y,extractant,chemotype,L1_corpus,L2_chemotype,L3_extractant,L4_ext_pub,L5_ext_acid,L7_oracle_amp
e43827453c7e2411,276,Er,Tm,1,-0.06410256410256387,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.0037877504661495975,-0.057160564466351205,0.005849780525230386,0.007934453271757923,,-0.001181075693736655
e43827453c7e2411,276,Er,Lu,3,-0.1327838827838823,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.09200033619348008,-0.12167189648107851,-0.05286294776869105,-0.1472379557867693,,-0.09138278104919029
e43827453c7e2411,276,Tm,Lu,2,-0.06868131868131844,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.09578808665962968,-0.06451133201472731,-0.058712728293921435,-0.15517240905852722,,-0.09020170535545363
04eecc879c91a669,277,Eu,Gd,1,-0.05036630036630019,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.1236631990414332,0.12498767006418182,0.08885207639800644,0.048696156265759336,,-0.05036630036630018
b1583a60dbdcf380,278,Pr,Eu,4,-0.9815900944933214,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.4260929698286995,-0.6222999123414087,-0.47064759435804604,-0.2920248635211114,,-0.9815900944933212
79d8f74457709963,279,Gd,Er,4,-0.8356572341261417,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.35351331198550945,-0.3774798349205155,-0.4035542030387016,-0.022731014469131807,,-0.8356572341261416
24bf78605a7f0d14,280,Ho,Er,1,0.0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.020077080778535705,0.008371403546486578,-0.06691184992729249,-0.031012667674470785,,-0.0
8fb7e7e0342b2039,281,Dy,Ho,1,-0.1931025090854357,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.11878976648836245,-0.12845012615331872,-0.14393794627114165,-0.13036740126978344,,-0.1931025090854357
7f5406552bbba735,282,Gd,Tb,1,-0.5303207026974728,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.19380300292052324,-0.215480203909614,-0.1688484025966312,-0.039335319971188665,,-0.45518983195311674
7f5406552bbba735,282,Gd,Lu,7,-1.1302794324833774,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.44451549434092297,-0.49770403913454214,-0.45523730027331244,-0.17204966846319886,,-1.1214102017192342
7f5406552bbba735,282,Tb,Lu,6,-0.5999587297859046,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.25071249142039975,-0.2822238352249281,-0.28638889767668124,-0.1327143484920102,,-0.6662203697661174
a5aca35a0cadf96f,283,Dy,Ho,1,-0.20919444158314615,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.11872499160194264,-0.1283477429122747,-0.1436883239416317,-0.12961853428125364,,-0.20919444158314615
69e195a80b7d4973,284,Ho,Er,1,0.05892453846207735,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.01984889779307797,0.007987005249888934,-0.0678627028480383,-0.03430042445666678,,-0.00842457710665345
69e195a80b7d4973,284,Ho,Tm,2,-0.06428129442853958,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.023842870386373505,-0.04882041152224237,-0.06106543108652407,-0.023050981503251862,,-0.008995793285816123
69e195a80b7d4973,284,Er,Tm,1,-0.12320583289061693,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.003993972593295536,-0.0568074167721313,0.006797271761514234,0.011249442953414915,-0.11446886446886273,-0.0005712161791626719
8dcd9e7787055e69,285,Er,Tm,1,-0.11446886446886273,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.0039483675451257305,-0.05688072291105717,0.006653524272522471,0.010779439669375813,,-0.11446886446886273
9c6851ce5dc22a05,286,Tb,Lu,6,-0.5846715424070306,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.25083721091004973,-0.2822577979135755,-0.2864942091369226,-0.13332583598716513,,-0.5846715424070306
4c356ac82685bc22,287,La,Ce,1,-0.23623330074943072,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.0946324999371041,-0.04401013354078198,-0.24621123218269114,-0.3027557446298651,,-0.2905614186683277
4c356ac82685bc22,287,La,Pr,2,-0.4113717823395244,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.25823441895953825,-0.21607423874071752,-0.4426366180188449,-0.3413942315038576,,-0.56430036815935
4c356ac82685bc22,287,La,Nd,3,-0.639459107201043,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.34269447511528334,-0.4134702091730678,-0.4402295437185228,-0.5213424568263295,,-0.7554937579495629
4c356ac82685bc22,287,La,Gd,7,-1.6006842619745854,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.560959682747119,-0.7150761201380675,-0.8286285356039655,-0.6237755632177708,,-1.6203354430067871
4c356ac82685bc22,287,Ce,Pr,1,-0.1751384815900937,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.16360191902243415,-0.17206410519993554,-0.19642538583615377,-0.03863848687399252,,-0.2737389494910223
4c356ac82685bc22,287,Ce,Nd,2,-0.4032258064516123,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.24806197517817924,-0.36946007563228583,-0.19401831153583166,-0.21858671219646447,,-0.4649323392812351
4c356ac82685bc22,287,Ce,Gd,6,-1.3644509612251547,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.46632718281001495,-0.6710659865972856,-0.5824173034212744,-0.3210198185879057,,-1.3297740243384593
4c356ac82685bc22,287,Pr,Nd,1,-0.22808732486151861,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.08446005615574509,-0.1973959704323503,0.0024070743003221096,-0.17994822532247196,,-0.19119338979021283
4c356ac82685bc22,287,Pr,Gd,5,-1.1893124796350611,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.3027252637875808,-0.49900188139735,-0.3859919175851207,-0.28238133171391316,,-1.056035074847437
4c356ac82685bc22,287,Nd,Gd,4,-0.9612251547735424,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.2182652076318357,-0.3016059109649997,-0.3883989918854428,-0.10243310639144124,,-0.8648416850572241
f11938d8b12f2f1b,288,Dy,Lu,5,-0.39394605687481654,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.19048643662777087,-0.24135085356849717,-0.2627898935380715,-0.30594106146405853,,-0.3939460568748166
38f978381235fa0f,289,Gd,Tb,1,-0.4901421870419216,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.19357610699484384,-0.21493979188861942,-0.16844859655360422,-0.03594830931852009,,-0.4901421870419215
f547ce1a9dc13fd7,290,Pr,Gd,5,-0.2286496300289267,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.30605814031401624,-0.5044185948704398,-0.3976726041951123,-0.3092049685596919,,-0.2286496300289267
d39be844f6c19a24,291,Sm,Eu,1,-0.2606712284131645,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.11800263122082519,-0.16399448735297045,-0.13158651639616648,0.22052216090093069,,-0.2606712284131645
07308b2583d8c4cd,292,Dy,Yb,4,-0.3937728937728924,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.1729049690962485,-0.22751965916822614,-0.22760067833508915,-0.17547794556710913,,-0.3742719933205164
07308b2583d8c4cd,292,Dy,Lu,5,-0.3937728937728924,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.19057615165789218,-0.24148539826458348,-0.2627356207736593,-0.30559048489316537,,-0.4087256731777949
07308b2583d8c4cd,292,Yb,Lu,1,0.0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.017671182561643684,-0.013965739096357344,-0.03513494243857013,-0.1301125393260562,,-0.034453679857278485
adbb998b58b05ba5,293,Eu,Gd,1,0.041208791208787954,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.12333624902894862,0.12444679756282301,0.08762135898691771,0.04491259155782503,,0.041208791208787954
27ba9ec8c5c1679d,294,Ho,Tm,2,-0.12368073878628039,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.024064390687215553,-0.04848511465886851,-0.0601455219774194,-0.020367315780366713,,-0.02875978153017093
27ba9ec8c5c1679d,294,Ho,Yb,3,-0.14658457930225754,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.054244444297130545,-0.09944476775833566,-0.08457410326360132,-0.04910686489256865,,-0.11874251736021785
27ba9ec8c5c1679d,294,Tm,Yb,1,-0.02290384051597716,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.0783088349843461,-0.05095965309946715,-0.024428581286181916,-0.02873954911220194,,-0.08998273583004691
0c8dfe9e52efea32,295,Pr,Sm,3,-1.028902256338961,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.30691112557504374,-0.4562203575285332,-0.3327313195671251,-0.47276793581129917,,-1.028902256338961
94001676fbdcec6a,296,Eu,Gd,1,-0.053639490214567154,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.12367488529195558,0.12500700259609857,0.0888960662173642,0.04883139310122696,,-0.053639490214567154
14c81e86e596e17b,297,Gd,Tb,1,-0.6547619047619015,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.19291071537169835,-0.2138327876460378,-0.166292067120998,-0.030696156419835016,,-0.6547619047619015
8af48925d3a43351,298,Ce,Pr,1,-0.30140110785272056,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.16309947598467373,-0.17148609548604965,-0.1960558159753305,-0.028710270200907828,,-0.3339467016622894
8af48925d3a43351,298,Ce,Gd,6,-1.612903225806453,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.4650899899735774,-0.6688290838496637,-0.578543225050381,-0.29519013977679964,,-1.623579885328418
8af48925d3a43351,298,Pr,Gd,5,-1.3115021179537325,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.30199051398890375,-0.497342988363614,-0.38248740907505047,-0.2664798695758918,,-1.2896331836661286
63e05c745b39b25c,299,Gd,Tb,1,-0.6321459982409867,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.19300212869057218,-0.21398487091294677,-0.16658833702555698,-0.031417711532645165,,-0.6321459982409867
f646cbd900a6ac93,300,Ce,Pr,1,-0.3086714585059409,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.16288648723842064,-0.17049825010777864,-0.19304064336633603,-0.025075023416333053,,-0.11996879268609839
f646cbd900a6ac93,300,Ce,Gd,6,-0.6459230077998528,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.46877767795071373,-0.6749592453413458,-0.5907555668566596,-0.3396788505142979,,-0.5839746142323562
f646cbd900a6ac93,300,Pr,Gd,5,-0.3372515492939119,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.3058911907122931,-0.5044609952335671,-0.3977149234903236,-0.31460382709796486,,-0.4640058215462578
405c419d213255a8,301,La,Nd,3,-1.0304659498207895,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.3411326903166677,-0.4109005776886491,-0.4338070945586094,-0.45617464972303856,,-0.8784951570892274
405c419d213255a8,301,La,Sm,5,-1.84913652655588,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.5641601376986387,-0.6715428724198026,-0.7712555790602955,-0.7331190452619609,,-1.5866967762309945
405c419d213255a8,301,La,Eu,6,-1.914304333659171,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.6828784416297067,-0.8367741438056502,-0.9075362003203461,-0.5491557627777662,,-2.0109295279162547
405c419d213255a8,301,Nd,Sm,2,-0.8186705767350904,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.223027447381971,-0.2606422947311535,-0.3374484845016861,-0.2769443955389224,,-0.708201619141767
405c419d213255a8,301,Nd,Eu,3,-0.8838383838383814,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.34174575131303897,-0.4258735661170011,-0.4737291057617367,-0.09298111305472764,,-1.132434370827027
405c419d213255a8,301,Sm,Eu,1,-0.06516780710329106,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.118718303931068,-0.1652312713858476,-0.1362806212600506,0.18396328248419477,,-0.42423275168526
d53530d6840d94f0,302,Dy,Ho,1,-0.09395973154362425,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.11932735387702983,-0.12924914597085707,-0.14558014593406288,-0.1352940002585473,-0.16509891262912588,-0.20367875313338843
d53530d6840d94f0,302,Dy,Er,2,-0.24966442953019952,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.09858458246858023,-0.11982022023577843,-0.2100056013853528,-0.1584305271709714,-0.20868990689338454,-0.2180203226686184
d53530d6840d94f0,302,Dy,Tm,3,-0.20671140939597343,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.0953414732078817,-0.1778592481561343,-0.20591373218936954,-0.1562738766922051,-0.19568804628397216,-0.21899947493579497
d53530d6840d94f0,302,Dy,Yb,4,-0.4134228187919451,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.17269421704044166,-0.22706666985129936,-0.22702820581630795,-0.17222979816747563,-0.19756180554821554,-0.2669479599103801
d53530d6840d94f0,302,Dy,Lu,5,-0.18523489932885884,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.191502108352175,-0.24297028518158403,-0.26577622102423076,-0.31431936674956396,-0.2113607430610183,-0.2915471712373804
d53530d6840d94f0,302,Ho,Er,1,-0.15570469798657527,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.0207427714084496,0.009428925735078642,-0.06442545545128991,-0.023136526912424085,-0.043590994264258665,-0.01434156953522999
d53530d6840d94f0,302,Ho,Tm,2,-0.11275167785234919,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.02398588066914814,-0.048610102185277226,-0.06033358625530666,-0.020979876433657813,-0.03058913365484628,-0.015320721802406564
d53530d6840d94f0,302,Ho,Yb,3,-0.31946308724832084,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.053366863163411826,-0.09781752388044229,-0.08144805988224507,-0.03693579790892835,-0.03246289291908966,-0.06326920677699172
d53530d6840d94f0,302,Ho,Lu,4,-0.09127516778523459,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.07217475447514515,-0.11372113921072696,-0.12019607509016789,-0.17902536649101664,-0.046261830431892415,-0.08786841810399196
d53530d6840d94f0,302,Er,Tm,1,0.04295302013422608,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.00324310926069854,-0.05803902792035587,0.004091869195983255,0.0021566504787662727,0.013001860609412386,-0.000979152267176573
d53530d6840d94f0,302,Er,Yb,2,-0.16375838926174557,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.07410963457186143,-0.10724644961552093,-0.017022604430955157,-0.013799270996504263,0.011128101345169006,-0.04892763724176172
d53530d6840d94f0,302,Er,Lu,3,0.06442953020134068,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.09291752588359475,-0.1231500649458056,-0.05577061963887797,-0.15588883957859254,-0.00267083616763375,-0.07352684856876196
d53530d6840d94f0,302,Tm,Yb,1,-0.20671140939597166,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.07735274383255997,-0.049207421695165066,-0.021114473626938413,-0.015955921475270536,-0.0018737592642433798,-0.04794848497458515
d53530d6840d94f0,302,Tm,Lu,2,0.021476510067114596,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.0961606351442933,-0.06511103702544974,-0.05986248883486123,-0.15804549005735882,-0.015672696777046136,-0.07254769630158539
d53530d6840d94f0,302,Yb,Lu,1,0.22818791946308625,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.018807891311733327,-0.01590361533028467,-0.038748015207922815,-0.14208956858208827,-0.013798937512802756,-0.024599211327000242
5c3c61f9e9a49367,303,Dy,Ho,1,-0.12348993288590604,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.11922383753761459,-0.12907990954274642,-0.14513362253451942,-0.1339544300599167,-0.16315111247998343,-0.25866013303253493
5c3c61f9e9a49367,303,Dy,Tm,3,-0.24161073825503276,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.09520721406149188,-0.1776417316461866,-0.20537871761408652,-0.15465800051610293,-0.1933418227833863,-0.2781044204610624
5c3c61f9e9a49367,303,Dy,Yb,4,-0.4080536912751671,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.17276950709268038,-0.22723303940309006,-0.22721910812801563,-0.17341286565926792,-0.19809190036018953,-0.3389903991579437
5c3c61f9e9a49367,303,Dy,Lu,5,-0.3382550335570462,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.19079374713630018,-0.24183737114969514,-0.26356356716057017,-0.30803065411991176,-0.20057731917692329,-0.37020881091407964
5c3c61f9e9a49367,303,Ho,Tm,2,-0.11812080536912672,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.02401662347612271,-0.04856182210344018,-0.0602450950795671,-0.020703570456186225,-0.030190710303402896,-0.019444287428527413
5c3c61f9e9a49367,303,Ho,Yb,3,-0.28456375838926107,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.05354566955506579,-0.09815312986034364,-0.08208548559349621,-0.03945843559935122,-0.03494078788020613,-0.08033026612540874
5c3c61f9e9a49367,303,Ho,Lu,4,-0.21476510067114019,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.07156990959868559,-0.11275746160694872,-0.11842994462605078,-0.17407622405999507,-0.037426206696939884,-0.11154867788154471
5c3c61f9e9a49367,303,Tm,Yb,1,-0.16644295302013434,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.0775622930311885,-0.04959130775690346,-0.02184039051392911,-0.018754865143164996,-0.0047500775768032355,-0.060885978696881324
5c3c61f9e9a49367,303,Tm,Lu,2,-0.09664429530201346,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.0955865330748083,-0.06419563950350854,-0.058184849546483675,-0.15337265360380883,-0.007235496393536989,-0.0921043904530173
5c3c61f9e9a49367,303,Yb,Lu,1,0.06979865771812088,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.0180242400436198,-0.014604331746605081,-0.036344459032554566,-0.13461778846064384,-0.002485418816733753,-0.031218411756135975
ef9024103123aa88,304,Dy,Er,2,-0.3489932885906022,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.09823389587814432,-0.11924944574570967,-0.20850499235064546,-0.15396077370792932,-0.20211387293480026,-0.30922864562372465
ef9024103123aa88,304,Dy,Tm,3,-0.3543624161073815,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.09470601190538921,-0.17683761587213637,-0.20361015955022643,-0.1492477696307749,-0.1856358464331147,-0.31059972840507843
ef9024103123aa88,304,Dy,Yb,4,-0.37315436241610556,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.17306117995202833,-0.22783876211270382,-0.22807491451402334,-0.1778023017265564,-0.20093242448930437,-0.3786662986732856
ef9024103123aa88,304,Dy,Lu,5,-0.3999999999999986,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.19059008092042076,-0.24150337669727634,-0.2626182753159495,-0.30516256382094903,-0.19651467935589428,-0.41350338054212143
ef9024103123aa88,304,Er,Tm,1,-0.005369127516779315,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.003527883972755108,-0.057588170126426697,0.0048948328004190245,0.004713004077154415,0.01647802650168556,-0.0013710827813537552
ef9024103123aa88,304,Er,Yb,2,-0.024161073825503365,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.074827284073884,-0.10858931636699415,-0.019569922163377884,-0.023841528018627073,0.0011814484454958918,-0.06943765304956097
ef9024103123aa88,304,Er,Lu,3,-0.05100671140939639,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.09235618504227644,-0.12225393095156667,-0.054113282965304044,-0.1512017901130197,0.005599193578905981,-0.10427473491839674
ef9024103123aa88,304,Tm,Yb,1,-0.01879194630872405,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.07835516804663911,-0.05100114624056745,-0.02446475496379691,-0.028554532095781487,-0.01529657805618967,-0.06806657026820721
ef9024103123aa88,304,Tm,Lu,2,-0.04563758389261707,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.09588406901503155,-0.06466576082513997,-0.05900811576572307,-0.15591479419017412,-0.01087883292277958,-0.10290365213704299
ef9024103123aa88,304,Yb,Lu,1,-0.026845637583893023,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.017528900968392436,-0.013664614584572521,-0.03454336080192616,-0.1273602620943926,0.004417745133410089,-0.03483708186883577
c06060f01ef3c33c,305,Dy,Er,2,-0.2577181208053696,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.09857090171573882,-0.11980625767791556,-0.20992573801906378,-0.15850012697211469,-0.20859537353710605,-0.26725919761794187
c06060f01ef3c33c,305,Dy,Tm,3,-0.27651006711409454,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.09504646994369795,-0.17738440624280075,-0.20482797529153207,-0.15296762448450463,-0.19094616921994745,-0.2684440721291325
c06060f01ef3c33c,305,Dy,Yb,4,-0.3060402684563768,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.17332172912386043,-0.22828097249959353,-0.22913572395067167,-0.1812294785765519,-0.20547572905945438,-0.3272596560329111
c06060f01ef3c33c,305,Dy,Lu,5,-0.3731543624161078,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.19065033520919897,-0.24160618152328397,-0.26304734065776647,-0.30652339359520153,-0.19818166561348444,-0.3573540033986086
c06060f01ef3c33c,305,Er,Tm,1,-0.01879194630872494,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.00352443177204087,-0.05757814856488519,0.005097762727531707,0.005532502487610051,0.017649204317158607,-0.0011848745111906443
c06060f01ef3c33c,305,Er,Yb,2,-0.048322147651007175,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.07475082740812161,-0.10847471482167798,-0.019209985931607887,-0.022729351604437197,0.003119644477651673,-0.060000458414969184
c06060f01ef3c33c,305,Er,Lu,3,-0.11543624161073818,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.09207943349346015,-0.12179992384536842,-0.05312160263870269,-0.14802326662308682,0.010413707923621618,-0.09009480578066673
c06060f01ef3c33c,305,Tm,Yb,1,-0.029530201342282236,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,-0.07827525918016248,-0.050896566256792786,-0.024307748659139594,-0.028261854092047248,-0.014529559839506934,-0.05881558390377854
