row_id,extractant,tanimoto_cluster,cohort
6995bc929b44a6dd,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
bd890ce9cfa3825c,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
6e18ea0f046ad1f1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
41f65cd3ea19d86a,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
ef87c916232e4c19,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
9e60fb86474301d6,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
daea04f7061a4696,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
770b962481299650,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
9e9e48a02d81c4bc,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
274d77540ab3cede,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
d38ba06064c31af5,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
f93ccc0051c88af6,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
ce6039a896a7d08f,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
312ae65d4e74c1b2,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
6de76a4247a3d1db,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
95ac7e014dc5d2c5,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
1b5ad2b093724b3b,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
dc13acdf94d55b84,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
6103873fef9c70b6,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
7be2edc379d67dd0,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
43d613fb6f327d64,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
409c940a5a0f2c06,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
d3b963466ab0390b,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
4824eada1b690704,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
9f894eed20dfbf70,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
180a4bda571c3906,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
c5ae529e19a3a2c9,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
c279904260c6510b,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
80910b7d0d217672,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
5ffa4aadd4666833,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
5b4b9c771bdf0879,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
4f8cb328a082a408,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
317dd9803abff57d,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
d0e255380b16082d,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
c3a6c6a5012563af,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
3081968d25cfddff,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
f377fbd07a08a9e8,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
fbe9fada5edb56e1,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
b6c05b87cd16d93b,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
75514079d285d839,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
542c0e701740f31b,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
8327230539468769,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
39f88eccc2293091,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
f5541ba03b8ba9c4,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
9fbd36e56864d927,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
42d830227933d033,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
7575f8a6bb3b2c39,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
358e00fdb50666a6,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
9c8ddd2eb99b2ccc,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
716e93a30e43adda,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
73736ee796ece6dd,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
40b56463a239edfb,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
d05ee501face3142,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
4201e9946b5e24c6,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
359a1b0b0c142678,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
7df14c7c92e4e920,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
c78e746482eee3d2,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
1af8480b81251db8,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
21109cf8c7a18c49,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
81eca6fbdd57ce2e,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
3e527655d2faf788,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
f12ceae5f477dc6d,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
400e86e627d68d44,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
fc55ccbccb67314c,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
ff1f0f9d518468fe,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
5052eb15e2b8b670,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
bbe024835b9e6eb0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
fa5d03f870ce91f8,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
d2d7f0309bd6a063,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
5245a47fba1de659,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
134e40a261ec23c0,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
5b860d7096d6ab00,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
a9b621035641516a,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
070b7fb1e26ba78e,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
9efa514c0db0aa6f,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
d64bd7c68ac4502d,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
ac4d2c049fb3c795,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
b082964e8e58589e,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
e7d09b69aaebc3b2,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
7ebd9c93ef65c6bf,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
13aa3eefcad00a97,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
59b457649ffed7b7,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
2e01c7fbf884f0df,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
7a5fb3eab043fd23,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
f3c3ab6a03b2c0fa,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
651dada6f083d7c4,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
a42a6e290041fb63,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
a3cc94a6f285ffd6,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
0b8b02e301d5bc39,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
3c43cd3101e26238,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
235981416271c650,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
7f318bed404b829c,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
672bf5986a96dd68,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
d88e9689f460028c,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
19c64822e5eb6fd1,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
61adad4719ceb694,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
059a064e70c97c62,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
75bc9f0882b4466a,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
18713adac06e9907,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
edfc03caac90845b,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
9cfac72e64b25a14,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
519b15b039de5565,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
8155e0cba77144b6,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
92959b5ab8d266b4,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
8514b0a3255c8808,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
ed84da6a5b5c5738,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
91dcd03801190985,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
a882d217a3fcabfb,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
ca0d482c7a542d21,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
1545693c7d4aacf0,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
87f95a99ba8ce0d9,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
ebdff60144e0360f,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
d7747e774f98d62d,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
157c669e5ae16957,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
1a62ef24876afc09,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
e73ad1525e916382,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
ff2c6ad910e4771a,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
23c7285b03a83458,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
e7ec980e9092e69a,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
dcbbcd4057fd6c04,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
11b60bd682cab608,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
75c495cde05e13ce,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
6832b128a612587d,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
f103cb1798022a82,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
9f83e8287cc19faf,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
b321bf0e1b383bf4,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
977163268f57bac2,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
0fef53d7c776f845,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
1b724573d138fa17,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
db6c5a9b39202d5e,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
981efe3863362711,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,tan046,A_CONSISTENT
57519303064a1158,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
191cd76c9b1ff97b,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,tan055,C_DUPLICATE
ec5788ffe05653b5,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,tan055,A_CONSISTENT
6aac624d5a1a4616,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,tan055,A_CONSISTENT
ebe637f4ec0164d3,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
f431246a48c3a9d6,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
a33477e436a45ffc,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
d751d6cc19c69a39,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
ffce689fedbb26ad,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
04e595662697e57d,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
25224851223d7785,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
e8e1285831aa8f20,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
48e9feba3adbda9b,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
f274dfc23a9917f8,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
b7f9d5027f34b4a1,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
2a07d3e8b05af925,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
5b7a4a9cb8c7a62a,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
38e5b5c61abc6779,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
ed6df37b7c394271,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
a46d01fde3e07663,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
806d474cc63f8d19,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
b7b39171d98c8bb5,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
cd73b5ac8bf10054,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,tan055,A_CONSISTENT
14c6ad631de67802,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,tan055,A_CONSISTENT
950cffa12ac66e1b,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,tan055,A_CONSISTENT
22509e8f9748d5f9,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,tan055,A_CONSISTENT
e5a8b0827d7335af,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,tan055,A_CONSISTENT
14e8b88274e2a7fe,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,tan055,A_CONSISTENT
8ea0d754e805c75b,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,tan055,A_CONSISTENT
4d7a6c6131dbbd1b,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,tan055,A_CONSISTENT
a477a8ee41e3d884,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,tan055,A_CONSISTENT
3dcb57ab0fe59d91,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,tan055,A_CONSISTENT
408add37adda3006,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
9da7531191020a2e,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
d88bb6f8dced2270,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
2d1187b25b0bac60,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
19cb4e83ccdcbee5,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
74a979a2c2ee38cc,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
dee9c8e4a065df65,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
58522ef228ca525d,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
27950597220b8b01,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
8ec648fe73203a58,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
d2d5d60638f99a40,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
f63747c9fb3f4f7b,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
f2f03f264473270a,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
82ffcc4edf0ebac5,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,tan055,A_CONSISTENT
a832cf02dbb900fb,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,tan067,A_CONSISTENT
a3b06c5520996642,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,tan074,A_CONSISTENT
ba2ea6af56a27b66,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
a3e13be026efa552,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
32629ae0e9317dd3,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
d1e83f4dbcc70f2e,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
c42553cf76edd54a,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
d84c5521dc618c64,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
09591d369627b4aa,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
72e0f2a2b7bf5f24,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
a645698d749982cf,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
62b10159bc0f2596,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
8012c7bdcc49d250,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
1ba4a7e464c32eae,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
35de2f9dd640a861,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
3354e9ab3f79ffee,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
a153be213c6bada7,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
cb6d544fb66e9c81,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
8e7e3714bac560ec,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
f96a17ae51c221a2,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
d6d5a364be2b75f8,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,tan055,A_CONSISTENT
