design,split_seed,A,B,dZ,n_candidates,saved,saved_heavy,saved_light,e_random,e_model,n_no_call,n_called_heavy,n_called_light
BR,196613,Pr,Dy,7,60,1.577065527065527,0.7207977207977205,2.433333333333333,4.17962962962963,2.6025641025641026,0,39,21
BR,196613,Pr,Ho,8,52,1.6173645320197045,0.43472906403940903,2.8,3.5637931034482757,1.9464285714285714,0,38,14
BR,196613,Pr,Er,9,60,1.263227513227513,0.8518518518518516,1.6746031746031746,2.824074074074074,1.560846560846561,0,37,23
BR,196613,Pr,Tm,10,48,1.777863247863248,0.44461538461538463,3.111111111111111,3.664529914529915,1.8866666666666667,0,35,13
BR,196613,Pr,Yb,11,50,1.4936813186813187,0.4642857142857142,2.523076923076923,2.8722527472527473,1.3785714285714286,0,37,13
BR,196613,Pr,Lu,12,48,1.6948653198653196,0.37962962962962954,3.0101010101010095,3.102272727272727,1.4074074074074074,0,36,12
BR,196613,Nd,Sm,2,78,1.6969696969696972,0.593939393939394,2.8000000000000007,9.096969696969698,7.4,0,53,25
BR,196613,Nd,Eu,3,80,2.0252845041499103,0.8197997775305894,3.230769230769231,4.421836228287841,2.396551724137931,0,51,29
BR,196613,Nd,Gd,4,72,1.3634413992869874,0.6145833333333333,2.1122994652406417,3.2876838235294117,1.9242424242424243,0,49,23
BR,196613,Nd,Tb,5,59,2.0025946275946276,0.6837606837606838,3.321428571428571,5.396825396825397,3.394230769230769,0,39,20
BR,196613,Nd,Dy,6,71,1.8664247517188697,0.6159663865546217,3.1168831168831175,4.301298701298702,2.4348739495798317,0,48,23
BR,196613,Nd,Ho,7,52,1.675925925925926,0.462962962962963,2.8888888888888893,3.925925925925926,2.25,0,38,14
BR,196613,Nd,Er,8,65,1.3904761904761904,0.5428571428571429,2.238095238095238,2.776190476190476,1.3857142857142857,0,46,19
BR,196613,Nd,Tm,9,48,1.6723076923076925,0.44461538461538463,2.9000000000000004,3.3923076923076927,1.72,0,35,13
BR,196613,Nd,Yb,10,51,1.621031746031746,0.4642857142857144,2.7777777777777777,3.095238095238095,1.4742063492063493,0,38,13
BR,196613,Nd,Lu,11,56,2.386904761904762,0.29761904761904745,4.476190476190476,3.958333333333333,1.5714285714285716,0,44,12
BR,196613,Sm,Eu,1,77,2.831547619047619,1.2380952380952381,4.425,6.685714285714285,3.8541666666666665,0,51,26
BR,196613,Sm,Gd,2,72,2.139856050382366,1.064327485380117,3.215384615384615,4.728744939271255,2.5888888888888886,0,49,23
BR,196613,Sm,Tb,3,59,1.8952569169960474,0.790513833992095,3.0,4.304347826086957,2.409090909090909,0,39,20
BR,196613,Sm,Dy,4,70,1.6158098945918749,0.6006674082313683,2.6309523809523814,4.103494623655914,2.487684729064039,0,48,22
BR,196613,Sm,Ho,5,52,1.389230769230769,0.47846153846153827,2.3,3.669230769230769,2.2800000000000002,0,38,14
BR,196613,Sm,Er,6,65,1.5493761140819964,0.516934046345811,2.581818181818182,3.170588235294118,1.621212121212121,0,46,19
BR,196613,Sm,Tm,7,48,1.6473913043478263,0.39478260869565207,2.9000000000000004,3.43,1.7826086956521738,0,35,13
BR,196613,Sm,Yb,8,51,1.7712450592885376,0.5652173913043477,2.9772727272727275,3.4940711462450595,1.7228260869565217,0,38,13
BR,196613,Sm,Lu,9,56,1.9190340909090908,0.28125,3.5568181818181817,3.481534090909091,1.5625,0,44,12
BR,196613,Eu,Gd,1,70,3.9749999999999996,1.75,6.199999999999999,15.975,12.0,0,47,23
BR,196613,Eu,Tb,2,58,-6.352073365231259,0.6291866028708131,-13.333333333333332,11.174242424242426,17.526315789473685,0,38,20
BR,196613,Eu,Dy,3,69,1.6994147157190636,0.6488294314381271,2.75,5.721153846153847,4.021739130434783,0,46,23
BR,196613,Eu,Ho,4,51,1.4913419913419914,0.5541125541125542,2.428571428571429,4.896103896103896,3.4047619047619047,0,37,14
BR,196613,Eu,Er,5,68,1.4285714285714284,0.657142857142857,2.1999999999999997,3.4499999999999997,2.0214285714285714,0,45,23
BR,196613,Eu,Tm,6,47,1.6218045112781954,0.4436090225563909,2.8,3.5428571428571427,1.9210526315789473,0,34,13
BR,196613,Eu,Yb,7,51,1.5786435786435786,0.6017316017316019,2.5555555555555554,3.3484848484848486,1.7698412698412698,0,36,15
BR,196613,Eu,Lu,8,55,2.046141215106732,0.34942528735632195,3.7428571428571424,3.7333333333333334,1.687192118226601,0,43,12
BR,196613,Gd,Tb,1,65,-6.4631578947368435,0.40701754385964906,-13.333333333333336,12.736842105263158,19.200000000000003,0,45,20
BR,196613,Gd,Dy,2,74,0.790133779264214,0.580267558528428,1.0,7.6923076923076925,6.9021739130434785,0,52,22
BR,196613,Gd,Ho,3,57,2.293333333333333,0.4866666666666666,4.1,6.96,4.666666666666667,0,43,14
BR,196613,Gd,Er,4,69,2.051651305683564,0.4366359447004611,3.6666666666666665,4.629032258064516,2.5773809523809526,0,50,19
BR,196613,Gd,Tm,5,54,2.324025974025974,0.290909090909091,4.357142857142857,5.0285714285714285,2.7045454545454546,0,41,13
BR,196613,Gd,Yb,6,57,2.037606837606838,0.4307692307692308,3.644444444444445,4.337606837606838,2.3,0,44,13
BR,196613,Gd,Lu,7,60,1.8337106699175667,0.28863346104725407,3.3787878787878793,3.824451410658307,1.9907407407407407,0,48,12
BR,196613,Tb,Dy,1,66,4.699999999999999,-1.9333333333333336,11.333333333333332,17.866666666666667,13.166666666666668,0,45,21
BR,196613,Tb,Ho,2,57,-0.14865689865689835,0.7582417582417587,-1.0555555555555554,5.293650793650794,5.4423076923076925,0,43,14
BR,196613,Tb,Er,3,63,2.5,1.0,4.0,5.684210526315789,3.1842105263157894,0,44,19
BR,196613,Tb,Tm,4,54,2.35625,0.6375000000000002,4.075,5.15625,2.8,0,41,13
BR,196613,Tb,Yb,5,56,2.4402777777777778,0.5555555555555554,4.325,5.0625,2.6222222222222222,0,43,13
BR,196613,Tb,Lu,6,54,1.805952380952381,0.46904761904761916,3.142857142857143,3.8095238095238093,2.0035714285714286,0,42,12
BR,196613,Dy,Ho,1,57,-1.75,3.5,-7.0,21.75,23.5,0,43,14
BR,196613,Dy,Er,2,69,4.388888888888888,2.1111111111111107,6.666666666666666,9.722222222222221,5.333333333333334,0,50,19
BR,196613,Dy,Tm,3,54,2.6091269841269837,0.8611111111111107,4.357142857142857,6.984126984126984,4.375,0,41,13
BR,196613,Dy,Yb,4,58,2.2015873015873018,0.6476190476190475,3.7555555555555555,5.2444444444444445,3.0428571428571427,0,45,13
BR,196613,Dy,Lu,5,60,1.9426619132501488,0.5065359477124183,3.3787878787878793,4.467171717171717,2.5245098039215685,0,48,12
BR,196613,Ho,Er,1,57,2.166666666666666,-2.666666666666668,7.0,16.916666666666664,14.75,0,43,14
BR,196613,Ho,Tm,2,55,2.591666666666667,0.9333333333333336,4.25,8.666666666666668,6.075,0,41,14
BR,196613,Ho,Yb,3,57,2.5666666666666664,2.333333333333333,2.8,7.7333333333333325,5.166666666666666,0,43,14
BR,196613,Ho,Lu,4,54,1.7666666666666668,0.7000000000000002,2.8333333333333335,5.0,3.2333333333333334,0,42,12
BR,196613,Er,Tm,1,55,0.22499999999999964,-7.0,7.449999999999999,12.6,12.375,0,41,14
BR,196613,Er,Yb,2,58,5.375000000000001,4.666666666666668,6.083333333333334,14.75,9.375,0,44,14
BR,196613,Er,Lu,3,60,2.4613095238095237,0.5476190476190474,4.375,8.169642857142858,5.708333333333333,0,48,12
BR,196613,Tm,Yb,1,55,10.25,0.0,20.5,42.0,31.75,0,41,14
BR,196613,Tm,Lu,2,52,3.1333333333333333,0.0,6.266666666666667,31.8,28.666666666666668,0,40,12
BR,196613,Yb,Lu,1,54,13.5,6.0,21.0,27.5,14.0,0,42,12
BR,262147,La,Ce,1,68,8.4875,-0.02499999999999991,17.0,12.9375,4.45,0,57,11
BR,262147,La,Pr,2,72,2.4791666666666665,0.1964285714285714,4.761904761904762,6.126785714285714,3.647619047619048,0,56,16
BR,262147,La,Nd,3,77,2.9280303030303028,0.35606060606060597,5.5,10.636363636363637,7.708333333333333,0,50,27
BR,262147,La,Sm,5,74,1.3345023770555677,0.2880523731587561,2.3809523809523796,6.155015197568389,4.820512820512821,0,50,24
BR,262147,La,Eu,6,83,1.4192580469176215,0.5051827605019092,2.3333333333333335,3.5186170212765955,2.0993589743589745,0,49,34
BR,262147,La,Gd,7,68,1.655297334244703,0.47293233082706787,2.837662337662338,3.3721804511278197,1.7168831168831167,0,46,22
BR,262147,La,Tb,8,58,1.3833692528735635,0.5334051724137931,2.233333333333334,3.871875,2.4885057471264367,0,37,21
BR,262147,La,Dy,9,68,1.4762218045112783,0.4881578947368421,2.4642857142857144,3.7375,2.261278195488722,0,46,22
BR,262147,La,Ho,10,52,1.1141414141414143,0.33939393939393936,1.8888888888888893,3.7474747474747474,2.6333333333333333,0,37,15
BR,262147,La,Er,11,69,1.0868055555555556,0.5277777777777777,1.6458333333333335,2.541666666666667,1.4548611111111112,0,43,26
BR,262147,La,Tm,12,48,1.3132036545829648,0.38196286472148544,2.2444444444444445,3.567049808429119,2.253846153846154,0,33,15
BR,262147,La,Yb,13,52,1.2907686781609198,0.4148706896551724,2.166666666666667,3.0364583333333335,1.7456896551724137,0,35,17
BR,262147,La,Lu,14,56,2.0480855855855857,0.262837837837838,3.833333333333333,3.8791666666666664,1.8310810810810811,0,42,14
BR,262147,Ce,Pr,1,68,3.8053030303030306,1.4772727272727275,6.133333333333334,9.775,5.96969696969697,0,46,22
BR,262147,Ce,Nd,2,65,6.5054945054945055,0.510989010989011,12.5,12.178571428571429,5.673076923076923,0,47,18
BR,262147,Ce,Sm,4,65,1.7101577473094505,0.32507739938080493,3.095238095238096,5.582706766917293,3.872549019607843,0,47,18
BR,262147,Ce,Eu,5,68,1.8004901960784316,0.5343137254901962,3.066666666666667,4.408333333333333,2.607843137254902,0,46,22
BR,262147,Ce,Gd,6,57,1.8919642857142858,0.4125000000000001,3.3714285714285714,3.80625,1.9142857142857141,0,41,16
BR,262147,Ce,Tb,7,53,2.060919540229885,0.45517241379310347,3.666666666666667,5.4,3.339080459770115,0,38,15
BR,262147,Ce,Dy,8,55,2.2023172905525845,0.40463458110516926,4.0,4.823529411764706,2.621212121212121,0,40,15
BR,262147,Ce,Ho,9,52,1.9277217741935484,0.43044354838709675,3.425,4.140625,2.2129032258064516,0,37,15
BR,262147,Ce,Er,10,55,1.2850439882697946,0.5034213098729228,2.0666666666666664,2.7151515151515153,1.4301075268817205,0,36,19
BR,262147,Ce,Tm,11,48,1.9201480990274096,0.38196286472148544,3.4583333333333335,3.907327586206897,1.9871794871794872,0,33,15
BR,262147,Ce,Yb,12,50,1.7333333333333332,0.3666666666666667,3.0999999999999996,3.4,1.6666666666666665,0,35,15
BR,262147,Ce,Lu,13,48,2.15639400921659,0.3306451612903225,3.982142857142857,3.852822580645161,1.6964285714285714,0,34,14
BR,262147,Pr,Nd,1,71,-7.142857142857142,1.7142857142857149,-16.0,14.571428571428571,21.714285714285715,0,47,24
BR,262147,Pr,Sm,3,70,0.0014831294030408504,0.6696329254727478,-0.6666666666666661,7.061827956989248,7.060344827586206,0,46,24
BR,262147,Pr,Eu,4,73,1.598189286766873,0.7262931034482758,2.47008547008547,4.002403846153847,2.4042145593869733,0,45,28
BR,262147,Pr,Gd,5,62,1.1552884615384618,0.6730769230769231,1.6375000000000002,3.09375,1.9384615384615382,0,40,22
BR,262147,Pr,Tb,6,58,1.819059829059829,0.7492307692307691,2.888888888888889,4.412393162393162,2.5933333333333333,0,37,21
BR,262147,Pr,Dy,7,60,1.577065527065527,0.7207977207977205,2.433333333333333,4.17962962962963,2.6025641025641026,0,39,21
BR,262147,Pr,Ho,8,52,1.5518883415435138,0.4704433497536946,2.6333333333333333,3.5637931034482757,2.011904761904762,0,37,15
BR,262147,Pr,Er,9,60,1.203194953194953,0.8746438746438745,1.5317460317460316,2.824074074074074,1.620879120879121,0,35,25
BR,262147,Pr,Tm,10,48,1.6228632478632479,0.46794871794871784,2.777777777777778,3.664529914529915,2.0416666666666665,0,33,15
BR,262147,Pr,Yb,11,50,1.4055860805860805,0.48809523809523814,2.323076923076923,2.8722527472527473,1.4666666666666668,0,35,15
BR,262147,Pr,Lu,12,48,1.5958624708624705,0.40384615384615374,2.787878787878787,3.102272727272727,1.5064102564102564,0,34,14
BR,262147,Nd,Sm,2,78,1.7260019550342136,0.6520039100684263,2.8000000000000007,9.096969696969698,7.370967741935484,0,53,25
BR,262147,Nd,Eu,3,80,1.896932013728454,0.7853170189098997,3.0085470085470085,4.421836228287841,2.524904214559387,0,52,28
BR,262147,Nd,Gd,4,72,1.3634413992869874,0.6145833333333333,2.1122994652406417,3.2876838235294117,1.9242424242424243,0,49,23
BR,262147,Nd,Tb,5,59,1.8968253968253967,0.7222222222222223,3.071428571428571,5.396825396825397,3.5,0,38,21
BR,262147,Nd,Dy,6,71,1.8664247517188697,0.6159663865546217,3.1168831168831175,4.301298701298702,2.4348739495798317,0,48,23
BR,262147,Nd,Ho,7,52,1.5951566951566953,0.5014245014245016,2.688888888888889,3.925925925925926,2.330769230769231,0,37,15
BR,262147,Nd,Er,8,65,1.3287114845938373,0.5621848739495798,2.095238095238095,2.776190476190476,1.4474789915966386,0,44,21
BR,262147,Nd,Tm,9,48,1.5411172161172164,0.46794871794871784,2.6142857142857148,3.3923076923076927,1.8511904761904763,0,33,15
BR,262147,Nd,Yb,10,51,1.521164021164021,0.48677248677248675,2.5555555555555554,3.095238095238095,1.574074074074074,0,36,15
BR,262147,Nd,Lu,11,56,2.254551820728291,0.31862745098039214,4.19047619047619,3.958333333333333,1.703781512605042,0,42,14
BR,262147,Sm,Eu,1,77,2.9357142857142855,1.7857142857142856,4.085714285714285,6.685714285714285,3.75,0,52,25
BR,262147,Sm,Gd,2,72,2.139856050382366,1.064327485380117,3.215384615384615,4.728744939271255,2.5888888888888886,0,49,23
BR,262147,Sm,Tb,3,59,1.8465556182947487,0.8359683794466404,2.857142857142857,4.304347826086957,2.457792207792208,0,38,21
BR,262147,Sm,Dy,4,70,1.342000370782351,0.6006674082313683,2.0833333333333335,4.103494623655914,2.7614942528735633,0,48,22
BR,262147,Sm,Ho,5,52,1.309230769230769,0.5184615384615383,2.0999999999999996,3.669230769230769,2.3600000000000003,0,37,15
BR,262147,Sm,Er,6,65,1.467463235294118,0.5349264705882353,2.4000000000000004,3.170588235294118,1.703125,0,44,21
BR,262147,Sm,Tm,7,48,1.5144155844155847,0.41454545454545455,2.6142857142857148,3.43,1.9155844155844155,0,33,15
BR,262147,Sm,Yb,8,51,1.6531620553359683,0.5790513833992093,2.7272727272727275,3.4940711462450595,1.8409090909090908,0,36,15
BR,262147,Sm,Lu,9,56,1.8026547805642632,0.29849137931034475,3.3068181818181817,3.481534090909091,1.6788793103448276,0,42,14
BR,262147,Eu,Gd,1,70,3.9749999999999996,1.75,6.199999999999999,15.975,12.0,0,47,23
BR,262147,Eu,Tb,2,58,-6.609090909090908,0.7818181818181817,-13.999999999999996,11.174242424242426,17.78333333333333,0,37,21
BR,262147,Eu,Dy,3,69,0.6994147157190636,0.6488294314381271,0.75,5.721153846153847,5.021739130434783,0,46,23
BR,262147,Eu,Ho,4,51,1.3484848484848488,0.6017316017316019,2.095238095238096,4.896103896103896,3.5476190476190474,0,36,15
BR,262147,Eu,Er,5,68,1.4264309764309762,0.7074074074074073,2.145454545454545,3.4499999999999997,2.0235690235690234,0,42,26
BR,262147,Eu,Tm,6,47,1.4833333333333334,0.45238095238095233,2.5142857142857142,3.5428571428571427,2.0595238095238093,0,32,15
BR,262147,Eu,Yb,7,51,1.4734848484848484,0.6136363636363638,2.333333333333333,3.3484848484848486,1.875,0,34,17
BR,262147,Eu,Lu,8,55,1.9119047619047618,0.3666666666666667,3.457142857142857,3.7333333333333334,1.8214285714285714,0,41,14
BR,262147,Gd,Tb,1,65,-6.6694078947368425,0.6611842105263159,-14.0,12.736842105263158,19.40625,0,44,21
BR,262147,Gd,Dy,2,74,-8.828525641025642,0.6762820512820511,-18.333333333333336,7.6923076923076925,16.520833333333336,0,52,22
BR,262147,Gd,Ho,3,57,2.0641666666666665,0.5283333333333331,3.5999999999999996,6.96,4.895833333333333,0,42,15
BR,262147,Gd,Er,4,69,1.8882915173237755,0.4432497013142176,3.3333333333333335,4.629032258064516,2.7407407407407405,0,48,21
BR,262147,Gd,Tm,5,54,2.076190476190476,0.2952380952380955,3.8571428571428568,5.0285714285714285,2.9523809523809526,0,39,15
BR,262147,Gd,Yb,6,57,1.8417735042735042,0.4391025641025641,3.2444444444444445,4.337606837606838,2.4958333333333336,0,42,15
BR,262147,Gd,Lu,7,60,1.6706052568121534,0.29575596816976124,3.045454545454546,3.824451410658307,2.1538461538461537,0,46,14
BR,262147,Tb,Dy,1,66,7.766666666666667,4.200000000000001,11.333333333333332,17.866666666666667,10.1,0,45,21
BR,262147,Tb,Ho,2,57,-0.24206349206349187,1.0714285714285716,-1.5555555555555554,5.293650793650794,5.535714285714286,0,42,15
BR,262147,Tb,Er,3,63,2.352631578947368,1.1052631578947367,3.5999999999999996,5.684210526315789,3.3315789473684214,0,42,21
BR,262147,Tb,Tm,4,54,2.2229166666666664,0.7708333333333335,3.675,5.15625,2.9333333333333336,0,39,15
BR,262147,Tb,Yb,5,56,2.2958333333333334,0.6666666666666665,3.925,5.0625,2.7666666666666666,0,41,15
BR,262147,Tb,Lu,6,54,1.6591478696741855,0.46115288220551376,2.857142857142857,3.8095238095238093,2.1503759398496243,0,40,14
BR,262147,Dy,Ho,1,57,-1.875,3.75,-7.5,21.75,23.625,0,42,15
BR,262147,Dy,Er,2,69,4.25,2.333333333333333,6.166666666666666,9.722222222222221,5.472222222222222,0,48,21
BR,262147,Dy,Tm,3,54,2.4841269841269837,1.1111111111111107,3.8571428571428568,6.984126984126984,4.5,0,39,15
BR,262147,Dy,Yb,4,58,2.0730158730158728,0.7904761904761903,3.355555555555555,5.2444444444444445,3.1714285714285717,0,43,15
BR,262147,Dy,Lu,5,60,1.8348187759952468,0.6241830065359477,3.045454545454546,4.467171717171717,2.6323529411764706,0,46,14
BR,262147,Ho,Er,1,57,5.749999999999999,4.999999999999998,6.5,16.916666666666664,11.166666666666668,0,42,15
BR,262147,Ho,Tm,2,55,1.9000000000000008,1.1333333333333346,2.666666666666667,8.666666666666668,6.766666666666666,0,40,15
BR,262147,Ho,Yb,3,57,2.1499999999999995,2.499999999999999,1.7999999999999998,7.7333333333333325,5.583333333333334,0,42,15
BR,262147,Ho,Lu,4,54,1.7000000000000002,0.9000000000000004,2.5,5.0,3.3,0,40,14
BR,262147,Er,Tm,1,55,-0.3166666666666669,-6.5,5.866666666666666,12.6,12.916666666666666,0,40,15
BR,262147,Er,Yb,2,58,4.750000000000002,5.000000000000002,4.500000000000001,14.75,10.0,0,43,15
BR,262147,Er,Lu,3,60,2.3779761904761902,0.8809523809523805,3.875,8.169642857142858,5.791666666666666,0,46,14
BR,262147,Tm,Yb,1,55,10.0,0.0,20.0,42.0,32.0,0,40,15
BR,262147,Tm,Lu,2,52,2.8,0.0,5.6,31.8,29.0,0,38,14
BR,262147,Yb,Lu,1,54,13.5,7.0,20.0,27.5,14.0,0,40,14
BQ,104729,La,Ce,1,68,-4.604166666666664,0.125,-9.333333333333329,12.9375,17.541666666666664,0,54,14
BQ,104729,La,Pr,2,72,2.259361471861472,0.3401515151515151,4.178571428571429,6.126785714285714,3.867424242424242,0,48,24
BQ,104729,La,Nd,3,77,3.656633906633907,0.3132678132678133,7.0,10.636363636363637,6.97972972972973,0,53,24
BQ,104729,La,Sm,5,74,2.2471204607262836,0.2799552071668532,4.2142857142857135,6.155015197568389,3.9078947368421053,0,49,25
BQ,104729,La,Eu,6,83,1.5314375340971083,0.5051827605019092,2.5576923076923075,3.5186170212765955,1.9871794871794872,0,49,34
BQ,104729,La,Gd,7,68,1.6957098628925256,0.4628482972136223,2.928571428571429,3.3721804511278197,1.6764705882352942,0,45,23
BQ,104729,La,Tb,8,58,1.7218750000000003,0.54375,2.9000000000000004,3.871875,2.15,0,38,20
BQ,104729,La,Dy,9,68,1.6158783783783783,0.4817567567567569,2.75,3.7375,2.1216216216216215,0,45,23
BQ,104729,La,Ho,10,52,1.6184424894102314,0.3479960899315737,2.8888888888888893,3.7474747474747474,2.129032258064516,0,38,14
BQ,104729,La,Er,11,69,1.201109391124871,0.5394736842105263,1.8627450980392157,2.541666666666667,1.3405572755417956,0,45,24
BQ,104729,La,Tm,12,48,1.6689016602809708,0.39335887611749687,2.9444444444444446,3.567049808429119,1.8981481481481481,0,34,14
BQ,104729,La,Yb,13,52,1.4753472222222224,0.4229166666666666,2.527777777777778,3.0364583333333335,1.5611111111111111,0,36,16
BQ,104729,La,Lu,14,56,2.3002192982456138,0.26710526315789473,4.333333333333333,3.8791666666666664,1.5789473684210527,0,43,13
BQ,104729,Ce,Pr,1,68,4.058333333333334,0.6500000000000004,7.466666666666668,9.775,5.716666666666667,0,50,18
BQ,104729,Ce,Nd,2,65,7.866071428571428,0.39880952380952395,15.333333333333332,12.178571428571429,4.3125,0,46,19
BQ,104729,Ce,Sm,4,65,2.3705855547960812,0.31259968102073366,4.428571428571429,5.582706766917293,3.212121212121212,0,46,19
BQ,104729,Ce,Eu,5,68,1.9970779220779225,0.5227272727272727,3.471428571428572,4.408333333333333,2.411255411255411,0,45,23
BQ,104729,Ce,Gd,6,57,1.974353448275862,0.3987068965517242,3.55,3.80625,1.831896551724138,0,40,17
BQ,104729,Ce,Tb,7,53,2.8583333333333334,0.4666666666666668,5.25,5.4,2.5416666666666665,0,39,14
BQ,104729,Ce,Dy,8,55,2.4985294117647054,0.3970588235294117,4.6,4.823529411764706,2.325,0,39,16
BQ,104729,Ce,Ho,9,52,2.28125,0.4375,4.125,4.140625,1.859375,0,38,14
BQ,104729,Ce,Er,10,55,1.3906322843822845,0.509469696969697,2.2717948717948717,2.7151515151515153,1.3245192307692308,0,37,18
BQ,104729,Ce,Tm,11,48,2.187750866630177,0.39335887611749687,3.982142857142857,3.907327586206897,1.7195767195767195,0,34,14
BQ,104729,Ce,Yb,12,50,1.9059523809523806,0.37857142857142856,3.4333333333333327,3.4,1.494047619047619,0,36,14
BQ,104729,Ce,Lu,13,48,2.3571329254727473,0.3392658509454949,4.375,3.852822580645161,1.4956896551724137,0,35,13
BQ,104729,Pr,Nd,1,71,6.178571428571429,1.8571428571428577,10.5,14.571428571428571,8.392857142857142,0,45,26
BQ,104729,Pr,Sm,3,70,1.9070660522273433,0.6474654377880187,3.166666666666668,7.061827956989248,5.154761904761904,0,45,25
BQ,104729,Pr,Eu,4,73,1.6988324175824177,0.7053571428571428,2.6923076923076925,4.002403846153847,2.303571428571429,0,44,29
BQ,104729,Pr,Gd,5,62,1.2028409090909091,0.6499999999999999,1.7556818181818183,3.09375,1.8909090909090909,0,39,23
BQ,104729,Pr,Tb,6,58,2.1623931623931623,0.7692307692307692,3.5555555555555554,4.412393162393162,2.25,0,38,20
BQ,104729,Pr,Dy,7,60,1.8145502645502645,0.8148148148148147,2.814285714285714,4.17962962962963,2.365079365079365,0,38,22
BQ,104729,Pr,Ho,8,52,1.8199507389162561,0.48275862068965525,3.157142857142857,3.5637931034482757,1.7438423645320196,0,38,14
