design,split_seed,A,B,n_units,obs_spread,arm,spearman,top1_up,regret_up,top1_down,regret_down,top1,regret
A,155921,Ce,Yb,50,6.2611105800000555,NAIVE_LINE@k1,0.986938775510204,1.0,0.0,0.0,0.3027383592274111,0.5,0.15136917961370555
A,155921,Ce,Yb,50,6.2611105800000555,G14,0.5049602144212014,0.0,3.1428200279999996,0.25,1.585873758007002,0.125,2.3643468930035008
A,155921,Ce,Yb,50,6.2611105800000555,_RANDOM,0.0,0.02,3.895714646870132,0.04,2.3653959331299235,0.03,3.1305552900000277
A,155921,Ce,Lu,48,6.794279219199633,G14@k1,0.9814372557533652,1.0,0.0,1.0,0.0,1.0,0.0
A,155921,Ce,Lu,48,6.794279219199633,NAIVE_LINE@k1,0.9862136343899263,1.0,0.0,1.0,0.0,1.0,0.0
A,155921,Ce,Lu,48,6.794279219199633,G14,0.4454064291753553,0.0,3.2213780595,0.0,2.090102393950626,0.0,2.655740226725313
A,155921,Ce,Lu,48,6.794279219199633,_RANDOM,0.0,0.020833333333333332,4.006863973352139,0.020833333333333332,2.787415245847494,0.020833333333333332,3.397139609599817
A,155921,Pr,Nd,70,1.3249782835000128,G14@k1,0.6856857911919714,1.0,0.0,0.0,0.22349069650555187,0.5,0.11174534825277593
A,155921,Pr,Nd,70,1.3249782835000128,NAIVE_LINE@k1,0.6871205365255533,1.0,0.0,0.0,0.22349069650555187,0.5,0.11174534825277593
A,155921,Pr,Nd,70,1.3249782835000128,G14,0.1316300822870717,0.0,0.725070079993289,0.0,0.5711305643141754,0.0,0.6481003221537323
A,155921,Pr,Nd,70,1.3249782835000128,_RANDOM,0.0,0.014285714285714285,0.7680413125687076,0.014285714285714285,0.5569369709313052,0.014285714285714285,0.6624891417500064
A,155921,Pr,Sm,70,3.624657086661183,G14@k1,0.8775960108476948,1.0,0.0,0.0,0.9216156409242617,0.5,0.46080782046213087
A,155921,Pr,Sm,70,3.624657086661183,NAIVE_LINE@k1,0.8780159216166564,1.0,0.0,0.0,0.9216156409242617,0.5,0.46080782046213087
A,155921,Pr,Sm,70,3.624657086661183,G14,0.19707655728118662,0.0,1.5748279049379892,0.0,1.9903870992354469,0.0,1.782607502086718
A,155921,Pr,Sm,70,3.624657086661183,_RANDOM,0.0,0.014285714285714285,1.744927113216998,0.014285714285714285,1.8797299734441852,0.014285714285714285,1.8123285433305916
A,155921,Pr,Eu,73,3.629831642500016,G14@k1,0.9012626594018824,1.0,0.0,0.0,0.2524855932138381,0.5,0.12624279660691906
A,155921,Pr,Eu,73,3.629831642500016,NAIVE_LINE@k1,0.9054895215739057,1.0,0.0,0.0,0.2524855932138381,0.5,0.12624279660691906
A,155921,Pr,Eu,73,3.629831642500016,G14,0.3395106803856375,0.0,1.7104448893516735,0.0,1.6777023791756034,0.0,1.6940736342636384
A,155921,Pr,Eu,73,3.629831642500016,_RANDOM,0.0,0.0136986301369863,2.0257481933552213,0.0136986301369863,1.6040834491447948,0.0136986301369863,1.814915821250008
A,155921,Pr,Gd,62,4.044731503998943,G14@k1,0.9192667019213819,0.0,0.06965891399892565,0.0,0.38786617305536586,0.0,0.22876254352714576
A,155921,Pr,Gd,62,4.044731503998943,NAIVE_LINE@k1,0.92203671526781,0.0,0.06965891399892565,0.0,0.38786617305536586,0.0,0.22876254352714576
A,155921,Pr,Gd,62,4.044731503998943,G14,0.35953374386171266,0.0,1.8460256788352056,0.0,1.9338998047301108,0.0,1.889962741782658
A,155921,Pr,Gd,62,4.044731503998943,_RANDOM,0.0,0.016129032258064516,2.133731158185185,0.016129032258064516,1.9110003458137572,0.016129032258064516,2.0223657519994713
A,155921,Pr,Tb,58,4.728948644000017,G14@k1,0.9274189828372909,1.0,0.0,0.0,0.381515535193067,0.5,0.1907577675965335
A,155921,Pr,Tb,58,4.728948644000017,NAIVE_LINE@k1,0.9304028178346445,1.0,0.0,0.0,0.381515535193067,0.5,0.1907577675965335
A,155921,Pr,Tb,58,4.728948644000017,G14,0.5154565346447165,0.0,1.6407653118000005,0.0,2.184013329758132,0.0,1.9123893207790663
A,155921,Pr,Tb,58,4.728948644000017,_RANDOM,0.0,0.017241379310344827,2.381925797044276,0.017241379310344827,2.3470228469557406,0.017241379310344827,2.3644743220000084
A,155921,Pr,Dy,60,5.3409195145000155,G14@k1,0.9409280355654349,1.0,0.0,0.0,0.8795968160890775,0.5,0.43979840804453874
A,155921,Pr,Dy,60,5.3409195145000155,NAIVE_LINE@k1,0.9422061683801057,1.0,0.0,0.0,0.8795968160890775,0.5,0.43979840804453874
A,155921,Pr,Dy,60,5.3409195145000155,G14,0.5012178458887957,0.0,1.9728808411666665,0.0,2.5346591029674856,0.0,2.253769972067076
A,155921,Pr,Dy,60,5.3409195145000155,_RANDOM,0.0,0.016666666666666666,2.6517554726814523,0.016666666666666666,2.6891640418185636,0.016666666666666666,2.6704597572500077
A,155921,Pr,Ho,52,5.880132817500016,G14@k1,0.9534054771547004,1.0,0.0,0.0,0.2924815629597117,0.5,0.14624078147985586
A,155921,Pr,Ho,52,5.880132817500016,NAIVE_LINE@k1,0.9638641653387651,1.0,0.0,0.0,0.2924815629597117,0.5,0.14624078147985586
A,155921,Pr,Ho,52,5.880132817500016,G14,0.43082266543571907,0.0,2.1365351908333334,0.0,2.888407282092339,0.0,2.5124712364628365
A,155921,Pr,Ho,52,5.880132817500016,_RANDOM,0.0,0.019230769230769232,2.996091255596392,0.019230769230769232,2.8840415619036244,0.019230769230769232,2.940066408750008
A,155921,Pr,Er,60,5.746329698000016,G14@k1,0.9451514309530429,1.0,0.0,0.0,0.5826620259892645,0.5,0.29133101299463227
A,155921,Pr,Er,60,5.746329698000016,NAIVE_LINE@k1,0.9459294248402335,1.0,0.0,0.0,0.5826620259892645,0.5,0.29133101299463227
A,155921,Pr,Er,60,5.746329698000016,G14,0.562209269881985,0.0,2.085466312,0.0,2.6855121692435473,0.0,2.385489240621774
A,155921,Pr,Er,60,5.746329698000016,_RANDOM,0.0,0.016666666666666666,2.8405457025303367,0.016666666666666666,2.9057839954696796,0.016666666666666666,2.873164849000008
A,155921,Pr,Tm,48,5.3368583235000004,G14@k1,0.9465914025184542,1.0,0.0,0.0,0.005180511999983928,0.5,0.002590255999991964
A,155921,Pr,Tm,48,5.3368583235000004,NAIVE_LINE@k1,0.9447459834997829,1.0,0.0,0.0,0.005180511999983928,0.5,0.002590255999991964
A,155921,Pr,Tm,48,5.3368583235000004,G14,0.4895109497332217,0.0,2.279145431166667,0.0,1.475204942426185,0.0,1.8771751867964261
A,155921,Pr,Tm,48,5.3368583235000004,_RANDOM,0.0,0.020833333333333332,3.045048461797955,0.020833333333333332,2.2918098617020455,0.020833333333333332,2.6684291617500002
A,155921,Pr,Yb,50,5.419070646103124,G14@k1,0.9806962785114045,1.0,0.0,1.0,0.0,1.0,0.0
A,155921,Pr,Yb,50,5.419070646103124,NAIVE_LINE@k1,0.9778151260504201,1.0,0.0,1.0,0.0,1.0,0.0
A,155921,Pr,Yb,50,5.419070646103124,G14,0.48725677783838156,0.0,2.312574918833333,0.0,1.520191001835193,0.0,1.916382960334263
A,155921,Pr,Yb,50,5.419070646103124,_RANDOM,0.0,0.02,3.1088352738587273,0.02,2.3102353722443967,0.02,2.709535323051562
A,155921,Pr,Lu,48,6.254977644530113,G14@k1,0.97818063395571,1.0,0.0,1.0,0.0,1.0,0.0
A,155921,Pr,Lu,48,6.254977644530113,NAIVE_LINE@k1,0.978831958315241,1.0,0.0,1.0,0.0,1.0,0.0
A,155921,Pr,Lu,48,6.254977644530113,G14,0.45834855147101944,0.0,2.3911329503333336,0.0,2.3366051372424033,0.0,2.3638690437878687
A,155921,Pr,Lu,48,6.254977644530113,_RANDOM,0.0,0.020833333333333332,3.223643730101587,0.020833333333333332,3.031333914428526,0.020833333333333332,3.1274888222650565
A,155921,Nd,Tb,59,3.7507578465000053,G14@k1,0.9465809468147283,1.0,0.0,0.0,0.5048123246875167,0.5,0.25240616234375834
A,155921,Nd,Tb,59,3.7507578465000053,NAIVE_LINE@k1,0.9444184687317361,1.0,0.0,0.0,0.5048123246875167,0.5,0.25240616234375834
A,155921,Nd,Tb,59,3.7507578465000053,G14,0.5200087255173643,0.0,0.9280854299000001,0.1,2.003554733138375,0.05,1.4658200815191877
A,155921,Nd,Tb,59,3.7507578465000053,_RANDOM,0.0,0.01694915254237288,1.6331288565748574,0.01694915254237288,2.117628989925148,0.01694915254237288,1.8753789232500027
A,155921,Nd,Ho,52,4.555154534000003,G14@k1,0.9522955755514934,1.0,0.0,0.0,0.06899086645415986,0.5,0.03449543322707993
A,155921,Nd,Ho,52,4.555154534000003,NAIVE_LINE@k1,0.9505453461002827,1.0,0.0,0.0,0.06899086645415986,0.5,0.03449543322707993
A,155921,Nd,Ho,52,4.555154534000003,G14,0.42411465257147013,0.0,1.4721245356666666,0.25,1.6210187472899908,0.125,1.5465716414783288
A,155921,Nd,Ho,52,4.555154534000003,_RANDOM,0.0,0.019230769230769232,2.219576088714471,0.019230769230769232,2.3355784452855324,0.019230769230769232,2.2775772670000016
A,155921,Nd,Tm,48,4.507855871000006,G14@k1,0.9330221450282241,0.0,0.13942850799999995,0.0,0.3617278350000017,0.0,0.25057817150000083
A,155921,Nd,Tm,48,4.507855871000006,NAIVE_LINE@k1,0.9285714285714286,0.0,0.13942850799999995,0.0,0.3617278350000017,0.0,0.25057817150000083
A,155921,Nd,Tm,48,4.507855871000006,G14,0.4767329919371383,0.0,1.754163284,0.0,1.435405075324402,0.0,1.594784179662201
A,155921,Nd,Tm,48,4.507855871000006,_RANDOM,0.0,0.020833333333333332,2.4214920284141543,0.020833333333333332,2.0863638425858513,0.020833333333333332,2.253927935500003
A,155921,Nd,Yb,51,4.4648867980000055,G14@k1,0.976175931832009,0.0,0.1455953760000004,0.0,0.00170836289134213,0.0,0.07365186944567126
A,155921,Nd,Yb,51,4.4648867980000055,NAIVE_LINE@k1,0.9696146974132613,0.0,0.1455953760000004,0.0,0.00170836289134213,0.0,0.07365186944567126
A,155921,Nd,Yb,51,4.4648867980000055,G14,0.4923561715764059,0.0,1.7937596396666666,0.0,1.3490428711302862,0.0,1.5714012553984764
A,155921,Nd,Yb,51,4.4648867980000055,_RANDOM,0.0,0.0196078431372549,2.507840613716788,0.0196078431372549,1.9570461842832176,0.0196078431372549,2.2324433990000028
A,155921,Sm,Tb,59,1.8819006880000004,G14@k1,0.9149169334251549,0.0,0.02026526050000005,0.0,0.21724376442997229,0.0,0.11875451246498617
A,155921,Sm,Tb,59,1.8819006880000004,NAIVE_LINE@k1,0.9206738848715826,0.0,0.02026526050000005,0.0,0.21724376442997229,0.0,0.11875451246498617
A,155921,Sm,Tb,59,1.8819006880000004,G14,0.5005900879825882,0.0,0.26936507140000004,0.0,0.9310090281146212,0.0,0.6001870497573106
A,155921,Sm,Tb,59,1.8819006880000004,_RANDOM,0.0,0.01694915254237288,0.6836255628255667,0.01694915254237288,1.1982751251744337,0.01694915254237288,0.9409503440000002
A,155921,Sm,Ho,52,2.8846098088033827,G14@k1,0.8709739388549902,1.0,0.0,1.0,0.0,1.0,0.0
A,155921,Sm,Ho,52,2.8846098088033827,NAIVE_LINE@k1,0.8665343324421626,1.0,0.0,1.0,0.0,1.0,0.0
A,155921,Sm,Ho,52,2.8846098088033827,G14,0.376964439962955,0.0,0.7813433043333329,0.0,1.1684705193641567,0.0,0.9749069118487448
A,155921,Sm,Ho,52,2.8846098088033827,_RANDOM,0.0,0.019230769230769232,1.1932640120045526,0.019230769230769232,1.6913457967988301,0.019230769230769232,1.4423049044016913
A,155921,Sm,Tm,48,2.979159996,G14@k1,0.8749151901612688,0.0,0.3083916240000002,0.0,0.3771000039999999,0.0,0.34274581400000004
A,155921,Sm,Tm,48,2.979159996,NAIVE_LINE@k1,0.8817000030386284,0.0,0.3083916240000002,0.0,0.3771000039999999,0.0,0.34274581400000004
A,155921,Sm,Tm,48,2.979159996,G14,0.4399191855303605,0.0,0.911954371,0.0,0.9491603468798893,0.0,0.9305573589399446
A,155921,Sm,Tm,48,2.979159996,_RANDOM,0.0,0.020833333333333332,1.6113445026950401,0.020833333333333332,1.3678154933049598,0.020833333333333332,1.489579998
A,155921,Sm,Yb,51,3.030587692366203,G14@k1,0.9231674208144796,0.0,0.3145584920000004,1.0,0.0,0.5,0.1572792460000002
A,155921,Sm,Yb,51,3.030587692366203,NAIVE_LINE@k1,0.9331221719457014,0.0,0.3145584920000004,1.0,0.0,0.5,0.1572792460000002
A,155921,Sm,Yb,51,3.030587692366203,G14,0.5478224612483202,0.0,0.7684713739999994,0.0,0.9571949120519763,0.0,0.8628331430259879
A,155921,Sm,Yb,51,3.030587692366203,_RANDOM,0.0,0.0196078431372549,1.6694352784134319,0.0196078431372549,1.361152413952771,0.0196078431372549,1.5152938461831016
A,155921,Eu,Tb,58,1.3561522226665452,G14@k1,0.7620160881901678,0.0,0.25703522116654487,1.0,0.0,0.5,0.12851761058327243
A,155921,Eu,Tb,58,1.3561522226665452,NAIVE_LINE@k1,0.7851792609015837,0.0,0.25703522116654487,0.0,0.12902994197922846,0.0,0.19303258157288666
A,155921,Eu,Tb,58,1.3561522226665452,G14,0.33058944331303336,0.0,0.4784731070665452,0.2,0.6206644236503871,0.1,0.5495687653584662
A,155921,Eu,Tb,58,1.3561522226665452,_RANDOM,0.0,0.017241379310344827,0.5895505280993489,0.017241379310344827,0.7666016945671963,0.017241379310344827,0.6780761113332726
A,155921,Eu,Ho,51,2.4041308854101255,G14@k1,0.8505169802398572,0.0,0.1538297104101256,1.0,0.0,0.5,0.0769148552050628
A,155921,Eu,Ho,51,2.4041308854101255,NAIVE_LINE@k1,0.8428697484000756,0.0,0.1538297104101256,0.0,0.03999596974587338,0.0,0.0969128400779995
A,155921,Eu,Ho,51,2.4041308854101255,G14,0.35597576437944817,0.0,0.6128732301601258,0.25,0.9821788311195702,0.125,0.797526030639848
A,155921,Eu,Ho,51,2.4041308854101255,_RANDOM,0.0,0.0196078431372549,0.9771201173497701,0.0196078431372549,1.4270107680603554,0.0196078431372549,1.2020654427050628
A,155921,Eu,Tm,47,2.338818557,G14@k1,0.8273589269195191,0.0,0.2981538309999997,0.0,0.3388185570000002,0.0,0.31848619399999994
A,155921,Eu,Tm,47,2.338818557,NAIVE_LINE@k1,0.8385753931544866,0.0,0.2981538309999997,0.0,0.3388185570000002,0.0,0.31848619399999994
A,155921,Eu,Tm,47,2.338818557,G14,0.45157124036169116,0.0,0.6551373597500003,0.0,0.7525756596914753,0.0,0.7038565097207379
A,155921,Eu,Tm,47,2.338818557,_RANDOM,0.0,0.02127659574468085,1.2317514256335957,0.02127659574468085,1.1070671313664044,0.02127659574468085,1.1694092785
A,155921,Eu,Yb,51,2.346787487,G14@k1,0.8864253393665158,0.0,0.30432069900000003,0.0,0.34678748699999984,0.0,0.32555409299999993
A,155921,Eu,Yb,51,2.346787487,NAIVE_LINE@k1,0.9033484162895927,0.0,0.30432069900000003,0.0,0.000742191183053631,0.0,0.15253144509152683
A,155921,Eu,Yb,51,2.346787487,G14,0.5718029001943737,0.0,0.5116543627499998,0.0,0.7171514584973592,0.0,0.6144029106236795
A,155921,Eu,Yb,51,2.346787487,_RANDOM,0.0,0.0196078431372549,1.2507453751682653,0.0196078431372549,1.0960421118317345,0.0196078431372549,1.1733937435
A,155921,Gd,Tb,65,1.2639355509098673,G14@k1,0.7118755197149089,0.0,0.3015747079098675,0.0,0.2021341511377006,0.0,0.25185442952378406
A,155921,Gd,Tb,65,1.2639355509098673,NAIVE_LINE@k1,0.723108528161322,0.0,0.3015747079098675,0.0,0.2021341511377006,0.0,0.25185442952378406
A,155921,Gd,Tb,65,1.2639355509098673,G14,0.21794543738446687,0.0,0.4595827549098675,0.0,0.5419950427341285,0.0,0.500788898821998
A,155921,Gd,Tb,65,1.2639355509098673,_RANDOM,0.0,0.015384615384615385,0.5967079586002346,0.015384615384615385,0.6672275923096327,0.015384615384615385,0.6319677754549337
A,155921,Gd,Ho,57,2.3587019296534475,G14@k1,0.7925977541511537,0.0,0.19836919715344825,0.0,0.15988789490434563,0.0,0.17912854602889694
A,155921,Gd,Ho,57,2.3587019296534475,NAIVE_LINE@k1,0.7997925816544886,0.0,0.19836919715344825,0.0,0.15988789490434563,0.0,0.17912854602889694
A,155921,Gd,Ho,57,2.3587019296534475,G14,0.32127428597977137,0.0,0.7396535371534475,0.0,0.9557282681114342,0.0,0.8476909026324408
A,155921,Gd,Ho,57,2.3587019296534475,_RANDOM,0.0,0.017543859649122806,0.9901127215801787,0.017543859649122806,1.368589208073269,0.017543859649122806,1.1793509648267237
A,155921,Gd,Tm,54,2.0683078148888865,G14@k1,0.7562035448827901,0.0,0.2717837085000001,0.0,0.4399188848888864,0.0,0.35585129669444326
A,155921,Gd,Tm,54,2.0683078148888865,NAIVE_LINE@k1,0.7740423098913664,0.0,0.2717837085000001,0.0,0.4399188848888864,0.0,0.35585129669444326
A,155921,Gd,Tm,54,2.0683078148888865,G14,0.44527232288624513,0.0,0.7110080574999997,0.0,0.5468364626916867,0.0,0.6289222600958433
A,155921,Gd,Tm,54,2.0683078148888865,_RANDOM,0.0,0.018518518518518517,1.1698739280108514,0.018518518518518517,0.898433886878035,0.018518518518518517,1.0341539074444432
A,155921,Gd,Yb,57,2.1714710619999997,G14@k1,0.8452164894996111,0.0,0.27795057650000043,0.0,0.06165625634152594,0.0,0.1698034164207632
A,155921,Gd,Yb,57,2.1714710619999997,NAIVE_LINE@k1,0.847031371532279,0.0,0.27795057650000043,0.0,0.06165625634152594,0.0,0.1698034164207632
A,155921,Gd,Yb,57,2.1714710619999997,G14,0.5151652702051097,0.0,0.5675250604999993,0.0,0.6047862775882547,0.0,0.586155669044127
A,155921,Gd,Yb,57,2.1714710619999997,_RANDOM,0.0,0.017543859649122806,1.2197846261134673,0.017543859649122806,0.9516864358865326,0.017543859649122806,1.0857355309999999
A,155921,Tb,Dy,65,1.099055882194842,G14@k1,0.43116258741258745,0.0,0.1349024946948424,0.0,0.8502637978960106,0.0,0.4925831462954265
A,155921,Tb,Dy,65,1.099055882194842,NAIVE_LINE@k1,0.4413898601398601,0.0,0.1349024946948424,0.0,0.8502637978960106,0.0,0.4925831462954265
A,155921,Tb,Dy,65,1.099055882194842,G14,0.36227820478369044,0.0,0.4255269416948419,0.0,0.5443056299769867,0.0,0.4849162858359143
A,155921,Tb,Dy,65,1.099055882194842,_RANDOM,0.0,0.015384615384615385,0.4371646102926644,0.015384615384615385,0.6618912719021776,0.015384615384615385,0.549527941097421
A,155921,Tb,Ho,57,1.4036482375887755,G14@k1,0.578382758365665,0.0,0.04294905008877603,0.0,0.20951501399999994,0.0,0.126232032044388
A,155921,Tb,Ho,57,1.4036482375887755,NAIVE_LINE@k1,0.5682709450399849,0.0,0.04294905008877603,0.0,0.12048104176664487,0.0,0.08171504592771045
A,155921,Tb,Ho,57,1.4036482375887755,G14,0.27305312104798374,0.0,0.4792668350887755,0.0,0.6134519974998798,0.0,0.5463594162943276
A,155921,Tb,Ho,57,1.4036482375887755,_RANDOM,0.0,0.017543859649122806,0.5551589971851874,0.017543859649122806,0.8484892404035882,0.017543859649122806,0.7018241187943878
A,155921,Tb,Er,63,1.5047988825,G14@k1,0.6973970022223852,0.0,0.20926657900000034,0.0,0.47929774029619754,0.0,0.34428215964809894
A,155921,Tb,Er,63,1.5047988825,NAIVE_LINE@k1,0.7106220073237253,0.0,0.20926657900000034,0.0,0.47929774029619754,0.0,0.34428215964809894
A,155921,Tb,Er,63,1.5047988825,G14,0.5618151679365647,0.0,0.6594742982499996,0.0,0.4274093624410328,0.0,0.5434418303455162
A,155921,Tb,Er,63,1.5047988825,_RANDOM,0.0,0.015873015873015872,0.7637708860621095,0.015873015873015872,0.7410279964378905,0.015873015873015872,0.75239944125
A,155921,Tb,Tm,54,1.7481880269999999,G14@k1,0.5083382569678129,0.0,0.2881263635000001,0.0,0.8573324959999999,0.0,0.5727294297500001
A,155921,Tb,Tm,54,1.7481880269999999,NAIVE_LINE@k1,0.5352493854485625,0.0,0.2881263635000001,0.0,0.8573324959999999,0.0,0.5727294297500001
A,155921,Tb,Tm,54,1.7481880269999999,G14,0.3465911127688519,0.0,0.6223841575,0.0,0.6506804505597529,0.0,0.6365323040298765
A,155921,Tb,Tm,54,1.7481880269999999,_RANDOM,0.0,0.018518518518518517,0.9301864664280384,0.018518518518518517,0.8180015605719616,0.018518518518518517,0.8740940134999999
A,155921,Tb,Yb,56,1.7460552639999998,G14@k1,0.6205741626794259,0.0,0.2942932315000004,0.0,0.3801244952038252,0.0,0.3372088633519128
A,155921,Tb,Yb,56,1.7460552639999998,NAIVE_LINE@k1,0.6332877648667122,0.0,0.2942932315000004,0.0,0.3801244952038252,0.0,0.3372088633519128
A,155921,Tb,Yb,56,1.7460552639999998,G14,0.4380929747817349,0.0,0.4789011604999994,0.0,0.598878976474092,0.0,0.5388900684870457
A,155921,Tb,Yb,56,1.7460552639999998,_RANDOM,0.0,0.017857142857142856,0.9517486985496477,0.017857142857142856,0.7943065654503523,0.017857142857142856,0.873027632
A,155921,Tb,Lu,54,2.204535282723163,G14@k1,0.6143319992376595,0.0,0.29699074700000017,0.0,1.4386184887231632,0.0,0.8678046178615817
A,155921,Tb,Lu,54,2.204535282723163,NAIVE_LINE@k1,0.6434534019439679,0.0,0.29699074700000017,1.0,0.0,0.5,0.14849537350000008
A,155921,Tb,Lu,54,2.204535282723163,G14,0.411392217880759,0.0,0.50888479325,0.0,1.024734021637139,0.0,0.7668094074435695
A,155921,Tb,Lu,54,2.204535282723163,_RANDOM,0.0,0.018518518518518517,1.0354526452395736,0.018518518518518517,1.1690826374835894,0.018518518518518517,1.1022676413615815
A,155921,Dy,Ho,57,1.2886539464998008,G14@k1,0.5462559349941813,0.0,0.16232539037043514,0.0,0.5871152531293657,0.0,0.37472032174990044
A,155921,Dy,Ho,57,1.2886539464998008,NAIVE_LINE@k1,0.5600622256086887,0.0,0.16232539037043514,1.0,0.0,0.5,0.08116269518521757
A,155921,Dy,Ho,57,1.2886539464998008,G14,0.36654728859920205,0.0,0.3080187283704351,0.0,0.8003016745536318,0.0,0.5541602014620335
A,155921,Dy,Ho,57,1.2886539464998008,_RANDOM,0.0,0.017543859649122806,0.3616899712112068,0.017543859649122806,0.926963975288594,0.017543859649122806,0.6443269732499004
A,155921,Dy,Tm,54,1.6573437650000025,G14@k1,0.46651419858967025,0.0,0.5211250639999997,0.0,1.1454604040000025,0.0,0.8332927340000011
A,155921,Dy,Tm,54,1.6573437650000025,NAIVE_LINE@k1,0.53642081189251,0.0,0.5211250639999997,0.0,1.1454604040000025,0.0,0.8332927340000011
A,155921,Dy,Tm,54,1.6573437650000025,G14,0.2578542419349054,0.0,0.564758411,0.0,0.7638940456833354,0.0,0.6643262283416678
A,155921,Dy,Tm,54,1.6573437650000025,_RANDOM,0.0,0.018518518518518517,0.8612335634750174,0.018518518518518517,0.796110201524985,0.018518518518518517,0.8286718825000012
A,155921,Dy,Yb,57,1.540091240584515,G14@k1,0.6118096966554317,0.0,0.527291932,0.0,1.028207879584515,0.0,0.7777499057922576
A,155921,Dy,Yb,57,1.540091240584515,NAIVE_LINE@k1,0.6331345605392793,0.0,0.527291932,0.0,0.05505136089232976,0.0,0.2911716464461649
A,155921,Dy,Yb,57,1.540091240584515,G14,0.33239222161953236,0.0,0.4212754139999995,0.0,0.5969728101821873,0.0,0.5091241120910934
A,155921,Dy,Yb,57,1.540091240584515,_RANDOM,0.0,0.017543859649122806,0.8965564804493383,0.017543859649122806,0.6435347601351767,0.017543859649122806,0.7700456202922575
A,155921,Ho,Er,57,1.685855385855724,G14@k1,-0.015199883329117238,0.0,1.685855385855724,0.0,1.169184639887832,0.0,1.427520012871778
A,155921,Ho,Er,57,1.685855385855724,NAIVE_LINE@k1,0.43473610869249174,0.0,1.685855385855724,0.0,1.685855385855724,0.0,1.685855385855724
A,155921,Ho,Er,57,1.685855385855724,G14,0.4283492344355852,0.0,0.4378735167795523,0.16666666666666666,0.9517971615444968,0.08333333333333333,0.6948353391620246
A,155921,Ho,Er,57,1.685855385855724,_RANDOM,0.0,0.017543859649122806,0.5318072264895051,0.017543859649122806,1.1540481593662189,0.017543859649122806,0.842927692927862
A,155921,Ho,Tm,55,1.5729565622857167,G14@k1,0.14264326559437376,1.0,0.0,0.0,0.726045282362707,0.5,0.3630226411813535
A,155921,Ho,Tm,55,1.5729565622857167,NAIVE_LINE@k1,0.5299157633575509,1.0,0.0,0.0,1.5576408520000025,0.5,0.7788204260000012
A,155921,Ho,Tm,55,1.5729565622857167,G14,0.18998056517964151,0.0,0.4617107252857142,0.0,1.047342526971122,0.0,0.7545266261284181
A,155921,Ho,Tm,55,1.5729565622857167,_RANDOM,0.0,0.01818181818181818,0.7146075693157259,0.01818181818181818,0.8583489929699908,0.01818181818181818,0.7864782811428583
A,155921,Ho,Yb,57,1.5942783701558472,G14@k1,0.4019963702359347,0.0,0.6417661271558465,0.0,0.6166602436015427,0.0,0.6292131853786946
A,155921,Ho,Yb,57,1.5942783701558472,NAIVE_LINE@k1,0.49202748249935185,1.0,0.0,0.0,1.1088087554371802,0.5,0.5544043777185901
A,155921,Ho,Yb,57,1.5942783701558472,G14,0.25434001846482834,0.0,0.4023403671558469,0.0,0.9571798765447576,0.0,0.6797601218503022
A,155921,Ho,Yb,57,1.5942783701558472,_RANDOM,0.0,0.017543859649122806,0.8021507730931143,0.017543859649122806,0.7921275970627328,0.017543859649122806,0.7971391850779236
A,155921,Ho,Lu,54,1.6461176969999998,G14@k1,0.46018677339432046,0.0,0.6822581264999997,0.0,0.5686258288800732,0.0,0.6254419776900364
A,155921,Ho,Lu,54,1.6461176969999998,NAIVE_LINE@k1,0.5287211740041928,0.0,0.6822581264999997,0.0,0.2965331805101916,0.0,0.4893956535050957
A,155921,Ho,Lu,54,1.6461176969999998,G14,0.30916163765879556,0.0,0.45783438775000007,0.0,0.8234641432624231,0.0,0.6406492655062116
A,155921,Ho,Lu,54,1.6461176969999998,_RANDOM,0.0,0.018518518518518517,0.9132865839726272,0.018518518518518517,0.7328311130273725,0.018518518518518517,0.8230588484999999
A,155921,Er,Tm,55,2.8658354931118852,G14@k1,0.04181172099744037,0.0,1.825642519611885,0.0,1.4548448599999997,0.0,1.6402436898059425
A,155921,Er,Tm,55,2.8658354931118852,NAIVE_LINE@k1,0.30368513145509324,1.0,0.0,0.0,1.4548448599999997,0.5,0.7274224299999998
A,155921,Er,Tm,55,2.8658354931118852,G14,0.008507682430685466,0.0,1.7096925943618857,0.0,1.3857919184875245,0.0,1.547742256424705
A,155921,Er,Tm,55,2.8658354931118852,_RANDOM,0.0,0.01818181818181818,1.8619894255602474,0.01818181818181818,1.0038460675516376,0.01818181818181818,1.4329177465559426
A,155921,Er,Yb,58,2.9722245269820182,G14@k1,0.39768060665761706,0.0,1.9159220264820185,0.0,1.4771212549999997,0.0,1.696521640741009
A,155921,Er,Yb,58,2.9722245269820182,NAIVE_LINE@k1,0.4322254180187327,1.0,0.0,0.0,0.8008995264076275,0.5,0.40044976320381376
A,155921,Er,Yb,58,2.9722245269820182,G14,0.14980199355590124,0.0,1.6503222362320185,0.0,1.3806964940611628,0.0,1.5155093651465905
A,155921,Er,Yb,58,2.9722245269820182,_RANDOM,0.0,0.017241379310344827,1.9658584126100878,0.017241379310344827,1.0063661143719305,0.017241379310344827,1.4861122634910091
A,155921,Tm,Yb,55,1.3029995890000037,G14@k1,0.3576904345898372,0.0,0.9840732231298703,0.0,0.139336236,0.0,0.5617047295649351
A,155921,Tm,Yb,55,1.3029995890000037,NAIVE_LINE@k1,0.3559227259367961,0.0,0.9840732231298703,0.0,0.23481372699999997,0.0,0.6094434750649351
