# regime: cohort=sys_1419f400c83e9ad8 (DMDODGA in aliphatic hydrocarbon, nitrate medium, no additive), feed todga_prnd_feed.json (feed_status assumed); holdout=none (computed regimes); averaging_unit=candidate; status_of_parameters=nearest (origin corpus, ASSUMED_PLACEHOLDER values)
front,front_in_domain,status,regime_status,in_domain,on_spec,n_ext,n_scr,n_str,feed_stage_offset,scrub_return_offset,oa_ext,s_over_a,w_over_a,scrub_acid_M,scrub_target_mM,scrub_complexant_M,strip_acid_M,strip_anion_M,ligand_total_M,saponification_degree,feed_dilution,f_bleed,purity_mol,purity_mass,purity_oxide,recovery_from_feed,recovery_total,scrub_target_return,net_product_mol_h,n_stages_total,throughput_mol_T_per_h_per_L_org,throughput_kg_oxide_per_h,cost_proxy_per_kg_oxide,enrichment_factor_Pr,sf_tracer_extraction_Pr,sf_tracer_scrub_Pr,max_loading_DMDODGA,acid_mol_h,acid_mol_per_kg_oxide,base_mol_h,base_mol_per_kg_oxide,salting_anion_mol_h,salting_anion_mol_per_kg_oxide,complexant_mol_h,complexant_mol_per_kg_oxide,extractant_makeup_mol_h,extractant_makeup_mol_per_kg_oxide,diluent_L_h,diluent_L_per_kg_oxide,water_L_h,water_L_per_kg_oxide,consumption_index,consumption_index_incomplete,flags,n_flags,ood_distance_max,reason,iterations,balance_rel_max,candidate
1,0,converged_newton,OUT_OF_DOMAIN,False,False,12.0,3.0,6.0,3.0,0.0,3.644276213953072,4.75914217652506,0.691215657448371,5.557182276381333,7.104317714891445,0.0,0.8987070178762121,0.0,0.06881271503446403,0.0,0.0,0.0,0.999998694688295,0.9999987248591445,0.9999987205552228,0.322336850395779,0.6485819093603724,0.7236926329128293,0.014833185129653918,21,0.013347957274968049,0.008183903819595582,,255366.51282358667,9.963502471760446,9.963502471760446,0.8562130542159392,27.068620916378716,3307.543870636098,0.0,0.0,0.10143137421712185,12.394008587228756,0.0,0.0,,,,,5.450357833973431,665.9850792629144,3307.543870636098,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.6425399533936569,,18,1.1771755756714842e-12,129
1,0,converged_newton,OUT_OF_DOMAIN,False,False,12.0,3.0,7.0,5.0,0.0,3.74190630544273,0.2295277704028454,1.1185504529417007,4.845439627417891,46.91256404102117,0.0,1.3965138344226098,0.0,0.10748229143592597,0.0,0.0,0.0,0.9221699137614543,0.9238318497884427,0.9235944056427337,0.1824738235586166,0.20950408690875316,0.18827260515054905,0.004945070289940198,22,0.004199144830350689,0.002643553994227683,,3.949500586594262,8.23266455367717,8.23266455367717,0.9162782946062922,2.674234136335584,1011.6056423189738,0.0,0.0,0.032303208684648844,12.219613730298049,0.0,0.0,,,,,1.348078223344546,509.9491919923461,1011.6056423189738,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,2.289137191079115,,10,2.0658715213324234e-15,22
1,0,converged_newton,OUT_OF_DOMAIN,False,False,12.0,8.0,9.0,5.0,0.0,1.2339912819205818,2.4892887252425715,3.780427523272773,5.885305275298843,38.29021179740368,0.0,0.647898341286619,0.0,0.10287791343450259,0.0,0.0,0.0,1.0,1.0,1.0,1.1179024020728143e-06,0.507158697739343,0.3990627062886329,-0.05727849018397636,29,0.0308242877301776,0.00639940452187969,,1.7301785082400932e+18,8.23266455367717,8.23266455367717,0.9069451549279773,17.09955678809475,2672.0543653133705,0.0,0.0,0.2859461775432803,44.683247724944515,0.0,0.0,,,,,6.269716248515344,979.7343216980676,2672.0543653133705,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,7.309962015650524,,17,2.832809630705091e-15,100
1,0,converged_newton,OUT_OF_DOMAIN,False,False,12.0,10.0,12.0,9.0,0.0,2.5703676320903805,3.7454696014187645,2.547595343806822,2.157154127792554,23.917104970073787,0.0,4.419830311049514,0.0,0.10307753561557646,0.0,0.0,0.0,1.0,1.0,1.0,0.0016831400237390644,0.22017553358040065,0.1829290586338993,-0.07306762460082297,34,0.0064244370386428076,0.0027782079090475325,,1.4944475444504142e+19,8.23266455367717,8.23266455367717,0.8961140537815195,19.33949433206802,6961.140046101978,0.0,0.0,0.268742368858059,96.73227406158863,0.0,0.0,,,,,6.293064945225586,2265.152627609886,6961.140046101978,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.277854540607001,,40,1.4809790025955045e-15,246
1,0,converged_newton,OUT_OF_DOMAIN,False,False,12.0,11.0,4.0,3.0,0.0,4.483597701898799,3.693655140076404,3.5739140991448046,1.7227888051523519,44.648410169697115,0.0,3.4324255801928434,0.0,0.07870354739134856,0.0,0.0,0.0,1.0,1.0,1.0,0.00010533631405912525,0.33001471040410385,0.15003534287055442,-0.14016472643923356,27,0.005520366662206496,0.004164175118085542,,1.0792006291237869e+17,9.963502471760446,9.963502471760446,0.8892122020570191,18.63058190073356,4474.014990344323,0.0,0.0,0.49474748915862404,118.81044267563887,0.0,0.0,,,,,7.267569239221208,1745.2602335711654,4474.014990344323,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.419714026166338,,71,2.2922885623503613e-15,167
2,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,4.0,7.0,0.0,0.0,3.549891735866775,0.7640830796767852,4.529365153994466,2.420307256367011,10.917337491317433,0.0,4.596430161264049,0.0,0.08822385536433257,0.0,0.0,0.0,0.975896023314767,0.9764400348845119,0.9763623936467108,0.2202456410984846,0.26524384122716393,0.40457504189255034,0.01155153523980064,12,0.0056039140267414266,0.003346886575180538,,13.495643423748579,9.963502471760446,9.963502471760446,0.8726665256996996,22.668226427407525,6772.929383238736,0.0,0.0,0.025025258556710058,7.477175576336985,0.0,0.0,,,,,5.293448233671252,1581.603712813516,6772.929383238736,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.6475379092357698,,11,1.4157178889376119e-15,229
2,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,4.0,7.0,0.0,0.0,3.889952650189602,2.537404914675576,1.7343862144207036,2.514028218795737,20.469817436252242,0.0,5.028201577688823,0.0,0.04128071898693707,0.0,0.0,0.0,0.9988938982370422,0.9989194369736006,0.9989157937506676,0.013797151591439957,0.16214316334734513,0.21420686848238968,-0.03977947811420736,12,0.0031261915875655075,0.002045946756591303,,301.02531602092137,2.7144297553973353,2.7144297553973353,0.8395318988339174,15.099951057677314,7380.422295463318,0.0,0.0,0.15582064609577526,76.16065549788982,0.0,0.0,,,,,4.27179112909628,2087.928786677419,7380.422295463318,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.2406687854302625,,9,2.6894469182488733e-15,42
2,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,6.0,1.0,0.0,0.0,2.5891068204431633,0.7243481778169945,3.696380956641924,4.980548476595042,17.109127939966136,0.0,5.1764809961346545,0.0,0.11647835919515193,0.0,0.0,0.0,0.982620969950869,0.9830158451995223,0.9829594961848613,0.10058217139645756,0.13458259017606353,0.2057644216111176,-0.002299271384147537,8,0.0038985236852750174,0.0016981833102300958,,18.846870187288346,8.23266455367717,8.23266455367717,0.9011658012096916,22.74189699008178,13391.897596143706,0.0,0.0,0.037178896942056755,21.893335494516897,0.0,0.0,,,,,4.420729134458918,2603.2108005230193,13391.897596143706,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.678229910827641,,13,4.0723683828372584e-13,26
2,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,6.0,8.0,0.0,0.0,0.5246496642471355,4.086666474480762,1.218284500941715,3.735330083819347,30.159023243172538,0.0,0.869354227813679,0.0,0.11608063560886783,0.0,0.0,0.0,0.9999999999983519,0.99999999999839,0.9999999999983846,2.168201714525323e-07,0.06782670919673817,0.04127377141764649,-0.11816286600120393,15,0.009696000086181577,0.0008558475906508216,,202255919993.18915,8.23266455367717,8.23266455367717,0.8951093231555018,16.324169006237497,19073.686932767934,0.0,0.0,0.36974960757287795,432.02739788249585,0.0,0.0,,,,,5.304950975422477,6198.47626303227,19073.686932767934,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.189971839934776,,14,1.6139654510229336e-13,233
2,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,7.0,6.0,0.0,0.0,0.44018181036034126,2.09070169058124,1.1456866734433255,2.578999744201471,14.192828894222616,0.0,3.2879873833000843,0.0,0.055516156257371066,0.0,0.0,0.0,0.9999999974718252,0.9999999975302614,0.9999999975219254,4.2135356725945913e-07,0.03989898369038637,0.10084572045805769,-0.026680547586502516,14,0.006798154095302853,0.0005034513610528487,,131847427.55894856,2.7144297553973353,2.7144297553973353,0.8252524703519362,9.158922452707298,18192.26872989993,0.0,0.0,0.08901891408984422,176.81730744293222,0.0,0.0,,,,,3.2363883640245654,6428.403246852744,18192.26872989993,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,8,1.1579867137576352,,27,1.2498873069919945e-15,174
2,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,11.0,3.0,0.0,0.0,2.2925977748656057,2.297883686445646,2.011258821714976,3.862940984767352,19.74264978603314,0.0,4.9120095601069576,0.0,0.023472484119504117,0.0,0.0,0.0,0.9999999996314382,0.9999999996399571,0.9999999996387419,4.061473971239156e-08,0.08981595666109617,0.1484844872163264,-0.03863011612095296,15,0.0029382374978432903,0.0011333112135432104,,904416434.4098526,1.9044264929702002,1.7105266644578103,0.7723710011914025,18.755911630712593,16549.65679910082,0.0,0.0,0.13609893861160594,120.08964261996762,0.0,0.0,,,,,4.309142508160622,3802.2587764647797,16549.65679910082,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,8,1.1878695114762137,,12,1.655462015185353e-14,267
2,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,11.0,11.0,0.0,0.0,2.4356771150320013,1.2270570516159494,2.4003349342376272,0.5749753473879027,43.27156107366465,0.0,1.860107050740266,0.0,0.014038238393805615,0.0,0.0,0.0,0.9999999999999944,0.9999999999999947,0.9999999999999947,5.2831090184342e-13,0.06704969065428773,0.09470888486984867,-0.048067947350798855,23,0.002064611424903711,0.0008460430541294006,,60025526674454.78,1.138411230019156,1.7150851737665787,0.7909409523717422,5.170407489831239,6111.281765857314,0.0,0.0,0.15929002244961132,188.27649689001316,0.0,0.0,,,,,3.627391985853577,4287.4791869620085,6111.281765857314,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.3712758359116302,,10,1.6805697845745856e-14,272
2,0,converged_newton,OUT_OF_DOMAIN,False,False,1.0,11.0,11.0,0.0,0.0,2.546568165531824,3.924567363104393,4.76473734814916,1.76491793693175,24.68965018785212,0.0,2.636396581658499,0.0,0.07034909572588233,0.0,0.0,0.0,0.9999999999999996,0.9999999999999994,0.9999999999999996,5.1599193831273974e-05,0.2312956890201896,0.178988521450681,-0.07954901865719446,23,0.006811982067203547,0.002918523698410105,,712006062095108.5,9.963502471760446,9.963502471760446,0.8753969862232623,19.48827659100091,6677.443325753135,0.0,0.0,0.2906885860011259,99.60124228543404,0.0,0.0,,,,,8.689304711253554,2977.294553402852,6677.443325753135,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,8,1.1956698991316965,,15,2.5053329163746415e-14,122
2,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,1.0,10.0,0.0,0.0,3.1900465281887573,0.24249934184125238,3.382856121519433,1.2679645917028306,3.9921952354959536,0.0,2.754960938143513,0.0,0.09423291698990469,0.0,0.0,0.0,0.8731862721851171,0.8757532486462879,0.8753861426539149,0.21331730098869148,0.21706067801078788,0.2900030045256574,0.015311446133699537,13,0.00510323304282721,0.002738904194241823,,2.2951938701246313,8.23266455367717,8.23266455367717,0.9172826695563583,9.627117053111652,3514.9521014102534,0.0,0.0,0.0029043141513286816,1.0603927502957609,0.0,0.0,,,,,3.6253554633606853,1323.651798767736,3514.9521014102534,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,2.106100149392465,,16,1.0308978832217243e-15,117
2,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,2.0,2.0,0.0,0.0,2.9128552094225877,1.317880870254862,3.0160799932867923,4.636955061168011,4.951900103828871,0.0,4.793831793987448,0.0,0.06438019849422438,0.0,0.0,0.0,0.9742413190617857,0.9748217127403356,0.9747388763366471,0.08290192321524513,0.09824881469889234,0.17637363136294615,0.0008426466841677917,6,0.0025297038721940482,0.0012397182811928282,,12.607287893851344,9.963502471760446,9.963502471760446,0.8854709778091185,20.56953453637246,16592.103906526994,0.0,0.0,0.01957804325474773,15.792332461138017,0.0,0.0,,,,,4.333960863541654,3495.9239766728433,16592.103906526994,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.3813836944269038,,9,1.5089191541311595e-15,11
2,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,4.0,8.0,0.0,1.0,0.6096730826884935,2.9764061932748813,4.964352587841886,2.1750370920106943,6.305287456958686,0.0,4.45799033922978,0.0,0.08628272160563774,0.0,0.0,0.0,0.9999979855731972,0.9999980321344327,0.9999980254923951,0.008103477063821456,0.08312242019043956,0.29980240648000045,-0.012532915122987293,14,0.010225449821061331,0.0010488511663259948,,165472.70984721565,9.963502471760446,9.963502471760446,0.8995664249592499,28.604829748392703,27272.53462337477,0.0,0.0,0.056301289911811436,53.67900777479076,0.0,0.0,,,,,7.9407587811167675,7570.910951009697,27272.53462337477,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.5833382202871424,,9,3.8601808240340006e-15,209
2,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,4.0,10.0,0.0,0.0,2.2600933064489883,0.5371900251801269,0.8472258244115467,3.3075441978398943,28.736929683326927,0.0,1.5366556029229703,0.0,0.11828522698449191,0.0,0.0,0.0,0.9850043890780898,0.9853459174164348,0.9852971833512326,0.10801341384452447,0.14620983457746187,0.18557335807232722,-0.004471454386876289,16,0.004851895964657662,0.0018448976241736002,,21.8953931299745,8.23266455367717,8.23266455367717,0.9087063028337566,3.0786740609450316,1668.7506236689348,0.0,0.0,0.0463115759405578,25.102518065902174,0.0,0.0,,,,,1.3844158495916736,750.4025326130528,1668.7506236689348,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.7771685886201765,,16,2.4638203044773523e-15,248
2,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,4.0,11.0,0.0,1.0,0.8473588350961918,3.597759889033022,0.3176914887314176,5.906321877619523,39.446811207727144,0.0,0.7137488819142903,0.0,0.08491838893636787,0.0,0.0,0.0,0.9999999982890926,0.9999999983286384,0.999999998322997,8.635143047422965e-05,0.24483002111752408,0.12933874833958042,-0.12355790352960469,17,0.021669983038212885,0.0030893019309640862,,194828378.54934707,9.963502471760446,9.963502471760446,0.9003507286153929,21.47627988789346,6951.822893268093,0.0,0.0,0.42576046534025785,137.81769307585606,0.0,0.0,,,,,3.9154513777644393,1267.4226945964244,6951.822893268093,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.6060792562761657,,16,2.6148000180669537e-15,200
2,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,5.0,3.0,0.0,1.0,0.6396662873688916,4.9118275605247685,2.3700014733886596,1.956703795561972,13.754688633200903,0.0,5.490915949316648,0.0,0.022393943042230562,0.0,0.0,0.0,0.9999999916214339,0.9999999918150955,0.9999999917874692,5.146159592257272e-09,0.029177363003264553,0.03239017915018122,-0.06537235648974812,10,0.003421006028386894,0.0003681643429796426,,39784054.20500518,1.9044264929702002,1.3479684654112574,0.8334819775505578,22.62447052095846,61452.09592502408,0.0,0.0,0.2026819761449785,550.5203858272218,0.0,0.0,,,,,7.281829033913429,19778.74602135512,61452.09592502408,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,8,1.5368705982188005,,13,2.0140629227439747e-15,237
2,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,6.0,12.0,0.0,1.0,3.8211399466903693,4.556789082368083,4.437804866763716,1.7964651455846576,29.0065056630883,0.0,2.5841855193764074,0.0,0.05464446060557065,0.0,0.0,0.0,0.9999973026426897,0.999997364989063,0.9999973560952491,0.0008121733377635563,0.3146996008828021,0.17810694050241763,-0.10857405825699859,20,0.006176813829248292,0.003970926768879329,,123577.41146809958,2.7144297553973353,2.7144297553973353,0.8665336091509652,19.654223836763897,4949.530671478662,0.0,0.0,0.39652958496962626,99.85819634783506,0.0,0.0,,,,,8.994593949131799,2265.1120185906234,4949.530671478662,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,8,1.719804128338197,,25,1.3460152148325616e-14,52
2,0,converged_newton,OUT_OF_DOMAIN,False,False,2.0,7.0,3.0,1.0,0.0,2.737300311386033,1.282338493923886,4.079258703527108,4.802389258813984,45.870385912171294,0.0,4.959918152368477,0.0,0.016930304906330854,0.0,0.0,0.0,0.9999999888491325,0.9999999891068729,0.9999999890701059,1.690701124696809e-07,0.10504540037762237,0.1339376059240247,-0.0509429565579995,12,0.002878166124319931,0.0013254786187748956,,29893040.362902295,1.138411230019156,1.5810663770038633,0.8227663998871156,26.391077901214974,19910.60250040664,0.0,0.0,0.17646408475896397,133.13235103110526,0.0,0.0,,,,,5.361597197450994,4045.0272992004766,19910.60250040664,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.3784223101915387,,24,2.8689534887932037e-15,204
2,0,converged_newton,OUT_OF_DOMAIN,False,False,3.0,1.0,11.0,0.0,2.0,3.5845522728389034,4.205270086222831,2.869907407387651,2.9814043909796633,39.70324738569005,0.0,1.071569199067352,0.0,0.018893893280027413,0.0,0.0,0.0,0.9908841465273986,0.9910929730192535,0.991063178191942,0.01953094682216329,0.226650131004417,0.0930382786157509,-0.1499641187316159,15,0.0047422267919302935,0.002859905350533384,,36.2329996310132,1.9044264929702002,1.8198103962004244,0.8424704646038357,15.612915082252021,5459.241886917744,0.0,0.0,0.5008886356708406,175.14168277541873,0.0,0.0,,,,,7.075177493610482,2473.9201569348907,5459.241886917744,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,8,1.5984895644992971,,8,1.4690236260077279e-15,75
2,0,converged_newton,OUT_OF_DOMAIN,False,False,3.0,2.0,12.0,2.0,0.0,2.203364395604692,1.607740177107119,0.24883983820658118,3.360484437991833,44.47071252262679,0.0,4.881663461883136,0.0,0.11216351892509861,0.0,0.0,0.0,0.9999667084701549,0.9999674779433372,0.9999673681766408,0.010447224861205206,0.09164362699101582,0.08517420652946363,-0.06462407920288159,17,0.003119444081985305,0.0011563730319166861,,10012.223460694038,8.23266455367717,8.23266455367717,0.9072888014815705,6.617538191536685,5722.6673477226705,0.0,0.0,0.21449205368162352,185.48690410576538,0.0,0.0,,,,,1.8565800153137002,1605.5199871242435,5722.6673477226705,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,2.0286458027484744,,10,1.1877905065013691e-14,114
2,0,converged_newton,OUT_OF_DOMAIN,False,False,3.0,7.0,2.0,0.0,2.0,1.4944936743414274,3.0032209800890555,4.2442380541362335,1.2064622861485148,30.225947216110338,0.0,3.6084197476767885,0.0,0.029267804398048516,0.0,0.0,0.0,0.9999999997884464,0.9999999997933363,0.9999999997926388,1.6005319490462482e-09,0.05288543144599828,0.04369483393993965,-0.08680879146403707,12,0.00265401414977399,0.000667316306800323,,1575645407.585835,2.420184585021508,1.6025650055684169,0.8321490417018734,18.938265257833915,28379.74295673955,0.0,0.0,0.2723255964674606,408.09072653000055,0.0,0.0,,,,,7.2474590342252885,10860.60532369682,28379.74295673955,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,8,1.572558480524141,,7,6.332482397815936e-13,37
2,0,converged_newton,OUT_OF_DOMAIN,False,False,3.0,8.0,5.0,0.0,0.0,3.396650738620824,1.8919534309133246,1.0194291671084152,4.665733398344865,35.55276937081577,0.0,2.892525558870058,0.0,0.04473819025680604,0.0,0.0,0.0,0.999998955287143,0.9999989794345419,0.9999989759898753,0.0009333890517590009,0.14075681566078607,0.15590402460395203,-0.05670742281502609,16,0.0031079913676510126,0.0017760906135301478,,319066.60556424083,2.7144297553973353,2.7144297553973353,0.8546708292665426,11.77607523204416,6630.334703834788,0.0,0.0,0.20179255196875465,113.61613559100618,0.0,0.0,,,,,2.91138259802174,1639.208369124305,6630.334703834788,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.3869814565929637,,13,2.0163001729170514e-15,71
2,0,converged_newton,OUT_OF_DOMAIN,False,False,3.0,8.0,5.0,2.0,0.0,4.182140049893136,0.4573654012594509,2.1107518351193764,3.750045064019515,47.77872536009613,0.0,3.4806432153187306,0.0,0.02422500132793485,0.0,0.0,0.0,0.9982591336070845,0.9982993034440848,0.9982935729526019,0.03017924502740984,0.17686674351755255,0.5034501775520394,-0.00858733013216903,16,0.003171822465427812,0.0022317310997160057,,191.14220705842433,2.420184585021508,1.7105266644578103,0.8272843431996958,9.061914919576125,4060.486911137852,0.0,0.0,0.06555700768795635,29.374958164224473,0.0,0.0,,,,,2.568117236378827,1150.7287937626659,4060.486911137852,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,8,1.5599549869446518,,9,2.005046632189032e-15,256
2,0,converged_newton,OUT_OF_DOMAIN,False,False,3.0,10.0,4.0,0.0,0.0,0.5046035813887402,0.8187282027114529,1.3474300263455266,5.677974913086492,32.85743864797797,0.0,1.0947222639016299,0.0,0.02864163538424911,0.0,0.0,0.0,0.9999999999979087,0.999999999997957,0.9999999999979501,4.5581941318626665e-11,0.046616388454906614,0.12996500583293452,-0.02340508255584284,17,0.006928664922464245,0.0005882125819822798,,159387682909.79587,2.420184585021508,1.5819665363963684,0.7941079162703205,6.123779844522029,10410.827704305228,0.0,0.0,0.08070393506988258,137.2019870739756,0.0,0.0,,,,,2.1661582290569794,3682.611177334925,10410.827704305228,False,COST_INCOMPLETE|EQUILIBRIUM_ACID_ASSUMED_NOMINAL|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_HULL|OOD_LOADING|OOD_METAL|PHASE_BEHAVIOUR_UNKNOWN,9,1.442259364468497,,12,2.0592608414967335e-15,168
