arm,half,seed,g19_metal_state,extractant_system_key,n_rows,mae,mse,rmse,mean_error,coverage_50,width_50,coverage_80,width_80,coverage_95,width_95,unit_reading
B7,selection,,Lu(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.17109,1.78386,1.33561,-0.0686492,0.2,1.29178,0.7,3.04729,1,4.96182,registered: hidden cell
B7,selection,,Nd(III),CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,12,0.248998,0.136998,0.370132,-0.0577957,0.916667,1.3422,1,2.92374,1,4.92405,registered: hidden cell
B7,selection,,Nd(III),CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,14,0.594628,0.434035,0.658813,0.50557,0.571429,1.43107,1,3.23716,1,5.86997,registered: hidden cell
B7,selection,,Np(IV),CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,22,0.563072,0.460939,0.678925,0.452025,0.681818,1.23961,0.954545,2.65736,1,4.53013,registered: hidden cell
B7,selection,,Np(IV),CCCCCCCC(=O)N(CCCCCC)CCCCCC,38,0.891178,1.17992,1.08624,0.801145,0.342105,1.17864,0.842105,3.14926,1,6.23112,registered: hidden cell
B7,selection,,Np(IV),CCCCN(CCCC)C(=O)CCC,11,0.507852,0.302962,0.55042,0.507852,0.818182,1.42024,1,3.23716,1,5.86997,registered: hidden cell
B7,selection,,Np(V),CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,21,0.63962,0.645439,0.803392,0.512953,0.47619,1.13364,0.904762,2.74376,1,6.38324,registered: hidden cell
B7,selection,,Np(V),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,19,1.09931,1.60065,1.26517,0.865299,0.210526,1.13104,0.631579,2.74043,1,6.38324,registered: hidden cell
B7,selection,,Np(V),CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,10,0.343414,0.195084,0.441683,0.15749,0.9,1.13998,1,2.74043,1,6.29619,registered: hidden cell
B7,selection,,Np(VI),CCCCCCCC(=O)N(CCCCCC)CCCCCC,15,0.349519,0.203688,0.451318,-0.0880408,0.733333,1.20361,1,2.82156,1,4.9335,registered: hidden cell
B7,selection,,Pu(III),CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,20,1.57581,2.63629,1.62367,1.57581,0,1.10932,0.3,2.75335,1,6.162,registered: hidden cell
B7,selection,,Pu(III),CCCCCCCC(=O)N(CCCCCC)CCCCCC,27,0.748724,0.805411,0.897447,0.355427,0.444444,1.11499,0.925926,2.82156,1,6.1638,registered: hidden cell
B7,selection,,Pu(IV),CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,10,0.447756,0.264005,0.513814,-0.439171,0.8,1.23043,1,2.65607,1,4.51223,registered: hidden cell
B7,selection,,Pu(IV),CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,13,0.893439,1.0248,1.01232,0.804777,0.153846,1.12292,0.846154,2.84556,1,6.1638,registered: hidden cell
B7,selection,,Pu(IV),CCCCCCCC(=O)N(CCCCCC)CCCCCC,90,0.875689,0.973043,0.986429,-0.819888,0.333333,1.25502,0.922222,2.83908,0.988889,4.55948,registered: hidden cell
B7,selection,,Pu(IV),CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,1.14158,1.70665,1.30639,-1.14158,0.285714,1.47662,0.857143,3.28482,0.928571,5.82431,registered: hidden cell
B7,selection,,Pu(IV),CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,14,0.893388,0.864952,0.930028,-0.0697745,0.357143,1.44918,1,3.25319,1,5.86997,registered: hidden cell
B7,selection,,Pu(IV),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,22,2.00137,4.36434,2.0891,-2.00137,0,1.17864,0.0909091,2.64688,0.681818,4.79147,registered: hidden cell
B7,selection,,Pu(VI),CCCCCCCC(=O)N(CCCCCC)CCCCCC,16,0.198731,0.0654936,0.255917,0.0861758,0.9375,1.18691,1,2.8434,1,4.99046,registered: hidden cell
B7,selection,,Pu(VI),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,11,1.22728,1.76498,1.32852,-1.22728,0.181818,1.20133,0.454545,2.80501,1,4.91865,registered: hidden cell
B7,selection,,Sm(III),CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,15,0.425356,0.259514,0.509425,0.0830275,0.733333,1.48821,1,3.25601,1,5.94789,registered: hidden cell
B7,selection,,Sm(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,22,0.330858,0.166035,0.407474,-0.0830042,0.863636,1.35444,1,3.17844,1,6.23112,registered: hidden cell
B7,selection,,Sm(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,70,1.34798,3.85832,1.96426,0.778168,0.442857,1.08292,0.657143,2.70438,0.828571,6.162,registered: hidden cell
B7,selection,,Sm(III),CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,16,0.261115,0.179749,0.423968,0.211568,0.875,1.23043,1,2.79989,1,4.9525,registered: hidden cell
B7,selection,,Sm(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.02674,1.54378,1.24249,-0.0434339,0.4,1.30179,0.7,3.09101,1,5.04175,registered: hidden cell
B7,selection,,Sr(II),CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,17,0.618813,0.522218,0.722647,0.128742,0.647059,1.4943,1,3.26636,1,5.96925,registered: hidden cell
B7,selection,,Sr(II),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,60,0.89366,1.1943,1.09284,-0.819993,0.5,1.50424,0.8,3.27131,1,5.9752,registered: hidden cell
B7,selection,,Tb(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,21,0.262877,0.0938118,0.306287,-0.260373,1,1.35444,1,3.17844,1,6.23112,registered: hidden cell
B7,selection,,Tb(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,87,0.837296,1.13245,1.06417,-0.326397,0.505747,1.1417,0.747126,2.68293,0.988506,5.82431,registered: hidden cell
B7,selection,,Tb(III),CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,16,0.477359,0.26011,0.51001,-0.477359,0.8125,1.22321,1,2.76723,1,4.97134,registered: hidden cell
B7,selection,,Tb(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.09424,1.59238,1.2619,-0.194356,0.3,1.30179,0.7,3.09148,1,5.03512,registered: hidden cell
B7,selection,,Th(IV),CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,20,0.272523,0.114527,0.338419,0.267245,0.95,1.22669,1,2.65585,1,4.44886,registered: hidden cell
B7,selection,,Th(IV),CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,32,0.801764,0.830153,0.911127,-0.29018,0.34375,1.16005,0.84375,2.76612,1,6.26827,registered: hidden cell
B7,selection,,Th(IV),CCCCCCCC(=O)N(CCCCCC)CCCCCC,21,1.31993,2.08531,1.44406,1.31993,0.142857,1.1629,0.47619,2.80918,1,4.9927,registered: hidden cell
B7,selection,,Th(IV),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,46,1.95702,4.73833,2.17677,-1.95702,0.0434783,1.12605,0.326087,2.70438,0.913043,6.23742,registered: hidden cell
B7,selection,,Th(IV),CCCCN(CCCC)C(=O)CCC,11,1.50891,2.57791,1.60559,1.50891,0.181818,1.43379,0.636364,3.25772,1,5.86997,registered: hidden cell
B7,selection,,Th(IV),CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,15,0.798615,0.817689,0.904261,-0.179264,0.333333,1.12067,1,2.70752,1,6.23112,registered: hidden cell
B7,selection,,Tm(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,19,0.257705,0.109641,0.331121,0.0215998,0.947368,1.19556,1,2.86357,1,6.29619,registered: hidden cell
B7,selection,,Tm(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,76,0.647995,0.757889,0.870568,0.0169996,0.552632,1.12067,0.855263,2.70964,1,6.23112,registered: hidden cell
B7,selection,,Tm(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.14598,1.74167,1.31972,0.0230885,0.2,1.30318,0.7,3.09101,1,5.03512,registered: hidden cell
B7,selection,,U(VI),CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)(C)C,44,0.802603,0.981201,0.990556,0.62953,0.5,1.11499,0.840909,2.81952,1,6.38324,registered: hidden cell
B7,selection,,U(VI),CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,27,0.865868,1.09171,1.04485,0.818186,0.407407,1.13104,0.740741,2.71078,1,6.19985,registered: hidden cell
B7,selection,,U(VI),CCCCCCCC(=O)N(CCCCCC)CCCCCC,198,0.527156,0.412795,0.642491,0.145446,0.651515,1.25117,0.994949,3.0269,1,6.10358,registered: hidden cell
B7,selection,,U(VI),CCCCCCCC(=O)N(CCCCCC)CCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14,1.20174,1.53275,1.23804,1.14167,0.0714286,1.26685,0.928571,3.14926,1,6.38324,registered: hidden cell
B7,selection,,U(VI),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,48,1.10458,1.71608,1.30999,1.04488,0.25,1.07325,0.666667,2.44076,0.875,4.15048,registered: hidden cell
B7,selection,,U(VI),CCCCN(CCCC)C(=O)CCC,13,0.429606,0.303086,0.550533,-0.10181,0.769231,1.38606,1,3.18792,1,5.70406,registered: hidden cell
B7,selection,,U(VI),CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,10,1.03738,1.64579,1.28288,1.03738,0.4,1.11957,0.7,2.71586,1,6.23112,registered: hidden cell
B7,selection,,Yb(III),CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,15,0.487296,0.429809,0.655598,-0.371296,0.8,1.42024,0.933333,3.13182,1,5.9752,registered: hidden cell
B7,selection,,Yb(III),CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,21,0.277913,0.098691,0.314151,0.012125,0.952381,1.17609,1,2.84093,1,6.26827,registered: hidden cell
B7,selection,,Yb(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,69,0.612224,0.715898,0.846107,0.0247555,0.608696,1.21426,0.898551,2.96062,1,6.38324,registered: hidden cell
B7,selection,,Yb(III),CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,16,0.160482,0.0374413,0.193498,-0.0207518,1,1.26055,1,2.87815,1,5.02681,registered: hidden cell
B7,selection,,Yb(III),CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,10,1.14469,1.77411,1.33196,0.0686492,0.2,1.30129,0.7,3.0671,1,5.03967,registered: hidden cell
B7,confirmation,,Am(III),CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,15,0.759312,0.678639,0.823796,0.759312,0.4,1.24313,1,2.97085,1,6.19985,registered: hidden cell
B7,confirmation,,Am(III),CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,33,1.00908,1.4756,1.21474,-0.763796,0.363636,1.23961,0.727273,2.98185,1,6.29619,registered: hidden cell
B7,confirmation,,Am(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,30,1.15354,2.13891,1.4625,1.07521,0.3,1.15808,0.633333,2.71562,1,6.29619,registered: hidden cell
B7,confirmation,,Am(III),CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,34,1.02403,1.45448,1.20602,0.432239,0.323529,1.16013,0.676471,2.70964,1,6.29619,registered: hidden cell
B7,confirmation,,Am(III),CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,17,2.09067,4.70218,2.16845,2.09067,0,1.39248,0.294118,3.26764,0.941176,6.29661,registered: hidden cell
B7,confirmation,,Am(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,33,1.16848,1.47954,1.21637,-0.959554,0.121212,1.39248,0.939394,3.26764,1,6.29661,registered: hidden cell
B7,confirmation,,Am(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,50,2.4355,18.1694,4.26256,1.834,0.54,1.29328,0.68,3.005,0.8,4.92341,registered: hidden cell
B7,confirmation,,Am(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,50,2.56903,18.9676,4.35518,2.01945,0.26,1.28125,0.7,3.00612,0.76,4.89848,registered: hidden cell
B7,confirmation,,Am(III),CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,21,0.676886,0.477372,0.690921,-0.676886,0.47619,1.28377,1,3.14983,1,6.58021,registered: hidden cell
B7,confirmation,,Am(III),CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,26,0.800925,1.12817,1.06215,0.140053,0.461538,1.16013,0.769231,2.70964,1,6.29619,registered: hidden cell
B7,confirmation,,Am(III),CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,29,1.06191,1.85159,1.36073,0.617883,0.344828,1.16013,0.689655,2.70964,1,6.38324,registered: hidden cell
B7,confirmation,,Am(III),CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,27,0.925624,1.48643,1.21919,0.614416,0.407407,1.16659,0.777778,2.71393,1,6.26827,registered: hidden cell
B7,confirmation,,Ce(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,12,0.858914,1.185,1.08858,0.120933,0.416667,1.19679,0.833333,2.78251,1,4.92405,registered: hidden cell
B7,confirmation,,Ce(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,14,0.387086,0.251633,0.50163,0.0943437,0.714286,1.19987,1,2.79379,1,4.92405,registered: hidden cell
B7,confirmation,,Ce(III),CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,10,0.371049,0.157152,0.396424,-0.371049,1,1.31956,1,3.0671,1,6.46762,registered: hidden cell
B7,confirmation,,Ce(III),CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,16,0.495472,0.334865,0.578675,-0.0176488,0.625,1.23043,1,2.81952,1,4.92405,registered: hidden cell
B7,confirmation,,Dy(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,18,0.783707,0.933663,0.966262,0.255226,0.611111,1.1969,0.833333,2.78376,0.944444,4.92405,registered: hidden cell
B7,confirmation,,Dy(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,14,0.474017,0.402802,0.634667,-0.0753419,0.642857,1.19751,1,2.78571,1,4.92405,registered: hidden cell
B7,confirmation,,Dy(III),CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,34,0.219252,0.086553,0.294199,0.0504985,1,1.43781,1,3.23198,1,5.96803,registered: hidden cell
B7,confirmation,,Dy(III),CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,10,0.326767,0.174201,0.417374,0.170253,0.8,1.09907,1,2.59907,1,5.98194,registered: hidden cell
B7,confirmation,,Dy(III),CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,15,0.607121,0.512402,0.715823,-0.193933,0.533333,1.23148,0.933333,2.81184,1,4.92405,registered: hidden cell
B7,confirmation,,Er(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,13,1.07124,1.51452,1.23066,-0.00523252,0.153846,1.20136,0.769231,2.76596,0.923077,4.92405,registered: hidden cell
B7,confirmation,,Er(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,14,0.553395,0.56109,0.74906,-0.0623885,0.571429,1.19751,0.857143,2.76612,1,4.92723,registered: hidden cell
B7,confirmation,,Er(III),CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,34,0.274027,0.117628,0.342969,0.156088,0.941176,1.41324,1,3.21065,1,5.94789,registered: hidden cell
B7,confirmation,,Er(III),CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,13,0.514794,0.43298,0.658012,-0.0055105,0.769231,1.23759,0.923077,2.82135,1,4.93871,registered: hidden cell
B7,confirmation,,Eu(III),CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,36,1.06333,1.815,1.34722,-1.00731,0.444444,1.29827,0.611111,3.09656,1,6.30851,registered: hidden cell
B7,confirmation,,Eu(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,36,0.664877,0.631571,0.794714,0.356361,0.555556,1.23759,0.944444,2.81972,1,4.93871,registered: hidden cell
B7,confirmation,,Eu(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,14,0.432637,0.266162,0.515909,0.169176,0.642857,1.20136,1,2.78376,1,4.92723,registered: hidden cell
B7,confirmation,,Eu(III),CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,21,0.30399,0.206058,0.453936,0.199525,0.904762,1.40863,1,3.34489,1,6.38324,registered: hidden cell
B7,confirmation,,Eu(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC|CCCCOP(=O)(OCCCC)OCCCC,36,1.66211,2.99918,1.73181,-1.51221,0.0277778,1.40863,0.5,3.34489,1,6.38324,registered: hidden cell
B7,confirmation,,Eu(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,15,0.901613,1.15718,1.07572,-0.311685,0.4,1.2957,0.866667,3.04119,1,4.97134,registered: hidden cell
B7,confirmation,,Eu(III),CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,16,0.807445,1.19043,1.09107,-0.481121,0.5625,1.27575,0.875,3.03721,0.9375,4.96182,registered: hidden cell
B7,confirmation,,Eu(III),CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,20,0.609825,0.606469,0.778761,-0.246328,0.5,1.24603,0.95,2.81972,1,4.92405,registered: hidden cell
B7,confirmation,,Gd(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,16,0.550418,0.5955,0.771687,0.147461,0.5,1.20036,0.9375,2.78251,1,4.92723,registered: hidden cell
B7,confirmation,,Gd(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,17,0.496764,0.428777,0.654811,-0.00912876,0.647059,1.20543,0.941176,2.78376,1,4.92723,registered: hidden cell
B7,confirmation,,Gd(III),CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,35,0.256077,0.115688,0.340129,0.176071,0.942857,1.42192,1,3.23288,1,5.86997,registered: hidden cell
B7,confirmation,,Gd(III),CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,10,0.356067,0.182267,0.426927,-0.301572,0.9,1.08667,1,2.56888,1,5.82431,registered: hidden cell
B7,confirmation,,Gd(III),CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,16,0.515276,0.461699,0.679484,0.165871,0.625,1.24889,0.875,2.82156,1,4.93871,registered: hidden cell
B7,confirmation,,Ho(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,12,1.02353,1.39596,1.18151,-0.0222446,0.166667,1.19521,0.75,2.79863,0.916667,4.92405,registered: hidden cell
B7,confirmation,,Ho(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,14,0.531423,0.493174,0.702263,-0.0306417,0.571429,1.19521,0.857143,2.79863,1,4.92405,registered: hidden cell
B7,confirmation,,Ho(III),CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,36,0.202866,0.0635579,0.252107,0.0267067,1,1.42477,1,3.23288,1,5.86997,registered: hidden cell
B7,confirmation,,La(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,44,0.852504,1.05063,1.025,-0.342508,0.431818,1.24022,0.795455,2.81408,1,4.9525,registered: hidden cell
B7,confirmation,,La(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,17,0.376617,0.220377,0.469443,-0.0953569,0.764706,1.19422,1,2.79987,1,4.92405,registered: hidden cell
B7,confirmation,,La(III),CCCCCCCCN(C)C(=O)C(CCCCCC)(OCC)C(=O)N(C)CCCCCCCC|CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,12,0.42416,0.582375,0.763135,0.418292,0.833333,1.09452,0.833333,2.5933,1,5.82431,registered: hidden cell
B7,confirmation,,La(III),CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,16,0.30442,0.119508,0.345699,0.0110327,1,1.24889,1,2.82156,1,4.94859,registered: hidden cell
B7,confirmation,,Lu(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,17,1.02074,1.639,1.28023,0.172658,0.352941,1.19521,0.764706,2.79379,0.941176,4.92405,registered: hidden cell
B7,confirmation,,Lu(III),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,14,0.662438,0.722146,0.849792,0.0456301,0.571429,1.19521,0.857143,2.78687,1,4.92405,registered: hidden cell
B7,confirmation,,Nd(III),CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,34,0.253883,0.103939,0.322396,0.203186,0.970588,1.4604,1,3.24175,1,5.94789,registered: hidden cell
B7,confirmation,,Nd(III),CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,19,0.564131,0.528529,0.727,0.372949,0.578947,1.24973,0.947368,2.82156,1,4.93871,registered: hidden cell
B7,confirmation,,Np(IV),CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,16,0.470081,0.347259,0.589287,0.335385,0.6875,1.23043,1,2.82494,1,4.9525,registered: hidden cell
B7,confirmation,,Np(IV),CCCCC(CC)CN(CC(CC)CCCC)C(=O)CCC,10,0.988545,1.19598,1.09361,0.0631166,0.3,1.23043,0.8,2.83303,1,4.97478,registered: hidden cell
B7,confirmation,,Np(IV),CCCCCCCCCC(=O)N(CCCCCC)CCCCCC,22,0.885945,1.00478,1.00238,0.885945,0.590909,1.54126,0.909091,3.32527,1,6.38324,registered: hidden cell
B7,confirmation,,Np(IV),CCCCCN(CCCCC)C(=O)COCC(=O)N(CCCCC)CCCCC,22,0.43383,0.271253,0.52082,0.320694,0.818182,1.25174,1,2.66194,1,4.50492,registered: hidden cell
B7,confirmation,,Np(IV),CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,22,0.554554,0.362843,0.602365,0.486987,0.681818,1.24658,1,2.66373,1,4.57217,registered: hidden cell
B7,confirmation,,Np(V),CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,15,1.05067,1.57012,1.25304,1.00029,0.333333,1.20036,0.666667,2.81952,1,4.9335,registered: hidden cell
B7,confirmation,,Np(V),CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,21,0.553946,0.490459,0.700328,0.309243,0.619048,1.1467,0.952381,2.74376,1,6.38324,registered: hidden cell
B7,confirmation,,Np(V),CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,21,0.719069,0.758288,0.870797,0.714222,0.52381,1.1417,0.809524,2.74376,1,6.38324,registered: hidden cell
B7,confirmation,,Np(V),CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,16,0.783282,0.957394,0.978465,0.76885,0.4375,1.13311,0.8125,2.73115,1,6.38324,registered: hidden cell
