arm,extractant,shift_p95
RECOMPOSED_HYBRID,CCCCP(=S)(CCCC)CP(=S)(CCCC)CCCC,0.029080844013820772
RECOMPOSED_HYBRID,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1.831867990631508e-16
RECOMPOSED_HYBRID,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,1.1102230246251565e-16
RECOMPOSED_HYBRID,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.0
RECOMPOSED_HYBRID,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.0
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.4369118335238099
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.27822715761605216
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,0.2689049986987505
RECOMPOSED_RANK,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.2512062452060294
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.24970064219962076
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,0.2402455503207599
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.2375005947435886
RECOMPOSED_RANK,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.23584114466066913
RECOMPOSED_RANK,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,0.23292388682461454
RECOMPOSED_RANK,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.2317988147330132
RECOMPOSED_RANK,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.22370227672579424
RECOMPOSED_RANK,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.21714434907269706
RECOMPOSED_RANK,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.21597879484341592
RECOMPOSED_RANK,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.21494597238572705
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.21119692073195634
RECOMPOSED_RANK,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.20102853740535728
RECOMPOSED_RANK,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.20100639638581158
RECOMPOSED_RANK,CCCCN(CCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCC)CCCC)C(C)C)C(C)C,0.19761825797476607
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.194113918425111
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,0.19292269724601763
RECOMPOSED_RANK,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.1926105922249679
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.18794951836265977
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.18700779940771828
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.18690024363391564
RECOMPOSED_RANK,CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,0.18494112099467436
RECOMPOSED_RANK,CCCCN(CCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCC)CCCC,0.1766866648127687
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.1715396764827568
RECOMPOSED_RANK,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.16966237129146788
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.16870729425085995
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,0.1656779747042912
RECOMPOSED_RANK,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.16461950407356785
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.16342693530938784
RECOMPOSED_RANK,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,0.16216334837552193
RECOMPOSED_RANK,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,0.1604302524867865
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.1589834238337101
RECOMPOSED_RANK,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,0.15565744427945954
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.15358189717621462
RECOMPOSED_RANK,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,0.15119965639760574
RECOMPOSED_RANK,CCCCOP(=S)(CP(=S)(OCCCC)OCCCC)OCCCC,0.1488560062428066
RECOMPOSED_RANK,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,0.14763605260025156
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.14722894777376822
RECOMPOSED_RANK,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.14666452698116939
RECOMPOSED_RANK,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,0.14494593179989834
RECOMPOSED_RANK,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,0.14476522303568723
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.1435853613043765
RECOMPOSED_RANK,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.14035776562376023
RECOMPOSED_RANK,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,0.1396958205559483
RECOMPOSED_RANK,CCN(CC)C(=O)COCC(=O)N(CC)CC,0.1389698933858514
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,0.13578395128965365
RECOMPOSED_RANK,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,0.13485546804955875
RECOMPOSED_RANK,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,0.13166999584304784
RECOMPOSED_RANK,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.12916930537857957
RECOMPOSED_RANK,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,0.12403978508496828
RECOMPOSED_RANK,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,0.12262115134264012
RECOMPOSED_RANK,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.12238192666811257
RECOMPOSED_RANK,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,0.1218515556074145
RECOMPOSED_RANK,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.12127649827054854
RECOMPOSED_RANK,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.12099773764509739
RECOMPOSED_RANK,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.11783570518480481
RECOMPOSED_RANK,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.11689963187220079
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0.11576435597952839
RECOMPOSED_RANK,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.11556842642018184
RECOMPOSED_RANK,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,0.11510681548629119
RECOMPOSED_RANK,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,0.11327362185970061
RECOMPOSED_RANK,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.11026190491451499
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0.10979340932718792
RECOMPOSED_RANK,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,0.10979340932718792
RECOMPOSED_RANK,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.10531379023957754
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.10407698974090702
RECOMPOSED_RANK,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,0.09707360935126433
RECOMPOSED_RANK,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.09635541121791188
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.09620869571425808
RECOMPOSED_RANK,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.09607684352631743
RECOMPOSED_RANK,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.09474596220356718
RECOMPOSED_RANK,CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3cccnc3c2n1,0.09373363438586611
RECOMPOSED_RANK,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,0.09371173716562091
RECOMPOSED_RANK,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.09312470337172686
RECOMPOSED_RANK,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,0.092194071493498
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.09172714212217589
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.09172714212217589
RECOMPOSED_RANK,C1COCCOCCOCCOCCOCCO1,0.09156838511026631
RECOMPOSED_RANK,Cc1cc(C)n(-c2cccc(-n3nc(C)cc3C)n2)n1,0.09080934165741483
RECOMPOSED_RANK,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.08999596394170555
RECOMPOSED_RANK,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.08986900262842723
RECOMPOSED_RANK,CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1,0.08975801152170287
RECOMPOSED_RANK,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,0.08831476364328594
RECOMPOSED_RANK,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.08802842843181219
RECOMPOSED_RANK,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0.08720029703127585
RECOMPOSED_RANK,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,0.08658499641650688
RECOMPOSED_RANK,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.08470344454869809
RECOMPOSED_RANK,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.08433359217258049
RECOMPOSED_RANK,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.08333615379195389
RECOMPOSED_RANK,CCCCN(CCCC)C(=O)c1ccc2ccc3cccnc3c2n1,0.08311880780157106
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,0.08249739736267546
RECOMPOSED_RANK,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.08229675915666004
RECOMPOSED_RANK,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.08220501999815566
RECOMPOSED_RANK,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,0.08168804839755273
RECOMPOSED_RANK,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.08068373159144307
RECOMPOSED_RANK,CCCCCCCCN(CCCCCCCC)C(=O)CO,0.08050577125828343
RECOMPOSED_RANK,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.08019760446609683
RECOMPOSED_RANK,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.07955911061303148
RECOMPOSED_RANK,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,0.07689143570272737
RECOMPOSED_RANK,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,0.07424969958711061
RECOMPOSED_RANK,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.07375081441831574
RECOMPOSED_RANK,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,0.07375081441831574
RECOMPOSED_RANK,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,0.07089263012436295
RECOMPOSED_RANK,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.06926899212955115
RECOMPOSED_RANK,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,0.06917678806406156
RECOMPOSED_RANK,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,0.06783351916576369
RECOMPOSED_RANK,CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1,0.06120263920258838
RECOMPOSED_RANK,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.05855257758605663
RECOMPOSED_RANK,CCCCCCOP(=O)(O)OCCCCCC,0.05803938216714517
RECOMPOSED_RANK,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.05679672888956114
RECOMPOSED_RANK,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,0.05647883828807816
RECOMPOSED_RANK,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,0.05589569474778322
RECOMPOSED_RANK,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.055010054248443074
RECOMPOSED_RANK,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.053048107901911876
RECOMPOSED_RANK,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,0.051840638668273306
RECOMPOSED_RANK,Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,0.050644748213972926
RECOMPOSED_RANK,S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,0.04765266702769407
RECOMPOSED_RANK,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.045109307238384716
RECOMPOSED_RANK,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,0.043735011850889856
RECOMPOSED_RANK,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,0.04339760401470481
RECOMPOSED_RANK,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,0.04299731159836824
RECOMPOSED_RANK,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.042792664762685166
RECOMPOSED_RANK,CCCCP(=S)(CCCC)CP(=S)(CCCC)CCCC,0.026711498102072555
RECOMPOSED_RANK,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,2.109423746787797e-16
RECOMPOSED_RANK,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,1.1102230246251565e-16
RECOMPOSED_RANK,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.0
RECOMPOSED_RANK,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.0
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.25165608300617776
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCCCCCC,0.23011190785148333
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C(=O)N(CCCCCCCC)CCCCCCCC)c1ccccc1,0.22165832391260193
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(OCCCC)OCCCC,0.21969044861222337
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCCCCCCCCCC,0.2184649335319434
SHAPE_RECOMPOSED,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,0.21592162451528912
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCCCCCC,0.21380174956815284
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,0.21209770655625249
SHAPE_RECOMPOSED,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.20476782752667208
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCP(=O)(CCCC)CCCC,0.20299700738174975
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.19448592240113685
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.19177736866946338
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCc1cccc(CNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.18889926314454628
SHAPE_RECOMPOSED,CCCCC(CC)CN(CC(CC)CCCC)C(=O)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.18741372914315846
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,0.18584240522379225
SHAPE_RECOMPOSED,CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.1791458282360911
SHAPE_RECOMPOSED,CC1(C)OC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)OC6(C)C)n4)n3)nnc21,0.17826392396020302
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,0.17764879654193574
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.1731078686415954
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,0.17276181054752243
SHAPE_RECOMPOSED,CCCCN(CCCC)C(=O)COCC(=O)N(CCN(C(=O)COCC(=O)N(CCCC)CCCC)C(C)C)C(C)C,0.16563668257103334
SHAPE_RECOMPOSED,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5cccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,0.15297418523974568
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCC1,0.14707151239128236
SHAPE_RECOMPOSED,CCCCN(CCCC)C(=O)COCC(=O)N(CC)CCN(CC)C(=O)COCC(=O)N(CCCC)CCCC,0.1435553032181305
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.14060548072232895
SHAPE_RECOMPOSED,CC12CCC(c3nnc(-c4cccc(-c5cccc(-c6nnc7c(n6)C6(C)CCC7C6(C)C)n5)n4)nc31)C2(C)C,0.13921719198850457
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCCOc1cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(OCCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.1353019886610808
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(OCCCC)OCCCC,0.1351743260253212
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCNC(=O)c1cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)cc(C(=O)NCCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1,0.13431926595964755
SHAPE_RECOMPOSED,CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.13376412364362444
SHAPE_RECOMPOSED,CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,0.13286097770911465
SHAPE_RECOMPOSED,CCCCOP(=S)(CP(=S)(OCCCC)OCCCC)OCCCC,0.1328310252014639
SHAPE_RECOMPOSED,CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,0.1325073082473667
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)NCCc1c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c(CC)c(CCNC(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC)c1CC,0.13006130597657947
SHAPE_RECOMPOSED,CC1(C)SC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)SC6(C)C)n4)n3)nnc21,0.12246231236076027
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCCCC1,0.12215249340150092
SHAPE_RECOMPOSED,CC(C)(C)Cc1cc(-c2cccc(-c3cc(CC(C)(C)C)[nH]n3)n2)n[nH]1,0.12210420999211904
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,0.11780261127565161
SHAPE_RECOMPOSED,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,0.11366059416823136
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N1CCOCC1,0.11305496328498185
SHAPE_RECOMPOSED,CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,0.11076514642635867
SHAPE_RECOMPOSED,CCOP(=S)(COCP(=S)(OCC)OCC)OCC,0.10970689363740137
SHAPE_RECOMPOSED,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,0.10593034175743551
