label,draw,candidate,status,regime_status,in_domain,on_spec,purity_mol,recovery_from_feed,recovery_total,net_product_mol_h,n_stages_total,n_ext,n_scr,n_str,oa_ext,s_over_a,w_over_a,consumption_index,consumption_index_incomplete,acid_mol_per_kg_oxide,throughput_kg_oxide_per_h,throughput_mol_T_per_h_per_L_org,max_loading,flags,n_flags,ood_distance_max,balance_rel_max,iterations,front,feed_stage_offset,scrub_return_offset,scrub_acid_M,scrub_target_mM,strip_acid_M,ligand_total_M,saponification_degree,scrub_complexant_M,strip_anion_M,feed_dilution,f_bleed
transfer-unsupported,55,0,converged_newton,INADMISSIBLE,False,False,1,1.902117428e-06,0.4168590239,-0.06937075185,39,26,6,7,1.182977172,2.733690865,2.158770057,3421.41626,False,3421.41626,0.005259989693,0.02642859688,0.6410785114,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.217653217e-15,14,3,8,0,4.609474266,36.812933,2.499449423,0.1823545503,0,0,0,0,0
transfer-unsupported,56,0,converged_newton,INADMISSIBLE,False,False,1,3.780388539e-06,0.4063740462,-0.07015712518,39,26,6,7,1.182977172,2.733690865,2.158770057,3509.69324,False,3509.69324,0.005127688671,0.02576385596,0.6752362347,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,3.121758436e-13,13,2,8,0,4.609474266,36.812933,2.499449423,0.1823545503,0,0,0,0,0
transfer-unsupported,57,0,converged_newton,INADMISSIBLE,False,False,0.9179899463,9.165664375e-09,0.155109742,-0.089001948,39,26,6,7,1.182977172,2.733690865,2.158770057,9195.091324,False,9195.091324,0.001957197991,0.009833858947,0.9485719779,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,3.255788255e-15,28,2,8,0,4.609474266,36.812933,2.499449423,0.1823545503,0,0,0,0,0
transfer-unsupported,58,0,converged_newton,INADMISSIBLE,False,False,1,2.071596258e-06,0.4160139815,-0.06943413004,39,26,6,7,1.182977172,2.733690865,2.158770057,3428.366128,False,3428.366128,0.00524932682,0.02637502172,0.6421265051,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.826479826e-15,12,6,8,0,4.609474266,36.812933,2.499449423,0.1823545503,0,0,0,0,0
transfer-unsupported,59,0,converged_newton,INADMISSIBLE,False,False,0.9782347776,2.047498899e-07,0.4032887,-0.07038852615,39,26,6,7,1.182977172,2.733690865,2.158770057,3536.544026,False,3536.544026,0.00508875731,0.02556824697,0.6895780559,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.217653217e-15,14,2,8,0,4.609474266,36.812933,2.499449423,0.1823545503,0,0,0,0,0
transfer-unsupported,60,0,converged_newton,INADMISSIBLE,False,False,0.9700070835,2.063280687e-08,0.4074338802,-0.07007763763,39,26,6,7,1.182977172,2.733690865,2.158770057,3500.56368,False,3500.56368,0.005141061815,0.02583104876,0.6417485443,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.522066522e-15,15,2,8,0,4.609474266,36.812933,2.499449423,0.1823545503,0,0,0,0,0
transfer-unsupported,61,0,converged_newton,INADMISSIBLE,False,False,1,4.805679628e-05,0.3094453168,-0.07742677989,39,26,6,7,1.182977172,2.733690865,2.158770057,4609.047756,False,4609.047756,0.003904627424,0.01961863619,0.8271164655,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.065446565e-15,28,3,8,0,4.609474266,36.812933,2.499449423,0.1823545503,0,0,0,0,0
transfer-unsupported,62,0,converged_newton,INADMISSIBLE,False,False,1,4.052850701e-06,0.4052391695,-0.07024224093,39,26,6,7,1.182977172,2.733690865,2.158770057,3519.522174,False,3519.522174,0.005113368627,0.0256919055,0.6771520341,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,3.29070782e-13,13,2,8,0,4.609474266,36.812933,2.499449423,0.1823545503,0,0,0,0,0
transfer-unsupported,63,0,converged_newton,INADMISSIBLE,False,False,1,1.740835533e-06,0.4179585821,-0.06928828499,39,26,6,7,1.182977172,2.733690865,2.158770057,3412.415258,False,3412.415258,0.005273864083,0.02649830817,0.6357150038,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.36985987e-15,14,3,8,0,4.609474266,36.812933,2.499449423,0.1823545503,0,0,0,0,0
transfer-unsupported,0,1,converged_newton,OUT_OF_DOMAIN,False,False,1,5.999595667e-67,0.01284157733,-0.05124935841,63,8,30,25,1.037238399,1.517996998,0.557798013,35023.97098,False,35023.97098,0.000162036949,0.000928540923,0.5316837105,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,26.04206697,4.68599972e-14,6,11,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,1,1,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,5.948761798e-59,0.02090323674,-0.05064473395,63,8,30,25,1.037238399,1.517996998,0.557798013,21516.43009,False,21516.43009,0.0002637601766,0.001511458462,0.7771763752,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.620952165e-12,11,12,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,2,1,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,9.88159945e-56,0.01699458519,-0.05093788282,63,8,30,25,1.037238399,1.517996998,0.557798013,26465.07855,False,26465.07855,0.0002144402251,0.001228834076,0.9207837358,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,3.347142657e-15,16,4,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,3,1,converged_newton,OUT_OF_DOMAIN,False,False,1,2.995459187e-66,0.0134847054,-0.0512011238,63,8,30,25,1.037238399,1.517996998,0.557798013,33353.56751,False,33353.56751,0.0001701520355,0.000975043834,0.5856519271,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,24.14385957,2.091964161e-15,7,4,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,4,1,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.999999918,1.763234745e-57,0.01959688626,-0.05074271024,63,8,30,25,1.037238399,1.517996998,0.557798013,22950.73952,False,22950.73952,0.0002472764504,0.001416999671,0.9346509233,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,4.044464044e-15,26,1,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,5,1,converged_newton,OUT_OF_DOMAIN,False,False,1,3.630815776e-74,0.008408256219,-0.05158185749,63,8,30,25,1.037238399,1.517996998,0.557798013,53490.64303,False,53490.64303,0.0001060966382,0.0006079790501,0.4914068416,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,5,38.33951319,1.673571329e-15,6,3,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,6,1,converged_newton,OUT_OF_DOMAIN,False,False,1,1.111645333e-59,0.02001095301,-0.05071165523,63,8,30,25,1.037238399,1.517996998,0.557798013,22475.84269,False,22475.84269,0.0002525012067,0.001446939756,0.7532009496,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,2.879590673,2.789285548e-15,13,9,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,7,1,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,1.677938836e-57,0.02181943232,-0.05057601929,63,8,30,25,1.037238399,1.517996998,0.557798013,20612.95753,False,20612.95753,0.00027532087,0.001577706173,0.8405602377,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.179867787e-13,16,4,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,8,1,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,1.627515518e-57,0.0218431133,-0.05057424321,63,8,30,25,1.037238399,1.517996998,0.557798013,20590.61022,False,20590.61022,0.0002756196801,0.001579418482,0.8344451373,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.64982127e-15,17,10,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,9,1,converged_newton,OUT_OF_DOMAIN,False,False,1,5.810553933e-63,0.01643556546,-0.0509798093,63,8,30,25,1.037238399,1.517996998,0.557798013,27365.23018,False,27365.23018,0.0002073864303,0.001188412819,0.6605211214,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,15.31793142,3.068214103e-15,10,5,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,10,1,converged_newton,OUT_OF_DOMAIN,False,False,1,9.247422946e-63,0.01660598357,-0.05096702794,63,8,30,25,1.037238399,1.517996998,0.557798013,27084.39582,False,27084.39582,0.0002095367915,0.001200735307,0.657161915,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,14.7755333,2.510356993e-15,11,7,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,11,1,converged_newton,OUT_OF_DOMAIN,False,False,1,1.951902297e-71,0.0098022168,-0.05147731045,63,8,30,25,1.037238399,1.517996998,0.557798013,45883.80782,False,45883.80782,0.0001236858419,0.0007087726996,0.4553030532,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,5,34.44922675,2.231428438e-15,6,5,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,12,1,converged_newton,OUT_OF_DOMAIN,False,False,1,1.439053601e-61,0.01784939495,-0.05087377209,63,8,30,25,1.037238399,1.517996998,0.557798013,25197.66262,False,25197.66262,0.0002252263429,0.001290643137,0.6922357688,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,10.67461678,7.58685669e-14,12,8,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,13,1,converged_newton,OUT_OF_DOMAIN,False,False,1,4.214445593e-63,0.01634035074,-0.0509869504,63,8,30,25,1.037238399,1.517996998,0.557798013,27524.68652,False,27524.68652,0.0002061849967,0.001181528092,0.6686431099,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,15.61908869,3.068214103e-15,10,4,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,14,1,converged_newton,OUT_OF_DOMAIN,False,False,1,6.249774076e-70,0.01080189449,-0.05140233462,63,8,30,25,1.037238399,1.517996998,0.557798013,41637.42134,False,41637.42134,0.0001362999249,0.0007810567825,0.5193846705,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,31.69683449,2.370892716e-15,6,3,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,15,1,converged_newton,OUT_OF_DOMAIN,False,False,1,3.472880928e-64,0.01523011708,-0.05107021793,63,8,30,25,1.037238399,1.517996998,0.557798013,29531.1605,False,29531.1605,0.0001921759018,0.001101249995,0.6176912526,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,19.03941294,6.750071026e-14,9,5,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,16,1,converged_newton,OUT_OF_DOMAIN,False,False,1,1.194563343e-64,0.01492102507,-0.05109339983,63,8,30,25,1.037238399,1.517996998,0.557798013,30142.90439,False,30142.90439,0.0001882757324,0.001078900358,0.6428485489,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,19.96477331,3.068214103e-15,11,3,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,17,1,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,1.30113515e-58,0.0213472539,-0.05061143267,63,8,30,25,1.037238399,1.517996998,0.557798013,21068.89411,False,21068.89411,0.0002693628518,0.001543564184,0.7936601384,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,4.044464044e-15,12,7,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,18,1,converged_newton,OUT_OF_DOMAIN,False,False,1,1.00960341e-67,0.01278672601,-0.05125347226,63,8,30,25,1.037238399,1.517996998,0.557798013,35174.21359,False,35174.21359,0.0001613448269,0.0009245747672,0.6920059688,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,14.71651063,1.673571329e-15,9,1,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,19,1,converged_newton,OUT_OF_DOMAIN,False,False,1,1.450204758e-59,0.02013747783,-0.05070216587,63,8,30,25,1.037238399,1.517996998,0.557798013,22334.62581,False,22334.62581,0.0002540977158,0.001456088435,0.7546028916,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,2.40363862,2.789285548e-15,13,12,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,20,1,converged_newton,OUT_OF_DOMAIN,False,False,1,6.148695329e-63,0.01642091603,-0.05098090801,63,8,30,25,1.037238399,1.517996998,0.557798013,27389.64325,False,27389.64325,0.0002072015816,0.001187353557,0.649867567,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,15.36435355,2.64982127e-15,10,9,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,21,1,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,9.220847533e-59,0.02115746858,-0.05062566657,63,8,30,25,1.037238399,1.517996998,0.557798013,21257.88491,False,21257.88491,0.0002669681121,0.001529841303,0.7866874349,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.370892716e-15,12,8,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,22,1,converged_newton,OUT_OF_DOMAIN,False,False,1,2.535419275e-71,0.01006674507,-0.05145747083,63,8,30,25,1.037238399,1.517996998,0.557798013,44678.09889,False,44678.09889,0.0001270236993,0.0007279000482,0.568983438,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,25.43759878,3.626071212e-15,6,2,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,23,1,converged_newton,OUT_OF_DOMAIN,False,False,1,2.919754258e-101,0.001589767541,-0.05209324414,63,8,30,25,1.037238399,1.517996998,0.557798013,282911.1932,False,282911.1932,2.00599253e-05,0.0001149519394,0.0967990923,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,5,64.80805412,2.110094517e-13,11,15,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,24,1,converged_newton,OUT_OF_DOMAIN,False,False,1,4.99401982e-68,0.01203310337,-0.05130999396,63,8,30,25,1.037238399,1.517996998,0.557798013,37377.14354,False,37377.14354,0.0001518355033,0.0008700822819,0.5104486737,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,28.29963271,1.310964207e-14,6,8,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,25,1,converged_newton,OUT_OF_DOMAIN,False,False,1,5.953147098e-64,0.01544415298,-0.05105416524,63,8,30,25,1.037238399,1.517996998,0.557798013,29121.89697,False,29121.89697,0.0001948766389,0.001116726372,0.6226738937,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,18.39222912,2.510356993e-15,10,5,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,26,1,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,9.501782126e-58,0.02189978905,-0.05056999253,63,8,30,25,1.037238399,1.517996998,0.557798013,20537.32257,False,20537.32257,0.0002763348232,0.001583516557,0.8237949341,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.928749825e-15,17,14,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,27,1,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,5.589569372e-55,0.01095466417,-0.0513908769,63,8,30,25,1.037238399,1.517996998,0.557798013,41056.76129,False,41056.76129,0.0001382275957,0.0007921031596,0.9617909727,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,4.64200003e-13,30,10,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,28,1,converged_newton,OUT_OF_DOMAIN,False,False,1,1.833485507e-71,0.009759856601,-0.05148048746,63,8,30,25,1.037238399,1.517996998,0.557798013,46082.95493,False,46082.95493,0.0001231513346,0.0007057097442,0.4354446908,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,5,34.56622128,1.813035606e-15,6,9,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,29,1,converged_newton,OUT_OF_DOMAIN,False,False,1,1.57633006e-67,0.01239106364,-0.05128314694,63,8,30,25,1.037238399,1.517996998,0.557798013,36297.37083,False,36297.37083,0.0001563522997,0.0008959654541,0.515136048,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,27.30370043,2.231428438e-14,6,14,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,30,1,converged_newton,OUT_OF_DOMAIN,False,False,1,2.842257821e-60,0.01928787149,-0.05076588635,63,8,30,25,1.037238399,1.517996998,0.557798013,23318.43782,False,23318.43782,0.0002433772556,0.00139465562,0.7295214665,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,5.576072688,5.522785385e-14,11,12,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,31,1,converged_newton,OUT_OF_DOMAIN,False,False,1,2.95294687e-68,0.01185805825,-0.05132312234,63,8,30,25,1.037238399,1.517996998,0.557798013,37928.89379,False,37928.89379,0.0001496267577,0.0008574252263,0.5001059635,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,28.78487057,9.204642308e-15,6,10,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,32,1,converged_newton,OUT_OF_DOMAIN,False,False,1,5.170276802e-69,0.01135308781,-0.05136099512,63,8,30,25,1.037238399,1.517996998,0.557798013,39615.92118,False,39615.92118,0.000143254965,0.0008209121326,0.5001689312,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,30.17966133,4.741785431e-15,6,5,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,33,1,converged_newton,OUT_OF_DOMAIN,False,False,1,1.124644987e-81,0.005394469328,-0.05180789151,63,8,30,25,1.037238399,1.517996998,0.557798013,83374.84274,False,83374.84274,6.806822316e-05,0.0003900599902,0.4776520124,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,5,45.25701628,1.673571329e-15,6,2,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,34,1,converged_newton,OUT_OF_DOMAIN,False,False,1,5.814889023e-81,0.005472886082,-0.05180201025,63,8,30,25,1.037238399,1.517996998,0.557798013,82180.22907,False,82180.22907,6.905769751e-05,0.0003957301008,0.2831556092,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,5,47.14184919,9.394871582e-12,5,9,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,35,1,converged_newton,OUT_OF_DOMAIN,False,False,1,3.56069827e-63,0.01625548406,-0.05099331541,63,8,30,25,1.037238399,1.517996998,0.557798013,27668.3875,False,27668.3875,0.0002051141362,0.001175391603,0.6632782987,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,15.88640067,2.789285548e-15,10,4,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,36,1,converged_newton,OUT_OF_DOMAIN,False,False,1,2.005183478e-61,0.01801161426,-0.05086160564,63,8,30,25,1.037238399,1.517996998,0.557798013,24970.72308,False,24970.72308,0.0002272732505,0.001302372792,0.6980433641,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,10.11942588,7.880847387e-12,12,7,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,37,1,converged_newton,OUT_OF_DOMAIN,False,False,1,7.135755922e-60,0.01981615783,-0.05072626487,63,8,30,25,1.037238399,1.517996998,0.557798013,22696.78289,False,22696.78289,0.0002500432519,0.001432854625,0.7536250995,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,3.611540966,2.370892716e-15,13,6,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,38,1,converged_newton,OUT_OF_DOMAIN,False,False,1,4.830584235e-75,0.007902781014,-0.05161976813,63,8,30,25,1.037238399,1.517996998,0.557798013,56911.99479,False,56911.99479,9.971847626e-05,0.000571429458,0.4230297187,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,5,39.69646124,1.813035606e-15,6,4,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,39,1,converged_newton,OUT_OF_DOMAIN,False,False,1,6.893858722e-70,0.01073498548,-0.0514073528,63,8,30,25,1.037238399,1.517996998,0.557798013,41896.93902,False,41896.93902,0.000135455657,0.0007762187667,0.4627948368,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,5,31.88083999,1.952499883e-15,6,10,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,40,1,converged_newton,OUT_OF_DOMAIN,False,False,1,7.797237291e-64,0.01553418335,-0.05104741296,63,8,30,25,1.037238399,1.517996998,0.557798013,28953.11726,False,28953.11726,0.0001960126556,0.001123236232,0.6190510369,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,18.11836234,2.510356993e-15,10,11,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,41,1,converged_newton,OUT_OF_DOMAIN,False,False,1,2.079815254e-61,0.01804617436,-0.05085901363,63,8,30,25,1.037238399,1.517996998,0.557798013,24922.90182,False,24922.90182,0.000227709335,0.001304871743,0.702611261,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,10.00050576,2.231428438e-15,13,6,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,42,1,converged_newton,OUT_OF_DOMAIN,False,False,1,1.576484352e-69,0.01102039429,-0.05138594714,63,8,30,25,1.037238399,1.517996998,0.557798013,40811.88206,False,40811.88206,0.0001390569882,0.0007968559325,0.5000520014,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,31.09579127,2.789285548e-15,6,5,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,43,1,converged_newton,OUT_OF_DOMAIN,False,False,1,1.220156894e-63,0.01570696913,-0.05103445403,63,8,30,25,1.037238399,1.517996998,0.557798013,28634.61616,False,28634.61616,0.0001981928925,0.001135729921,0.6205217247,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,17.58993929,2.510356993e-15,9,13,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,44,1,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,1.771556109e-56,0.02018945523,-0.05069826757,63,8,30,25,1.037238399,1.517996998,0.557798013,22277.1257,False,22277.1257,0.0002547535745,0.001459846785,0.880769186,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.510356993e-15,13,9,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
transfer-unsupported,45,1,converged_newton,OUT_OF_DOMAIN,False,False,1,1.225117296e-64,0.01491182685,-0.0510940897,63,8,30,25,1.037238399,1.517996998,0.557798013,30161.49774,False,30161.49774,0.000188159668,0.001078235259,0.6373011999,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,6,19.99215085,7.700241148e-12,10,3,7,0,2.835276847,34.39563898,2.458301442,0.006219239466,0,0,0,0,0
